origin,seed,point,metric,a_at_gru,a_at_tf,tf_at_raw,tf_at_anchor,a_main,network_main,interaction
792,1,ATU1,crps,-6.6362217253365188,-0.57449066700106499,-3.2766536821536896,2.7850773761817642,-3.6053561961687919,-0.24578815298596268,6.0617310583354538
792,1,ATU1,interval_score90,-100.25216584805264,30.520604519678102,-54.595184137677677,76.177586230053066,-34.86578066418727,10.791201046187695,130.77277036773074
792,1,ATU1,coverage90,-0.0068259385665528916,-0.051194539249146742,0.0068259385665528916,-0.037542662116040959,-0.029010238907849817,-0.015358361774744034,-0.044368600682593851
792,1,ATU1,width90,-6.5507862095797282,-8.3609844474087964,-2.4592553230890033,-4.2694535609180715,-7.4558853284942623,-3.3643544420035374,-1.8101982378290664
792,1,ATU5,mae,-18.807143028104484,-8.474295356604749,-8.299729372052056,2.0331182994476791,-13.640719192354616,-3.1333055363021884,10.332847671499735
792,1,ATU5,rmse,-19.067199672060084,-8.3509020055942926,-8.4610757082275256,2.2552219582382662,-13.709050838827189,-3.1029268749946297,10.716297666465792
792,1,ATU5,crps,-22.444704689255001,-12.279145663261907,-7.7092458441790015,2.4563131818140924,-17.361925176258453,-2.6264663311824545,10.165559025993097
792,1,ATU5,interval_score90,-570.46710471376673,-368.84522487350063,-135.74435644430969,65.877523395956416,-469.65616479363371,-34.933416524176636,201.62187984026605
792,1,ATU5,coverage90,0.19795221843003413,0.1877133105802048,0.0068259385665528916,-0.0034129692832764458,0.19283276450511946,0.0017064846416382229,-0.010238907849829337
792,1,ATU5,width90,31.336075711504925,29.632947153929535,-3.0937709319500755,-4.7968994895254653,30.48451143271723,-3.9453352107377704,-1.7031285575753898
792,1,MJ3,mae,0.58767589121499064,3.6234146085934551,-0.4089511627584077,2.6267875546200568,2.1055452499042229,1.1089181959308245,3.0357387173784645
