origin,arm,seed,horizon,point,baseline_teacher,input_teacher,coherent,bplus_mean_residual_mm,bplus_rmse_mm,correction_mean_mm,forecast_rmse_mm,new_minus_old_bplus_mean_mm,required_correction_change_mm,actual_correction_change_mm
612,GRU_LOCAL,1,292,ATU1,612,432,False,-4.2168799406164323,9.1922009850686539,26.522107049804486,32.625175378271273,36.149555061350306,-36.149555061350306,-21.706672502188049
612,GRU_LOCAL,1,292,ATU5,612,432,False,-4.5160254806391276,10.697940817016667,76.82905154060775,82.416143033193023,109.91734576116929,-109.91734576116929,-73.375726089177931
612,GRU_LOCAL,1,292,MJ3,612,432,False,-77.560651055115002,89.166826289319417,-16.287192163170364,74.656172607398275,-25.764637996728926,25.764637996728926,14.291837698422738
612,GRU_LOCAL,1,292,MJ1,612,432,False,-22.575542523130032,30.239015723070494,-18.832144650676383,19.392135878368943,-38.617620709160889,38.617620709160889,16.312923653709312
612,GRU_LOCAL,1,292,ATU1,432,612,False,31.932675120733869,38.274538736283816,4.81543454761644,34.646500771433089,36.149555061350306,-36.149555061350306,-21.706672502188049
612,GRU_LOCAL,1,292,ATU5,432,612,False,105.40132028053016,112.56364740953292,3.4533254514298202,109.37055084553838,109.91734576116929,-109.91734576116929,-73.375726089177931
612,GRU_LOCAL,1,292,MJ3,432,612,False,-103.32528905184394,113.23046843850615,-1.9953544647476307,111.13185134283481,-25.764637996728926,25.764637996728926,14.291837698422738
612,GRU_LOCAL,1,292,MJ1,432,612,False,-61.193163232290928,67.606647198221069,-2.5192209969670705,65.135260608814718,-38.617620709160889,38.617620709160889,16.312923653709312
612,GRU_LOCAL,1,292,ATU1,432,432,True,31.932675120733869,38.274538736283816,26.522107049804486,23.506822482976176,36.149555061350306,-36.149555061350306,-21.706672502188049
612,GRU_LOCAL,1,292,ATU5,432,432,True,105.40132028053016,112.56364740953292,76.82905154060775,50.53699136949124,109.91734576116929,-109.91734576116929,-73.375726089177931
612,GRU_LOCAL,1,292,MJ3,432,432,True,-103.32528905184394,113.23046843850615,-16.287192163170364,97.878642415268544,-25.764637996728926,25.764637996728926,14.291837698422738
612,GRU_LOCAL,1,292,MJ1,432,432,True,-61.193163232290928,67.606647198221069,-18.832144650676383,50.250032811246783,-38.617620709160889,38.617620709160889,16.312923653709312
612,GRU_LOCAL,2,292,ATU1,612,612,True,-4.2168799406164323,9.1922009850686539,-0.12352186512695788,9.5196196225887295,36.149555061350306,-36.149555061350306,-24.816231353913089
612,GRU_LOCAL,2,292,ATU5,612,612,True,-4.5160254806391276,10.697940817016667,9.6846287273651299,17.119923955047884,109.91734576116929,-109.91734576116929,-62.518104848478238
612,GRU_LOCAL,2,292,MJ3,612,612,True,-77.560651055115002,89.166826289319417,-2.4890993259802929,86.807459153039829,-25.764637996728926,25.764637996728926,12.579061979062123
612,GRU_LOCAL,2,292,MJ1,612,612,True,-22.575542523130032,30.239015723070494,-4.0245939748045156,27.36927194394341,-38.617620709160889,38.617620709160889,12.97838293456225
612,GRU_LOCAL,2,292,ATU1,612,432,False,-4.2168799406164323,9.1922009850686539,24.692709488786129,30.383625652075199,36.149555061350306,-36.149555061350306,-24.816231353913089
612,GRU_LOCAL,2,292,ATU5,612,432,False,-4.5160254806391276,10.697940817016667,72.202733575843368,78.088386952335767,109.91734576116929,-109.91734576116929,-62.518104848478238
612,GRU_LOCAL,2,292,MJ3,612,432,False,-77.560651055115002,89.166826289319417,-15.06816130504242,75.923353651200287,-25.764637996728926,25.764637996728926,12.579061979062123
612,GRU_LOCAL,2,292,MJ1,612,432,False,-22.575542523130032,30.239015723070494,-17.002976909366762,20.349578632951875,-38.617620709160889,38.617620709160889,12.97838293456225
612,GRU_LOCAL,2,292,ATU1,432,612,False,31.932675120733869,38.274538736283816,-0.12352186512695788,38.156194966620134,36.149555061350306,-36.149555061350306,-24.816231353913089
612,GRU_LOCAL,2,292,ATU5,432,612,False,105.40132028053016,112.56364740953292,9.6846287273651299,103.4773052299341,109.91734576116929,-109.91734576116929,-62.518104848478238
612,GRU_LOCAL,2,292,MJ3,432,612,False,-103.32528905184394,113.23046843850615,-2.4890993259802929,110.74062669590691,-25.764637996728926,25.764637996728926,12.579061979062123
