origin,seed,arm,step,point,residual_mean_mm,correction_mean_mm,rmse_mm,bplus_rmse_mm,mse_normalized,penalty_normalized
612,1,COND_ATTN,100,MJ1,-28.490999710911058,-13.581742351979603,17.019629892737818,29.889356934427415,0.058097970171779832,0.037532385793412108
612,1,COND_ATTN,200,ATU1,55.682221242948053,27.965965418164732,27.922413875902805,55.775365178782025,0.034212567566883373,0.034381806569259023
612,1,COND_ATTN,200,ATU5,157.90131427368206,79.060406891805854,79.362071844520543,158.66916349365556,0.20718630528279275,0.20764754627317747
612,1,COND_ATTN,200,MJ3,-18.77764636664676,-9.2608742077103514,10.475639964028536,20.493993497810358,0.012390489072539892,0.01155084303085
612,1,COND_ATTN,200,MJ1,-28.490999710911058,-14.363556868503649,15.034778702536336,29.889356934427415,0.045337212647634774,0.04483508085730243
612,2,GRU_LOCAL,0,ATU1,55.665544490788932,0,55.760494182609357,55.760494182609357,0.13643725592482492,0
612,2,GRU_LOCAL,0,ATU5,157.83995352348668,0,158.61844698045891,158.61844698045891,0.8276418417146878,0
612,2,GRU_LOCAL,0,MJ3,-18.799911684277429,0,20.514300826185888,20.514300826185888,0.047516097089725387,0
612,2,GRU_LOCAL,0,MJ1,-28.523983269013865,0,29.925566559961624,29.925566559961624,0.17961619768367409,0
612,2,GRU_LOCAL,50,ATU1,55.665544490788932,26.409252034311738,29.763228267187117,55.760494182609357,0.038872262453827841,0.031424328276014511
612,2,GRU_LOCAL,50,ATU5,157.83995352348668,71.526234395144499,87.572467217352781,158.61844698045891,0.25227268092109156,0.17554945985236892
612,2,GRU_LOCAL,50,MJ3,-18.799911684277429,-11.274988022665363,9.8846281107229288,20.514300826185888,0.011031840914148321,0.019850249546549029
612,2,GRU_LOCAL,50,MJ1,-28.523983269013865,-11.72304074824623,18.151267823217328,29.925566559961624,0.066080704671642981,0.032478333870338917
612,2,GRU_LOCAL,100,ATU1,55.665544490788932,26.613173464694146,29.60386676117043,55.760494182609357,0.038457108697600634,0.032068471950368459
612,2,GRU_LOCAL,100,ATU5,157.83995352348668,77.425297758218079,81.654552796640843,158.61844698045891,0.21932890016830917,0.20255739377720808
612,2,GRU_LOCAL,100,MJ3,-18.799911684277429,-10.585001188568986,10.074770893378204,20.514300826185888,0.011460344664088467,0.016522070521581847
612,2,GRU_LOCAL,100,MJ1,-28.523983269013865,-12.460936938427739,17.392866151863497,29.925566559961624,0.060674058430676824,0.034448698101286049
612,2,GRU_LOCAL,200,ATU1,55.665544490788932,28.476467141658048,27.793111218475996,55.760494182609357,0.03389643923006682,0.036642163744468166
612,2,GRU_LOCAL,200,ATU5,157.83995352348668,78.081461202629029,80.838472759664896,158.61844698045891,0.21496673072736891,0.20375056897840682
612,2,GRU_LOCAL,200,MJ3,-18.799911684277429,-8.9815526486890676,11.179008835072555,20.514300826185888,0.014110224388533089,0.011346280391549873
612,2,GRU_LOCAL,200,MJ1,-28.523983269013865,-13.822807081929659,16.07911554963248,29.925566559961624,0.051854332509237863,0.040495372975327432
612,2,GRU_GRAPH,0,ATU1,55.665544490788932,0,55.760494182609357,55.760494182609357,0.13643725592482492,0
612,2,GRU_GRAPH,0,ATU5,157.83995352348668,0,158.61844698045891,158.61844698045891,0.8276418417146878,0
612,2,GRU_GRAPH,0,MJ3,-18.799911684277429,0,20.514300826185888,20.514300826185888,0.047516097089725387,0
612,2,GRU_GRAPH,0,MJ1,-28.523983269013865,0,29.925566559961624,29.925566559961624,0.17961619768367409,0
