origin,seed,arm,step,teacher,query_count,data_mse_normalized,penalty_normalized,objective,zero_objective,unconstrained_floor,objective_improvement_fraction,avg_mae_mm,avg_rmse_mm,bplus_avg_rmse_mm
1168,2,GRU_LOCAL,50,432,3168,0.13558654395299002,0.055637901567182804,0.19122444552017281,0.30898349014106208,0.15449174507053104,0.76223518976452764,38.659377593444603,46.926595315964171,77.622683784248906
1168,2,GRU_LOCAL,50,612,3072,0.12276562191792306,0.083551707976526224,0.20631732989444929,0.36782469966942655,0.18391234983471327,0.87817577188333495,28.160681962314595,31.961719682467468,50.228049703069956
1168,2,GRU_LOCAL,50,792,6560,0.060294674536391479,0.053856705941113935,0.11415138047750542,0.20002446506288574,0.10001223253144287,0.85862581418110684,26.350056419778618,30.278171657276925,57.568117256015
1168,2,GRU_LOCAL,100,432,3168,0.1316091104492069,0.051013144869084703,0.1826222553182916,0.30898349014106208,0.15449174507053104,0.81791577126067172,40.093747620485608,47.682725172053104,77.622683784248906
1168,2,GRU_LOCAL,100,612,3072,0.13341573120742325,0.070334764162560098,0.20375049536998335,0.36782469966942655,0.18391234983471327,0.89213260798908212,28.628619945019341,32.139931561532393,50.228049703069956
1168,2,GRU_LOCAL,100,792,6560,0.057755069412170838,0.052176144165585844,0.10993121357775668,0.20002446506288574,0.10001223253144287,0.90082232147757135,26.455174610183477,30.03525496587244,57.568117256015
1168,2,GRU_LOCAL,200,432,3168,0.11262169746345714,0.05794357387341053,0.17056527133686766,0.30898349014106208,0.15449174507053104,0.895958672361436,38.701024042925241,44.796726414943933,77.622683784248906
1168,2,GRU_LOCAL,200,612,3072,0.11505319288781975,0.08097672434319643,0.19602991723101618,0.36782469966942655,0.18391234983471327,0.9341122692021866,26.015987524437847,29.170812222799896,50.228049703069956
1168,2,GRU_LOCAL,200,792,6560,0.052660926608163093,0.05406286805724396,0.10672379466540705,0.20002446506288574,0.10001223253144287,0.93289258759568094,26.227541431564745,29.518403008605738,57.568117256015
1168,2,GRU_GRAPH,0,432,3168,0.30898349014106208,0,0.30898349014106208,0.30898349014106208,0.15449174507053104,0,70.993246879202175,77.622683784248906,77.622683784248906
1168,2,GRU_GRAPH,0,612,3072,0.36782469966942655,0,0.36782469966942655,0.36782469966942655,0.18391234983471327,0,45.913003230551013,50.228049703069956,50.228049703069956
1168,2,GRU_GRAPH,0,792,6560,0.20002446506288574,0,0.20002446506288574,0.20002446506288574,0.10001223253144287,0,52.327095828239891,57.568117256015,57.568117256015
1168,2,GRU_GRAPH,50,432,3168,0.13471106015184794,0.056090751802069509,0.19080181195391746,0.30898349014106208,0.15449174507053104,0.76497082826781737,38.529301498763616,46.784264320314819,77.622683784248906
1168,2,GRU_GRAPH,50,612,3072,0.12388535007747487,0.083332443278685817,0.2072177933561607,0.36782469966942655,0.18391234983471327,0.87327961639121776,28.139227035055292,31.934627057870404,50.228049703069956
1168,2,GRU_GRAPH,50,792,6560,0.06017457841977198,0.053873495247622458,0.11404807366739445,0.20002446506288574,0.10001223253144287,0.85965875592729291,26.403749462789012,30.277949127268858,57.568117256015
1168,2,GRU_GRAPH,100,432,3168,0.13134034953505538,0.051112711635157439,0.18245306117021282,0.30898349014106208,0.15449174507053104,0.8190109375299216,40.072055572082846,47.636803223554637,77.622683784248906
1168,2,GRU_GRAPH,100,612,3072,0.13406131841834909,0.070094078302942217,0.20415539672129129,0.36782469966942655,0.18391234983471327,0.88993100841367656,28.636584324279312,32.157883422228828,50.228049703069956
1168,2,GRU_GRAPH,100,792,6560,0.057868758484780292,0.051951562116975561,0.10982032060175585,0.20002446506288574,0.10001223253144287,0.90193111560398953,26.546418780082032,30.116030839276121,57.568117256015
1168,2,GRU_GRAPH,200,432,3168,0.111990220628607,0.0583741661799057,0.17036438680851271,0.30898349014106208,0.15449174507053104,0.89725896532054039,38.634569291178586,44.694526091379998,77.622683784248906
1168,2,GRU_GRAPH,200,612,3072,0.11231276912913774,0.082962402870190979,0.1952751719993287,0.36782469966942655,0.18391234983471327,0.9382161003607018,25.854505697672966,28.97512415256347,50.228049703069956
1168,2,GRU_GRAPH,200,792,6560,0.052182016654551751,0.054516637502732626,0.10669865415728438,0.20002446506288574,0.10001223253144287,0.93314396192746363,26.115989538741506,29.442934698339073,57.568117256015
1168,2,COND_ATTN,0,432,3168,0.30898349014106208,0,0.30898349014106208,0.30898349014106208,0.15449174507053104,0,70.993246879202175,77.622683784248906,77.622683784248906
1168,2,COND_ATTN,0,612,3072,0.36782469966942655,0,0.36782469966942655,0.36782469966942655,0.18391234983471327,0,45.913003230551013,50.228049703069956,50.228049703069956
1168,2,COND_ATTN,0,792,6560,0.20002446506288574,0,0.20002446506288574,0.20002446506288574,0.10001223253144287,0,52.327095828239891,57.568117256015,57.568117256015
1168,2,COND_ATTN,50,432,3168,0.18957244112549773,0.021151622791109784,0.21072406391660753,0.30898349014106208,0.15449174507053104,0.63601732364143859,57.430217142798753,63.355145689890264,77.622683784248906
1168,2,COND_ATTN,50,612,3072,0.18809704845354847,0.037872086220806893,0.22596913467435537,0.36782469966942655,0.18391234983471327,0.77132158401847617,33.016464349126274,36.793276123561562,50.228049703069956
1168,2,COND_ATTN,50,792,6560,0.094995274176393307,0.035965122244689784,0.13096039642108309,0.20002446506288574,0.10001223253144287,0.69055621391202893,39.92167560091427,43.206296555255278,57.568117256015
1168,2,COND_ATTN,100,432,3168,0.12949896768653632,0.044515104657601494,0.17401407234413782,0.30898349014106208,0.15449174507053104,0.87363514299942602,43.68247909651015,49.110611562710424,77.622683784248906
1168,2,COND_ATTN,100,612,3072,0.1459705629320758,0.063789078094283844,0.20975964102635963,0.36782469966942655,0.18391234983471327,0.85945864312605447,28.506992876758819,32.003359876825606,50.228049703069956
1168,2,COND_ATTN,100,792,6560,0.071818521648386174,0.044674413513687977,0.11649293516207415,0.20002446506288574,0.10001223253144287,0.83521313129921471,29.453023652523331,33.228465971144502,57.568117256015
1168,2,COND_ATTN,200,432,3168,0.092020264268950533,0.068245951908474725,0.16026621617742526,0.30898349014106208,0.15449174507053104,0.962622785416412,37.216685595389215,41.550677029299635,77.622683784248906
1168,2,COND_ATTN,200,612,3072,0.10276264421887034,0.092074197003635935,0.19483684122250627,0.36782469966942655,0.18391234983471327,0.94059946818356066,23.972490651513752,27.357111187237834,50.228049703069956
1168,2,COND_ATTN,200,792,6560,0.057067131216703378,0.047172941207222811,0.10424007242392619,0.20002446506288574,0.10001223253144287,0.95772677216105406,26.980495806818983,30.201941330409522,57.568117256015
