origin,seed,arm,step,point,initial_residual_mm,true_residual_mean_mm,residual_change_mean_mm,correction_mean_mm,correction_first_mm,correction_last_mm,forecast_bias_mm,forecast_rmse_mm,correction_energy_mm2,residual_alignment_mm2,delta_mse_mm2,opposite_sign_fraction
612,1,GRU_GRAPH,100,ATU1,0.0085362289362933552,-4.2811793661703978,-4.2897155951066912,1.5774570373179806,5.4538677662302462,1.182297693847886,5.8586364034883793,10.487581398638467,12.038200733277581,-5.9643142743812199,23.96682928204001,0.45051194539249145
612,1,GRU_GRAPH,100,ATU5,0.00077395529689283649,-4.5944399430462965,-4.5952138983431894,-0.86605474083040457,1.6586149371746046,-2.288743374714727,3.7283852022158914,9.9286231162161442,6.1335786802946091,12.09540735253373,-18.057236024772834,0.25938566552901021
612,1,GRU_GRAPH,100,MJ3,-0.0069391467013701913,-77.770519649130975,-77.763580502429605,-4.2698585072490456,-1.7312012709774081,-5.7760135896462543,73.500661141881949,85.303847249359379,20.919947145216401,366.87619859791891,-712.83245005062054,0
612,1,GRU_GRAPH,100,MJ1,-0.0031906685073863628,-22.675567795383593,-22.672377126876206,-2.4891239007926536,-1.2187153534325716,-3.8551187506222959,20.186443894590941,28.311714389718155,7.9201795914646427,63.415717630177809,-118.91125566889116,0.21501706484641639
612,1,GRU_GRAPH,200,ATU1,0.0085362289362933552,-4.2811793661703978,-4.2897155951066912,4.5759131474968315,7.7797876851086585,3.7143777046001105,8.8570925136672312,12.66874820440713,26.155673988481681,-24.159486383579821,74.474646755641317,0.61433447098976113
612,1,GRU_GRAPH,200,ATU5,0.00077395529689283649,-4.5944399430462965,-4.5952138983431894,3.1328752183979836,4.8898160811556295,1.0108363306610499,7.7273151614442801,12.432214480833892,15.257684582044844,-11.333739653388326,37.925163888821515,0.61774744027303752
612,1,GRU_GRAPH,200,MJ3,-0.0069391467013701913,-77.770519649130975,-77.763580502429605,-2.4388307535374145,-0.36727998404353457,-5.0427745985170986,75.331688895593572,86.954003609032142,8.443213509878909,218.51163773148187,-428.58006195308371,0.061433447098976107
612,1,GRU_GRAPH,200,MJ1,-0.0031906685073863628,-22.675567795383593,-22.672377126876206,-2.805457936051543,-1.9591219658422006,-5.581694961131916,19.870109859332047,28.213351440573202,10.830605272990208,67.650916558780693,-124.47122784457133,0.2764505119453925
612,1,COND_ATTN,0,ATU1,0.0085362289362933552,-4.2811793661703978,-4.2897155951066912,0,0,0,4.2811793661703978,9.2748333845426885,0,0,0,
612,1,COND_ATTN,0,ATU5,0.00077395529689283649,-4.5944399430462965,-4.5952138983431894,0,0,0,4.5944399430462965,10.799758932894493,0,0,0,
612,1,COND_ATTN,0,MJ3,-0.0069391467013701913,-77.770519649130975,-77.763580502429605,0,0,0,77.770519649130975,89.384443868005675,0,0,0,
612,1,COND_ATTN,0,MJ1,-0.0031906685073863628,-22.675567795383593,-22.672377126876206,0,0,0,22.675567795383593,30.339156668468313,0,0,0,
612,1,COND_ATTN,50,ATU1,0.0085362289362933552,-4.2811793661703978,-4.2897155951066912,22.049308941160589,26.744695345394291,23.095737230268867,26.330488307330988,27.151390277257359,504.9134646269892,-73.130997524964428,651.17545967691797,0.6313993174061433
612,1,COND_ATTN,50,ATU5,0.00077395529689283649,-4.5944399430462965,-4.5952138983431894,62.461024277591655,81.647348956309941,74.484360997146609,67.05546422063793,70.452996328056244,4352.8065004157233,-247.0916990883749,4846.9898985924729,0.64163822525597269
