split,evaluation_role,estimator,subset,reliability_kind,class_level,class_color,bin_index,bin_lower,bin_upper,count,mean_predicted_probability,observed_frequency,class_support,calibration_status
test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,5,0.5,0.6000000000000001,14,0.5512953411990582,0.35714285714285715,37,ok
test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,6,0.6000000000000001,0.7000000000000001,12,0.6523986480414309,0.0,37,ok
test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,7,0.7000000000000001,0.8,2,0.7372280454146546,0.0,37,ok
test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,8,0.8,0.9,7,0.8284251213701956,0.0,37,ok
test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,9,0.9,1.0,4,0.9470830856327777,0.0,37,ok
test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,0,0.0,0.1,83,0.0010660065554038752,0.012048192771084338,14,ok
test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,1,0.1,0.2,1,0.15936305282308866,1.0,14,ok
test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,2,0.2,0.30000000000000004,1,0.25424767115170965,1.0,14,ok
test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,3,0.30000000000000004,0.4,3,0.35963007005603104,1.0,14,ok
test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,4,0.4,0.5,5,0.4644624933384926,1.0,14,ok
test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,5,0.5,0.6000000000000001,1,0.5028058323175411,1.0,14,ok
test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,6,0.6000000000000001,0.7000000000000001,4,0.6278992092978908,0.0,14,ok
test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,7,0.7000000000000001,0.8,9,0.7493500305443447,0.2222222222222222,14,ok
test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,8,0.8,0.9,1,0.8383469738696556,0.0,14,ok
test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,9,0.9,1.0,2,0.9139854440706802,0.0,14,ok
test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,0,0.0,0.1,83,0.006743007416485137,0.07228915662650602,17,ok
test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,1,0.1,0.2,1,0.1373889491304413,1.0,17,ok
test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,2,0.2,0.30000000000000004,22,0.2669998082073153,0.4090909090909091,17,ok
test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,3,0.30000000000000004,0.4,1,0.3193677756793388,1.0,17,ok
test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,4,0.4,0.5,0,,,17,empty_bin
test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,5,0.5,0.6000000000000001,1,0.521298663343421,0.0,17,ok
test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,6,0.6000000000000001,0.7000000000000001,0,,,17,empty_bin
test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,7,0.7000000000000001,0.8,0,,,17,empty_bin
test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,8,0.8,0.9,1,0.8634406246217542,0.0,17,ok
test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,9,0.9,1.0,1,0.9655810380219937,0.0,17,ok
test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,0,0.0,0.1,89,8.907725570045351e-05,0.0,13,ok
test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,1,0.1,0.2,1,0.10611546394390167,1.0,13,ok
test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,2,0.2,0.30000000000000004,0,,,13,empty_bin
test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,3,0.30000000000000004,0.4,0,,,13,empty_bin
test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,4,0.4,0.5,1,0.4605287017590111,1.0,13,ok
test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,5,0.5,0.6000000000000001,0,,,13,empty_bin
test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,6,0.6000000000000001,0.7000000000000001,0,,,13,empty_bin
test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,7,0.7000000000000001,0.8,13,0.7014012841833536,0.8461538461538461,13,ok
test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,8,0.8,0.9,6,0.8951902227618893,0.0,13,ok
test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,9,0.9,1.0,0,,,13,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,top_label,,,0,0.0,0.1,0,,,110,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,top_label,,,1,0.1,0.2,0,,,110,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,top_label,,,2,0.2,0.30000000000000004,0,,,110,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,top_label,,,3,0.30000000000000004,0.4,0,,,110,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,top_label,,,4,0.4,0.5,110,0.48598901098901076,0.2636363636363636,110,ok
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,top_label,,,5,0.5,0.6000000000000001,0,,,110,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,top_label,,,6,0.6000000000000001,0.7000000000000001,0,,,110,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,top_label,,,7,0.7000000000000001,0.8,0,,,110,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,top_label,,,8,0.8,0.9,0,,,110,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,top_label,,,9,0.9,1.0,0,,,110,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,0.0,green,0,0.0,0.1,0,,,29,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,0.0,green,1,0.1,0.2,0,,,29,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,0.0,green,2,0.2,0.30000000000000004,0,,,29,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,0.0,green,3,0.30000000000000004,0.4,0,,,29,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,0.0,green,4,0.4,0.5,110,0.48598901098901076,0.2636363636363636,29,ok
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,0.0,green,5,0.5,0.6000000000000001,0,,,29,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,0.0,green,6,0.6000000000000001,0.7000000000000001,0,,,29,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,0.0,green,7,0.7000000000000001,0.8,0,,,29,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,0.0,green,8,0.8,0.9,0,,,29,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,0.0,green,9,0.9,1.0,0,,,29,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,1.0,blue,0,0.0,0.1,0,,,37,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,1.0,blue,1,0.1,0.2,0,,,37,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,1.0,blue,2,0.2,0.30000000000000004,0,,,37,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,1.0,blue,3,0.30000000000000004,0.4,110,0.3942307692307691,0.33636363636363636,37,ok
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,1.0,blue,4,0.4,0.5,0,,,37,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,1.0,blue,5,0.5,0.6000000000000001,0,,,37,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,1.0,blue,6,0.6000000000000001,0.7000000000000001,0,,,37,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,1.0,blue,7,0.7000000000000001,0.8,0,,,37,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,1.0,blue,8,0.8,0.9,0,,,37,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,1.0,blue,9,0.9,1.0,0,,,37,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,2.0,yellow,0,0.0,0.1,110,0.09629120879120882,0.12727272727272726,14,ok
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,2.0,yellow,1,0.1,0.2,0,,,14,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,2.0,yellow,2,0.2,0.30000000000000004,0,,,14,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,2.0,yellow,3,0.30000000000000004,0.4,0,,,14,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,2.0,yellow,4,0.4,0.5,0,,,14,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,2.0,yellow,5,0.5,0.6000000000000001,0,,,14,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,2.0,yellow,6,0.6000000000000001,0.7000000000000001,0,,,14,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,2.0,yellow,7,0.7000000000000001,0.8,0,,,14,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,2.0,yellow,8,0.8,0.9,0,,,14,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,2.0,yellow,9,0.9,1.0,0,,,14,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,3.0,orange,0,0.0,0.1,110,0.011401098901098897,0.15454545454545454,17,ok
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,3.0,orange,1,0.1,0.2,0,,,17,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,3.0,orange,2,0.2,0.30000000000000004,0,,,17,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,3.0,orange,3,0.30000000000000004,0.4,0,,,17,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,3.0,orange,4,0.4,0.5,0,,,17,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,3.0,orange,5,0.5,0.6000000000000001,0,,,17,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,3.0,orange,6,0.6000000000000001,0.7000000000000001,0,,,17,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,3.0,orange,7,0.7000000000000001,0.8,0,,,17,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,3.0,orange,8,0.8,0.9,0,,,17,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,3.0,orange,9,0.9,1.0,0,,,17,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,4.0,red,0,0.0,0.1,110,0.012087912087912087,0.11818181818181818,13,ok
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,4.0,red,1,0.1,0.2,0,,,13,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,4.0,red,2,0.2,0.30000000000000004,0,,,13,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,4.0,red,3,0.30000000000000004,0.4,0,,,13,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,4.0,red,4,0.4,0.5,0,,,13,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,4.0,red,5,0.5,0.6000000000000001,0,,,13,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,4.0,red,6,0.6000000000000001,0.7000000000000001,0,,,13,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,4.0,red,7,0.7000000000000001,0.8,0,,,13,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,4.0,red,8,0.8,0.9,0,,,13,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,4.0,red,9,0.9,1.0,0,,,13,empty_bin
