origin,reference,feature,reference_start,reference_end_exclusive,days,reference_min_z,reference_max_z,forward_min_z,forward_max_z,forward_mean_z,below_days,above_days,outside_fraction,max_excess_z
342,scaler_prefix,background_O1_up,0,342,90,-0.7728070034716051,3.092306043155491,-0.40890677636942013,0.1867498535549551,-0.12763059740056049,0,0,0.0,0.0
342,scaler_prefix,background_O1_down,0,342,90,-1.1469605309391058,2.144790063693647,2.162650799875569,3.81989142793548,2.9694062333419833,0,90,1.0,1.6751013642418329
342,fit_rows,rain_mm,30,342,90,-0.39664086062730364,6.985953662283139,-0.39664086062730364,14.878618352231033,1.0670517181170014,0,8,0.08888888888888889,7.892664689947894
342,fit_rows,rwl_m,30,342,90,-1.8080123010100106,1.3308748308632676,-1.8036842939340056,-0.5052821711322355,-1.4366452494049489,0,0,0.0,0.0
342,fit_rows,rwl_daily_change_m,30,342,90,-4.143450292397667,2.706549707602356,-1.2134502923976598,2.226549707602338,0.058549707602338866,0,0,0.0,0.0
342,fit_rows,rain_head_O3,30,342,90,-0.7844825182849475,4.758917935463885,-0.5276528796625839,7.165090840734072,1.8916947757935552,0,15,0.16666666666666666,2.4061729052701866
342,fit_rows,rain_head_O2,30,342,90,-0.7915473485042486,4.643791782998664,-0.5204419805411569,7.0146062964649305,1.9227017822700643,0,15,0.16666666666666666,2.370814513466266
342,fit_rows,rain_head_O1_up,30,342,90,-0.4463949533111501,5.998084432755603,-0.44639495326070394,14.75185846439522,1.2547147021045357,0,8,0.08888888888888889,8.753774031639615
342,fit_rows,rain_head_O1_down,30,342,90,-0.6791487231817096,5.765046262471818,-0.5453819196673021,8.979547836692918,1.6940507473139526,0,11,0.12222222222222222,3.2145015742210994
342,fit_rows,moisture_O3,30,342,90,-1.7008530066602305,2.1211958940097437,-1.0742799533562721,2.199134716316765,0.6083437492842004,0,8,0.08888888888888889,0.0779388223070212
342,fit_rows,moisture_O2,30,342,90,-1.7247258550942441,2.1001287932834143,-1.0607649674889041,2.1753417929132053,0.6121655136090008,0,8,0.08888888888888889,0.075212999629791
342,fit_rows,moisture_O1_up,30,342,90,-1.9111221968413723,1.9405872286418953,-0.922128828695589,1.9977669216290006,0.6425187131067953,0,8,0.08888888888888889,0.057179692987105346
342,fit_rows,moisture_O1_down,30,342,90,-1.9111221968413723,1.9405872286418953,-0.922128828695589,1.9977669216290006,0.6425187131067953,0,8,0.08888888888888889,0.057179692987105346
342,fit_rows,reservoir_head,30,342,90,-1.5196831657733512,1.1244570026489722,-1.2762099686275885,-0.22754359866375984,-0.8875361364792891,0,0,0.0,0.0
342,fit_rows,history30_rain_mm,30,342,90,-0.8247600302691949,3.0978384085728496,-0.5806998983176072,3.924039066036766,1.315494653554355,0,25,0.2777777777777778,0.8262006574639162
342,fit_rows,history30_rwl_m,30,342,90,-1.8007893203423242,1.316498325076987,-1.7854191197413303,-1.1425830828409516,-1.489935384756125,0,0,0.0,0.0
342,fit_rows,history30_rwl_daily_change_m,30,342,90,-0.467089561811137,0.6325771048555301,-0.44375622847780305,0.3722437715221966,-0.07045252477409958,0,0,0.0,0.0
342,fit_rows,history30_rain_head_O3,30,342,90,-0.785771081157944,3.324366203224103,-0.32459078923120904,4.643417398296654,1.7890819668063689,0,22,0.24444444444444444,1.319051195072551
342,fit_rows,history30_rain_head_O2,30,342,90,-0.7818026102704596,3.3007094714196485,-0.3050089939756963,4.617876268499946,1.8145569823050718,0,22,0.24444444444444444,1.3171667970802972
342,fit_rows,history30_rain_head_O1_up,30,342,90,-0.8152970649073489,3.5736578943719532,-0.5404577738855805,4.509666668972353,1.5696859105191334,0,25,0.2777777777777778,0.9360087746004
342,fit_rows,history30_rain_head_O1_down,30,342,90,-0.7840851400585501,3.477195401307586,-0.46358156496068104,4.698690919190441,1.5988692296745386,0,23,0.25555555555555554,1.2214955178828553
342,fit_rows,history30_moisture_O3,30,342,90,-1.7817909654141673,2.4360124601368973,-0.3309653869473601,1.223076982622451,0.6001779267727227,0,0,0.0,0.0
342,fit_rows,history30_moisture_O2,30,342,90,-1.7854683175547623,2.412978353472972,-0.31392493937818966,1.221466257698822,0.608100697133515,0,0,0.0,0.0
342,fit_rows,history30_moisture_O1_up,30,342,90,-1.7827246043093128,2.232873427313192,-0.165674231414415,1.2155146570010598,0.6746514321672085,0,0,0.0,0.0
342,fit_rows,history30_moisture_O1_down,30,342,90,-1.7827246043093128,2.232873427313192,-0.165674231414415,1.2155146570010598,0.6746514321672085,0,0,0.0,0.0
342,fit_rows,history30_reservoir_head,30,342,90,-1.3718000188078672,1.1383667805495792,-1.1042516464681849,0.201414670369206,-0.595050417915528,0,0,0.0,0.0
342,fit_rows,s_O3,30,342,90,-0.35273098441665024,1.4793482904522386,-0.1461931055781896,2.0837157630370506,0.9007080653501341,0,23,0.25555555555555554,0.604367472584812
342,fit_rows,s_O2,30,342,90,-0.3382412004396047,1.3797069506754196,-0.1263465666794803,1.9296766329342956,0.8820859580628433,0,26,0.28888888888888886,0.549969682258876
342,fit_rows,s_O1_up,30,342,90,-1.2570964165046814,2.8618428216010265,2.9138135077561786,4.645556143699764,4.027834411435122,0,90,1.0,1.7837133220987376
