model,horizon,n_per_point,mae,rmse,crps,coverage80,width80,interval_score80,coverage90,width90,interval_score90,coverage95,width95,interval_score95,pooled_rmse
DRIFT14,7,174,0.398382742174,0.514615935332,0.53386928629,0.954022988506,4.97333213123,5.14695619804,0.966954022989,6.38320268495,6.55510647964,0.979885057471,7.6060551307,7.75472032578,0.570633063915
DRIFT14,8,173,0.475909962556,0.613907596277,0.640836080306,0.952312138728,5.97280091542,6.18768069523,0.96676300578,7.66600698163,7.88341867044,0.978323699422,9.13461072951,9.32176066431,0.68167336029
DRIFT14,9,172,0.558417283932,0.719348588143,0.755395476832,0.952034883721,7.04404042897,7.30395520838,0.96511627907,9.04092801218,9.30918217836,0.975290697674,10.7729301868,10.9960662966,0.799869020992
DRIFT14,10,171,0.645920806949,0.830836130404,0.877478367249,0.950292397661,8.18656393509,8.49518576175,0.961988304094,10.5073410567,10.8280200143,0.973684210526,12.5202691029,12.7791872,0.925139121557
DRIFT14,11,170,0.738340847343,0.948266013904,1.00699915753,0.948529411765,9.39975276791,9.75975957578,0.960294117647,12.0644520661,12.435686368,0.973529411765,14.3756813101,14.6756989117,1.05740059867
DRIFT14,12,169,0.835582225686,1.07153281389,1.14385668207,0.948224852071,10.6828555751,11.0974121514,0.960059171598,13.7112966901,14.1364675721,0.971893491124,16.3380177139,16.6823128554,1.19656836472
DRIFT14,13,168,0.937674662792,1.20053011574,1.28793570038,0.94494047619,12.0349880679,12.503740755,0.959821428571,15.4467399565,15.9287061819,0.971726190476,18.4059259118,18.7971391915,1.34255542767
DRIFT14,14,167,1.04464738817,1.33515075455,1.43910905351,0.946107784431,13.4551340919,13.9802343262,0.958083832335,17.2694776451,17.8120437116,0.971556886228,20.5778518293,21.020972306,1.49527301692
DRIFT14,15,166,1.15625846107,1.47528706963,1.59724090174,0.94578313253,14.9421485862,15.5262994311,0.959337349398,19.1780400861,19.7837017684,0.971385542169,22.8520442469,23.3511187848,1.65463071591
DRIFT14,16,165,1.27262749689,1.62083117495,1.76219136388,0.943939393939,16.4947628749,17.1410487188,0.957575757576,21.1707989518,21.8446114459,0.969696969697,25.2265628926,25.7847461699,1.820536602
DRIFT14,17,164,1.3937510974,1.77167524633,1.93381959005,0.943597560976,18.1115926136,18.8220314203,0.957317073171,23.2459774553,23.9908946709,0.969512195122,27.6992905941,28.3197069837,1.99289739452
DRIFT14,18,163,1.5195153687,1.92771177414,2.11198326209,0.943251533742,19.7911484743,20.5691542305,0.955521472393,25.4016640647,26.2202092218,0.967791411043,30.2679496208,30.9573435931,2.1716186646
DRIFT14,19,162,1.64977421447,2.08883380224,2.29653673865,0.942901234568,21.531847484,22.3800358051,0.956790123457,27.6358270562,28.5322329655,0.967592592593,32.9301190243,33.6936114168,2.35660538439
DRIFT14,20,161,1.78464180104,2.25493558353,2.48732896761,0.94099378882,23.3320237663,24.2524061738,0.954968944099,29.9463283008,30.9236567467,0.967391304348,35.6832510668,36.5213650683,2.54776266489
DRIFT14,21,160,1.92385844174,2.42591344187,2.68420188649,0.9421875,25.1899398411,26.1849910916,0.9546875,32.3309377666,33.3936294378,0.9671875,38.5246885016,39.4443175322,2.7449965885
DRIFT14,22,159,2.06737687681,2.60166675185,2.88698968922,0.940251572327,27.1037986949,28.1761093005,0.954402515723,34.787349012,35.9361162232,0.966981132075,41.4516830336,42.4572342922,2.9482151278
DRIFT14,23,158,2.21571218876,2.78209900898,3.09551904568,0.939873417722,29.0717566227,30.2244691043,0.954113924051,37.3131956672,38.5531081783,0.965189873418,44.4614149596,45.5561066246,3.15732911681
DRIFT14,24,157,2.36801000335,2.96711895938,3.30961016224,0.93949044586,31.0919368207,32.3258624387,0.953821656051,39.9060688804,41.2398863159,0.964968152866,47.5510139557,48.7369639346,3.37225323768
DRIFT14,25,156,2.52461025666,3.15664175502,3.52907850223,0.939102564103,33.1624438264,34.4795075098,0.951923076923,42.5635358522,43.9922178891,0.964743589744,50.7175811623,51.9988358102,3.59290698215
DRIFT14,26,155,2.68562041889,3.35059009593,3.75373697569,0.938709677419,35.2813787548,36.6848748857,0.951612903226,45.2831593897,46.8093548265,0.964516129032,53.9582124851,55.341517202,3.81921554328
DRIFT14,27,154,2.85124052378,3.54889531685,3.98339834422,0.938311688312,37.4468539854,38.9370455098,0.952922077922,48.0625167585,49.6883439884,0.964285714286,57.2700210581,58.7526708363,4.05111058883
DRIFT14,28,153,3.02096177871,3.75149837052,4.2178778499,0.936274509804,39.6570083372,41.236413746,0.950980392157,50.8992191585,52.6274545574,0.964052287582,60.6501604503,62.2337887038,4.28853086348
