task,fold,feature,feature_group,mean_abs_shap,normalized_share,rank,direction_spearman
classification,5,GWT_rate_lag4,environmental_rates,1.786157705880034e-05,8.511888681096072e-05,45.0,-0.46706187309692376
classification,5,Rainfall_lag4,raw_environment,7.426393079129485e-06,3.539028551819159e-05,46.0,0.20550481661766423
classification,5,RH_lag1,raw_environment,5.2149163172009695e-08,2.4851549797152956e-07,47.0,-0.14080320839085464
classification,5,Rainfall_lag5,raw_environment,0.0,0.0,68.0,
classification,5,aveT_lag1,raw_environment,0.0,0.0,68.0,
classification,5,RWL_lag1,raw_environment,0.0,0.0,68.0,
classification,5,aveT_lag2,raw_environment,0.0,0.0,68.0,
classification,5,RWL_rate_lag5,environmental_rates,0.0,0.0,68.0,
classification,5,maxT_lag5,raw_environment,0.0,0.0,68.0,
classification,5,RH_lag5,raw_environment,0.0,0.0,68.0,
classification,5,Rain_cum7_lag5,cumulative_rainfall,0.0,0.0,68.0,
classification,5,Rain_cum15_lag5,cumulative_rainfall,0.0,0.0,68.0,
classification,5,station_MJ1,station_identity,0.0,0.0,68.0,
classification,5,station_MJ3,station_identity,0.0,0.0,68.0,
classification,5,station_ATU1,station_identity,0.0,0.0,68.0,
classification,5,station_ATU2,station_identity,0.0,0.0,68.0,
classification,5,station_ATU3,station_identity,0.0,0.0,68.0,
classification,5,aveT_lag5,raw_environment,0.0,0.0,68.0,
classification,5,maxT_lag1,raw_environment,0.0,0.0,68.0,
classification,5,aveT_lag4,raw_environment,0.0,0.0,68.0,
classification,5,Rain_cum15_lag4,cumulative_rainfall,0.0,0.0,68.0,
classification,5,maxT_lag2,raw_environment,0.0,0.0,68.0,
classification,5,RH_lag2,raw_environment,0.0,0.0,68.0,
classification,5,RWL_rate_lag2,environmental_rates,0.0,0.0,68.0,
classification,5,Rain_cum7_lag2,cumulative_rainfall,0.0,0.0,68.0,
classification,5,Rain_cum15_lag2,cumulative_rainfall,0.0,0.0,68.0,
classification,5,Rain_cum30_lag2,cumulative_rainfall,0.0,0.0,68.0,
classification,5,RWL_lag3,raw_environment,0.0,0.0,68.0,
classification,5,aveT_lag3,raw_environment,0.0,0.0,68.0,
classification,5,maxT_lag3,raw_environment,0.0,0.0,68.0,
classification,5,Rain_cum30_lag1,cumulative_rainfall,0.0,0.0,68.0,
classification,5,RH_lag3,raw_environment,0.0,0.0,68.0,
classification,5,station_ATU4,station_identity,0.0,0.0,68.0,
classification,5,Rain_cum7_lag3,cumulative_rainfall,0.0,0.0,68.0,
classification,5,Rain_cum15_lag3,cumulative_rainfall,0.0,0.0,68.0,
classification,5,Rain_cum30_lag3,cumulative_rainfall,0.0,0.0,68.0,
classification,5,Rain_cum7_lag1,cumulative_rainfall,0.0,0.0,68.0,
classification,5,RWL_rate_lag1,environmental_rates,0.0,0.0,68.0,
classification,5,maxT_lag4,raw_environment,0.0,0.0,68.0,
classification,5,RH_lag4,raw_environment,0.0,0.0,68.0,
classification,5,RWL_rate_lag4,environmental_rates,0.0,0.0,68.0,
classification,5,Rain_cum7_lag4,cumulative_rainfall,0.0,0.0,68.0,
classification,5,Rain_cum30_lag4,cumulative_rainfall,0.0,0.0,68.0,
classification,5,RWL_rate_lag3,environmental_rates,0.0,0.0,68.0,
