origin,seed,point,metric,factor,effect,TiDE_KIN,TiDE_CAL,TiDE_HCAL
1168,0,ATU5,interval_score90,TiDE_HCAL__minus__TiDE_KIN,60.564369267841428,41.341932221555837,99.958970299661587,101.90630148939726
1168,0,ATU5,interval_score90,TiDE_HCAL__minus__TiDE_CAL,1.947331189735678,41.341932221555837,99.958970299661587,101.90630148939726
1168,0,ATU5,coverage90,TiDE_CAL__minus__TiDE_KIN,0.39931740614334466,0.60068259385665534,1,1
1168,0,ATU5,coverage90,TiDE_HCAL__minus__TiDE_KIN,0.39931740614334466,0.60068259385665534,1,1
1168,0,ATU5,coverage90,TiDE_HCAL__minus__TiDE_CAL,0,0.60068259385665534,1,1
1168,0,ATU5,width90,TiDE_CAL__minus__TiDE_KIN,86.667865443135497,13.29110485652609,99.958970299661587,101.90630148939726
1168,0,ATU5,width90,TiDE_HCAL__minus__TiDE_KIN,88.615196632871175,13.29110485652609,99.958970299661587,101.90630148939726
1168,0,ATU5,width90,TiDE_HCAL__minus__TiDE_CAL,1.947331189735678,13.29110485652609,99.958970299661587,101.90630148939726
1168,0,MJ3,mae,TiDE_CAL__minus__TiDE_KIN,1.5662883843815587,7.7242593538283293,9.290547738209888,14.885727355756536
1168,0,MJ3,mae,TiDE_HCAL__minus__TiDE_KIN,7.1614680019282071,7.7242593538283293,9.290547738209888,14.885727355756536
1168,0,MJ3,mae,TiDE_HCAL__minus__TiDE_CAL,5.5951796175466484,7.7242593538283293,9.290547738209888,14.885727355756536
1168,0,MJ3,rmse,TiDE_CAL__minus__TiDE_KIN,-1.9987510265833439,12.064246043338597,10.065495016755253,18.959037546291345
1168,0,MJ3,rmse,TiDE_HCAL__minus__TiDE_KIN,6.8947915029527476,12.064246043338597,10.065495016755253,18.959037546291345
1168,0,MJ3,rmse,TiDE_HCAL__minus__TiDE_CAL,8.8935425295360915,12.064246043338597,10.065495016755253,18.959037546291345
1168,0,MJ3,crps,TiDE_CAL__minus__TiDE_KIN,-0.094584210976887739,6.5860776322390775,6.4914934212621898,11.90564456689007
1168,0,MJ3,crps,TiDE_HCAL__minus__TiDE_KIN,5.3195669346509922,6.5860776322390775,6.4914934212621898,11.90564456689007
1168,0,MJ3,crps,TiDE_HCAL__minus__TiDE_CAL,5.4141511456278799,6.5860776322390775,6.4914934212621898,11.90564456689007
1168,0,MJ3,interval_score90,TiDE_CAL__minus__TiDE_KIN,-45.308085913384076,82.89168244511373,37.583596531729654,151.03563143716559
1168,0,MJ3,interval_score90,TiDE_HCAL__minus__TiDE_KIN,68.143948992051861,82.89168244511373,37.583596531729654,151.03563143716559
1168,0,MJ3,interval_score90,TiDE_HCAL__minus__TiDE_CAL,113.45203490543594,82.89168244511373,37.583596531729654,151.03563143716559
1168,0,MJ3,coverage90,TiDE_CAL__minus__TiDE_KIN,-0.17406143344709901,0.68941979522184305,0.51535836177474403,0.58703071672354945
1168,0,MJ3,coverage90,TiDE_HCAL__minus__TiDE_KIN,-0.1023890784982936,0.68941979522184305,0.51535836177474403,0.58703071672354945
1168,0,MJ3,coverage90,TiDE_HCAL__minus__TiDE_CAL,0.071672354948805417,0.68941979522184305,0.51535836177474403,0.58703071672354945
1168,0,MJ3,width90,TiDE_CAL__minus__TiDE_KIN,0.42818988416456705,20.65016654688543,21.078356431049997,23.470399228196129
1168,0,MJ3,width90,TiDE_HCAL__minus__TiDE_KIN,2.8202326813106993,20.65016654688543,21.078356431049997,23.470399228196129
1168,0,MJ3,width90,TiDE_HCAL__minus__TiDE_CAL,2.3920427971461322,20.65016654688543,21.078356431049997,23.470399228196129
1168,0,MJ1,mae,TiDE_CAL__minus__TiDE_KIN,4.1313335311065398,3.3289509476808958,7.4602844787874352,12.067173529346062
1168,0,MJ1,mae,TiDE_HCAL__minus__TiDE_KIN,8.7382225816651662,3.3289509476808958,7.4602844787874352,12.067173529346062
1168,0,MJ1,mae,TiDE_HCAL__minus__TiDE_CAL,4.6068890505586273,3.3289509476808958,7.4602844787874352,12.067173529346062
1168,0,MJ1,rmse,TiDE_CAL__minus__TiDE_KIN,4.117819492147567,4.0693102423608556,8.1871297345084226,12.662285795990364
1168,0,MJ1,rmse,TiDE_HCAL__minus__TiDE_KIN,8.5929755536295076,4.0693102423608556,8.1871297345084226,12.662285795990364
1168,0,MJ1,rmse,TiDE_HCAL__minus__TiDE_CAL,4.4751560614819414,4.0693102423608556,8.1871297345084226,12.662285795990364
1168,0,MJ1,crps,TiDE_CAL__minus__TiDE_KIN,2.3309129566487559,2.4603039328153984,4.7912168894641542,7.898315215042329
1168,0,MJ1,crps,TiDE_HCAL__minus__TiDE_KIN,5.4380112822269311,2.4603039328153984,4.7912168894641542,7.898315215042329
1168,0,MJ1,crps,TiDE_HCAL__minus__TiDE_CAL,3.1070983255781748,2.4603039328153984,4.7912168894641542,7.898315215042329
1168,0,MJ1,interval_score90,TiDE_CAL__minus__TiDE_KIN,8.5288443547088484,22.81298420866591,31.341828563374758,39.783620683743464
1168,0,MJ1,interval_score90,TiDE_HCAL__minus__TiDE_KIN,16.970636475077555,22.81298420866591,31.341828563374758,39.783620683743464
1168,0,MJ1,interval_score90,TiDE_HCAL__minus__TiDE_CAL,8.4417921203687065,22.81298420866591,31.341828563374758,39.783620683743464
1168,0,MJ1,coverage90,TiDE_CAL__minus__TiDE_KIN,0.34129692832764502,0.65870307167235498,1,0.8225255972696246
1168,0,MJ1,coverage90,TiDE_HCAL__minus__TiDE_KIN,0.16382252559726962,0.65870307167235498,1,0.8225255972696246
1168,0,MJ1,coverage90,TiDE_HCAL__minus__TiDE_CAL,-0.1774744027303754,0.65870307167235498,1,0.8225255972696246
1168,0,MJ1,width90,TiDE_CAL__minus__TiDE_KIN,23.89936276236018,7.4424658010145786,31.341828563374758,31.437139571851507
1168,0,MJ1,width90,TiDE_HCAL__minus__TiDE_KIN,23.994673770836929,7.4424658010145786,31.341828563374758,31.437139571851507
1168,0,MJ1,width90,TiDE_HCAL__minus__TiDE_CAL,0.095311008476748782,7.4424658010145786,31.341828563374758,31.437139571851507
1168,1,average,mae,TiDE_CAL__minus__TiDE_KIN,4.257433179387399,5.3116212175097575,9.5690543968971564,10.735512957511405
1168,1,average,mae,TiDE_HCAL__minus__TiDE_KIN,5.4238917400016478,5.3116212175097575,9.5690543968971564,10.735512957511405
1168,1,average,mae,TiDE_HCAL__minus__TiDE_CAL,1.1664585606142488,5.3116212175097575,9.5690543968971564,10.735512957511405
1168,1,average,rmse,TiDE_CAL__minus__TiDE_KIN,3.048211360591834,8.4176579111903553,11.465869271782189,12.846518630129726
1168,1,average,rmse,TiDE_HCAL__minus__TiDE_KIN,4.4288607189393705,8.4176579111903553,11.465869271782189,12.846518630129726
1168,1,average,rmse,TiDE_HCAL__minus__TiDE_CAL,1.3806493583475365,8.4176579111903553,11.465869271782189,12.846518630129726
1168,1,average,crps,TiDE_CAL__minus__TiDE_KIN,3.1515093413876931,4.4253219817132869,7.5768313231009801,7.928991568837823
1168,1,average,crps,TiDE_HCAL__minus__TiDE_KIN,3.503669587124536,4.4253219817132869,7.5768313231009801,7.928991568837823
1168,1,average,crps,TiDE_HCAL__minus__TiDE_CAL,0.3521602457368429,4.4253219817132869,7.5768313231009801,7.928991568837823
1168,1,average,interval_score90,TiDE_CAL__minus__TiDE_KIN,17.635433948017436,56.316335760387375,73.951769708404811,71.899471599884237
1168,1,average,interval_score90,TiDE_HCAL__minus__TiDE_KIN,15.583135839496862,56.316335760387375,73.951769708404811,71.899471599884237
1168,1,average,interval_score90,TiDE_HCAL__minus__TiDE_CAL,-2.0522981085205743,56.316335760387375,73.951769708404811,71.899471599884237
1168,1,average,coverage90,TiDE_CAL__minus__TiDE_KIN,0.20307167235494883,0.72525597269624575,0.92832764505119458,0.96245733788395904
1168,1,average,coverage90,TiDE_HCAL__minus__TiDE_KIN,0.23720136518771329,0.72525597269624575,0.92832764505119458,0.96245733788395904
1168,1,average,coverage90,TiDE_HCAL__minus__TiDE_CAL,0.034129692832764458,0.72525597269624575,0.92832764505119458,0.96245733788395904
1168,1,average,width90,TiDE_CAL__minus__TiDE_KIN,50.867577924803754,12.237800745748046,63.105378670551801,68.26013239542128
1168,1,average,width90,TiDE_HCAL__minus__TiDE_KIN,56.022331649673234,12.237800745748046,63.105378670551801,68.26013239542128
1168,1,average,width90,TiDE_HCAL__minus__TiDE_CAL,5.1547537248694795,12.237800745748046,63.105378670551801,68.26013239542128
1168,1,ATU1,mae,TiDE_CAL__minus__TiDE_KIN,1.3926721782684197,4.9591797631910799,6.3518519414594996,14.244203720576063
1168,1,ATU1,mae,TiDE_HCAL__minus__TiDE_KIN,9.2850239573849827,4.9591797631910799,6.3518519414594996,14.244203720576063
1168,1,ATU1,mae,TiDE_HCAL__minus__TiDE_CAL,7.8923517791165638,4.9591797631910799,6.3518519414594996,14.244203720576063
1168,1,ATU1,rmse,TiDE_CAL__minus__TiDE_KIN,-1.0810554557575038,9.0159314695989305,7.9348760138414267,16.49094996599603
1168,1,ATU1,rmse,TiDE_HCAL__minus__TiDE_KIN,7.4750184963970998,9.0159314695989305,7.9348760138414267,16.49094996599603
1168,1,ATU1,rmse,TiDE_HCAL__minus__TiDE_CAL,8.5560739521546036,9.0159314695989305,7.9348760138414267,16.49094996599603
1168,1,ATU1,crps,TiDE_CAL__minus__TiDE_KIN,3.7079369362211976,4.2120048798926346,7.9199418161138322,11.224874597159062
1168,1,ATU1,crps,TiDE_HCAL__minus__TiDE_KIN,7.0128697172664269,4.2120048798926346,7.9199418161138322,11.224874597159062
1168,1,ATU1,crps,TiDE_HCAL__minus__TiDE_CAL,3.3049327810452294,4.2120048798926346,7.9199418161138322,11.224874597159062
1168,1,ATU1,interval_score90,TiDE_CAL__minus__TiDE_KIN,39.921422866773831,60.120936521347041,100.04235938812087,116.22668929224021
1168,1,ATU1,interval_score90,TiDE_HCAL__minus__TiDE_KIN,56.105752770893169,60.120936521347041,100.04235938812087,116.22668929224021
1168,1,ATU1,interval_score90,TiDE_HCAL__minus__TiDE_CAL,16.184329904119338,60.120936521347041,100.04235938812087,116.22668929224021
1168,1,ATU1,coverage90,TiDE_CAL__minus__TiDE_KIN,0.3686006825938567,0.6313993174061433,1,1
1168,1,ATU1,coverage90,TiDE_HCAL__minus__TiDE_KIN,0.3686006825938567,0.6313993174061433,1,1
1168,1,ATU1,coverage90,TiDE_HCAL__minus__TiDE_CAL,0,0.6313993174061433,1,1
1168,1,ATU1,width90,TiDE_CAL__minus__TiDE_KIN,92.474893609554783,7.5674657785660884,100.04235938812087,116.22668929224021
1168,1,ATU1,width90,TiDE_HCAL__minus__TiDE_KIN,108.65922351367412,7.5674657785660884,100.04235938812087,116.22668929224021
1168,1,ATU1,width90,TiDE_HCAL__minus__TiDE_CAL,16.184329904119338,7.5674657785660884,100.04235938812087,116.22668929224021
1168,1,ATU5,mae,TiDE_CAL__minus__TiDE_KIN,13.830036936954741,4.1213745310451673,17.951411467999908,17.490607965833455
1168,1,ATU5,mae,TiDE_HCAL__minus__TiDE_KIN,13.369233434788288,4.1213745310451673,17.951411467999908,17.490607965833455
1168,1,ATU5,mae,TiDE_HCAL__minus__TiDE_CAL,-0.46080350216645272,4.1213745310451673,17.951411467999908,17.490607965833455
1168,1,ATU5,rmse,TiDE_CAL__minus__TiDE_KIN,14.566286145153239,5.4446279628286041,20.010914107981844,20.7789547244045
1168,1,ATU5,rmse,TiDE_HCAL__minus__TiDE_KIN,15.334326761575895,5.4446279628286041,20.010914107981844,20.7789547244045
1168,1,ATU5,rmse,TiDE_HCAL__minus__TiDE_CAL,0.76804061642265609,5.4446279628286041,20.010914107981844,20.7789547244045
1168,1,ATU5,crps,TiDE_CAL__minus__TiDE_KIN,9.1059873280529455,2.9606627288370722,12.066650056890017,12.405733807642143
1168,1,ATU5,crps,TiDE_HCAL__minus__TiDE_KIN,9.4450710788050714,2.9606627288370722,12.066650056890017,12.405733807642143
1168,1,ATU5,crps,TiDE_HCAL__minus__TiDE_CAL,0.33908375075212582,2.9606627288370722,12.066650056890017,12.405733807642143
1168,1,ATU5,interval_score90,TiDE_CAL__minus__TiDE_KIN,76.877266112341601,23.081704187319982,99.958970299661587,101.90630148939726
1168,1,ATU5,interval_score90,TiDE_HCAL__minus__TiDE_KIN,78.824597302077279,23.081704187319982,99.958970299661587,101.90630148939726
1168,1,ATU5,interval_score90,TiDE_HCAL__minus__TiDE_CAL,1.947331189735678,23.081704187319982,99.958970299661587,101.90630148939726
1168,1,ATU5,coverage90,TiDE_CAL__minus__TiDE_KIN,0.10921501706484638,0.89078498293515362,1,1
1168,1,ATU5,coverage90,TiDE_HCAL__minus__TiDE_KIN,0.10921501706484638,0.89078498293515362,1,1
1168,1,ATU5,coverage90,TiDE_HCAL__minus__TiDE_CAL,0,0.89078498293515362,1,1
1168,1,ATU5,width90,TiDE_CAL__minus__TiDE_KIN,86.667865443135497,13.29110485652609,99.958970299661587,101.90630148939726
1168,1,ATU5,width90,TiDE_HCAL__minus__TiDE_KIN,88.615196632871175,13.29110485652609,99.958970299661587,101.90630148939726
1168,1,ATU5,width90,TiDE_HCAL__minus__TiDE_CAL,1.947331189735678,13.29110485652609,99.958970299661587,101.90630148939726
1168,1,MJ3,mae,TiDE_CAL__minus__TiDE_KIN,-0.6604631151698559,8.4913945430786981,7.8309314279088422,5.907964889388154
1168,1,MJ3,mae,TiDE_HCAL__minus__TiDE_KIN,-2.5834296536905441,8.4913945430786981,7.8309314279088422,5.907964889388154
1168,1,MJ3,mae,TiDE_HCAL__minus__TiDE_CAL,-1.9229665385206882,8.4913945430786981,7.8309314279088422,5.907964889388154
1168,1,MJ3,rmse,TiDE_CAL__minus__TiDE_KIN,-2.839856171171002,13.537235758154591,10.697379586983589,7.9572791269171361
1168,1,MJ3,rmse,TiDE_HCAL__minus__TiDE_KIN,-5.5799566312374544,13.537235758154591,10.697379586983589,7.9572791269171361
1168,1,MJ3,rmse,TiDE_HCAL__minus__TiDE_CAL,-2.7401004600664525,13.537235758154591,10.697379586983589,7.9572791269171361
1168,1,MJ3,crps,TiDE_CAL__minus__TiDE_KIN,-1.3486355788039868,7.4325617886432731,6.0839262098392863,4.3638711659059997
1168,1,MJ3,crps,TiDE_HCAL__minus__TiDE_KIN,-3.0686906227372734,7.4325617886432731,6.0839262098392863,4.3638711659059997
1168,1,MJ3,crps,TiDE_HCAL__minus__TiDE_CAL,-1.7200550439332867,7.4325617886432731,6.0839262098392863,4.3638711659059997
1168,1,MJ3,interval_score90,TiDE_CAL__minus__TiDE_KIN,-34.56125397715968,99.025174559621732,64.463920582462052,38.027756046047941
1168,1,MJ3,interval_score90,TiDE_HCAL__minus__TiDE_KIN,-60.997418513573791,99.025174559621732,64.463920582462052,38.027756046047941
1168,1,MJ3,interval_score90,TiDE_HCAL__minus__TiDE_CAL,-26.436164536414111,99.025174559621732,64.463920582462052,38.027756046047941
1168,1,MJ3,coverage90,TiDE_CAL__minus__TiDE_KIN,0.037542662116040959,0.67576791808873715,0.71331058020477811,0.84982935153583616
1168,1,MJ3,coverage90,TiDE_HCAL__minus__TiDE_KIN,0.17406143344709901,0.67576791808873715,0.71331058020477811,0.84982935153583616
1168,1,MJ3,coverage90,TiDE_HCAL__minus__TiDE_CAL,0.13651877133105805,0.67576791808873715,0.71331058020477811,0.84982935153583616
1168,1,MJ3,width90,TiDE_CAL__minus__TiDE_KIN,0.42818988416456705,20.65016654688543,21.078356431049997,23.470399228196129
1168,1,MJ3,width90,TiDE_HCAL__minus__TiDE_KIN,2.8202326813106993,20.65016654688543,21.078356431049997,23.470399228196129
1168,1,MJ3,width90,TiDE_HCAL__minus__TiDE_CAL,2.3920427971461322,20.65016654688543,21.078356431049997,23.470399228196129
1168,1,MJ1,mae,TiDE_CAL__minus__TiDE_KIN,2.4674867174962913,3.6745360327240859,6.1420227502203772,5.2992752542479513
1168,1,MJ1,mae,TiDE_HCAL__minus__TiDE_KIN,1.6247392215238654,3.6745360327240859,6.1420227502203772,5.2992752542479513
1168,1,MJ1,mae,TiDE_HCAL__minus__TiDE_CAL,-0.84274749597242593,3.6745360327240859,6.1420227502203772,5.2992752542479513
1168,1,MJ1,rmse,TiDE_CAL__minus__TiDE_KIN,1.5474709241426039,5.6728364541792944,7.2203073783218983,6.1588907032012408
1168,1,MJ1,rmse,TiDE_HCAL__minus__TiDE_KIN,0.48605424902194638,5.6728364541792944,7.2203073783218983,6.1588907032012408
1168,1,MJ1,rmse,TiDE_HCAL__minus__TiDE_CAL,-1.0614166751206575,5.6728364541792944,7.2203073783218983,6.1588907032012408
1168,1,MJ1,crps,TiDE_CAL__minus__TiDE_KIN,1.1407486800806179,3.0960585294801666,4.2368072095607845,3.7214867046440872
1168,1,MJ1,crps,TiDE_HCAL__minus__TiDE_KIN,0.62542817516392057,3.0960585294801666,4.2368072095607845,3.7214867046440872
1168,1,MJ1,crps,TiDE_HCAL__minus__TiDE_CAL,-0.51532050491669734,3.0960585294801666,4.2368072095607845,3.7214867046440872
1168,1,MJ1,interval_score90,TiDE_CAL__minus__TiDE_KIN,-11.695699209885998,43.037527773260749,31.341828563374751,31.437139571851489
1168,1,MJ1,interval_score90,TiDE_HCAL__minus__TiDE_KIN,-11.60038820140926,43.037527773260749,31.341828563374751,31.437139571851489
1168,1,MJ1,interval_score90,TiDE_HCAL__minus__TiDE_CAL,0.095311008476738124,43.037527773260749,31.341828563374751,31.437139571851489
1168,1,MJ1,coverage90,TiDE_CAL__minus__TiDE_KIN,0.29692832764505117,0.70307167235494883,1,1
1168,1,MJ1,coverage90,TiDE_HCAL__minus__TiDE_KIN,0.29692832764505117,0.70307167235494883,1,1
1168,1,MJ1,coverage90,TiDE_HCAL__minus__TiDE_CAL,0,0.70307167235494883,1,1
1168,1,MJ1,width90,TiDE_CAL__minus__TiDE_KIN,23.899362762360173,7.4424658010145786,31.341828563374751,31.437139571851489
1168,1,MJ1,width90,TiDE_HCAL__minus__TiDE_KIN,23.994673770836911,7.4424658010145786,31.341828563374751,31.437139571851489
1168,1,MJ1,width90,TiDE_HCAL__minus__TiDE_CAL,0.095311008476738124,7.4424658010145786,31.341828563374751,31.437139571851489
1168,2,average,mae,TiDE_CAL__minus__TiDE_KIN,9.19220034988723,5.5750060426851453,14.767206392572376,16.596400876393563
1168,2,average,mae,TiDE_HCAL__minus__TiDE_KIN,11.021394833708417,5.5750060426851453,14.767206392572376,16.596400876393563
1168,2,average,mae,TiDE_HCAL__minus__TiDE_CAL,1.8291944838211869,5.5750060426851453,14.767206392572376,16.596400876393563
1168,2,average,rmse,TiDE_CAL__minus__TiDE_KIN,8.6677509479696706,7.8185433946429814,16.486294342612652,18.583828885422101
1168,2,average,rmse,TiDE_HCAL__minus__TiDE_KIN,10.765285490779119,7.8185433946429814,16.486294342612652,18.583828885422101
1168,2,average,rmse,TiDE_HCAL__minus__TiDE_CAL,2.0975345428094485,7.8185433946429814,16.486294342612652,18.583828885422101
1168,2,average,crps,TiDE_CAL__minus__TiDE_KIN,5.4000685072282817,4.4107468674135664,9.8108153746418481,11.580394601074888
1168,2,average,crps,TiDE_HCAL__minus__TiDE_KIN,7.1696477336613214,4.4107468674135664,9.8108153746418481,11.580394601074888
1168,2,average,crps,TiDE_HCAL__minus__TiDE_CAL,1.7695792264330397,4.4107468674135664,9.8108153746418481,11.580394601074888
1168,2,average,interval_score90,TiDE_CAL__minus__TiDE_KIN,14.694157591382478,52.905497584449364,67.599655175831842,108.82267712286226
1168,2,average,interval_score90,TiDE_HCAL__minus__TiDE_KIN,55.917179538412896,52.905497584449364,67.599655175831842,108.82267712286226
1168,2,average,interval_score90,TiDE_HCAL__minus__TiDE_CAL,41.223021947030418,52.905497584449364,67.599655175831842,108.82267712286226
1168,2,average,coverage90,TiDE_CAL__minus__TiDE_KIN,0.23890784982935154,0.70989761092150172,0.94880546075085326,0.79692832764505128
1168,2,average,coverage90,TiDE_HCAL__minus__TiDE_KIN,0.087030716723549562,0.70989761092150172,0.94880546075085326,0.79692832764505128
1168,2,average,coverage90,TiDE_HCAL__minus__TiDE_CAL,-0.15187713310580198,0.70989761092150172,0.94880546075085326,0.79692832764505128
1168,2,average,width90,TiDE_CAL__minus__TiDE_KIN,50.867577924803754,12.237800745748046,63.105378670551801,68.260132395421266
1168,2,average,width90,TiDE_HCAL__minus__TiDE_KIN,56.02233164967322,12.237800745748046,63.105378670551801,68.260132395421266
1168,2,average,width90,TiDE_HCAL__minus__TiDE_CAL,5.1547537248694653,12.237800745748046,63.105378670551801,68.260132395421266
1168,2,ATU1,mae,TiDE_CAL__minus__TiDE_KIN,13.094107691734877,4.5902885276401202,17.684396219374996,21.42359790606282
1168,2,ATU1,mae,TiDE_HCAL__minus__TiDE_KIN,16.833309378422701,4.5902885276401202,17.684396219374996,21.42359790606282
1168,2,ATU1,mae,TiDE_HCAL__minus__TiDE_CAL,3.7392016866878244,4.5902885276401202,17.684396219374996,21.42359790606282
1168,2,ATU1,rmse,TiDE_CAL__minus__TiDE_KIN,13.558861181904593,6.6329201081695208,20.191781290074115,23.106677482053744
1168,2,ATU1,rmse,TiDE_HCAL__minus__TiDE_KIN,16.473757373884222,6.6329201081695208,20.191781290074115,23.106677482053744
1168,2,ATU1,rmse,TiDE_HCAL__minus__TiDE_CAL,2.9148961919796292,6.6329201081695208,20.191781290074115,23.106677482053744
1168,2,ATU1,crps,TiDE_CAL__minus__TiDE_KIN,8.4526202264582437,3.7064810845490497,12.159101311007293,13.97153394490655
1168,2,ATU1,crps,TiDE_HCAL__minus__TiDE_KIN,10.2650528603575,3.7064810845490497,12.159101311007293,13.97153394490655
1168,2,ATU1,crps,TiDE_HCAL__minus__TiDE_CAL,1.8124326338992578,3.7064810845490497,12.159101311007293,13.97153394490655
1168,2,ATU1,interval_score90,TiDE_CAL__minus__TiDE_KIN,53.148457066987739,46.893902321133133,100.04235938812087,116.22668929224018
1168,2,ATU1,interval_score90,TiDE_HCAL__minus__TiDE_KIN,69.332786971107055,46.893902321133133,100.04235938812087,116.22668929224018
1168,2,ATU1,interval_score90,TiDE_HCAL__minus__TiDE_CAL,16.184329904119309,46.893902321133133,100.04235938812087,116.22668929224018
1168,2,ATU1,coverage90,TiDE_CAL__minus__TiDE_KIN,0.41296928327645055,0.58703071672354945,1,1
1168,2,ATU1,coverage90,TiDE_HCAL__minus__TiDE_KIN,0.41296928327645055,0.58703071672354945,1,1
1168,2,ATU1,coverage90,TiDE_HCAL__minus__TiDE_CAL,0,0.58703071672354945,1,1
1168,2,ATU1,width90,TiDE_CAL__minus__TiDE_KIN,92.474893609554783,7.5674657785660884,100.04235938812087,116.22668929224018
1168,2,ATU1,width90,TiDE_HCAL__minus__TiDE_KIN,108.65922351367409,7.5674657785660884,100.04235938812087,116.22668929224018
1168,2,ATU1,width90,TiDE_HCAL__minus__TiDE_CAL,16.184329904119309,7.5674657785660884,100.04235938812087,116.22668929224018
1168,2,ATU5,mae,TiDE_CAL__minus__TiDE_KIN,21.77954312625069,3.9993440060536356,25.778887132304327,18.049529311582894
1168,2,ATU5,mae,TiDE_HCAL__minus__TiDE_KIN,14.050185305529258,3.9993440060536356,25.778887132304327,18.049529311582894
1168,2,ATU5,mae,TiDE_HCAL__minus__TiDE_CAL,-7.7293578207214324,3.9993440060536356,25.778887132304327,18.049529311582894
1168,2,ATU5,rmse,TiDE_CAL__minus__TiDE_KIN,22.500119598111539,5.3093895186955953,27.809509116807135,19.424418007012115
1168,2,ATU5,rmse,TiDE_HCAL__minus__TiDE_KIN,14.115028488316518,5.3093895186955953,27.809509116807135,19.424418007012115
1168,2,ATU5,rmse,TiDE_HCAL__minus__TiDE_CAL,-8.3850911097950203,5.3093895186955953,27.809509116807135,19.424418007012115
1168,2,ATU5,crps,TiDE_CAL__minus__TiDE_KIN,13.588265830372798,2.8312995296001491,16.419565359972946,11.883834602206004
1168,2,ATU5,crps,TiDE_HCAL__minus__TiDE_KIN,9.0525350726058562,2.8312995296001491,16.419565359972946,11.883834602206004
1168,2,ATU5,crps,TiDE_HCAL__minus__TiDE_CAL,-4.5357307577669417,2.8312995296001491,16.419565359972946,11.883834602206004
1168,2,ATU5,interval_score90,TiDE_CAL__minus__TiDE_KIN,76.082912307678271,23.876057991983309,99.958970299661587,101.90630148939726
1168,2,ATU5,interval_score90,TiDE_HCAL__minus__TiDE_KIN,78.030243497413949,23.876057991983309,99.958970299661587,101.90630148939726
1168,2,ATU5,interval_score90,TiDE_HCAL__minus__TiDE_CAL,1.947331189735678,23.876057991983309,99.958970299661587,101.90630148939726
1168,2,ATU5,coverage90,TiDE_CAL__minus__TiDE_KIN,0.11945392491467577,0.88054607508532423,1,1
1168,2,ATU5,coverage90,TiDE_HCAL__minus__TiDE_KIN,0.11945392491467577,0.88054607508532423,1,1
1168,2,ATU5,coverage90,TiDE_HCAL__minus__TiDE_CAL,0,0.88054607508532423,1,1
1168,2,ATU5,width90,TiDE_CAL__minus__TiDE_KIN,86.667865443135497,13.29110485652609,99.958970299661587,101.90630148939726
1168,2,ATU5,width90,TiDE_HCAL__minus__TiDE_KIN,88.615196632871175,13.29110485652609,99.958970299661587,101.90630148939726
1168,2,ATU5,width90,TiDE_HCAL__minus__TiDE_CAL,1.947331189735678,13.29110485652609,99.958970299661587,101.90630148939726
1168,2,MJ3,mae,TiDE_CAL__minus__TiDE_KIN,-2.3877145998148279,10.468822421003482,8.0811078211886542,16.736569756714029
1168,2,MJ3,mae,TiDE_HCAL__minus__TiDE_KIN,6.2677473357105473,10.468822421003482,8.0811078211886542,16.736569756714029
1168,2,MJ3,mae,TiDE_HCAL__minus__TiDE_CAL,8.6554619355253752,10.468822421003482,8.0811078211886542,16.736569756714029
1168,2,MJ3,rmse,TiDE_CAL__minus__TiDE_KIN,-5.1313736727848518,14.417777265151855,9.2864035923670034,20.155709109933969
1168,2,MJ3,rmse,TiDE_HCAL__minus__TiDE_KIN,5.7379318447821142,14.417777265151855,9.2864035923670034,20.155709109933969
1168,2,MJ3,rmse,TiDE_HCAL__minus__TiDE_CAL,10.869305517566966,14.417777265151855,9.2864035923670034,20.155709109933969
1168,2,MJ3,crps,TiDE_CAL__minus__TiDE_KIN,-2.8407512220555295,8.4441421486235235,5.603390926567994,13.591084670954732
1168,2,MJ3,crps,TiDE_HCAL__minus__TiDE_KIN,5.1469425223312086,8.4441421486235235,5.603390926567994,13.591084670954732
1168,2,MJ3,crps,TiDE_HCAL__minus__TiDE_CAL,7.9876937443867382,8.4441421486235235,5.603390926567994,13.591084670954732
1168,2,MJ3,interval_score90,TiDE_CAL__minus__TiDE_KIN,-67.506242583297308,106.56170503546748,39.055462452170175,170.77196706912849
1168,2,MJ3,interval_score90,TiDE_HCAL__minus__TiDE_KIN,64.21026203366101,106.56170503546748,39.055462452170175,170.77196706912849
1168,2,MJ3,interval_score90,TiDE_HCAL__minus__TiDE_CAL,131.71650461695833,106.56170503546748,39.055462452170175,170.77196706912849
1168,2,MJ3,coverage90,TiDE_CAL__minus__TiDE_KIN,0.14675767918088733,0.64846416382252559,0.79522184300341292,0.38566552901023893
1168,2,MJ3,coverage90,TiDE_HCAL__minus__TiDE_KIN,-0.26279863481228666,0.64846416382252559,0.79522184300341292,0.38566552901023893
1168,2,MJ3,coverage90,TiDE_HCAL__minus__TiDE_CAL,-0.40955631399317399,0.64846416382252559,0.79522184300341292,0.38566552901023893
1168,2,MJ3,width90,TiDE_CAL__minus__TiDE_KIN,0.42818988416456705,20.65016654688543,21.078356431049997,23.470399228196129
1168,2,MJ3,width90,TiDE_HCAL__minus__TiDE_KIN,2.8202326813106993,20.65016654688543,21.078356431049997,23.470399228196129
