feature_set,horizon_days,split,evaluation_role,estimator,subset,actual_level,actual_color,predicted_level,predicted_color,count
without_velocity,1,calibration,chronological_evaluation_only,ngboost,transition_only,1,blue,3,orange,0
without_velocity,1,calibration,chronological_evaluation_only,ngboost,transition_only,1,blue,4,red,0
without_velocity,1,calibration,chronological_evaluation_only,ngboost,transition_only,2,yellow,0,green,0
without_velocity,1,calibration,chronological_evaluation_only,ngboost,transition_only,2,yellow,1,blue,11
without_velocity,1,calibration,chronological_evaluation_only,ngboost,transition_only,2,yellow,2,yellow,5
without_velocity,1,calibration,chronological_evaluation_only,ngboost,transition_only,2,yellow,3,orange,3
without_velocity,1,calibration,chronological_evaluation_only,ngboost,transition_only,2,yellow,4,red,0
without_velocity,1,calibration,chronological_evaluation_only,ngboost,transition_only,3,orange,0,green,0
without_velocity,1,calibration,chronological_evaluation_only,ngboost,transition_only,3,orange,1,blue,0
without_velocity,1,calibration,chronological_evaluation_only,ngboost,transition_only,3,orange,2,yellow,8
without_velocity,1,calibration,chronological_evaluation_only,ngboost,transition_only,3,orange,3,orange,0
without_velocity,1,calibration,chronological_evaluation_only,ngboost,transition_only,3,orange,4,red,0
without_velocity,1,calibration,chronological_evaluation_only,ngboost,transition_only,4,red,0,green,0
without_velocity,1,calibration,chronological_evaluation_only,ngboost,transition_only,4,red,1,blue,0
without_velocity,1,calibration,chronological_evaluation_only,ngboost,transition_only,4,red,2,yellow,0
without_velocity,1,calibration,chronological_evaluation_only,ngboost,transition_only,4,red,3,orange,0
without_velocity,1,calibration,chronological_evaluation_only,ngboost,transition_only,4,red,4,red,0
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,all,0,green,0,green,550
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,all,0,green,1,blue,34
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,all,0,green,2,yellow,0
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,all,0,green,3,orange,0
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,all,0,green,4,red,0
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,all,1,blue,0,green,35
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,all,1,blue,1,blue,999
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,all,1,blue,2,yellow,5
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,all,1,blue,3,orange,0
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,all,1,blue,4,red,0
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,all,2,yellow,0,green,0
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,all,2,yellow,1,blue,10
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,all,2,yellow,2,yellow,171
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,all,2,yellow,3,orange,1
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,all,2,yellow,4,red,0
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,all,3,orange,0,green,0
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,all,3,orange,1,blue,0
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,all,3,orange,2,yellow,14
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,all,3,orange,3,orange,95
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,all,3,orange,4,red,24
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,all,4,red,0,green,0
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,all,4,red,1,blue,0
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,all,4,red,2,yellow,0
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,all,4,red,3,orange,2
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,all,4,red,4,red,348
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,0,green,0,green,4
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,0,green,1,blue,25
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,0,green,2,yellow,0
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,0,green,3,orange,0
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,0,green,4,red,0
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,1,blue,0,green,27
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,1,blue,1,blue,5
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,1,blue,2,yellow,5
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,1,blue,3,orange,0
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,1,blue,4,red,0
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,2,yellow,0,green,0
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,2,yellow,1,blue,10
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,2,yellow,2,yellow,3
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,2,yellow,3,orange,1
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,2,yellow,4,red,0
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,3,orange,0,green,0
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,3,orange,1,blue,0
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,3,orange,2,yellow,9
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,3,orange,3,orange,0
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,3,orange,4,red,8
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,4,red,0,green,0
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,4,red,1,blue,0
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,4,red,2,yellow,0
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,4,red,3,orange,2
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,4,red,4,red,11
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,0,green,0,green,486
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,0,green,1,blue,45
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,0,green,2,yellow,0
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,0,green,3,orange,0
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,0,green,4,red,0
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,1,blue,0,green,75
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,1,blue,1,blue,760
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,1,blue,2,yellow,12
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,1,blue,3,orange,0
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,1,blue,4,red,0
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,2,yellow,0,green,0
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,2,yellow,1,blue,9
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,2,yellow,2,yellow,275
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,2,yellow,3,orange,3
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,2,yellow,4,red,0
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,3,orange,0,green,0
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,3,orange,1,blue,0
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,3,orange,2,yellow,20
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,3,orange,3,orange,117
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,3,orange,4,red,6
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,4,red,0,green,0
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,4,red,1,blue,0
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,4,red,2,yellow,0
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,4,red,3,orange,0
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,4,red,4,red,0
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,transition_only,0,green,0,green,10
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,transition_only,0,green,1,blue,45
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,transition_only,0,green,2,yellow,0
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,transition_only,0,green,3,orange,0
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,transition_only,0,green,4,red,0
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,transition_only,1,blue,0,green,57
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,transition_only,1,blue,1,blue,1
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,transition_only,1,blue,2,yellow,11
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,transition_only,1,blue,3,orange,0
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,transition_only,1,blue,4,red,0
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,transition_only,2,yellow,0,green,0
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,transition_only,2,yellow,1,blue,9
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,transition_only,2,yellow,2,yellow,7
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,transition_only,2,yellow,3,orange,3
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,transition_only,2,yellow,4,red,0
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,transition_only,3,orange,0,green,0
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,transition_only,3,orange,1,blue,0
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,transition_only,3,orange,2,yellow,8
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,transition_only,3,orange,3,orange,0
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,transition_only,3,orange,4,red,0
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,transition_only,4,red,0,green,0
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,transition_only,4,red,1,blue,0
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,transition_only,4,red,2,yellow,0
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,transition_only,4,red,3,orange,0
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,transition_only,4,red,4,red,0
without_delta_v,1,test,historical_holdout_evaluation_only,ngboost,all,0,green,0,green,559
without_delta_v,1,test,historical_holdout_evaluation_only,ngboost,all,0,green,1,blue,25
without_delta_v,1,test,historical_holdout_evaluation_only,ngboost,all,0,green,2,yellow,0
without_delta_v,1,test,historical_holdout_evaluation_only,ngboost,all,0,green,3,orange,0
without_delta_v,1,test,historical_holdout_evaluation_only,ngboost,all,0,green,4,red,0
without_delta_v,1,test,historical_holdout_evaluation_only,ngboost,all,1,blue,0,green,40
without_delta_v,1,test,historical_holdout_evaluation_only,ngboost,all,1,blue,1,blue,992
without_delta_v,1,test,historical_holdout_evaluation_only,ngboost,all,1,blue,2,yellow,7
without_delta_v,1,test,historical_holdout_evaluation_only,ngboost,all,1,blue,3,orange,0
without_delta_v,1,test,historical_holdout_evaluation_only,ngboost,all,1,blue,4,red,0
without_delta_v,1,test,historical_holdout_evaluation_only,ngboost,all,2,yellow,0,green,0
without_delta_v,1,test,historical_holdout_evaluation_only,ngboost,all,2,yellow,1,blue,9
without_delta_v,1,test,historical_holdout_evaluation_only,ngboost,all,2,yellow,2,yellow,172
without_delta_v,1,test,historical_holdout_evaluation_only,ngboost,all,2,yellow,3,orange,1
without_delta_v,1,test,historical_holdout_evaluation_only,ngboost,all,2,yellow,4,red,0
without_delta_v,1,test,historical_holdout_evaluation_only,ngboost,all,3,orange,0,green,0
without_delta_v,1,test,historical_holdout_evaluation_only,ngboost,all,3,orange,1,blue,0
without_delta_v,1,test,historical_holdout_evaluation_only,ngboost,all,3,orange,2,yellow,14
without_delta_v,1,test,historical_holdout_evaluation_only,ngboost,all,3,orange,3,orange,98
without_delta_v,1,test,historical_holdout_evaluation_only,ngboost,all,3,orange,4,red,21
without_delta_v,1,test,historical_holdout_evaluation_only,ngboost,all,4,red,0,green,0
without_delta_v,1,test,historical_holdout_evaluation_only,ngboost,all,4,red,1,blue,0
without_delta_v,1,test,historical_holdout_evaluation_only,ngboost,all,4,red,2,yellow,0
without_delta_v,1,test,historical_holdout_evaluation_only,ngboost,all,4,red,3,orange,3
without_delta_v,1,test,historical_holdout_evaluation_only,ngboost,all,4,red,4,red,347
without_delta_v,1,test,historical_holdout_evaluation_only,ngboost,transition_only,0,green,0,green,5
without_delta_v,1,test,historical_holdout_evaluation_only,ngboost,transition_only,0,green,1,blue,24
without_delta_v,1,test,historical_holdout_evaluation_only,ngboost,transition_only,0,green,2,yellow,0
without_delta_v,1,test,historical_holdout_evaluation_only,ngboost,transition_only,0,green,3,orange,0
without_delta_v,1,test,historical_holdout_evaluation_only,ngboost,transition_only,0,green,4,red,0
without_delta_v,1,test,historical_holdout_evaluation_only,ngboost,transition_only,1,blue,0,green,32
without_delta_v,1,test,historical_holdout_evaluation_only,ngboost,transition_only,1,blue,1,blue,0
without_delta_v,1,test,historical_holdout_evaluation_only,ngboost,transition_only,1,blue,2,yellow,5
without_delta_v,1,test,historical_holdout_evaluation_only,ngboost,transition_only,1,blue,3,orange,0
without_delta_v,1,test,historical_holdout_evaluation_only,ngboost,transition_only,1,blue,4,red,0
