feature_set,scientific_features,control_features,removed_groups,horizon_days,split,evaluation_role,subset,row_count,metric,metric_direction,full_value,ablation_value,ablation_minus_full,full_status,ablation_status
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,1,calibration,chronological_evaluation_only,transition_only,151,multiclass_brier,lower_is_better,1.1801289581685184,1.1772172069125704,-0.002911751255948003,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,1,calibration,chronological_evaluation_only,transition_only,151,top_label_ece,lower_is_better,0.6395806974581502,0.6506342173071791,0.011053519849028914,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,1,calibration,chronological_evaluation_only,transition_only,151,false_escalation_vs_proxy_rate,lower_is_better,0.40397350993377484,0.40397350993377484,0.0,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,1,calibration,chronological_evaluation_only,transition_only,151,false_deescalation_vs_proxy_rate,lower_is_better,0.46357615894039733,0.4768211920529801,0.013245033112582794,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,1,test,historical_holdout_evaluation_only,all,2288,accuracy,higher_is_better,0.9471153846153846,0.9458041958041958,-0.001311188811188746,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,1,test,historical_holdout_evaluation_only,all,2288,macro_f1_supported_classes,higher_is_better,0.9253936947860399,0.9209756489376325,-0.004418045848407437,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,1,test,historical_holdout_evaluation_only,all,2288,balanced_accuracy_supported_classes,higher_is_better,0.915136570698021,0.910520380146745,-0.004616190551276045,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,1,test,historical_holdout_evaluation_only,all,2288,ordinal_mae,lower_is_better,0.052884615384615384,0.05419580419580419,0.0013111888111888084,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,1,test,historical_holdout_evaluation_only,all,2288,quadratic_weighted_kappa,higher_is_better,0.9852790132353182,0.9849583176931902,-0.0003206955421279911,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,1,test,historical_holdout_evaluation_only,all,2288,multiclass_log_loss,lower_is_better,0.1367506175857372,0.13773456136408396,0.000983943778346763,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,1,test,historical_holdout_evaluation_only,all,2288,multiclass_brier,lower_is_better,0.07547084120383646,0.07518100444944856,-0.000289836754387901,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,1,test,historical_holdout_evaluation_only,all,2288,top_label_ece,lower_is_better,0.020659411169349558,0.028526662277642535,0.007867251108292977,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,1,test,historical_holdout_evaluation_only,all,2288,false_escalation_vs_proxy_rate,lower_is_better,0.026223776223776224,0.027097902097902096,0.0008741258741258723,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,1,test,historical_holdout_evaluation_only,all,2288,false_deescalation_vs_proxy_rate,lower_is_better,0.02666083916083916,0.027097902097902096,0.00043706293706293614,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,1,test,historical_holdout_evaluation_only,transition_only,110,accuracy,higher_is_better,0.20909090909090908,0.21818181818181817,0.009090909090909094,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,1,test,historical_holdout_evaluation_only,transition_only,110,macro_f1_supported_classes,higher_is_better,0.2288503700600475,0.24137968613775068,0.01252931607770319,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,1,test,historical_holdout_evaluation_only,transition_only,110,balanced_accuracy_supported_classes,higher_is_better,0.26670114601149086,0.28247800661593764,0.015776860604446774,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,1,test,historical_holdout_evaluation_only,transition_only,110,ordinal_mae,lower_is_better,0.7909090909090909,0.7818181818181819,-0.009090909090909038,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,1,test,historical_holdout_evaluation_only,transition_only,110,quadratic_weighted_kappa,higher_is_better,0.7864125340356203,0.7909484663661275,0.0045359323305071975,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,1,test,historical_holdout_evaluation_only,transition_only,110,multiclass_log_loss,lower_is_better,1.3422835389379506,1.3201212332741368,-0.02216230566381383,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,1,test,historical_holdout_evaluation_only,transition_only,110,multiclass_brier,lower_is_better,0.9254873257352005,0.913633365583326,-0.011853960151874565,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,1,test,historical_holdout_evaluation_only,transition_only,110,top_label_ece,lower_is_better,0.4990007029922238,0.4766167231886415,-0.02238397980358231,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,1,test,historical_holdout_evaluation_only,transition_only,110,false_escalation_vs_proxy_rate,lower_is_better,0.35454545454545455,0.34545454545454546,-0.009090909090909094,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,1,test,historical_holdout_evaluation_only,transition_only,110,false_deescalation_vs_proxy_rate,lower_is_better,0.43636363636363634,0.43636363636363634,0.0,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,3,calibration,chronological_evaluation_only,all,1792,accuracy,higher_is_better,0.78125,0.7806919642857143,-0.0005580357142856984,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,3,calibration,chronological_evaluation_only,all,1792,macro_f1_supported_classes,higher_is_better,0.6074541321010809,0.6068687069296443,-0.0005854251714365599,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,3,calibration,chronological_evaluation_only,all,1792,balanced_accuracy_supported_classes,higher_is_better,0.6487226291607187,0.6474975832713774,-0.0012250458893412475,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,3,calibration,chronological_evaluation_only,all,1792,ordinal_mae,lower_is_better,0.21875,0.21930803571428573,0.0005580357142857262,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,3,calibration,chronological_evaluation_only,all,1792,quadratic_weighted_kappa,higher_is_better,0.8498736523199075,0.8489397883523434,-0.0009338639675641192,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,3,calibration,chronological_evaluation_only,all,1792,multiclass_log_loss,lower_is_better,0.6200069377512517,0.6201397532611761,0.00013281550992438884,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,3,calibration,chronological_evaluation_only,all,1792,multiclass_brier,lower_is_better,0.3151015404276597,0.3145061751223648,-0.0005953653052949148,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,3,calibration,chronological_evaluation_only,all,1792,top_label_ece,lower_is_better,0.04487534651300402,0.03635537704339458,-0.008519969469609437,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,3,calibration,chronological_evaluation_only,all,1792,false_escalation_vs_proxy_rate,lower_is_better,0.07979910714285714,0.08258928571428571,0.0027901785714285754,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,3,calibration,chronological_evaluation_only,all,1792,false_deescalation_vs_proxy_rate,lower_is_better,0.13895089285714285,0.13671875,-0.002232142857142849,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,3,calibration,chronological_evaluation_only,transition_only,300,accuracy,higher_is_better,0.23,0.21333333333333335,-0.016666666666666663,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,3,calibration,chronological_evaluation_only,transition_only,300,macro_f1_supported_classes,higher_is_better,0.20557272204656513,0.19417307692307692,-0.011399645123488206,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,3,calibration,chronological_evaluation_only,transition_only,300,balanced_accuracy_supported_classes,higher_is_better,0.23831399097356545,0.22568772834730283,-0.012626262626262624,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,3,calibration,chronological_evaluation_only,transition_only,300,ordinal_mae,lower_is_better,0.77,0.7866666666666666,0.016666666666666607,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,3,calibration,chronological_evaluation_only,transition_only,300,quadratic_weighted_kappa,higher_is_better,0.44844162872878923,0.43006182380216385,-0.018379804926625387,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,3,calibration,chronological_evaluation_only,transition_only,300,multiclass_log_loss,lower_is_better,1.6332773340408784,1.5900691495608696,-0.04320818448000874,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,3,calibration,chronological_evaluation_only,transition_only,300,multiclass_brier,lower_is_better,1.0311053448022487,1.0174641374885247,-0.01364120731372398,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,3,calibration,chronological_evaluation_only,transition_only,300,top_label_ece,lower_is_better,0.519817146859264,0.5307957562815332,0.010978609422269248,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,3,calibration,chronological_evaluation_only,transition_only,300,false_escalation_vs_proxy_rate,lower_is_better,0.33,0.3466666666666667,0.016666666666666663,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,3,calibration,chronological_evaluation_only,transition_only,300,false_deescalation_vs_proxy_rate,lower_is_better,0.44,0.44,0.0,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,3,test,historical_holdout_evaluation_only,all,2272,accuracy,higher_is_better,0.860475352112676,0.8622359154929577,0.0017605633802817433,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,3,test,historical_holdout_evaluation_only,all,2272,macro_f1_supported_classes,higher_is_better,0.716476751726532,0.7206095513640014,0.004132799637469375,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,3,test,historical_holdout_evaluation_only,all,2272,balanced_accuracy_supported_classes,higher_is_better,0.7424538841206252,0.7448237732063034,0.002369889085678256,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,3,test,historical_holdout_evaluation_only,all,2272,ordinal_mae,lower_is_better,0.14568661971830985,0.14392605633802816,-0.0017605633802816878,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,3,test,historical_holdout_evaluation_only,all,2272,quadratic_weighted_kappa,higher_is_better,0.9562645066532774,0.9566748776208872,0.0004103709676097633,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,3,test,historical_holdout_evaluation_only,all,2272,multiclass_log_loss,lower_is_better,0.41330271957678427,0.40922550829391474,-0.004077211282869531,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,3,test,historical_holdout_evaluation_only,all,2272,multiclass_brier,lower_is_better,0.2100685432059311,0.20582501202600667,-0.004243531179924431,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,3,test,historical_holdout_evaluation_only,all,2272,top_label_ece,lower_is_better,0.04658729508428844,0.0551855904891545,0.008598295404866063,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,3,test,historical_holdout_evaluation_only,all,2272,false_escalation_vs_proxy_rate,lower_is_better,0.06426056338028169,0.06558098591549295,0.0013204225352112658,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,3,test,historical_holdout_evaluation_only,all,2272,false_deescalation_vs_proxy_rate,lower_is_better,0.07526408450704225,0.0721830985915493,-0.0030809859154929536,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,3,test,historical_holdout_evaluation_only,transition_only,281,accuracy,higher_is_better,0.3309608540925267,0.3096085409252669,-0.021352313167259773,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,3,test,historical_holdout_evaluation_only,transition_only,281,macro_f1_supported_classes,higher_is_better,0.3264224349533628,0.311225541763097,-0.015196893190265792,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,3,test,historical_holdout_evaluation_only,transition_only,281,balanced_accuracy_supported_classes,higher_is_better,0.36838922832259524,0.35283694555381756,-0.015552282768777681,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,3,test,historical_holdout_evaluation_only,transition_only,281,ordinal_mae,lower_is_better,0.7188612099644128,0.7402135231316725,0.021352313167259718,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,3,test,historical_holdout_evaluation_only,transition_only,281,quadratic_weighted_kappa,higher_is_better,0.7694081693289379,0.7619542545542559,-0.007453914774681936,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,3,test,historical_holdout_evaluation_only,transition_only,281,multiclass_log_loss,lower_is_better,1.4200404664798585,1.3783246086992635,-0.041715857780594945,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,3,test,historical_holdout_evaluation_only,transition_only,281,multiclass_brier,lower_is_better,0.8422180958339793,0.8231995904131628,-0.01901850542081651,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,3,test,historical_holdout_evaluation_only,transition_only,281,top_label_ece,lower_is_better,0.36554322133037404,0.37609455488706145,0.010551333556687414,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,3,test,historical_holdout_evaluation_only,transition_only,281,false_escalation_vs_proxy_rate,lower_is_better,0.2775800711743772,0.29537366548042704,0.01779359430604982,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,3,test,historical_holdout_evaluation_only,transition_only,281,false_deescalation_vs_proxy_rate,lower_is_better,0.3914590747330961,0.39501779359430605,0.003558718861209953,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,7,calibration,chronological_evaluation_only,all,1760,accuracy,higher_is_better,0.7147727272727272,0.7164772727272727,0.0017045454545454586,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,7,calibration,chronological_evaluation_only,all,1760,macro_f1_supported_classes,higher_is_better,0.5470847641354722,0.5486618471575613,0.001577083022089032,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,7,calibration,chronological_evaluation_only,all,1760,balanced_accuracy_supported_classes,higher_is_better,0.591871291235582,0.5935596438602146,0.0016883526246326275,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,7,calibration,chronological_evaluation_only,all,1760,ordinal_mae,lower_is_better,0.2875,0.2857954545454545,-0.0017045454545454586,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,7,calibration,chronological_evaluation_only,all,1760,quadratic_weighted_kappa,higher_is_better,0.7780335020622882,0.779022249129711,0.0009887470674228016,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,7,calibration,chronological_evaluation_only,all,1760,multiclass_log_loss,lower_is_better,0.9391962052364777,0.9371951308313896,-0.0020010744050881213,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,7,calibration,chronological_evaluation_only,all,1760,multiclass_brier,lower_is_better,0.43933244057248155,0.43577204814808396,-0.003560392424397596,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,7,calibration,chronological_evaluation_only,all,1760,top_label_ece,lower_is_better,0.08855258339939684,0.08755221126574686,-0.0010003721336499793,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,7,calibration,chronological_evaluation_only,all,1760,false_escalation_vs_proxy_rate,lower_is_better,0.0875,0.0875,0.0,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,7,calibration,chronological_evaluation_only,all,1760,false_deescalation_vs_proxy_rate,lower_is_better,0.19772727272727272,0.19602272727272727,-0.0017045454545454586,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,7,calibration,chronological_evaluation_only,transition_only,450,accuracy,higher_is_better,0.33555555555555555,0.3333333333333333,-0.0022222222222222365,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,7,calibration,chronological_evaluation_only,transition_only,450,macro_f1_supported_classes,higher_is_better,0.2808797535269435,0.2797339593114241,-0.0011457942155194134,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,7,calibration,chronological_evaluation_only,transition_only,450,balanced_accuracy_supported_classes,higher_is_better,0.32985802664974617,0.3290767766497462,-0.0007812499999999556,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,7,calibration,chronological_evaluation_only,transition_only,450,ordinal_mae,lower_is_better,0.6733333333333333,0.6755555555555556,0.0022222222222222365,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,7,calibration,chronological_evaluation_only,transition_only,450,quadratic_weighted_kappa,higher_is_better,0.545932371663844,0.5436817472698908,-0.0022506243939531823,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,7,calibration,chronological_evaluation_only,transition_only,450,multiclass_log_loss,lower_is_better,1.6147715188894176,1.5558732426093813,-0.0588982762800363,ok,ok
without_tangent,interval_z;velocity_mm_per_day;delta_v_mm_per_day,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,tangent_angle,7,calibration,chronological_evaluation_only,transition_only,450,multiclass_brier,lower_is_better,0.9003946505186443,0.8864073303646357,-0.013987320154008609,ok,ok
