feature_set,horizon_days,split,evaluation_role,estimator,subset,metric,class_level,class_color,value,numerator,denominator,status
without_tangent,7,calibration,chronological_evaluation_only,ngboost,all,multiclass_brier,,,0.43577204814808396,,,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,all,top_label_ece,,,0.08755221126574686,,,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,all,classwise_ece,0.0,green,0.05308014698792629,,,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest_roc_auc,0.0,green,0.900973239103107,,,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest_pr_auc,0.0,green,0.7785406799731274,,,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,all,classwise_ece,1.0,blue,0.0689958832354095,,,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest_roc_auc,1.0,blue,0.8407764992967852,,,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest_pr_auc,1.0,blue,0.8096506450662815,,,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,all,classwise_ece,2.0,yellow,0.0493943096017621,,,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest_roc_auc,2.0,yellow,0.9130962436528509,,,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest_pr_auc,2.0,yellow,0.5254883287032316,,,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,all,classwise_ece,3.0,orange,0.07856881959567197,,,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest_roc_auc,3.0,orange,0.9444149445498702,,,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest_pr_auc,3.0,orange,0.6492804445327915,,,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,all,classwise_ece,4.0,red,,,,no_positive_examples
without_tangent,7,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest_roc_auc,4.0,red,,,,no_positive_examples
without_tangent,7,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest_pr_auc,4.0,red,,,,no_positive_examples
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,row_count,,,450.0,,,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,accuracy,,,0.3333333333333333,,,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,macro_f1_fixed_five,,,0.22378716744913926,,,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,macro_f1_supported_classes,,,0.2797339593114241,,,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,precision,0.0,green,0.2564102564102564,,,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,recall,0.0,green,0.3125,,,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,f1,0.0,green,0.28169014084507044,,,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,support,0.0,green,128.0,128.0,450.0,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,precision,1.0,blue,0.31645569620253167,,,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,recall,1.0,blue,0.25380710659898476,,,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,f1,1.0,blue,0.28169014084507044,,,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,support,1.0,blue,197.0,197.0,450.0,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,precision,2.0,yellow,0.4411764705882353,,,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,recall,2.0,yellow,0.75,,,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,f1,2.0,yellow,0.5555555555555556,,,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,support,2.0,yellow,80.0,80.0,450.0,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,precision,3.0,orange,0.0,,,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,recall,3.0,orange,0.0,,,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,f1,3.0,orange,0.0,,,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,support,3.0,orange,45.0,45.0,450.0,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,precision,4.0,red,,,,absent_target_class
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,recall,4.0,red,,,,absent_target_class
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,f1,4.0,red,,,,absent_target_class
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,support,4.0,red,0.0,0.0,450.0,absent_target_class
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,balanced_accuracy_supported_classes,,,0.3290767766497462,,,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,ordinal_mae,,,0.6755555555555556,,,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,quadratic_weighted_kappa,,,0.5436817472698908,,,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,false_escalation_vs_proxy_count,,,121.0,121.0,450.0,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,false_escalation_vs_proxy_rate,,,0.2688888888888889,121.0,450.0,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,false_deescalation_vs_proxy_count,,,179.0,179.0,450.0,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,false_deescalation_vs_proxy_rate,,,0.3977777777777778,179.0,450.0,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,multiclass_log_loss,,,1.5558732426093813,,,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,multiclass_brier,,,0.8864073303646357,,,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,top_label_ece,,,0.3882674427706199,,,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,classwise_ece,0.0,green,0.27678459054849514,,,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest_roc_auc,0.0,green,0.6005070846273293,,,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest_pr_auc,0.0,green,0.3022869769760094,,,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,classwise_ece,1.0,blue,0.28843145558976224,,,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest_roc_auc,1.0,blue,0.3575169037539375,,,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest_pr_auc,1.0,blue,0.3442235343452141,,,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,classwise_ece,2.0,yellow,0.12730676920434777,,,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest_roc_auc,2.0,yellow,0.8330405405405407,,,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest_pr_auc,2.0,yellow,0.36254790235069473,,,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,classwise_ece,3.0,orange,0.0975492414234951,,,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest_roc_auc,3.0,orange,0.9455418381344307,,,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest_pr_auc,3.0,orange,0.7186858111632011,,,ok
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,classwise_ece,4.0,red,,,,no_positive_examples
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest_roc_auc,4.0,red,,,,no_positive_examples
without_tangent,7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest_pr_auc,4.0,red,,,,no_positive_examples
without_tangent,7,test,historical_holdout_evaluation_only,ngboost,all,row_count,,,2240.0,,,ok
without_tangent,7,test,historical_holdout_evaluation_only,ngboost,all,accuracy,,,0.6660714285714285,,,ok
without_tangent,7,test,historical_holdout_evaluation_only,ngboost,all,macro_f1_fixed_five,,,0.452020904443204,,,ok
