feature_set,horizon_days,split,evaluation_role,estimator,subset,reliability_kind,class_level,class_color,bin_index,bin_lower,bin_upper,count,mean_predicted_probability,observed_frequency,class_support,calibration_status
interval_only,7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,3,0.30000000000000004,0.4,10,0.34576383626431295,0.9,80,ok
interval_only,7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,4,0.4,0.5,33,0.443255342284707,0.7272727272727273,80,ok
interval_only,7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,5,0.5,0.6000000000000001,39,0.5667182927560155,0.4358974358974359,80,ok
interval_only,7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,6,0.6000000000000001,0.7000000000000001,33,0.623043177759564,0.30303030303030304,80,ok
interval_only,7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,7,0.7000000000000001,0.8,33,0.7278536436358287,0.0,80,ok
interval_only,7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,8,0.8,0.9,0,,,80,empty_bin
interval_only,7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,9,0.9,1.0,0,,,80,empty_bin
interval_only,7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,0,0.0,0.1,437,0.013487109339893414,0.10297482837528604,45,ok
interval_only,7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,1,0.1,0.2,12,0.12452767152697797,0.0,45,ok
interval_only,7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,2,0.2,0.30000000000000004,1,0.21435855960270433,0.0,45,ok
interval_only,7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,3,0.30000000000000004,0.4,0,,,45,empty_bin
interval_only,7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,4,0.4,0.5,0,,,45,empty_bin
interval_only,7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,5,0.5,0.6000000000000001,0,,,45,empty_bin
interval_only,7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,6,0.6000000000000001,0.7000000000000001,0,,,45,empty_bin
interval_only,7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,7,0.7000000000000001,0.8,0,,,45,empty_bin
interval_only,7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,8,0.8,0.9,0,,,45,empty_bin
interval_only,7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,9,0.9,1.0,0,,,45,empty_bin
interval_only,7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,0,0.0,0.1,439,0.003693479694009861,,0,no_positive_examples
interval_only,7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,1,0.1,0.2,2,0.12959738250366365,,0,no_positive_examples
interval_only,7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,2,0.2,0.30000000000000004,7,0.25147817855509536,,0,no_positive_examples
interval_only,7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,3,0.30000000000000004,0.4,2,0.36141776767405787,,0,no_positive_examples
interval_only,7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,4,0.4,0.5,0,,,0,no_positive_examples
interval_only,7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,5,0.5,0.6000000000000001,0,,,0,no_positive_examples
interval_only,7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,6,0.6000000000000001,0.7000000000000001,0,,,0,no_positive_examples
interval_only,7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,7,0.7000000000000001,0.8,0,,,0,no_positive_examples
interval_only,7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,8,0.8,0.9,0,,,0,no_positive_examples
interval_only,7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,9,0.9,1.0,0,,,0,no_positive_examples
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,top_label,,,0,0.0,0.1,0,,,2240,empty_bin
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,top_label,,,1,0.1,0.2,0,,,2240,empty_bin
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,top_label,,,2,0.2,0.30000000000000004,13,0.29438576678101075,0.0,2240,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,top_label,,,3,0.30000000000000004,0.4,220,0.34904794061397654,0.06818181818181818,2240,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,top_label,,,4,0.4,0.5,71,0.4478167380856757,0.5070422535211268,2240,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,top_label,,,5,0.5,0.6000000000000001,526,0.5489525214535753,0.49049429657794674,2240,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,top_label,,,6,0.6000000000000001,0.7000000000000001,256,0.6489200931938438,0.69140625,2240,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,top_label,,,7,0.7000000000000001,0.8,729,0.7417557158467313,0.8751714677640604,2240,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,top_label,,,8,0.8,0.9,372,0.8325268794322782,0.8790322580645161,2240,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,top_label,,,9,0.9,1.0,53,0.9590435537154378,0.9811320754716981,2240,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,0.0,green,0,0.0,0.1,796,0.06744243383157554,0.010050251256281407,547,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,0.0,green,1,0.1,0.2,352,0.15086006021809145,0.03125,547,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,0.0,green,2,0.2,0.30000000000000004,269,0.25509928944446947,0.06691449814126393,547,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,0.0,green,3,0.30000000000000004,0.4,72,0.37695857091810264,0.08333333333333333,547,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,0.0,green,4,0.4,0.5,68,0.44286430317549264,0.29411764705882354,547,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,0.0,green,5,0.5,0.6000000000000001,225,0.5445713156091609,0.47555555555555556,547,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,0.0,green,6,0.6000000000000001,0.7000000000000001,71,0.6679384322665127,0.6338028169014085,547,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,0.0,green,7,0.7000000000000001,0.8,214,0.7339544637428731,0.8411214953271028,547,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,0.0,green,8,0.8,0.9,120,0.8474141490744184,0.8333333333333334,547,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,0.0,green,9,0.9,1.0,53,0.9590435537154378,0.9811320754716981,547,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,0,0.0,0.1,54,0.024978368233427244,0.0,1034,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,1,0.1,0.2,336,0.15359692399218852,0.06845238095238096,1034,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,2,0.2,0.30000000000000004,475,0.2506839665436318,0.0863157894736842,1034,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,3,0.30000000000000004,0.4,194,0.3393808887858643,0.20103092783505155,1034,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,4,0.4,0.5,246,0.44778818573089163,0.4878048780487805,1034,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,5,0.5,0.6000000000000001,135,0.5566049113583593,0.7037037037037037,1034,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,6,0.6000000000000001,0.7000000000000001,83,0.6477343923205892,0.7710843373493976,1034,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,7,0.7000000000000001,0.8,465,0.7470053476821076,0.9139784946236559,1034,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,8,0.8,0.9,252,0.8254377034122112,0.9007936507936508,1034,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,9,0.9,1.0,0,,,1034,empty_bin
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,0,0.0,0.1,1418,0.014687864356490658,0.01904090267983075,176,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,1,0.1,0.2,210,0.13409870692026782,0.08571428571428572,176,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,2,0.2,0.30000000000000004,84,0.24448553124804556,0.13095238095238096,176,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,3,0.30000000000000004,0.4,215,0.34934723963985276,0.04186046511627907,176,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,4,0.4,0.5,59,0.44207632235910427,0.23728813559322035,176,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,5,0.5,0.6000000000000001,164,0.5489613231939877,0.32926829268292684,176,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,6,0.6000000000000001,0.7000000000000001,40,0.639454963655156,0.25,176,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,7,0.7000000000000001,0.8,50,0.7263234987822448,0.66,176,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,8,0.8,0.9,0,,,176,empty_bin
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,9,0.9,1.0,0,,,176,empty_bin
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,0,0.0,0.1,1908,0.008112113207205948,0.037211740041928724,133,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,1,0.1,0.2,185,0.14082541208715527,0.2810810810810811,133,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,2,0.2,0.30000000000000004,140,0.24257844760818856,0.07142857142857142,133,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,3,0.30000000000000004,0.4,7,0.35991683246790335,0.0,133,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,4,0.4,0.5,0,,,133,empty_bin
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,5,0.5,0.6000000000000001,0,,,133,empty_bin
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,6,0.6000000000000001,0.7000000000000001,0,,,133,empty_bin
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,7,0.7000000000000001,0.8,0,,,133,empty_bin
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,8,0.8,0.9,0,,,133,empty_bin
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,9,0.9,1.0,0,,,133,empty_bin
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,0,0.0,0.1,2027,0.006050316035157517,0.08485446472619634,350,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,1,0.1,0.2,22,0.1193263221686803,0.3181818181818182,350,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,2,0.2,0.30000000000000004,74,0.24936423671578084,0.7972972972972973,350,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,3,0.30000000000000004,0.4,22,0.34032312480706767,1.0,350,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,4,0.4,0.5,31,0.43898096364820444,0.967741935483871,350,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,5,0.5,0.6000000000000001,2,0.524580117663482,1.0,350,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,6,0.6000000000000001,0.7000000000000001,62,0.6348348719013944,0.9354838709677419,350,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,7,0.7000000000000001,0.8,0,,,350,empty_bin
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,8,0.8,0.9,0,,,350,empty_bin
interval_only,7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,9,0.9,1.0,0,,,350,empty_bin
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,0,0.0,0.1,0,,,508,empty_bin
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,1,0.1,0.2,0,,,508,empty_bin
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,2,0.2,0.30000000000000004,4,0.2899813365776876,0.0,508,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,3,0.30000000000000004,0.4,41,0.364153610976512,0.14634146341463414,508,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,4,0.4,0.5,35,0.45494284428761644,0.2857142857142857,508,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,5,0.5,0.6000000000000001,209,0.5459081664751791,0.27751196172248804,508,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,6,0.6000000000000001,0.7000000000000001,82,0.6520879715203605,0.04878048780487805,508,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,7,0.7000000000000001,0.8,91,0.7341190954862168,0.0,508,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,8,0.8,0.9,45,0.8301194708210038,0.0,508,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,9,0.9,1.0,1,0.9086461391777843,0.0,508,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,0,0.0,0.1,211,0.06526317775396241,0.037914691943127965,109,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,1,0.1,0.2,58,0.1450544884101109,0.1896551724137931,109,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,2,0.2,0.30000000000000004,22,0.2632655768588229,0.8181818181818182,109,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,3,0.30000000000000004,0.4,6,0.3605827383433842,1.0,109,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,4,0.4,0.5,23,0.4512095767319163,0.8260869565217391,109,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,5,0.5,0.6000000000000001,107,0.5458158878593005,0.4392523364485981,109,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,6,0.6000000000000001,0.7000000000000001,26,0.6666770480675115,0.0,109,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,7,0.7000000000000001,0.8,34,0.726171204515806,0.0,109,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,8,0.8,0.9,20,0.8424957588712111,0.0,109,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,9,0.9,1.0,1,0.9086461391777843,0.0,109,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,0,0.0,0.1,1,0.06876455864344765,0.0,166,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,1,0.1,0.2,63,0.1672377419451245,0.36507936507936506,166,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,2,0.2,0.30000000000000004,130,0.24624744686774017,0.3153846153846154,166,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,3,0.30000000000000004,0.4,68,0.33821000935833245,0.5735294117647058,166,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,4,0.4,0.5,122,0.4468467313394007,0.48360655737704916,166,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,5,0.5,0.6000000000000001,41,0.5390637763798731,0.0975609756097561,166,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,6,0.6000000000000001,0.7000000000000001,18,0.6588428176400488,0.0,166,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,7,0.7000000000000001,0.8,40,0.7457766536081751,0.0,166,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,8,0.8,0.9,25,0.8202184403808381,0.0,166,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,9,0.9,1.0,0,,,166,empty_bin
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,0,0.0,0.1,268,0.00930767471387234,0.10074626865671642,84,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,1,0.1,0.2,24,0.1452140901157453,0.75,84,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,2,0.2,0.30000000000000004,23,0.25318630046569707,0.43478260869565216,84,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,3,0.30000000000000004,0.4,44,0.36379933927802005,0.1590909090909091,84,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,4,0.4,0.5,38,0.4492391519384798,0.3157894736842105,84,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,5,0.5,0.6000000000000001,60,0.5509659746120316,0.1,84,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,6,0.6000000000000001,0.7000000000000001,34,0.640256015945996,0.11764705882352941,84,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,7,0.7000000000000001,0.8,17,0.7225853289047838,0.0,84,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,8,0.8,0.9,0,,,84,empty_bin
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,9,0.9,1.0,0,,,84,empty_bin
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,0,0.0,0.1,449,0.014313145179572126,0.12694877505567928,77,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,1,0.1,0.2,46,0.13500691293583786,0.21739130434782608,77,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,2,0.2,0.30000000000000004,13,0.21899252821296022,0.7692307692307693,77,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,3,0.30000000000000004,0.4,0,,,77,empty_bin
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,4,0.4,0.5,0,,,77,empty_bin
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,5,0.5,0.6000000000000001,0,,,77,empty_bin
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,6,0.6000000000000001,0.7000000000000001,0,,,77,empty_bin
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,7,0.7000000000000001,0.8,0,,,77,empty_bin
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,8,0.8,0.9,0,,,77,empty_bin
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,9,0.9,1.0,0,,,77,empty_bin
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,0,0.0,0.1,463,0.007460208738160241,0.09935205183585313,72,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,1,0.1,0.2,7,0.14158342191516066,1.0,72,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,2,0.2,0.30000000000000004,22,0.2514784855234802,0.36363636363636365,72,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,3,0.30000000000000004,0.4,4,0.36041078096953566,1.0,72,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,4,0.4,0.5,7,0.4190692860723669,0.8571428571428571,72,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,5,0.5,0.6000000000000001,1,0.532933484070597,1.0,72,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,6,0.6000000000000001,0.7000000000000001,4,0.627433788807383,0.0,72,ok
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,7,0.7000000000000001,0.8,0,,,72,empty_bin
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,8,0.8,0.9,0,,,72,empty_bin
interval_only,7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,9,0.9,1.0,0,,,72,empty_bin
without_interval,7,calibration,chronological_evaluation_only,ngboost,all,top_label,,,0,0.0,0.1,0,,,1760,empty_bin
without_interval,7,calibration,chronological_evaluation_only,ngboost,all,top_label,,,1,0.1,0.2,0,,,1760,empty_bin
without_interval,7,calibration,chronological_evaluation_only,ngboost,all,top_label,,,2,0.2,0.30000000000000004,0,,,1760,empty_bin
without_interval,7,calibration,chronological_evaluation_only,ngboost,all,top_label,,,3,0.30000000000000004,0.4,14,0.38608372384700385,0.0,1760,ok
without_interval,7,calibration,chronological_evaluation_only,ngboost,all,top_label,,,4,0.4,0.5,150,0.46630344615276575,0.04666666666666667,1760,ok
without_interval,7,calibration,chronological_evaluation_only,ngboost,all,top_label,,,5,0.5,0.6000000000000001,685,0.5355765640701149,0.39854014598540144,1760,ok
without_interval,7,calibration,chronological_evaluation_only,ngboost,all,top_label,,,6,0.6000000000000001,0.7000000000000001,383,0.6404670898903292,0.46475195822454307,1760,ok
without_interval,7,calibration,chronological_evaluation_only,ngboost,all,top_label,,,7,0.7000000000000001,0.8,238,0.7370379988696002,0.5252100840336135,1760,ok
without_interval,7,calibration,chronological_evaluation_only,ngboost,all,top_label,,,8,0.8,0.9,209,0.8405039932229738,0.7368421052631579,1760,ok
without_interval,7,calibration,chronological_evaluation_only,ngboost,all,top_label,,,9,0.9,1.0,81,0.9889139510565647,0.9259259259259259,1760,ok
without_interval,7,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,0.0,green,0,0.0,0.1,9,0.08854429611432996,0.0,499,ok
without_interval,7,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,0.0,green,1,0.1,0.2,80,0.12598169086409108,0.0,499,ok
without_interval,7,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,0.0,green,2,0.2,0.30000000000000004,212,0.24547366429973433,0.009433962264150943,499,ok
without_interval,7,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,0.0,green,3,0.30000000000000004,0.4,215,0.3561367138158387,0.07441860465116279,499,ok
without_interval,7,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,0.0,green,4,0.4,0.5,302,0.45662346934994225,0.17549668874172186,499,ok
without_interval,7,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,0.0,green,5,0.5,0.6000000000000001,213,0.5340527839739769,0.17370892018779344,499,ok
without_interval,7,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,0.0,green,6,0.6000000000000001,0.7000000000000001,239,0.6399881173541447,0.3054393305439331,499,ok
without_interval,7,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,0.0,green,7,0.7000000000000001,0.8,201,0.7376551282988594,0.44776119402985076,499,ok
without_interval,7,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,0.0,green,8,0.8,0.9,209,0.8405039932229738,0.7368421052631579,499,ok
without_interval,7,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,0.0,green,9,0.9,1.0,80,0.9889277715316815,0.925,499,ok
without_interval,7,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,0,0.0,0.1,91,0.020090804657296374,0.06593406593406594,841,ok
without_interval,7,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,1,0.1,0.2,202,0.16245483830734062,0.29207920792079206,841,ok
without_interval,7,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,2,0.2,0.30000000000000004,227,0.259422017042461,0.5154185022026432,841,ok
without_interval,7,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,3,0.30000000000000004,0.4,318,0.358012151153276,0.5157232704402516,841,ok
without_interval,7,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,4,0.4,0.5,339,0.46377080740740145,0.5103244837758112,841,ok
without_interval,7,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,5,0.5,0.6000000000000001,401,0.5366055552894954,0.4513715710723192,841,ok
without_interval,7,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,6,0.6000000000000001,0.7000000000000001,144,0.6412620512524684,0.7291666666666666,841,ok
without_interval,7,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,7,0.7000000000000001,0.8,37,0.7336854849430845,0.9459459459459459,841,ok
without_interval,7,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,8,0.8,0.9,0,,,841,empty_bin
without_interval,7,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,9,0.9,1.0,1,0.9878083130472097,1.0,841,ok
without_interval,7,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,0,0.0,0.1,1459,0.009912757308591568,0.07813570938999315,278,ok
