arm,reference,part,station,metric,reference_value,candidate_value,difference,relative_difference
ADD,BPLUS_GP_V1,prediction,MJ1,width_90_mm,18.930858566716353,37.15889451046616,18.22803594374981,0.9628742341246886
ADD,BPLUS_GP_V1,prediction,MJ1,interval_score_90_mm,468.16334336280494,266.5201498789294,-201.64319348387556,-0.43071119587338436
ADD,BPLUS_GP_V1,prediction,MJ1,coverage_95,0.06382978723404255,0.5478723404255319,0.48404255319148937,7.583333333333334
ADD,BPLUS_GP_V1,prediction,MJ1,width_95_mm,22.557509272451355,44.27755370467867,21.72004443222731,0.9628742326952379
ADD,BPLUS_GP_V1,prediction,MJ1,interval_score_95_mm,848.9074395138691,397.3067195746889,-451.60071993918024,-0.5319787516502288
ADD,TIME_ONLY,train,ATU1,mae_mm,7.81807261702645e-05,6.977025637844916e-05,-8.41046979181535e-06,-0.10757727900222822
ADD,TIME_ONLY,train,ATU1,rmse_mm,0.00025709791177729046,0.00013383063935574113,-0.00012326727242154933,-0.479456529107591
ADD,TIME_ONLY,train,ATU1,crps_mm,0.0040063637892398815,0.004002599922100514,-3.7638671393676326e-06,-0.0009394721341772467
ADD,TIME_ONLY,train,ATU1,coverage_80,1.0,1.0,0.0,0.0
ADD,TIME_ONLY,train,ATU1,width_80_mm,0.04392386315158769,0.04389485696086421,-2.9006190723476766e-05,-0.0006603743077737073
ADD,TIME_ONLY,train,ATU1,interval_score_80_mm,0.04392386315158769,0.04389485696086421,-2.9006190723476766e-05,-0.0006603743077737073
ADD,TIME_ONLY,train,ATU1,coverage_90,1.0,1.0,0.0,0.0
ADD,TIME_ONLY,train,ATU1,width_90_mm,0.056375668828010525,0.056338439784749034,-3.7229043261491346e-05,-0.0006603743074883737
ADD,TIME_ONLY,train,ATU1,interval_score_90_mm,0.056375668828010525,0.056338439784749034,-3.7229043261491346e-05,-0.0006603743074883737
ADD,TIME_ONLY,train,ATU1,coverage_95,1.0,1.0,0.0,0.0
ADD,TIME_ONLY,train,ATU1,width_95_mm,0.06717575259036587,0.06713139144934278,-4.4361141023088746e-05,-0.0006603743063899946
ADD,TIME_ONLY,train,ATU1,interval_score_95_mm,0.06717575259036587,0.06713139144934278,-4.4361141023088746e-05,-0.0006603743063899946
ADD,TIME_ONLY,train,ATU5,mae_mm,0.00016183451526339854,9.203394579969546e-05,-6.980056946370308e-05,-0.4313082987896439
ADD,TIME_ONLY,train,ATU5,rmse_mm,0.000557247210105313,0.0003893001688504893,-0.00016794704125482372,-0.3013869575463352
ADD,TIME_ONLY,train,ATU5,crps_mm,0.005492211121467931,0.00548917720056994,-3.033920897991052e-06,-0.0005524042741423532
ADD,TIME_ONLY,train,ATU5,coverage_80,1.0,1.0,0.0,0.0
ADD,TIME_ONLY,train,ATU5,width_80_mm,0.06017945570719882,0.060175619262064294,-3.836445134526578e-06,-6.375008031300045e-05
ADD,TIME_ONLY,train,ATU5,interval_score_80_mm,0.06017945570719882,0.060175619262064294,-3.836445134526578e-06,-6.375008031300045e-05
ADD,TIME_ONLY,train,ATU5,coverage_90,1.0,1.0,0.0,0.0
ADD,TIME_ONLY,train,ATU5,width_90_mm,0.07723949629601815,0.07723457227190245,-4.924024115698922e-06,-6.37500806171462e-05
ADD,TIME_ONLY,train,ATU5,interval_score_90_mm,0.07723949629601815,0.07723457227190245,-4.924024115698922e-06,-6.37500806171462e-05
ADD,TIME_ONLY,train,ATU5,coverage_95,1.0,1.0,0.0,0.0
ADD,TIME_ONLY,train,ATU5,width_95_mm,0.0920365363508297,0.09203066901416973,-5.8673366599704124e-06,-6.375008113739733e-05
ADD,TIME_ONLY,train,ATU5,interval_score_95_mm,0.0920365363508297,0.09203066901416973,-5.8673366599704124e-06,-6.375008113739733e-05
ADD,TIME_ONLY,train,MJ3,mae_mm,0.0009696195787888772,0.0009750601381542133,5.440559365336062e-06,0.005611024657868091
ADD,TIME_ONLY,train,MJ3,rmse_mm,0.004301416791700173,0.003931307128185003,-0.0003701096635151703,-0.08604366455008913
ADD,TIME_ONLY,train,MJ3,crps_mm,0.004513650313199896,0.004465708019951697,-4.7942293248198764e-05,-0.010621623280827592
ADD,TIME_ONLY,train,MJ3,coverage_80,0.994750656167979,0.9960629921259843,0.001312335958005284,0.0013192612137203515
ADD,TIME_ONLY,train,MJ3,width_80_mm,0.04655634858823614,0.04655906513552845,2.7165472923154632e-06,5.83496638952884e-05
ADD,TIME_ONLY,train,MJ3,interval_score_80_mm,0.04783611613722584,0.04753037785250192,-0.0003057382847239179,-0.006391369312819145
ADD,TIME_ONLY,train,MJ3,coverage_90,0.9960629921259843,0.9973753280839895,0.001312335958005284,0.0013175230566535262
ADD,TIME_ONLY,train,MJ3,width_90_mm,0.05975442735550205,0.05975791400603546,3.4866505334088527e-06,5.834966022961661e-05
ADD,TIME_ONLY,train,MJ3,interval_score_90_mm,0.06164259159277178,0.061249558622412964,-0.0003930329703588156,-0.006375996858719073
ADD,TIME_ONLY,train,MJ3,coverage_95,0.9960629921259843,0.9986876640419947,0.002624671916010457,0.002635046113306941
ADD,TIME_ONLY,train,MJ3,width_95_mm,0.07120179168827966,0.07120594628925817,4.154600978509282e-06,5.834966901813455e-05
ADD,TIME_ONLY,train,MJ3,interval_score_95_mm,0.07407702318903166,0.07359030165665902,-0.0004867215323726415,-0.006570479096205215
ADD,TIME_ONLY,train,MJ1,mae_mm,0.0009079828784589808,0.0006855769165644009,-0.0002224059618945799,-0.24494510543199338
ADD,TIME_ONLY,train,MJ1,rmse_mm,0.0021786265226440473,0.0017698572843172795,-0.00040876923832676784,-0.18762703661143035
ADD,TIME_ONLY,train,MJ1,crps_mm,0.0025520316485425007,0.00249128598167288,-6.074566686962079e-05,-0.023802865808624847
ADD,TIME_ONLY,train,MJ1,coverage_80,0.9973753280839895,0.9986876640419947,0.001312335958005173,0.001315789473684134
ADD,TIME_ONLY,train,MJ1,width_80_mm,0.026263658471841485,0.026243160193991172,-2.049827785031294e-05,-0.0007804806734099942
ADD,TIME_ONLY,train,MJ1,interval_score_80_mm,0.026541954459702085,0.026489280047892413,-5.267441180967225e-05,-0.001984571704756948
ADD,TIME_ONLY,train,MJ1,coverage_90,0.9986876640419947,0.9986876640419947,0.0,0.0
ADD,TIME_ONLY,train,MJ1,width_90_mm,0.033709041190121004,0.03368273193528089,-2.6309254840116425e-05,-0.0007804806636810183
ADD,TIME_ONLY,train,MJ1,interval_score_90_mm,0.03409021876818071,0.03407737825938179,-1.2840508798919736e-05,-0.00037666255198411547
ADD,TIME_ONLY,train,MJ1,coverage_95,0.9986876640419947,0.9986876640419947,0.0,0.0
ADD,TIME_ONLY,train,MJ1,width_95_mm,0.04016679993578017,0.04013545052490978,-3.1349410870393224e-05,-0.0007804806686247239
ADD,TIME_ONLY,train,MJ1,interval_score_95_mm,0.04075970454180915,0.04075544777193796,-4.256769871188726e-06,-0.00010443573914581144
ADD,TIME_ONLY,prediction,ATU1,mae_mm,35.96055574775981,37.70902541848697,1.748469670727161,0.048621875673767447
ADD,TIME_ONLY,prediction,ATU1,rmse_mm,40.327054896045084,42.26792214953676,1.9408672534916747,0.04812816751669157
ADD,TIME_ONLY,prediction,ATU1,crps_mm,28.66637777667331,27.09057448797266,-1.5758032887006514,-0.05497043613172955
ADD,TIME_ONLY,prediction,ATU1,coverage_80,0.21010638297872342,0.26595744680851063,0.05585106382978722,0.2658227848101265
ADD,TIME_ONLY,prediction,ATU1,width_80_mm,39.17426126192709,60.14738145880157,20.973120196874476,0.5353801072761506
ADD,TIME_ONLY,prediction,ATU1,interval_score_80_mm,226.4889994295479,174.2654126580383,-52.223586771509616,-0.23057891068901287
ADD,TIME_ONLY,prediction,ATU1,coverage_90,0.2154255319148936,0.5478723404255319,0.3324468085106383,1.5432098765432098
ADD,TIME_ONLY,prediction,ATU1,width_90_mm,50.27962071239515,77.1983294432013,26.918708730806152,0.535380107276148
ADD,TIME_ONLY,prediction,ATU1,interval_score_90_mm,335.57621469593147,195.4947730362667,-140.08144165966476,-0.4174355497352331
ADD,TIME_ONLY,prediction,ATU1,coverage_95,0.2553191489361702,0.6941489361702128,0.4388297872340426,1.7187500000000002
ADD,TIME_ONLY,prediction,ATU1,width_95_mm,59.91186324762437,91.9874830202515,32.075619772627135,0.5353801072761496
ADD,TIME_ONLY,prediction,ATU1,interval_score_95_mm,477.2960217437426,211.73226426725427,-265.5637574764883,-0.5563921452902197
ADD,TIME_ONLY,prediction,ATU5,mae_mm,43.52186413322823,45.48713717399179,1.965273040763563,0.04515599411706057
ADD,TIME_ONLY,prediction,ATU5,rmse_mm,48.51432990093615,50.479484273825314,1.9651543728891667,0.04050667868446116
ADD,TIME_ONLY,prediction,ATU5,crps_mm,31.794742638748847,32.9202910738477,1.1255484350988532,0.035400457487179855
ADD,TIME_ONLY,prediction,ATU5,coverage_80,0.22074468085106383,0.22074468085106383,0.0,0.0
ADD,TIME_ONLY,prediction,ATU5,width_80_mm,68.42110611370127,72.57018596943536,4.149079855734087,0.06064035049125341
ADD,TIME_ONLY,prediction,ATU5,interval_score_80_mm,210.4317890224249,214.18992251821348,3.75813349578857,0.01785915290292989
ADD,TIME_ONLY,prediction,ATU5,coverage_90,0.4228723404255319,0.42819148936170215,0.005319148936170248,0.012578616352201342
ADD,TIME_ONLY,prediction,ATU5,width_90_mm,87.81754022411916,93.1428266425895,5.325286418470341,0.060640350491253533
ADD,TIME_ONLY,prediction,ATU5,interval_score_90_mm,231.82610665053474,229.1561970154303,-2.669909635104432,-0.011516863539140462
ADD,TIME_ONLY,prediction,ATU5,coverage_95,0.5851063829787234,0.601063829787234,0.015957446808510634,0.027272727272727264
ADD,TIME_ONLY,prediction,ATU5,width_95_mm,104.64105309674987,110.98652323231063,6.34547013556076,0.06064035049125331
ADD,TIME_ONLY,prediction,ATU5,interval_score_95_mm,220.95973169121285,204.69181688450053,-16.267914806712326,-0.07362388921365291
ADD,TIME_ONLY,prediction,MJ3,mae_mm,19.869499557609267,19.946544050799794,0.07704449319052742,0.00387752559983436
ADD,TIME_ONLY,prediction,MJ3,rmse_mm,36.00958056843446,36.09480207740807,0.08522150897361058,0.0023666343131004052
ADD,TIME_ONLY,prediction,MJ3,crps_mm,17.14487327490459,17.167058803904503,0.022185528999912663,0.0012940036735288219
ADD,TIME_ONLY,prediction,MJ3,coverage_80,0.7446808510638298,0.7473404255319149,0.0026595744680851796,0.0035714285714286698
ADD,TIME_ONLY,prediction,MJ3,width_80_mm,37.703183181371266,37.840919138047056,0.1377359566757903,0.0036531651986308716
ADD,TIME_ONLY,prediction,MJ3,interval_score_80_mm,145.69149680712422,145.66421751575788,-0.027279291366340885,-0.00018724010641784378
ADD,TIME_ONLY,prediction,MJ3,coverage_90,0.7579787234042553,0.7606382978723404,0.0026595744680850686,0.0035087719298245116
ADD,TIME_ONLY,prediction,MJ3,width_90_mm,48.39151241000438,48.56829459904975,0.1767821890453689,0.003653165198631429
ADD,TIME_ONLY,prediction,MJ3,interval_score_90_mm,227.77016044051243,227.35470126433339,-0.4154591761790414,-0.0018240281140230762
ADD,TIME_ONLY,prediction,MJ3,coverage_95,0.7712765957446809,0.7712765957446809,0.0,0.0
ADD,TIME_ONLY,prediction,MJ3,width_95_mm,57.66204344375999,57.87269241415072,0.2106489703907286,0.0036531651986316206
ADD,TIME_ONLY,prediction,MJ3,interval_score_95_mm,356.11239506635343,354.7412560782453,-1.3711389881081004,-0.0038502984088847002
ADD,TIME_ONLY,prediction,MJ1,mae_mm,30.247163690786262,30.00845202405133,-0.2387116667349325,-0.007892034743331906
ADD,TIME_ONLY,prediction,MJ1,rmse_mm,38.2942989625635,38.095179315379,-0.19911964718450292,-0.0051997203912562085
ADD,TIME_ONLY,prediction,MJ1,crps_mm,24.15751301387719,23.834363846531847,-0.32314916734534194,-0.013376756421892856
ADD,TIME_ONLY,prediction,MJ1,coverage_80,0.05053191489361702,0.05053191489361702,0.0,0.0
ADD,TIME_ONLY,prediction,MJ1,width_80_mm,28.46286732186306,28.951535853541838,0.4886685316787762,0.01716863329870555
ADD,TIME_ONLY,prediction,MJ1,interval_score_80_mm,188.69534971415905,184.35995127536773,-4.335398438791316,-0.02297565067373784
ADD,TIME_ONLY,prediction,MJ1,coverage_90,0.1276595744680851,0.1356382978723404,0.007978723404255317,0.062499999999999986
ADD,TIME_ONLY,prediction,MJ1,width_90_mm,36.531695231260635,37.15889451046616,0.6271992792055272,0.017168633298703995
ADD,TIME_ONLY,prediction,MJ1,interval_score_90_mm,276.7957573420424,266.5201498789294,-10.275607463113033,-0.03712342834220268
ADD,TIME_ONLY,prediction,MJ1,coverage_95,0.48936170212765956,0.5478723404255319,0.05851063829787234,0.11956521739130435
ADD,TIME_ONLY,prediction,MJ1,width_95_mm,43.530199669139854,44.27755370467867,0.7473540355388124,0.017168633298703634
ADD,TIME_ONLY,prediction,MJ1,interval_score_95_mm,411.80971765308385,397.3067195746889,-14.502998078394967,-0.035217716961726875
