origin,seed,point,metric,factor,effect,TiDE_DATA,TiDE_KIN,TiDE_HYD,TiDE_PHYS
1168,ensemble,MJ3,rmse,H_at_K0,4.8583300038888488,9.4097482544231426,13.284550831485642,14.268078258311991,14.651745974053407
1168,ensemble,MJ3,rmse,H_at_K1,1.3671951425677644,9.4097482544231426,13.284550831485642,14.268078258311991,14.651745974053407
1168,ensemble,MJ3,rmse,K_average,2.1292351464019585,9.4097482544231426,13.284550831485642,14.268078258311991,14.651745974053407
1168,ensemble,MJ3,rmse,H_average,3.1127625732283066,9.4097482544231426,13.284550831485642,14.268078258311991,14.651745974053407
1168,ensemble,MJ3,rmse,interaction,-3.4911348613210844,9.4097482544231426,13.284550831485642,14.268078258311991,14.651745974053407
1168,ensemble,MJ3,crps,K_at_H0,2.3905817822573754,5.01574451005144,7.4063262923088153,7.6889700017989124,8.4212454190911075
1168,ensemble,MJ3,crps,K_at_H1,0.73227541729219503,5.01574451005144,7.4063262923088153,7.6889700017989124,8.4212454190911075
1168,ensemble,MJ3,crps,H_at_K0,2.6732254917474725,5.01574451005144,7.4063262923088153,7.6889700017989124,8.4212454190911075
1168,ensemble,MJ3,crps,H_at_K1,1.0149191267822921,5.01574451005144,7.4063262923088153,7.6889700017989124,8.4212454190911075
1168,ensemble,MJ3,crps,K_average,1.5614285997747857,5.01574451005144,7.4063262923088153,7.6889700017989124,8.4212454190911075
1168,ensemble,MJ3,crps,H_average,1.8440723092648823,5.01574451005144,7.4063262923088153,7.6889700017989124,8.4212454190911075
1168,ensemble,MJ3,crps,interaction,-1.6583063649651804,5.01574451005144,7.4063262923088153,7.6889700017989124,8.4212454190911075
1168,ensemble,MJ3,interval_score90,K_at_H0,19.107398174160707,76.70481934004836,95.812217514209067,81.036693008849952,68.443447157184409
1168,ensemble,MJ3,interval_score90,K_at_H1,-12.593245851665543,76.70481934004836,95.812217514209067,81.036693008849952,68.443447157184409
1168,ensemble,MJ3,interval_score90,H_at_K0,4.3318736688015917,76.70481934004836,95.812217514209067,81.036693008849952,68.443447157184409
1168,ensemble,MJ3,interval_score90,H_at_K1,-27.368770357024658,76.70481934004836,95.812217514209067,81.036693008849952,68.443447157184409
1168,ensemble,MJ3,interval_score90,K_average,3.257076161247582,76.70481934004836,95.812217514209067,81.036693008849952,68.443447157184409
1168,ensemble,MJ3,interval_score90,H_average,-11.518448344111533,76.70481934004836,95.812217514209067,81.036693008849952,68.443447157184409
1168,ensemble,MJ3,interval_score90,interaction,-31.70064402582625,76.70481934004836,95.812217514209067,81.036693008849952,68.443447157184409
1168,ensemble,MJ3,coverage90,K_at_H0,-0.0034129692832763903,0.67576791808873715,0.67235494880546076,0.75426621160409557,0.96587030716723554
1168,ensemble,MJ3,coverage90,K_at_H1,0.21160409556313997,0.67576791808873715,0.67235494880546076,0.75426621160409557,0.96587030716723554
1168,ensemble,MJ3,coverage90,H_at_K0,0.078498293515358419,0.67576791808873715,0.67235494880546076,0.75426621160409557,0.96587030716723554
1168,ensemble,MJ3,coverage90,H_at_K1,0.29351535836177478,0.67576791808873715,0.67235494880546076,0.75426621160409557,0.96587030716723554
1168,ensemble,MJ3,coverage90,K_average,0.10409556313993173,0.67576791808873715,0.67235494880546076,0.75426621160409557,0.96587030716723554
1168,ensemble,MJ3,coverage90,H_average,0.1860068259385666,0.67576791808873715,0.67235494880546076,0.75426621160409557,0.96587030716723554
1168,ensemble,MJ3,coverage90,interaction,0.21501706484641636,0.67576791808873715,0.67235494880546076,0.75426621160409557,0.96587030716723554
1168,ensemble,MJ3,width90,K_at_H0,10.480872076707783,10.169294470177647,20.65016654688543,33.970600955949976,66.94397409467274
1168,ensemble,MJ3,width90,K_at_H1,32.973373138722764,10.169294470177647,20.65016654688543,33.970600955949976,66.94397409467274
1168,ensemble,MJ3,width90,H_at_K0,23.801306485772329,10.169294470177647,20.65016654688543,33.970600955949976,66.94397409467274
1168,ensemble,MJ3,width90,H_at_K1,46.29380754778731,10.169294470177647,20.65016654688543,33.970600955949976,66.94397409467274
1168,ensemble,MJ3,width90,K_average,21.727122607715273,10.169294470177647,20.65016654688543,33.970600955949976,66.94397409467274
1168,ensemble,MJ3,width90,H_average,35.04755701677982,10.169294470177647,20.65016654688543,33.970600955949976,66.94397409467274
1168,ensemble,MJ3,width90,interaction,22.492501062014981,10.169294470177647,20.65016654688543,33.970600955949976,66.94397409467274
1168,ensemble,MJ1,mae,K_at_H0,0.64459022036153835,2.4937115981612572,3.1383018185227955,3.2450539339257198,4.6851977468194814
1168,ensemble,MJ1,mae,K_at_H1,1.4401438128937616,2.4937115981612572,3.1383018185227955,3.2450539339257198,4.6851977468194814
1168,ensemble,MJ1,mae,H_at_K0,0.75134233576446263,2.4937115981612572,3.1383018185227955,3.2450539339257198,4.6851977468194814
1168,ensemble,MJ1,mae,H_at_K1,1.5468959282966859,2.4937115981612572,3.1383018185227955,3.2450539339257198,4.6851977468194814
1168,ensemble,MJ1,mae,K_average,1.04236701662765,2.4937115981612572,3.1383018185227955,3.2450539339257198,4.6851977468194814
1168,ensemble,MJ1,mae,H_average,1.1491191320305743,2.4937115981612572,3.1383018185227955,3.2450539339257198,4.6851977468194814
1168,ensemble,MJ1,mae,interaction,0.79555359253222324,2.4937115981612572,3.1383018185227955,3.2450539339257198,4.6851977468194814
1168,ensemble,MJ1,rmse,K_at_H0,1.7882816446777756,2.8905155859834002,4.6787972306611758,5.068527468433019,7.7315207784649687
1168,ensemble,MJ1,rmse,K_at_H1,2.6629933100319496,2.8905155859834002,4.6787972306611758,5.068527468433019,7.7315207784649687
1168,ensemble,MJ1,rmse,H_at_K0,2.1780118824496189,2.8905155859834002,4.6787972306611758,5.068527468433019,7.7315207784649687
1168,ensemble,MJ1,rmse,H_at_K1,3.0527235478037928,2.8905155859834002,4.6787972306611758,5.068527468433019,7.7315207784649687
1168,ensemble,MJ1,rmse,K_average,2.2256374773548622,2.8905155859834002,4.6787972306611758,5.068527468433019,7.7315207784649687
1168,ensemble,MJ1,rmse,H_average,2.6153677151267058,2.8905155859834002,4.6787972306611758,5.068527468433019,7.7315207784649687
1168,ensemble,MJ1,rmse,interaction,0.874711665354174,2.8905155859834002,4.6787972306611758,5.068527468433019,7.7315207784649687
1168,ensemble,MJ1,crps,K_at_H0,-3.0205692576114331,5.5674054079338182,2.5468361503223851,5.1212587535664555,4.8113050224346532
1168,ensemble,MJ1,crps,K_at_H1,-0.30995373113180236,5.5674054079338182,2.5468361503223851,5.1212587535664555,4.8113050224346532
1168,ensemble,MJ1,crps,H_at_K0,-0.44614665436736267,5.5674054079338182,2.5468361503223851,5.1212587535664555,4.8113050224346532
1168,ensemble,MJ1,crps,H_at_K1,2.2644688721122681,5.5674054079338182,2.5468361503223851,5.1212587535664555,4.8113050224346532
1168,ensemble,MJ1,crps,K_average,-1.6652614943716175,5.5674054079338182,2.5468361503223851,5.1212587535664555,4.8113050224346532
1168,ensemble,MJ1,crps,H_average,0.90916110887245272,5.5674054079338182,2.5468361503223851,5.1212587535664555,4.8113050224346532
1168,ensemble,MJ1,crps,interaction,2.7106155264796308,5.5674054079338182,2.5468361503223851,5.1212587535664555,4.8113050224346532
1168,ensemble,MJ1,interval_score90,K_at_H0,-43.949994615965331,76.35578074745267,32.405786131487339,64.954895027223543,45.912796590462676
1168,ensemble,MJ1,interval_score90,K_at_H1,-19.042098436760867,76.35578074745267,32.405786131487339,64.954895027223543,45.912796590462676
1168,ensemble,MJ1,interval_score90,H_at_K0,-11.400885720229127,76.35578074745267,32.405786131487339,64.954895027223543,45.912796590462676
1168,ensemble,MJ1,interval_score90,H_at_K1,13.507010458975337,76.35578074745267,32.405786131487339,64.954895027223543,45.912796590462676
1168,ensemble,MJ1,interval_score90,K_average,-31.496046526363102,76.35578074745267,32.405786131487339,64.954895027223543,45.912796590462676
1168,ensemble,MJ1,interval_score90,H_average,1.0530623693731052,76.35578074745267,32.405786131487339,64.954895027223543,45.912796590462676
1168,ensemble,MJ1,interval_score90,interaction,24.907896179204464,76.35578074745267,32.405786131487339,64.954895027223543,45.912796590462676
1168,ensemble,MJ1,coverage90,K_at_H0,-0.273037542662116,1,0.726962457337884,1,1
1168,ensemble,MJ1,coverage90,K_at_H1,0,1,0.726962457337884,1,1
1168,ensemble,MJ1,coverage90,H_at_K0,0,1,0.726962457337884,1,1
1168,ensemble,MJ1,coverage90,H_at_K1,0.273037542662116,1,0.726962457337884,1,1
1168,ensemble,MJ1,coverage90,K_average,-0.13651877133105805,1,0.726962457337884,1,1
1168,ensemble,MJ1,coverage90,H_average,0.136518771331058,1,0.726962457337884,1,1
1168,ensemble,MJ1,coverage90,interaction,0.273037542662116,1,0.726962457337884,1,1
1168,ensemble,MJ1,width90,K_at_H0,-68.913314946438092,76.35578074745267,7.4424658010145786,64.954895027223543,45.912796590462676
1168,ensemble,MJ1,width90,K_at_H1,-19.042098436760867,76.35578074745267,7.4424658010145786,64.954895027223543,45.912796590462676
1168,ensemble,MJ1,width90,H_at_K0,-11.400885720229127,76.35578074745267,7.4424658010145786,64.954895027223543,45.912796590462676
1168,ensemble,MJ1,width90,H_at_K1,38.470330789448099,76.35578074745267,7.4424658010145786,64.954895027223543,45.912796590462676
1168,ensemble,MJ1,width90,K_average,-43.977706691599479,76.35578074745267,7.4424658010145786,64.954895027223543,45.912796590462676
1168,ensemble,MJ1,width90,H_average,13.534722534609486,76.35578074745267,7.4424658010145786,64.954895027223543,45.912796590462676
1168,ensemble,MJ1,width90,interaction,49.871216509677225,76.35578074745267,7.4424658010145786,64.954895027223543,45.912796590462676
1168,0,average,mae,K_at_H0,-0.0094634876443517868,5.2876629192291933,5.2781994315848415,6.3084786496121339,5.3267994402887897
1168,0,average,mae,K_at_H1,-0.98167920932334418,5.2876629192291933,5.2781994315848415,6.3084786496121339,5.3267994402887897
1168,0,average,mae,H_at_K0,1.0208157303829406,5.2876629192291933,5.2781994315848415,6.3084786496121339,5.3267994402887897
1168,0,average,mae,H_at_K1,0.048600008703948205,5.2876629192291933,5.2781994315848415,6.3084786496121339,5.3267994402887897
1168,0,average,mae,K_average,-0.49557134848384798,5.2876629192291933,5.2781994315848415,6.3084786496121339,5.3267994402887897
1168,0,average,mae,H_average,0.5347078695434444,5.2876629192291933,5.2781994315848415,6.3084786496121339,5.3267994402887897
1168,0,average,mae,interaction,-0.9722157216789924,5.2876629192291933,5.2781994315848415,6.3084786496121339,5.3267994402887897
1168,0,average,rmse,K_at_H0,0.23335832224924591,7.2313514345601932,7.4647097568094392,8.5360796296713843,7.8440407011141291
1168,0,average,rmse,K_at_H1,-0.69203892855725524,7.2313514345601932,7.4647097568094392,8.5360796296713843,7.8440407011141291
1168,0,average,rmse,H_at_K0,1.3047281951111911,7.2313514345601932,7.4647097568094392,8.5360796296713843,7.8440407011141291
1168,0,average,rmse,H_at_K1,0.37933094430468994,7.2313514345601932,7.4647097568094392,8.5360796296713843,7.8440407011141291
1168,0,average,rmse,K_average,-0.22934030315400378,7.2313514345601932,7.4647097568094392,8.5360796296713843,7.8440407011141291
1168,0,average,rmse,H_average,0.84202956970794052,7.2313514345601932,7.4647097568094392,8.5360796296713843,7.8440407011141291
1168,0,average,rmse,interaction,-0.92539725080650115,7.2313514345601932,7.4647097568094392,8.5360796296713843,7.8440407011141291
1168,0,average,crps,K_at_H0,-4.444647137320203,8.6569095796111633,4.2122624422909603,8.0091033127915878,4.860967670112232
1168,0,average,crps,K_at_H1,-3.1481356426793559,8.6569095796111633,4.2122624422909603,8.0091033127915878,4.860967670112232
1168,0,average,crps,H_at_K0,-0.64780626681957543,8.6569095796111633,4.2122624422909603,8.0091033127915878,4.860967670112232
1168,0,average,crps,H_at_K1,0.64870522782127171,8.6569095796111633,4.2122624422909603,8.0091033127915878,4.860967670112232
1168,0,average,crps,K_average,-3.7963913899997799,8.6569095796111633,4.2122624422909603,8.0091033127915878,4.860967670112232
1168,0,average,crps,H_average,0.00044948050084814284,8.6569095796111633,4.2122624422909603,8.0091033127915878,4.860967670112232
1168,0,average,crps,interaction,1.2965114946408471,8.6569095796111633,4.2122624422909603,8.0091033127915878,4.860967670112232
1168,0,average,interval_score90,K_at_H0,-72.751266251844783,120.50279878712408,47.751532535279303,98.402037931738036,46.225566868871439
1168,0,average,interval_score90,K_at_H1,-52.176471062866597,120.50279878712408,47.751532535279303,98.402037931738036,46.225566868871439
1168,0,average,interval_score90,H_at_K0,-22.100760855386042,120.50279878712408,47.751532535279303,98.402037931738036,46.225566868871439
1168,0,average,interval_score90,H_at_K1,-1.5259656664078634,120.50279878712408,47.751532535279303,98.402037931738036,46.225566868871439
1168,0,average,interval_score90,K_average,-62.463868657355675,120.50279878712408,47.751532535279303,98.402037931738036,46.225566868871439
1168,0,average,interval_score90,H_average,-11.813363260896953,120.50279878712408,47.751532535279303,98.402037931738036,46.225566868871439
1168,0,average,interval_score90,interaction,20.574795188978179,120.50279878712408,47.751532535279303,98.402037931738036,46.225566868871439
1168,0,average,coverage90,K_at_H0,-0.26535836177474403,0.90870307167235498,0.64334470989761094,0.95648464163822522,0.97610921501706482
1168,0,average,coverage90,K_at_H1,0.019624573378839605,0.90870307167235498,0.64334470989761094,0.95648464163822522,0.97610921501706482
1168,0,average,coverage90,H_at_K0,0.047781569965870241,0.90870307167235498,0.64334470989761094,0.95648464163822522,0.97610921501706482
1168,0,average,coverage90,H_at_K1,0.33276450511945388,0.90870307167235498,0.64334470989761094,0.95648464163822522,0.97610921501706482
1168,0,average,coverage90,K_average,-0.12286689419795216,0.90870307167235498,0.64334470989761094,0.95648464163822522,0.97610921501706482
1168,0,average,coverage90,H_average,0.19027303754266206,0.90870307167235498,0.64334470989761094,0.95648464163822522,0.97610921501706482
1168,0,average,coverage90,interaction,0.28498293515358364,0.90870307167235498,0.64334470989761094,0.95648464163822522,0.97610921501706482
1168,0,average,width90,K_at_H0,-85.680673311029011,97.918474056777058,12.237800745748046,93.027096404797902,43.677323187382768
1168,0,average,width90,K_at_H1,-49.349773217415134,97.918474056777058,12.237800745748046,93.027096404797902,43.677323187382768
1168,0,average,width90,H_at_K0,-4.8913776519791554,97.918474056777058,12.237800745748046,93.027096404797902,43.677323187382768
1168,0,average,width90,H_at_K1,31.439522441634722,97.918474056777058,12.237800745748046,93.027096404797902,43.677323187382768
1168,0,average,width90,K_average,-67.515223264222072,97.918474056777058,12.237800745748046,93.027096404797902,43.677323187382768
1168,0,average,width90,H_average,13.274072394827783,97.918474056777058,12.237800745748046,93.027096404797902,43.677323187382768
1168,0,average,width90,interaction,36.330900093613877,97.918474056777058,12.237800745748046,93.027096404797902,43.677323187382768
1168,0,ATU1,mae,K_at_H0,-1.2711494863612529,5.499948272761479,4.2287987864002261,5.5026175941104976,4.4643534614176685
1168,0,ATU1,mae,K_at_H1,-1.038264132692829,5.499948272761479,4.2287987864002261,5.5026175941104976,4.4643534614176685
1168,0,ATU1,mae,H_at_K0,0.0026693213490185386,5.499948272761479,4.2287987864002261,5.5026175941104976,4.4643534614176685
1168,0,ATU1,mae,H_at_K1,0.23555467501744243,5.499948272761479,4.2287987864002261,5.5026175941104976,4.4643534614176685
1168,0,ATU1,mae,K_average,-1.1547068095270401,5.499948272761479,4.2287987864002261,5.5026175941104976,4.4643534614176685
1168,0,ATU1,mae,H_average,0.11911199818323048,5.499948272761479,4.2287987864002261,5.5026175941104976,4.4643534614176685
1168,0,ATU1,mae,interaction,0.23288535366842389,5.499948272761479,4.2287987864002261,5.5026175941104976,4.4643534614176685
1168,0,ATU1,rmse,K_at_H0,-0.65639182641519866,7.2520724642931498,6.5956806378779511,7.1210599005698709,7.2762411253143471
1168,0,ATU1,rmse,K_at_H1,0.15518122474447615,7.2520724642931498,6.5956806378779511,7.1210599005698709,7.2762411253143471
1168,0,ATU1,rmse,H_at_K0,-0.13101256372327885,7.2520724642931498,6.5956806378779511,7.1210599005698709,7.2762411253143471
1168,0,ATU1,rmse,H_at_K1,0.68056048743639597,7.2520724642931498,6.5956806378779511,7.1210599005698709,7.2762411253143471
1168,0,ATU1,rmse,K_average,-0.25060530083536214,7.2520724642931498,6.5956806378779511,7.1210599005698709,7.2762411253143471
1168,0,ATU1,rmse,H_average,0.27477396185655856,7.2520724642931498,6.5956806378779511,7.1210599005698709,7.2762411253143471
1168,0,ATU1,rmse,interaction,0.81157305115967482,7.2520724642931498,6.5956806378779511,7.1210599005698709,7.2762411253143471
1168,0,ATU1,crps,K_at_H0,-5.309955017814973,8.748807419489987,3.4388524016750139,9.2570514668067005,4.2175356278413698
1168,0,ATU1,crps,K_at_H1,-5.0395158389653307,8.748807419489987,3.4388524016750139,9.2570514668067005,4.2175356278413698
1168,0,ATU1,crps,H_at_K0,0.50824404731671358,8.748807419489987,3.4388524016750139,9.2570514668067005,4.2175356278413698
1168,0,ATU1,crps,H_at_K1,0.77868322616635588,8.748807419489987,3.4388524016750139,9.2570514668067005,4.2175356278413698
1168,0,ATU1,crps,K_average,-5.174735428390151,8.748807419489987,3.4388524016750139,9.2570514668067005,4.2175356278413698
1168,0,ATU1,crps,H_average,0.64346363674153473,8.748807419489987,3.4388524016750139,9.2570514668067005,4.2175356278413698
1168,0,ATU1,crps,interaction,0.2704391788496423,8.748807419489987,3.4388524016750139,9.2570514668067005,4.2175356278413698
1168,0,ATU1,interval_score90,K_at_H0,-70.837745343706445,114.79727660948819,43.959531265781742,122.76469023466971,45.352574697491143
1168,0,ATU1,interval_score90,K_at_H1,-77.412115537178579,114.79727660948819,43.959531265781742,122.76469023466971,45.352574697491143
1168,0,ATU1,interval_score90,H_at_K0,7.9674136251815213,114.79727660948819,43.959531265781742,122.76469023466971,45.352574697491143
1168,0,ATU1,interval_score90,H_at_K1,1.3930434317094011,114.79727660948819,43.959531265781742,122.76469023466971,45.352574697491143
1168,0,ATU1,interval_score90,K_average,-74.124930440442512,114.79727660948819,43.959531265781742,122.76469023466971,45.352574697491143
1168,0,ATU1,interval_score90,H_average,4.6802285284454612,114.79727660948819,43.959531265781742,122.76469023466971,45.352574697491143
1168,0,ATU1,interval_score90,interaction,-6.5743701934721201,114.79727660948819,43.959531265781742,122.76469023466971,45.352574697491143
1168,0,ATU1,coverage90,K_at_H0,-0.37542662116040959,1,0.62457337883959041,1,0.96245733788395904
1168,0,ATU1,coverage90,K_at_H1,-0.037542662116040959,1,0.62457337883959041,1,0.96245733788395904
1168,0,ATU1,coverage90,H_at_K0,0,1,0.62457337883959041,1,0.96245733788395904
1168,0,ATU1,coverage90,H_at_K1,0.33788395904436863,1,0.62457337883959041,1,0.96245733788395904
1168,0,ATU1,coverage90,K_average,-0.20648464163822533,1,0.62457337883959041,1,0.96245733788395904
1168,0,ATU1,coverage90,H_average,0.16894197952218432,1,0.62457337883959041,1,0.96245733788395904
1168,0,ATU1,coverage90,interaction,0.33788395904436863,1,0.62457337883959041,1,0.96245733788395904
1168,0,ATU1,width90,K_at_H0,-107.2298108309221,114.79727660948819,7.5674657785660884,122.76469023466971,39.499737727154653
1168,0,ATU1,width90,K_at_H1,-83.264952507515062,114.79727660948819,7.5674657785660884,122.76469023466971,39.499737727154653
1168,0,ATU1,width90,H_at_K0,7.9674136251815213,114.79727660948819,7.5674657785660884,122.76469023466971,39.499737727154653
1168,0,ATU1,width90,H_at_K1,31.932271948588564,114.79727660948819,7.5674657785660884,122.76469023466971,39.499737727154653
1168,0,ATU1,width90,K_average,-95.247381669218584,114.79727660948819,7.5674657785660884,122.76469023466971,39.499737727154653
1168,0,ATU1,width90,H_average,19.949842786885043,114.79727660948819,7.5674657785660884,122.76469023466971,39.499737727154653
1168,0,ATU1,width90,interaction,23.964858323407043,114.79727660948819,7.5674657785660884,122.76469023466971,39.499737727154653
1168,0,ATU5,mae,K_at_H0,0.31008284745262138,5.5207057909772956,5.830788638429917,10.338038042648845,5.0237686821799947
1168,0,ATU5,mae,K_at_H1,-5.3142693604688507,5.5207057909772956,5.830788638429917,10.338038042648845,5.0237686821799947
1168,0,ATU5,mae,H_at_K0,4.8173322516715498,5.5207057909772956,5.830788638429917,10.338038042648845,5.0237686821799947
1168,0,ATU5,mae,H_at_K1,-0.80701995624992229,5.5207057909772956,5.830788638429917,10.338038042648845,5.0237686821799947
1168,0,ATU5,mae,K_average,-2.5020932565081146,5.5207057909772956,5.830788638429917,10.338038042648845,5.0237686821799947
1168,0,ATU5,mae,H_average,2.0051561477108137,5.5207057909772956,5.830788638429917,10.338038042648845,5.0237686821799947
1168,0,ATU5,mae,interaction,-5.6243522079214721,5.5207057909772956,5.830788638429917,10.338038042648845,5.0237686821799947
1168,0,ATU5,rmse,K_at_H0,0.56251708894782659,6.567085014712525,7.1296021036603516,12.768175537414095,6.3150356457872787
1168,0,ATU5,rmse,K_at_H1,-6.4531398916268161,6.567085014712525,7.1296021036603516,12.768175537414095,6.3150356457872787
1168,0,ATU5,rmse,H_at_K0,6.2010905227015698,6.567085014712525,7.1296021036603516,12.768175537414095,6.3150356457872787
1168,0,ATU5,rmse,H_at_K1,-0.81456645787307291,6.567085014712525,7.1296021036603516,12.768175537414095,6.3150356457872787
1168,0,ATU5,rmse,K_average,-2.9453114013394952,6.567085014712525,7.1296021036603516,12.768175537414095,6.3150356457872787
1168,0,ATU5,rmse,H_average,2.6932620324142484,6.567085014712525,7.1296021036603516,12.768175537414095,6.3150356457872787
1168,0,ATU5,rmse,interaction,-7.0156569805746427,6.567085014712525,7.1296021036603516,12.768175537414095,6.3150356457872787
1168,0,ATU5,crps,K_at_H0,-9.4550134291868524,13.818829231621201,4.363815802434349,12.087003630333182,3.5529808079809952
1168,0,ATU5,crps,K_at_H1,-8.5340228223521866,13.818829231621201,4.363815802434349,12.087003630333182,3.5529808079809952
1168,0,ATU5,crps,H_at_K0,-1.7318256012880191,13.818829231621201,4.363815802434349,12.087003630333182,3.5529808079809952
1168,0,ATU5,crps,H_at_K1,-0.81083499445335372,13.818829231621201,4.363815802434349,12.087003630333182,3.5529808079809952
1168,0,ATU5,crps,K_average,-8.9945181257695204,13.818829231621201,4.363815802434349,12.087003630333182,3.5529808079809952
1168,0,ATU5,crps,H_average,-1.2713302978706864,13.818829231621201,4.363815802434349,12.087003630333182,3.5529808079809952
1168,0,ATU5,crps,interaction,0.92099060683466538,13.818829231621201,4.363815802434349,12.087003630333182,3.5529808079809952
1168,0,ATU5,interval_score90,K_at_H0,-149.00961217843388,190.35154439998971,41.341932221555837,150.41819940134837,26.185253067909848
1168,0,ATU5,interval_score90,K_at_H1,-124.23294633343852,190.35154439998971,41.341932221555837,150.41819940134837,26.185253067909848
1168,0,ATU5,interval_score90,H_at_K0,-39.933344998641331,190.35154439998971,41.341932221555837,150.41819940134837,26.185253067909848
1168,0,ATU5,interval_score90,H_at_K1,-15.156679153645989,190.35154439998971,41.341932221555837,150.41819940134837,26.185253067909848
1168,0,ATU5,interval_score90,K_average,-136.6212792559362,190.35154439998971,41.341932221555837,150.41819940134837,26.185253067909848
1168,0,ATU5,interval_score90,H_average,-27.54501207614366,190.35154439998971,41.341932221555837,150.41819940134837,26.185253067909848
1168,0,ATU5,interval_score90,interaction,24.776665844995343,190.35154439998971,41.341932221555837,150.41819940134837,26.185253067909848
1168,0,ATU5,coverage90,K_at_H0,-0.39931740614334466,1,0.60068259385665534,1,0.96245733788395904
1168,0,ATU5,coverage90,K_at_H1,-0.037542662116040959,1,0.60068259385665534,1,0.96245733788395904
1168,0,ATU5,coverage90,H_at_K0,0,1,0.60068259385665534,1,0.96245733788395904
1168,0,ATU5,coverage90,H_at_K1,0.3617747440273037,1,0.60068259385665534,1,0.96245733788395904
1168,0,ATU5,coverage90,K_average,-0.21843003412969275,1,0.60068259385665534,1,0.96245733788395904
1168,0,ATU5,coverage90,H_average,0.18088737201365185,1,0.60068259385665534,1,0.96245733788395904
1168,0,ATU5,coverage90,interaction,0.3617747440273037,1,0.60068259385665534,1,0.96245733788395904
1168,0,ATU5,width90,K_at_H0,-177.06043954346362,190.35154439998971,13.29110485652609,150.41819940134837,22.352784337241019
1168,0,ATU5,width90,K_at_H1,-128.06541506410736,190.35154439998971,13.29110485652609,150.41819940134837,22.352784337241019
1168,0,ATU5,width90,H_at_K0,-39.933344998641331,190.35154439998971,13.29110485652609,150.41819940134837,22.352784337241019
1168,0,ATU5,width90,H_at_K1,9.061679480714929,190.35154439998971,13.29110485652609,150.41819940134837,22.352784337241019
1168,0,ATU5,width90,K_average,-152.5629273037855,190.35154439998971,13.29110485652609,150.41819940134837,22.352784337241019
1168,0,ATU5,width90,H_average,-15.435832758963201,190.35154439998971,13.29110485652609,150.41819940134837,22.352784337241019
1168,0,ATU5,width90,interaction,48.99502447935626,190.35154439998971,13.29110485652609,150.41819940134837,22.352784337241019
1168,0,MJ3,mae,K_at_H0,0.46613471342912582,7.2581246403992035,7.7242593538283293,6.6111078372915397,8.4256923949712377
1168,0,MJ3,mae,K_at_H1,1.814584557679698,7.2581246403992035,7.7242593538283293,6.6111078372915397,8.4256923949712377
1168,0,MJ3,mae,H_at_K0,-0.64701680310766374,7.2581246403992035,7.7242593538283293,6.6111078372915397,8.4256923949712377
1168,0,MJ3,mae,H_at_K1,0.70143304114290839,7.2581246403992035,7.7242593538283293,6.6111078372915397,8.4256923949712377
1168,0,MJ3,mae,K_average,1.140359635554411,7.2581246403992035,7.7242593538283293,6.6111078372915397,8.4256923949712377
1168,0,MJ3,mae,H_average,0.027208119017622323,7.2581246403992035,7.7242593538283293,6.6111078372915397,8.4256923949712377
1168,0,MJ3,mae,interaction,1.3484498442505721,7.2581246403992035,7.7242593538283293,6.6111078372915397,8.4256923949712377
1168,0,MJ3,rmse,K_at_H0,0.58766450164557504,11.476581541693022,12.064246043338597,10.949923222854318,13.497061511789079
1168,0,MJ3,rmse,K_at_H1,2.5471382889347609,11.476581541693022,12.064246043338597,10.949923222854318,13.497061511789079
1168,0,MJ3,rmse,H_at_K0,-0.52665831883870418,11.476581541693022,12.064246043338597,10.949923222854318,13.497061511789079
1168,0,MJ3,rmse,H_at_K1,1.4328154684504817,11.476581541693022,12.064246043338597,10.949923222854318,13.497061511789079
1168,0,MJ3,rmse,K_average,1.5674013952901689,11.476581541693022,12.064246043338597,10.949923222854318,13.497061511789079
1168,0,MJ3,rmse,H_average,0.45307857480588876,11.476581541693022,12.064246043338597,10.949923222854318,13.497061511789079
1168,0,MJ3,rmse,interaction,1.9594737872891859,11.476581541693022,12.064246043338597,10.949923222854318,13.497061511789079
1168,0,MJ3,crps,K_at_H0,0.17518108216588058,6.4108965500731969,6.5860776322390775,5.8584546121981509,7.8966711885472645
1168,0,MJ3,crps,K_at_H1,2.0382165763491136,6.4108965500731969,6.5860776322390775,5.8584546121981509,7.8966711885472645
1168,0,MJ3,crps,H_at_K0,-0.55244193787504603,6.4108965500731969,6.5860776322390775,5.8584546121981509,7.8966711885472645
1168,0,MJ3,crps,H_at_K1,1.310593556308187,6.4108965500731969,6.5860776322390775,5.8584546121981509,7.8966711885472645
1168,0,MJ3,crps,K_average,1.1066988292574962,6.4108965500731969,6.5860776322390775,5.8584546121981509,7.8966711885472645
1168,0,MJ3,crps,H_average,0.37907580921657047,6.4108965500731969,6.5860776322390775,5.8584546121981509,7.8966711885472645
1168,0,MJ3,crps,interaction,1.863035494183233,6.4108965500731969,6.5860776322390775,5.8584546121981509,7.8966711885472645
1168,0,MJ3,interval_score90,K_at_H0,-17.614910946452042,100.50659339156577,82.89168244511373,55.470367063710498,67.451643119622105
1168,0,MJ3,interval_score90,K_at_H1,11.981276055911607,100.50659339156577,82.89168244511373,55.470367063710498,67.451643119622105
1168,0,MJ3,interval_score90,H_at_K0,-45.036226327855275,100.50659339156577,82.89168244511373,55.470367063710498,67.451643119622105
