site_fusion_status,site_level,site_color,site_candidate_level,site_candidate_color,site_fusion_reason,total_station_count,assessable_station_count,minimum_assessable_station_count,assessable_blocks,assessable_block_count,require_all_blocks_for_green,coverage_complete,minimum_supporting_stations,minimum_supporting_blocks,cross_block_confirmation_minimum_level,cross_block_confirmation_minimum_color,contributing_stations,contributing_blocks,candidate_stations,candidate_blocks,station_count_green,station_count_blue,station_count_yellow,station_count_orange,station_count_red,date,split,formal_warning_output,nonassessable_stations,single_family_candidate_stations,station_count_at_or_above_green,station_count_at_or_above_blue,station_count_at_or_above_yellow,station_count_at_or_above_orange,station_count_at_or_above_red,artifact_kind,artifact_status,case,vajont_used,operational_profile_id,operational_profile_version,base_protocol_id,base_protocol_version,base_protocol_content_sha256
valid,2.0,yellow,4,red,2_station_2_block_candidate_yellow,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,ATU1;MJ1;MJ3;MJ9,O1;O3,MJ1;MJ3;MJ9,O1,0,4,1,0,3,2020-03-12,test,False,,ATU1;ATU2;ATU3;ATU4;ATU5;MJ3,8,8,4,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
valid,2.0,yellow,4,red,2_station_2_block_candidate_yellow,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,ATU1;MJ1;MJ3;MJ9,O1;O3,MJ1;MJ3;MJ9,O1,0,4,1,0,3,2020-03-13,test,False,,ATU1;ATU2;ATU3;ATU4;ATU5;MJ3,8,8,4,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
valid,2.0,yellow,4,red,2_station_2_block_candidate_yellow,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,ATU1;MJ1;MJ3;MJ9,O1;O3,MJ1;MJ3;MJ9,O1,0,4,1,0,3,2020-03-14,test,False,,ATU1;ATU2;ATU3;ATU4;ATU5;MJ3,8,8,4,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
valid,2.0,yellow,4,red,2_station_2_block_candidate_yellow,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,ATU1;MJ1;MJ3;MJ9,O1;O3,MJ1;MJ3;MJ9,O1,1,3,1,0,3,2020-03-15,test,False,,ATU1;ATU2;ATU3;ATU5;MJ3,8,7,4,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
valid,2.0,yellow,4,red,2_station_2_block_candidate_yellow,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,ATU1;MJ1;MJ3;MJ9,O1;O3,MJ1;MJ3;MJ9,O1,0,4,1,0,3,2020-03-16,test,False,,ATU1;ATU2;ATU3;ATU4;ATU5;MJ3,8,8,4,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
valid,2.0,yellow,4,red,2_station_2_block_candidate_yellow,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,ATU1;MJ1;MJ3;MJ9,O1;O3,MJ1;MJ3;MJ9,O1,0,4,1,0,3,2020-03-17,test,False,,ATU1;ATU2;ATU3;ATU4;ATU5;MJ3,8,8,4,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
valid,2.0,yellow,4,red,2_station_2_block_candidate_yellow,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,ATU1;MJ1;MJ3;MJ9,O1;O3,MJ1;MJ3;MJ9,O1,0,4,1,0,3,2020-03-18,test,False,,ATU1;ATU2;ATU3;ATU4;ATU5;MJ3,8,8,4,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
valid,2.0,yellow,4,red,2_station_2_block_candidate_yellow,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,ATU1;MJ1;MJ3;MJ9,O1;O3,MJ1;MJ3;MJ9,O1,0,4,1,0,3,2020-03-19,test,False,,ATU1;ATU2;ATU3;ATU4;ATU5;MJ3,8,8,4,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
valid,2.0,yellow,4,red,2_station_2_block_candidate_yellow,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,ATU1;MJ1;MJ3;MJ9,O1;O3,MJ1;MJ3;MJ9,O1,0,4,1,0,3,2020-03-20,test,False,,ATU1;ATU2;ATU3;ATU4;ATU5;MJ3,8,8,4,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
valid,2.0,yellow,4,red,2_station_2_block_candidate_yellow,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,ATU1;MJ1;MJ3;MJ9,O1;O3,MJ1;MJ3;MJ9,O1,0,4,1,0,3,2020-03-21,test,False,,ATU1;ATU2;ATU3;ATU4;ATU5;MJ3,8,8,4,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
valid,2.0,yellow,4,red,2_station_2_block_candidate_yellow,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,ATU1;MJ1;MJ3;MJ9,O1;O3,MJ1;MJ3;MJ9,O1,0,4,1,0,3,2020-03-22,test,False,,ATU1;ATU2;ATU3;ATU4;ATU5;MJ3,8,8,4,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
valid,2.0,yellow,4,red,2_station_2_block_candidate_yellow,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,ATU1;MJ1;MJ3;MJ9,O1;O3,MJ1;MJ3;MJ9,O1,0,4,1,0,3,2020-03-23,test,False,,ATU1;ATU2;ATU3;ATU4;ATU5,8,8,4,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
valid,2.0,yellow,4,red,2_station_2_block_candidate_yellow,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,ATU1;MJ1;MJ3;MJ9,O1;O3,MJ1;MJ3;MJ9,O1,0,4,1,0,3,2020-03-24,test,False,,ATU1;ATU2;ATU3;ATU4;ATU5,8,8,4,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
valid,2.0,yellow,4,red,2_station_2_block_candidate_yellow,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,ATU1;MJ1;MJ3;MJ9,O1;O3,MJ1;MJ3;MJ9,O1,0,4,1,0,3,2020-03-25,test,False,,ATU1;ATU2;ATU3;ATU4;ATU5,8,8,4,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
valid,2.0,yellow,4,red,2_station_2_block_candidate_yellow,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,ATU1;MJ1;MJ3;MJ9,O1;O3,MJ1;MJ3;MJ9,O1,0,4,1,0,3,2020-03-26,test,False,,ATU1;ATU2;ATU3;ATU4;ATU5,8,8,4,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
valid,2.0,yellow,4,red,2_station_2_block_candidate_yellow,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,ATU1;MJ1;MJ3;MJ9,O1;O3,MJ1;MJ3;MJ9,O1,0,4,1,0,3,2020-03-27,test,False,,ATU1;ATU2;ATU3;ATU4;ATU5,8,8,4,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
valid,2.0,yellow,4,red,2_station_2_block_candidate_yellow,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,ATU1;MJ1;MJ3;MJ9,O1;O3,MJ1;MJ3;MJ9,O1,0,4,1,0,3,2020-03-28,test,False,,ATU1;ATU2;ATU3;ATU4;ATU5,8,8,4,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
valid,2.0,yellow,4,red,2_station_2_block_candidate_yellow,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,ATU1;MJ1;MJ3;MJ9,O1;O3,MJ1;MJ3;MJ9,O1,0,4,1,0,3,2020-03-29,test,False,,ATU1;ATU2;ATU3;ATU4;ATU5,8,8,4,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
valid,2.0,yellow,4,red,2_station_2_block_candidate_yellow,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,ATU1;MJ1;MJ3;MJ9,O1;O3,MJ1;MJ3;MJ9,O1,0,4,1,0,3,2020-03-30,test,False,,ATU1;ATU2;ATU3;ATU4;ATU5,8,8,4,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
valid,2.0,yellow,4,red,2_station_2_block_candidate_yellow,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,ATU1;MJ1;MJ3;MJ9,O1;O3,MJ1;MJ3;MJ9,O1,0,4,1,0,3,2020-03-31,test,False,,ATU1;ATU2;ATU3;ATU4;ATU5,8,8,4,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
valid,2.0,yellow,4,red,2_station_2_block_candidate_yellow,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,ATU1;MJ1;MJ3;MJ9,O1;O3,MJ1;MJ3;MJ9,O1,0,4,1,0,3,2020-04-01,test,False,,ATU1;ATU2;ATU3;ATU4;ATU5,8,8,4,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
valid,2.0,yellow,4,red,2_station_2_block_candidate_yellow,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,ATU1;MJ1;MJ3;MJ9,O1;O3,MJ1;MJ3;MJ9,O1,0,4,1,0,3,2020-04-02,test,False,,ATU1;ATU2;ATU3;ATU4;ATU5;MJ3,8,8,4,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,4,red,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ1;MJ3;MJ9,O1,0,5,0,0,3,2020-04-03,test,False,,ATU1;ATU2;ATU3;ATU4;ATU5;MJ3,8,8,3,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,4,red,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ1;MJ3;MJ9,O1,0,5,0,0,3,2020-04-04,test,False,,ATU1;ATU2;ATU3;ATU4;ATU5;MJ3,8,8,3,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,4,red,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ1;MJ3;MJ9,O1,0,5,0,0,3,2020-04-05,test,False,,ATU1;ATU2;ATU3;ATU4;ATU5;MJ3,8,8,3,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,4,red,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ1;MJ3;MJ9,O1,0,5,0,0,3,2020-04-06,test,False,,ATU1;ATU2;ATU3;ATU4;ATU5;MJ3,8,8,3,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,4,red,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ1;MJ3;MJ9,O1,0,5,0,0,3,2020-04-07,test,False,,ATU1;ATU2;ATU3;ATU4;ATU5;MJ3,8,8,3,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,4,red,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ1;MJ3;MJ9,O1,0,5,0,0,3,2020-04-08,test,False,,ATU1;ATU2;ATU3;ATU4;ATU5;MJ3,8,8,3,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,4,red,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ1;MJ3;MJ9,O1,0,5,0,0,3,2020-04-09,test,False,,ATU1;ATU2;ATU3;ATU4;ATU5;MJ3,8,8,3,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,4,red,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ1;MJ3;MJ9,O1,0,5,0,0,3,2020-04-10,test,False,,ATU1;ATU2;ATU3;ATU4;ATU5;MJ3,8,8,3,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,4,red,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ1;MJ3;MJ9,O1,0,5,0,0,3,2020-04-11,test,False,,ATU1;ATU2;ATU3;ATU4;ATU5;MJ3,8,8,3,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,4,red,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ1;MJ3;MJ9,O1,0,5,0,0,3,2020-04-12,test,False,,ATU1;ATU2;ATU3;ATU4;ATU5;MJ3,8,8,3,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,4,red,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ1;MJ3;MJ9,O1,0,5,0,0,3,2020-04-13,test,False,,ATU1;ATU2;ATU3;ATU4;ATU5;MJ3,8,8,3,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,4,red,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ1;MJ3;MJ9,O1,0,5,0,0,3,2020-04-14,test,False,,ATU1;ATU2;ATU3;ATU4;ATU5;MJ3,8,8,3,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,4,red,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ1;MJ3;MJ9,O1,0,5,0,0,3,2020-04-15,test,False,,ATU1;ATU2;ATU3;ATU4;ATU5;MJ3,8,8,3,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,4,red,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ1;MJ3;MJ9,O1,0,5,0,0,3,2020-04-16,test,False,,ATU1;ATU2;ATU3;ATU4;ATU5;MJ3,8,8,3,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,4,red,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ1;MJ3;MJ9,O1,0,5,0,0,3,2020-04-17,test,False,,ATU1;ATU2;ATU3;ATU4;ATU5;MJ3,8,8,3,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,4,red,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ1;MJ3;MJ9,O1,0,5,0,0,3,2020-04-18,test,False,,ATU1;ATU2;ATU3;ATU4;ATU5;MJ3,8,8,3,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,4,red,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ1;MJ3;MJ9,O1,1,4,0,0,3,2020-04-19,test,False,,ATU2;ATU3;ATU4;ATU5;MJ3,8,7,3,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,4,red,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ1;MJ3;MJ9,O1,1,4,0,0,3,2020-04-20,test,False,,ATU2;ATU3;ATU4;ATU5;MJ3,8,7,3,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,4,red,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ1;MJ3;MJ9,O1,1,4,0,0,3,2020-04-21,test,False,,ATU2;ATU3;ATU4;ATU5;MJ3,8,7,3,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,4,red,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ1;MJ3;MJ9,O1,1,4,0,0,3,2020-04-22,test,False,,ATU2;ATU3;ATU4;ATU5;MJ3,8,7,3,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,4,red,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ3;MJ9,O1,1,4,0,1,2,2020-04-23,test,False,,ATU2;ATU3;ATU4;ATU5;MJ3,8,7,3,3,2,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,4,red,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ3;MJ9,O1,1,4,0,1,2,2020-04-24,test,False,,ATU2;ATU3;ATU4;ATU5;MJ3,8,7,3,3,2,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,4,red,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ3;MJ9,O1,1,4,0,1,2,2020-04-25,test,False,,ATU2;ATU3;ATU4;ATU5;MJ3,8,7,3,3,2,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,4,red,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ3;MJ9,O1,1,4,0,1,2,2020-04-26,test,False,,ATU2;ATU3;ATU4;ATU5;MJ3,8,7,3,3,2,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,4,red,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ3;MJ9,O1,1,4,0,1,2,2020-04-27,test,False,,ATU2;ATU3;ATU4;ATU5;MJ3,8,7,3,3,2,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,4,red,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ3;MJ9,O1,2,3,0,1,2,2020-04-28,test,False,,ATU2;ATU3;ATU4;MJ3,8,6,3,3,2,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,4,red,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ3;MJ9,O1,2,3,0,1,2,2020-04-29,test,False,,ATU2;ATU3;ATU4;MJ3,8,6,3,3,2,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
