contrast,left_mean,left_scale,right_mean,right_scale,phase,station,metric,delta,unit,days
replay_minus_bplus,replay,v23,bplus,v23,prediction,MJ3,coverage_95,-0.018617021276595813,fraction,376
replay_minus_bplus,replay,v23,bplus,v23,prediction,MJ1,coverage_95,-0.33244680851063824,fraction,376
replay_minus_bplus,replay,v23,bplus,v23,prediction,point_mean,coverage_95,-0.15026595744680848,fraction,376
replay_minus_bplus,replay,v23,bplus,v23,prediction,ATU1,width_95,0.044224006489741896,mm,376
replay_minus_bplus,replay,v23,bplus,v23,prediction,ATU5,width_95,0.02723229861440757,mm,376
replay_minus_bplus,replay,v23,bplus,v23,prediction,MJ3,width_95,0.03028888147146347,mm,376
replay_minus_bplus,replay,v23,bplus,v23,prediction,MJ1,width_95,0.04728031577774061,mm,376
replay_minus_bplus,replay,v23,bplus,v23,prediction,point_mean,width_95,0.03725637558834194,mm,376
replay_minus_bplus,replay,v23,bplus,v23,prediction,ATU1,interval_score_95,253.8849446354942,mm,376
replay_minus_bplus,replay,v23,bplus,v23,prediction,ATU5,interval_score_95,203.97936510615182,mm,376
replay_minus_bplus,replay,v23,bplus,v23,prediction,MJ3,interval_score_95,88.50108903187436,mm,376
replay_minus_bplus,replay,v23,bplus,v23,prediction,MJ1,interval_score_95,197.83179063580923,mm,376
replay_minus_bplus,replay,v23,bplus,v23,prediction,point_mean,interval_score_95,186.04929735233236,mm,376
replay_minus_bplus,replay,v23,bplus,v23,prediction,pooled,rmse,7.140659323759849,mm,376
