model,horizon,point,n,crps,coverage80,width80,interval_score80,coverage90,width90,interval_score90,coverage95,width95,interval_score95,mae,rmse
EXPERT_INIT,24,MJ3,270,0.909235354058,0.718518518519,3.08293410154,7.98453737279,0.733333333333,3.95690308132,12.7483606956,0.748148148148,4.71494083281,20.6794156437,1.03061685717,1.48268905263
EXPERT_INIT,24,MJ1,270,0.723368433969,0.759259259259,2.95838294709,5.75771000928,0.785185185185,3.79704340524,8.4145972019,0.803703703704,4.52445627992,12.2510171888,0.836016253648,1.2318984513
EXPERT_INIT,25,ATU1,269,3.65561189864,0.579925650558,5.70688629243,29.1632693052,0.657992565056,7.32470925796,45.8193492966,0.743494423792,8.72792940819,73.8348570356,4.50924019995,7.92789568266
EXPERT_INIT,25,ATU5,269,2.25910042547,0.486988847584,2.74891436445,19.1725126793,0.60594795539,3.52819339004,32.4805081089,0.754646840149,4.20410172775,56.8980164398,2.63657012572,5.34237858151
EXPERT_INIT,25,MJ3,269,0.967833602536,0.710037174721,3.25038657523,8.53366913888,0.732342007435,4.17182600451,13.6698215243,0.743494423792,4.97103729149,22.2538012923,1.09391480297,1.5747667164
EXPERT_INIT,25,MJ1,269,0.766898393319,0.758364312268,3.14547444791,6.10794024584,0.788104089219,4.03717274687,8.92095128084,0.810408921933,4.8105880387,12.9816168301,0.885547861394,1.30642965104
EXPERT_INIT,26,ATU1,268,3.83993348526,0.582089552239,5.96409999122,30.7007914222,0.671641791045,7.65483946633,48.3500573623,0.735074626866,9.12130381427,77.9733068816,4.72999817313,8.32238405773
EXPERT_INIT,26,ATU5,268,2.35718328901,0.496268656716,2.88792780097,19.978734345,0.611940298507,3.70661520419,33.8352190924,0.783582089552,4.41670443238,59.3636220021,2.75136764522,5.58814829183
EXPERT_INIT,26,MJ3,268,1.02748519385,0.708955223881,3.4178517436,9.09273268476,0.727611940299,4.38676522115,14.6083711867,0.742537313433,5.22715316501,23.8634211544,1.15800735575,1.66843621202
EXPERT_INIT,26,MJ1,268,0.810606369108,0.761194029851,3.33595106034,6.45912316636,0.787313432836,4.28164683221,9.42107928225,0.813432835821,5.10189687894,13.6953216568,0.935690489725,1.38186007638
EXPERT_INIT,27,ATU1,267,4.02053251802,0.584269662921,6.21965919688,32.2053721405,0.666666666667,7.98284615574,50.8250186668,0.730337078652,9.51214789146,82.0034829871,4.94520308441,8.70723928716
EXPERT_INIT,27,ATU5,267,2.45070952626,0.49063670412,3.03144418812,20.7354692093,0.610486891386,3.8908164929,35.0812355273,0.794007490637,4.63619380569,61.6426812059,2.86279827255,5.82434202279
EXPERT_INIT,27,MJ3,267,1.0880874363,0.707865168539,3.58506965333,9.65979605203,0.722846441948,4.60138708477,15.5658821186,0.734082397004,5.48289088907,25.5013543759,1.22313291796,1.76360376858
EXPERT_INIT,27,MJ1,267,0.854399439223,0.76404494382,3.52964235492,6.8079108742,0.794007490637,4.53024691742,9.91650116644,0.812734082397,5.39812215126,14.3943687625,0.98633461903,1.45808421523
