phase,source_family,model,horizon,n_per_point,mae,rmse,crps,coverage80,width80,interval_score80,coverage90,width90,interval_score90,coverage95,width95,interval_score95,pooled_rmse,comparison_status
later_exploratory,c16_fast_feedback_run3,DRIFT14,3,291,0.13995595689,0.244056766268,0.134945249996,0.881443298969,0.805502588757,1.08711714055,0.920103092784,1.03385138004,1.41364990572,0.932130584192,1.23190990192,1.73368046691,0.297293583517,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,DRIFT14,4,290,0.197067446158,0.343789462339,0.191435471241,0.883620689655,1.14087340721,1.55160948421,0.91724137931,1.46429516549,2.03134200698,0.929310344828,1.74481530762,2.51670662883,0.418666279241,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,DRIFT14,5,289,0.259464224104,0.452563399127,0.253676625199,0.88062283737,1.50860985786,2.06688839432,0.915224913495,1.93627979012,2.72208909396,0.926470588235,2.30721967623,3.40309098984,0.551006956586,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,DRIFT14,6,288,0.326976400495,0.570260141579,0.32185797797,0.881944444444,1.90709123841,2.63699015962,0.9140625,2.44772510507,3.49499445341,0.925347222222,2.91664435752,4.41421554248,0.694179152707,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,DRIFT14,7,287,0.399532260965,0.696736472165,0.395713030316,0.885888501742,2.3379433734,3.25666548203,0.912020905923,3.00071783354,4.34035573723,0.923344947735,3.57557583553,5.52609130306,0.848015445148,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,DRIFT3,1,293,0.0116363848122,0.020076630063,0.0110855462263,0.915529010239,0.0689678200819,0.0884530194236,0.941126279863,0.088519238753,0.112784986938,0.95819112628,0.105477178669,0.134341131761,0.0245672888894,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,DRIFT3,2,292,0.0289791156403,0.0500667821513,0.027566499819,0.885273972603,0.165906885692,0.220027501641,0.922945205479,0.212939182475,0.283979556762,0.935787671233,0.25373268582,0.344544948188,0.0612159059528,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,DRIFT3,3,291,0.051987159615,0.0899066399965,0.049896313917,0.884879725086,0.299644354172,0.401652811311,0.922680412371,0.384589364959,0.522837100426,0.932989690722,0.458266493629,0.643235049805,0.109848294822,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,DRIFT3,4,290,0.0806004669377,0.139535942996,0.0780259722347,0.883620689655,0.468345394726,0.632736664548,0.920689655172,0.601114806375,0.829040299699,0.930172413793,0.716272470549,1.03071965568,0.170377134159,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,DRIFT3,5,289,0.114759121839,0.198895110959,0.112014232945,0.88321799308,0.67274553098,0.914194436104,0.917820069204,0.863459541074,1.20409988628,0.928200692042,1.02887550289,1.5082579112,0.242721100176,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,DRIFT3,6,288,0.154484047638,0.267922237825,0.151948342104,0.885416666667,0.911376736699,1.24738498949,0.915798611111,1.16973937778,1.65241037437,0.927083333333,1.39383043828,2.08757410712,0.326800458833,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,DRIFT3,7,287,0.199698884257,0.346549958609,0.197809368284,0.882404181185,1.18457702387,1.63189703139,0.914634146341,1.5203881502,2.17210123265,0.925087108014,1.81165422143,2.76388631459,0.422532494109,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,DRIFT30,1,293,0.0767790948204,0.134002645322,0.0721277688311,0.87542662116,0.420737219299,0.565932201602,0.919795221843,0.540010374739,0.722831813204,0.934300341297,0.643462049403,0.865186801751,0.162802542754,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,DRIFT30,2,292,0.158049069506,0.275811289353,0.149405842064,0.875856164384,0.869411109861,1.17851179484,0.917808219178,1.11587707886,1.51822923818,0.930650684932,1.32964955051,1.83793024217,0.335069809382,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,DRIFT30,3,291,0.243777372217,0.425202641026,0.232039305878,0.877147766323,1.34405278538,1.84403805621,0.915807560137,1.72507307414,2.39854600081,0.928694158076,2.05555135157,2.9461694288,0.516533099475,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,DRIFT30,4,290,0.333607284894,0.581908738284,0.319657708647,0.878448275862,1.84664451391,2.5549488777,0.913793103448,2.37014257409,3.34523805378,0.927586206897,2.82419906995,4.1517928053,0.706863697279,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,DRIFT30,5,289,0.427369310722,0.745614771626,0.412206514466,0.882352941176,2.37462865455,3.31415864267,0.910899653979,3.04780288215,4.36617425529,0.923875432526,3.63168113145,5.4690148442,0.905669541866,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,DRIFT30,6,288,0.524687811416,0.915957756804,0.509566019556,0.881944444444,2.92372737436,4.11974327288,0.910590277778,3.75256345919,5.45936632069,0.922743055556,4.47145515516,6.90508464551,1.11249310178,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,DRIFT30,7,287,0.625247410649,1.09252599978,0.611626259395,0.879790940767,3.50302804579,4.9710347372,0.906794425087,4.49608782147,6.61970737196,0.918989547038,5.35741907792,8.43307197361,1.32681037384,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,DRIFT7,1,293,0.0228820037611,0.0396336246438,0.0216556733618,0.889931740614,0.130638173317,0.172080321659,0.923208191126,0.167672280208,0.22064745733,0.938566552901,0.199793844892,0.264788153524,0.0484209835723,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,DRIFT7,2,292,0.0513103986533,0.0889729458566,0.0489680250746,0.884417808219,0.294968477172,0.391793611916,0.921232876712,0.378587941802,0.505564410118,0.933219178082,0.451115356865,0.612833892084,0.108629778812,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,DRIFT7,3,291,0.0852259671183,0.147961194256,0.0820825662548,0.884020618557,0.493633936145,0.662047186321,0.919243986254,0.633572297896,0.861366981039,0.932130584192,0.75494795715,1.05791479445,0.180548799863,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,DRIFT7,4,290,0.124635410527,0.216539394975,0.1209806073,0.881896551724,0.726200702761,0.982096546841,0.918103448276,0.932068511284,1.28623909659,0.930172413793,1.11062813329,1.59637314694,0.264102179283,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,DRIFT7,5,289,0.169472635881,0.294643232858,0.165729066702,0.882352941176,0.993148017039,1.35296142504,0.916955017301,1.27469167987,1.78186887969,0.929065743945,1.51888881965,2.23127663238,0.359211190575,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,DRIFT7,6,288,0.219681440578,0.382199791774,0.216544835148,0.883680555556,1.29449505909,1.77842287652,0.914930555556,1.66146642106,2.35745685222,0.927951388889,1.97975934967,2.98094059903,0.465789508594,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,DRIFT7,7,287,0.275368324387,0.479124166164,0.273178289138,0.881533101045,1.62873545728,2.25399137571,0.913763066202,2.0904593278,3.00344636755,0.924216027875,2.49093592676,3.82767694751,0.583738305082,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,EXPERT_INIT,1,293,0.0413522003769,0.0720250808164,0.039209269055,0.881399317406,0.234741938841,0.31146006766,0.922354948805,0.301288016715,0.398436099129,0.936006825939,0.359006814989,0.476766100235,0.0877766945217,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,EXPERT_INIT,2,292,0.0879187252727,0.153310289577,0.0840354524469,0.879280821918,0.50239151685,0.671747135033,0.921232876712,0.644812531042,0.866377524287,0.933219178082,0.768341521041,1.04860939578,0.186785100568,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,EXPERT_INIT,3,291,0.139730887234,0.243797524773,0.13465820888,0.882302405498,0.802971809178,1.08433662366,0.919243986254,1.03060315962,1.41047657068,0.932130584192,1.22803940856,1.72998958839,0.296949532195,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,EXPERT_INIT,4,290,0.196752484725,0.343408233752,0.191017049751,0.880172413793,1.13645789201,1.54773183858,0.91724137931,1.45862791308,2.02702760674,0.929310344828,1.73806235986,2.51289543934,0.41817781349,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,EXPERT_INIT,5,289,0.258980888024,0.45204479403,0.253120396778,0.881487889273,1.50279208257,2.06178518759,0.915224913495,1.92881275637,2.71642684912,0.926470588235,2.29832215674,3.398108183,0.550357551163,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,EXPERT_INIT,6,288,0.326341505394,0.569586859307,0.321206804972,0.8828125,1.90097217768,2.63130133963,0.913194444444,2.43987137565,3.48932638751,0.925347222222,2.90728606171,4.40982737739,0.693350935414,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,EXPERT_INIT,7,287,0.398758515701,0.695889593498,0.394837990779,0.884146341463,2.32898469489,3.24855789956,0.912020905923,2.98921949416,4.33144561565,0.923344947735,3.56187471909,5.51845157489,0.846987904973,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,PERSIST,1,293,0.197811382532,0.317450776498,0.16043966329,0.825938566553,0.780651864642,1.12980718755,0.912116040956,1.00195582095,1.39169954388,0.956484641638,1.1939039991,1.64675706025,0.339314091411,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,PERSIST,2,292,0.393971014624,0.632200513157,0.321756716643,0.830479452055,1.56996603312,2.28982948292,0.909246575342,2.01502958851,2.86199644918,0.953767123288,2.40105584871,3.42423424691,0.675284690698,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,PERSIST,3,291,0.588397807155,0.943957902736,0.483859737806,0.838487972509,2.3704461437,3.48356502501,0.905498281787,3.04243468759,4.42139270382,0.936426116838,3.6252845331,5.34095741057,1.00753927871,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,PERSIST,4,290,0.780982674662,1.25243754798,0.646627443035,0.843965517241,3.1781777892,4.70262108165,0.903448275862,4.079147031,6.0459380005,0.93275862069,4.86060348313,7.39508363015,1.33571415096,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,PERSIST,5,289,0.971665948212,1.55736081293,0.809944968785,0.850346020761,3.9947273876,5.94937199306,0.902249134948,5.12717709442,7.74004467773,0.925605536332,6.10940832835,9.58724074058,1.65945569593,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,PERSIST,6,288,1.16034367061,1.85845667998,0.972999411705,0.853298611111,4.82350135219,7.20906602626,0.900173611111,6.19089696199,9.45349068725,0.923611111111,7.37690872834,11.831406407,1.97842167999,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,PERSIST,7,287,1.34696270989,2.15546261866,1.13754844289,0.856271777003,5.65540018237,8.51521219168,0.899825783972,7.25862755112,11.2848646482,0.918989547038,8.64918819783,14.3681232844,2.29228254518,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,C16_FAST_PHYS,1,293,7.80979602202e-05,0.000211720920365,0.00270398654965,1,0.0296429819865,0.0296429819865,1,0.0380463554843,0.0380463554843,1,0.0453350287651,0.0453350287651,0.000258824845201,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,C16_FAST_PHYS,2,292,0.000365233609123,0.000929492731316,0.00355326546302,1,0.0388174658788,0.0388174658788,1,0.0498216780788,0.0498216780788,1,0.0593661910602,0.0593661910602,0.00113911944724,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,C16_FAST_PHYS,3,291,0.00104266713191,0.00249349612816,0.00461675070294,1,0.0498429983405,0.0498429983405,1,0.0639727957913,0.0639727957913,1,0.0762282878469,0.0762282878469,0.00306298679539,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,C16_FAST_PHYS,4,290,0.00233800749512,0.00533089962594,0.00596349374915,1,0.0626307333191,0.0626307333191,1,0.0803856759481,0.0803856759481,1,0.0957854408134,0.0957854408134,0.00656058439206,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,C16_FAST_PHYS,5,289,0.00453098175186,0.00990528829933,0.00786178559169,0.992214532872,0.0787170335409,0.0790753277044,0.997404844291,0.10103221876,0.101151476526,0.999134948097,0.120387313986,0.120429203864,0.0122027540794,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,C16_FAST_PHYS,6,288,0.00793025003039,0.016675431825,0.0105845417367,0.985243055556,0.0993658325365,0.10099946013,0.989583333333,0.127534665352,0.129059400035,0.9921875,0.151966926889,0.153160110161,0.0205481859492,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,C16_FAST_PHYS,7,287,0.0127888974503,0.0260747928674,0.0144756991015,0.977351916376,0.127236456627,0.13072807773,0.987804878049,0.163306224103,0.167399885321,0.988675958188,0.194591368162,0.199215868551,0.0321199658514,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,C16_FAST_TREND,1,293,8.05956793439e-05,0.000219815057935,0.00270407197554,1,0.0296429819865,0.0296429819865,1,0.0380463554843,0.0380463554843,1,0.0453350287651,0.0453350287651,0.000267960459638,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,C16_FAST_TREND,2,292,0.000384050428893,0.00100493882006,0.0035552811524,1,0.0388174658788,0.0388174658788,1,0.0498216780788,0.0498216780788,1,0.0593661910602,0.0593661910602,0.00121786416529,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,C16_FAST_TREND,3,291,0.00107835731978,0.00267763982523,0.00462603203615,1,0.0498429983405,0.0498429983405,1,0.0639727957913,0.0639727957913,1,0.0762282878469,0.0762282878469,0.00324460691547,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,C16_FAST_TREND,4,290,0.00237048473318,0.00561021402446,0.00598752391924,1,0.0626307333191,0.0626307333191,1,0.0803856759481,0.0803856759481,1,0.0957854408134,0.0957854408134,0.00680820742889,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,C16_FAST_TREND,5,289,0.00452781703811,0.0102206934057,0.00790688790779,0.992214532872,0.0787170335409,0.0791441243318,0.996539792388,0.10103221876,0.101223062184,0.999134948097,0.120387313986,0.120473622804,0.0124230423934,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,C16_FAST_TREND,6,288,0.00781315410171,0.0169419601834,0.0106517336811,0.984375,0.0993658325365,0.101129545444,0.989583333333,0.127534665352,0.129314550387,0.9921875,0.151966926889,0.153528671078,0.0206207741744,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,C16_FAST_TREND,7,287,0.0124933124457,0.0262116036069,0.014569636051,0.977351916376,0.127236456627,0.131161114077,0.986933797909,0.163306224103,0.167813253399,0.988675958188,0.194591368162,0.20003443371,0.0319350603121,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,C16_FAST_CORE,1,293,7.61372556178e-05,0.000208745332316,0.00270396438043,1,0.0296429819865,0.0296429819865,1,0.0380463554843,0.0380463554843,1,0.0453350287651,0.0453350287651,0.000254854075746,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,C16_FAST_CORE,2,292,0.000350105288891,0.000899286348127,0.0035527098668,1,0.0388174658788,0.0388174658788,1,0.0498216780788,0.0498216780788,1,0.0593661910602,0.0593661910602,0.00109826488692,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,C16_FAST_CORE,3,291,0.000996401068729,0.00239903156753,0.00461355065041,1,0.0498429983405,0.0498429983405,1,0.0639727957913,0.0639727957913,1,0.0762282878469,0.0762282878469,0.00293489862038,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,C16_FAST_CORE,4,290,0.00223666484771,0.0051432672338,0.00595307238063,1,0.0626307333191,0.0626307333191,1,0.0803856759481,0.0803856759481,1,0.0957854408134,0.0957854408134,0.00630583233274,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,C16_FAST_CORE,5,289,0.00434017107924,0.00961178589683,0.00783717738598,0.992214532872,0.0787170335409,0.0790743353903,0.997404844291,0.10103221876,0.101148129472,0.999134948097,0.120387313986,0.120428735014,0.0118039441162,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,C16_FAST_CORE,6,288,0.00760108175755,0.0162769354583,0.010537390153,0.985243055556,0.0993658325365,0.100995692184,0.989583333333,0.127534665352,0.129052897547,0.9921875,0.151966926889,0.153151026909,0.020007185251,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,C16_FAST_CORE,7,287,0.0122776340752,0.0255796349181,0.0143969479681,0.979094076655,0.127236456627,0.130699176918,0.986933797909,0.163306224103,0.167389746909,0.988675958188,0.194591368162,0.199192359705,0.0314496385012,historical_native_scale_not_main_ranking
later_exploratory,c18_information,B_ANCHOR,1,293,0.193827074323,0.330649785313,0.159801248972,0.834470989761,0.780738925677,1.17556137643,0.904436860068,1.00206756258,1.47585877298,0.93771331058,1.19403714747,1.80715382011,0.342727412022,historical_native_scale_not_main_ranking
later_exploratory,c18_information,B_ANCHOR,2,292,0.373122988091,0.619099500118,0.308110208236,0.832191780822,1.51431802848,2.26662502106,0.895547945205,1.94360614779,2.8195456303,0.934075342466,2.31594956985,3.38527665034,0.64444350208,historical_native_scale_not_main_ranking
later_exploratory,c18_information,B_ANCHOR,3,291,0.544464275265,0.886136598744,0.44987311041,0.829037800687,2.20791772985,3.31702085759,0.895189003436,2.83383172679,4.13363250399,0.932130584192,3.37671877409,4.96270189117,0.928147956113,historical_native_scale_not_main_ranking
later_exploratory,c18_information,B_ANCHOR,4,290,0.708441776255,1.14022503085,0.585245914335,0.830172413793,2.8980053907,4.31110016203,0.890517241379,3.71954965058,5.35247246454,0.933620689655,4.43211677586,6.36589404581,1.20103864888,historical_native_scale_not_main_ranking
later_exploratory,c18_information,B_ANCHOR,5,289,0.864286345773,1.38408977423,0.715239929413,0.826124567474,3.57328392513,5.27304865522,0.890138408304,4.58626026638,6.54046481541,0.938581314879,5.46486617323,7.73331651453,1.46458718978,historical_native_scale_not_main_ranking
later_exploratory,c18_information,B_ANCHOR,6,288,1.01355154838,1.6140105167,0.841257159245,0.822048611111,4.21313336125,6.2228493361,0.891493055556,5.4074981268,7.74356267419,0.936631944444,6.44343144055,9.17613512171,1.71550907631,historical_native_scale_not_main_ranking
later_exploratory,c18_information,B_ANCHOR,7,287,1.15718181693,1.8323077725,0.961929480291,0.823170731707,4.85079853478,7.15972341694,0.890243902439,6.22593251654,8.9413886765,0.932055749129,7.41865616651,10.639791924,1.95552667615,historical_native_scale_not_main_ranking
later_exploratory,c18_information,B_RAW,1,293,6.90168925036,9.12417321777,,,,,,,,,,,9.45063001363,historical_native_scale_not_main_ranking
later_exploratory,c18_information,B_RAW,2,292,6.92506317938,9.13978203258,,,,,,,,,,,9.46679738626,historical_native_scale_not_main_ranking
later_exploratory,c18_information,B_RAW,3,291,6.94834899702,9.15546748581,,,,,,,,,,,9.48304429133,historical_native_scale_not_main_ranking
later_exploratory,c18_information,B_RAW,4,290,6.9715389428,9.1712275453,,,,,,,,,,,9.49936889261,historical_native_scale_not_main_ranking
later_exploratory,c18_information,B_RAW,5,289,6.99463709635,9.18706056008,,,,,,,,,,,9.51576957908,historical_native_scale_not_main_ranking
later_exploratory,c18_information,B_RAW,6,288,7.01764666608,9.20296494347,,,,,,,,,,,9.53224480763,historical_native_scale_not_main_ranking
later_exploratory,c18_information,B_RAW,7,287,7.04044689989,9.21892354695,,,,,,,,,,,9.54878440097,historical_native_scale_not_main_ranking
later_exploratory,c18_information,B_TREND14,1,293,0.117436916056,0.214879526837,0.106315521146,0.886518771331,0.601920110808,0.85273580425,0.92662116041,0.772556098417,1.12903506672,0.956484641638,0.920557370044,1.49419046821,0.237517096526,historical_native_scale_not_main_ranking
later_exploratory,c18_information,B_TREND14,2,292,0.231265361043,0.397423603966,0.208104009786,0.878424657534,1.20054603712,1.65934467151,0.916952054795,1.54088415681,2.1727276672,0.947773972603,1.83607671966,2.79124904111,0.429716814225,historical_native_scale_not_main_ranking
later_exploratory,c18_information,B_TREND14,3,291,0.344118233916,0.567914225317,0.308505460341,0.870274914089,1.78910297788,2.45180045277,0.912371134021,2.29628881215,3.1797245208,0.936426116838,2.73619688474,4.01010934961,0.606994217624,historical_native_scale_not_main_ranking
later_exploratory,c18_information,B_TREND14,4,290,0.456299652201,0.735103751099,0.40717003381,0.862068965517,2.37619958482,3.21490615545,0.908620689655,3.04981914933,4.11097064058,0.937068965517,3.63408366198,5.09490471337,0.781238778846,historical_native_scale_not_main_ranking
later_exploratory,c18_information,B_TREND14,5,289,0.56619558917,0.902068217444,0.503731863122,0.862456747405,2.95250460319,3.95126809901,0.904844290657,3.78949863253,5.0107306654,0.937716262976,4.51546612874,6.18430549137,0.955998169965,historical_native_scale_not_main_ranking
later_exploratory,c18_information,B_TREND14,6,288,0.673295230952,1.06429872998,0.598373852943,0.865451388889,3.53530303837,4.66264258032,0.901041666667,4.53751232598,5.89351662368,0.940104166667,5.40677941952,7.20153279968,1.12629092735,historical_native_scale_not_main_ranking
later_exploratory,c18_information,B_TREND14,7,287,0.776839767515,1.22199130922,0.691608225358,0.855400696864,4.09195106208,5.39847092776,0.899825783972,5.25196232968,6.774699566,0.933797909408,6.25809910722,8.16349448138,1.29277866585,historical_native_scale_not_main_ranking
later_exploratory,c18_information,C16_FAST_CORE,1,293,7.61372556178e-05,0.000208745332316,0.00270396438043,1,0.0296429819865,0.0296429819865,1,0.0380463554843,0.0380463554843,1,0.0453350287651,0.0453350287651,0.000254854075746,historical_native_scale_not_main_ranking
later_exploratory,c18_information,C16_FAST_CORE,2,292,0.000350105288891,0.000899286348127,0.0035527098668,1,0.0388174658788,0.0388174658788,1,0.0498216780788,0.0498216780788,1,0.0593661910602,0.0593661910602,0.00109826488692,historical_native_scale_not_main_ranking
later_exploratory,c18_information,C16_FAST_CORE,3,291,0.000996401068729,0.00239903156753,0.00461355065041,1,0.0498429983405,0.0498429983405,1,0.0639727957913,0.0639727957913,1,0.0762282878469,0.0762282878469,0.00293489862038,historical_native_scale_not_main_ranking
later_exploratory,c18_information,C16_FAST_CORE,4,290,0.00223666484771,0.0051432672338,0.00595307238063,1,0.0626307333191,0.0626307333191,1,0.0803856759481,0.0803856759481,1,0.0957854408134,0.0957854408134,0.00630583233274,historical_native_scale_not_main_ranking
later_exploratory,c18_information,C16_FAST_CORE,5,289,0.00434017107924,0.00961178589683,0.00783717738598,0.992214532872,0.0787170335409,0.0790743353903,0.997404844291,0.10103221876,0.101148129472,0.999134948097,0.120387313986,0.120428735014,0.0118039441162,historical_native_scale_not_main_ranking
later_exploratory,c18_information,C16_FAST_CORE,6,288,0.00760108175755,0.0162769354583,0.010537390153,0.985243055556,0.0993658325365,0.100995692184,0.989583333333,0.127534665352,0.129052897547,0.9921875,0.151966926889,0.153151026909,0.020007185251,historical_native_scale_not_main_ranking
later_exploratory,c18_information,C16_FAST_CORE,7,287,0.0122776340752,0.0255796349181,0.0143969479681,0.979094076655,0.127236456627,0.130699176918,0.986933797909,0.163306224103,0.167389746909,0.988675958188,0.194591368162,0.199192359705,0.0314496385012,historical_native_scale_not_main_ranking
later_exploratory,c18_information,C16_FAST_PHYS,1,293,7.80979602202e-05,0.000211720920365,0.00270398654965,1,0.0296429819865,0.0296429819865,1,0.0380463554843,0.0380463554843,1,0.0453350287651,0.0453350287651,0.000258824845201,historical_native_scale_not_main_ranking
later_exploratory,c18_information,C16_FAST_PHYS,2,292,0.000365233609123,0.000929492731316,0.00355326546302,1,0.0388174658788,0.0388174658788,1,0.0498216780788,0.0498216780788,1,0.0593661910602,0.0593661910602,0.00113911944724,historical_native_scale_not_main_ranking
later_exploratory,c18_information,C16_FAST_PHYS,3,291,0.00104266713191,0.00249349612816,0.00461675070294,1,0.0498429983405,0.0498429983405,1,0.0639727957913,0.0639727957913,1,0.0762282878469,0.0762282878469,0.00306298679539,historical_native_scale_not_main_ranking
later_exploratory,c18_information,C16_FAST_PHYS,4,290,0.00233800749512,0.00533089962594,0.00596349374915,1,0.0626307333191,0.0626307333191,1,0.0803856759481,0.0803856759481,1,0.0957854408134,0.0957854408134,0.00656058439206,historical_native_scale_not_main_ranking
later_exploratory,c18_information,C16_FAST_PHYS,5,289,0.00453098175186,0.00990528829933,0.00786178559169,0.992214532872,0.0787170335409,0.0790753277044,0.997404844291,0.10103221876,0.101151476526,0.999134948097,0.120387313986,0.120429203864,0.0122027540794,historical_native_scale_not_main_ranking
later_exploratory,c18_information,C16_FAST_PHYS,6,288,0.00793025003039,0.016675431825,0.0105845417367,0.985243055556,0.0993658325365,0.10099946013,0.989583333333,0.127534665352,0.129059400035,0.9921875,0.151966926889,0.153160110161,0.0205481859492,historical_native_scale_not_main_ranking
later_exploratory,c18_information,C16_FAST_PHYS,7,287,0.0127888974503,0.0260747928674,0.0144756991015,0.977351916376,0.127236456627,0.13072807773,0.987804878049,0.163306224103,0.167399885321,0.988675958188,0.194591368162,0.199215868551,0.0321199658514,historical_native_scale_not_main_ranking
later_exploratory,c18_information,C16_FAST_TREND,1,293,8.05956793439e-05,0.000219815057935,0.00270407197554,1,0.0296429819865,0.0296429819865,1,0.0380463554843,0.0380463554843,1,0.0453350287651,0.0453350287651,0.000267960459638,historical_native_scale_not_main_ranking
later_exploratory,c18_information,C16_FAST_TREND,2,292,0.000384050428893,0.00100493882006,0.0035552811524,1,0.0388174658788,0.0388174658788,1,0.0498216780788,0.0498216780788,1,0.0593661910602,0.0593661910602,0.00121786416529,historical_native_scale_not_main_ranking
later_exploratory,c18_information,C16_FAST_TREND,3,291,0.00107835731978,0.00267763982523,0.00462603203615,1,0.0498429983405,0.0498429983405,1,0.0639727957913,0.0639727957913,1,0.0762282878469,0.0762282878469,0.00324460691547,historical_native_scale_not_main_ranking
later_exploratory,c18_information,C16_FAST_TREND,4,290,0.00237048473318,0.00561021402446,0.00598752391924,1,0.0626307333191,0.0626307333191,1,0.0803856759481,0.0803856759481,1,0.0957854408134,0.0957854408134,0.00680820742889,historical_native_scale_not_main_ranking
later_exploratory,c18_information,C16_FAST_TREND,5,289,0.00452781703811,0.0102206934057,0.00790688790779,0.992214532872,0.0787170335409,0.0791441243318,0.996539792388,0.10103221876,0.101223062184,0.999134948097,0.120387313986,0.120473622804,0.0124230423934,historical_native_scale_not_main_ranking
later_exploratory,c18_information,C16_FAST_TREND,6,288,0.00781315410171,0.0169419601834,0.0106517336811,0.984375,0.0993658325365,0.101129545444,0.989583333333,0.127534665352,0.129314550387,0.9921875,0.151966926889,0.153528671078,0.0206207741744,historical_native_scale_not_main_ranking
later_exploratory,c18_information,C16_FAST_TREND,7,287,0.0124933124457,0.0262116036069,0.014569636051,0.977351916376,0.127236456627,0.131161114077,0.986933797909,0.163306224103,0.167813253399,0.988675958188,0.194591368162,0.20003443371,0.0319350603121,historical_native_scale_not_main_ranking
later_exploratory,c18_information,C8_ONLINE_DATA,1,293,0.000248103541491,0.000436413775602,0.00270920322408,1,0.0296429819865,0.0296429819865,1,0.0380463554843,0.0380463554843,1,0.0453350287651,0.0453350287651,0.000535844403174,historical_native_scale_not_main_ranking
later_exploratory,c18_information,C8_ONLINE_DATA,2,292,0.000940598488689,0.00164666931921,0.00359378911335,1,0.0388174658788,0.0388174658788,1,0.0498216780788,0.0498216780788,1,0.0593661910602,0.0593661910602,0.00202224367831,historical_native_scale_not_main_ranking
