origin,seed,step,bin,point,n_terms,supported_origins,mae,rmse,bias,normalized_mse,objective_contribution
612,0,50,h001_030,MJ1,4965,180,1.8067517212385056,2.9381078113542967,-0.3011930082295799,0.0017313951292898132,9.609524884112596e-05
612,0,50,h031_090,ATU1,7230,150,14.08115185352026,21.30628638615101,6.918525151358338,0.019920272196884106,0.0013156842981167087
612,0,50,h031_090,ATU5,7230,150,13.576515567313924,19.15785506070519,-6.694066398990852,0.012073378560674981,0.0008158951817658111
612,0,50,h031_090,MJ3,7230,150,3.0450187864134284,3.743730045084367,-1.6227606185711052,0.001582473226888068,0.0001400821375103065
612,0,50,h031_090,MJ1,7230,150,2.6444985958491953,3.688675247478597,-0.8432664841164914,0.002728987702892795,0.0002049707911405399
612,0,50,h091_180,ATU1,4095,90,24.898247879289762,30.455732717166697,12.506520870374185,0.040702197077571646,0.0014915362960757248
612,0,50,h091_180,ATU5,4095,90,25.038759033769008,34.18730907861407,-21.57477952264204,0.038447215175684786,0.0012848271230716732
612,0,50,h091_180,MJ3,4095,90,4.211910769944218,5.941586793858957,1.1247417303641383,0.003985953359866266,0.00013915235931422122
612,0,50,h091_180,MJ1,4095,90,4.468409861847486,6.186934751149145,0.8871541439003576,0.0076773582662456805,0.00026249067469431614
612,0,50,h181_293,ATU1,0,0,,,,,0.0
612,0,50,h181_293,ATU5,0,0,,,,,0.0
612,0,50,h181_293,MJ3,0,0,,,,,0.0
612,0,50,h181_293,MJ1,0,0,,,,,0.0
612,0,50,all,ATU1,16290,180,14.675443674823903,21.919245637747043,6.489819357684597,0.021082929435042315,0.0031077868840381465
612,0,50,all,ATU5,16290,180,14.449121979241173,22.260079062059564,-8.019283450636205,0.016300031985351498,0.0023215464525744214
612,0,50,all,MJ3,16290,180,3.1325429530284357,4.284531837819517,-0.7817958224253586,0.0020726886544591458,0.0003457750961123808
612,0,50,all,MJ1,16290,180,2.84766025341954,4.276960512006613,-0.24305363700123572,0.0036688606512654937,0.0005635567146759819
612,0,100,h001_030,ATU1,4965,180,4.49185316408488,6.641950296185554,-2.5294031398618553,0.0019358468252881084,0.00010188044536232698
612,0,100,h001_030,ATU5,4965,180,5.0817610960934125,9.00437675042637,0.05557455964046893,0.0026671188419611696,0.00012416983936227913
612,0,100,h001_030,MJ3,4965,180,2.1497336152343425,3.266572932542708,-2.019710437985741,0.0012047919016024066,5.9315256781459543e-05
612,0,100,h001_030,MJ1,4965,180,1.0249229456086835,1.5222621354994739,-0.4401822166278393,0.0004647716462277658,3.2466761007030596e-05
