origin,method,seed,bin,mae,rmse,bias,mse,error_variance,crps,coverage80,width80,interval_score80,coverage90,width90,interval_score90,coverage95,width95,interval_score95
972,BPLUS_CONTINUOUS,ensemble,h181_293,86.49717446306809,86.71656074917937,86.49717446306809,7675.90995151961,38.99134773356652,72.03746994747425,0.0,67.66110563524865,594.3273220896865,0.06858407079646017,86.84208891773403,950.9177486549299,0.2234513274336283,103.47873137893829,1578.9101821018885
972,BPLUS_CONTINUOUS,ensemble,all,61.56310565471519,67.16738918938411,61.56310565471519,4538.72800049109,732.161729055623,48.09195283382785,0.22781569965870307,67.66110563524862,352.3879173429054,0.44197952218430037,86.84208891773405,535.7302746094462,0.5537542662116041,103.47873137893829,868.8236348472026
972,BPLUS_CONTINUOUS,0,h001_030,29.489551695485247,29.501872401937803,29.489551695485247,1159.1052061970054,0.4712024563603268,18.159796603326388,1.0,67.66110563524859,67.66110563524859,1.0,86.84208891773406,86.84208891773406,1.0,103.47873137893829,103.47873137893829
972,BPLUS_CONTINUOUS,0,h031_090,33.3146066733015,33.444648625260974,33.3146066733015,1479.732217308091,3.553182014731748,21.120664384096873,0.6125,67.66110563524859,76.93957220911122,0.9791666666666666,86.84208891773406,87.79990874925723,0.9875,103.47873137893829,104.31868735404393
972,BPLUS_CONTINUOUS,0,h091_180,59.780514347135615,61.29481989992612,59.780514347135615,3765.6932266419744,186.01795511639585,45.98527016779293,0.0,67.66110563524862,327.1607209303619,0.36666666666666664,86.84208891773405,462.6889741119245,0.5305555555555556,103.47873137893828,742.0554583345125
972,BPLUS_CONTINUOUS,0,h181_293,86.49717446306809,86.71656074917937,86.49717446306809,7675.90995151961,38.99134773356652,72.03746994747425,0.0,67.66110563524865,594.3273220896865,0.06858407079646017,86.84208891773403,950.9177486549299,0.2234513274336283,103.47873137893829,1578.9101821018885
972,BPLUS_CONTINUOUS,0,all,61.56310565471519,67.16738918938411,61.56310565471519,4538.72800049109,732.161729055623,48.09195283382785,0.22781569965870307,67.66110563524862,352.3879173429054,0.44197952218430037,86.84208891773405,535.7302746094462,0.5537542662116041,103.47873137893829,868.8236348472026
972,BPLUS_CONTINUOUS,1,h001_030,29.489551695485247,29.501872401937803,29.489551695485247,1159.1052061970054,0.4712024563603268,18.159796603326388,1.0,67.66110563524859,67.66110563524859,1.0,86.84208891773406,86.84208891773406,1.0,103.47873137893829,103.47873137893829
972,BPLUS_CONTINUOUS,1,h031_090,33.3146066733015,33.444648625260974,33.3146066733015,1479.732217308091,3.553182014731748,21.120664384096873,0.6125,67.66110563524859,76.93957220911122,0.9791666666666666,86.84208891773406,87.79990874925723,0.9875,103.47873137893829,104.31868735404393
972,BPLUS_CONTINUOUS,1,h091_180,59.780514347135615,61.29481989992612,59.780514347135615,3765.6932266419744,186.01795511639585,45.98527016779293,0.0,67.66110563524862,327.1607209303619,0.36666666666666664,86.84208891773405,462.6889741119245,0.5305555555555556,103.47873137893828,742.0554583345125
972,BPLUS_CONTINUOUS,1,h181_293,86.49717446306809,86.71656074917937,86.49717446306809,7675.90995151961,38.99134773356652,72.03746994747425,0.0,67.66110563524865,594.3273220896865,0.06858407079646017,86.84208891773403,950.9177486549299,0.2234513274336283,103.47873137893829,1578.9101821018885
972,BPLUS_CONTINUOUS,1,all,61.56310565471519,67.16738918938411,61.56310565471519,4538.72800049109,732.161729055623,48.09195283382785,0.22781569965870307,67.66110563524862,352.3879173429054,0.44197952218430037,86.84208891773405,535.7302746094462,0.5537542662116041,103.47873137893829,868.8236348472026
972,BPLUS_CONTINUOUS,2,h001_030,29.489551695485247,29.501872401937803,29.489551695485247,1159.1052061970054,0.4712024563603268,18.159796603326388,1.0,67.66110563524859,67.66110563524859,1.0,86.84208891773406,86.84208891773406,1.0,103.47873137893829,103.47873137893829
972,BPLUS_CONTINUOUS,2,h031_090,33.3146066733015,33.444648625260974,33.3146066733015,1479.732217308091,3.553182014731748,21.120664384096873,0.6125,67.66110563524859,76.93957220911122,0.9791666666666666,86.84208891773406,87.79990874925723,0.9875,103.47873137893829,104.31868735404393
972,BPLUS_CONTINUOUS,2,h091_180,59.780514347135615,61.29481989992612,59.780514347135615,3765.6932266419744,186.01795511639585,45.98527016779293,0.0,67.66110563524862,327.1607209303619,0.36666666666666664,86.84208891773405,462.6889741119245,0.5305555555555556,103.47873137893828,742.0554583345125
972,BPLUS_CONTINUOUS,2,h181_293,86.49717446306809,86.71656074917937,86.49717446306809,7675.90995151961,38.99134773356652,72.03746994747425,0.0,67.66110563524865,594.3273220896865,0.06858407079646017,86.84208891773403,950.9177486549299,0.2234513274336283,103.47873137893829,1578.9101821018885
972,BPLUS_CONTINUOUS,2,all,61.56310565471519,67.16738918938411,61.56310565471519,4538.72800049109,732.161729055623,48.09195283382785,0.22781569965870307,67.66110563524862,352.3879173429054,0.44197952218430037,86.84208891773405,535.7302746094462,0.5537542662116041,103.47873137893829,868.8236348472026
972,DRIFT1,ensemble,h001_030,0.409679431830151,0.519430972576819,-0.053124961436052345,0.2910032840062268,0.11049120992032983,1.3564136832317448,1.0,14.57471637624883,14.57471637624883,1.0,18.706445950205875,18.706445950205875,1.0,22.290105174343523,22.290105174343523
972,DRIFT1,ensemble,h031_090,2.3281726938345484,2.578327943896736,-0.6070225286193828,7.9758868059127215,1.46612007927036,2.200107380593461,0.7958333333333334,14.57471637624883,18.621290141023422,0.8208333333333333,18.706445950205875,25.001889174551668,0.8416666666666667,22.290105174343527,32.13181858771245
972,DRIFT1,ensemble,h091_180,8.363733852812146,8.639513824230031,-3.5920915529868833,90.20600777841071,5.825672410412832,6.665025234573243,0.31666666666666665,14.57471637624883,50.913343108884376,0.3833333333333333,18.706445950205875,71.79223683402073,0.5555555555555556,22.290105174343523,108.12991823027549
972,DRIFT1,ensemble,h181_293,14.389589417738138,14.725053359223002,-0.5658684726806786,226.46675967247756,10.04117942882797,11.401927799816765,0.07743362831858407,14.57471637624883,87.71087534038827,0.14380530973451328,18.706445950205875,130.58182125470037,0.4092920353982301,22.290105174343523,200.96247918123032
972,DRIFT1,ensemble,all,8.637339233933382,10.594506460633188,-1.4513531663548842,116.7118356652624,40.84563437085946,7.034023774141454,0.3924914675767918,14.57471637624883,54.771497245775905,0.4436860068259386,18.706445950205875,79.44830664103168,0.6032423208191127,22.290105174343523,119.58042682149102
972,DRIFT1,0,h001_030,0.409679431830151,0.519430972576819,-0.053124961436052345,0.2910032840062268,0.11049120992032983,1.3564136832317448,1.0,14.57471637624883,14.57471637624883,1.0,18.706445950205875,18.706445950205875,1.0,22.290105174343523,22.290105174343523
972,DRIFT1,0,h031_090,2.3281726938345484,2.578327943896736,-0.6070225286193828,7.9758868059127215,1.46612007927036,2.200107380593461,0.7958333333333334,14.57471637624883,18.621290141023422,0.8208333333333333,18.706445950205875,25.001889174551668,0.8416666666666667,22.290105174343527,32.13181858771245
972,DRIFT1,0,h091_180,8.363733852812146,8.639513824230031,-3.5920915529868833,90.20600777841071,5.825672410412832,6.665025234573243,0.31666666666666665,14.57471637624883,50.913343108884376,0.3833333333333333,18.706445950205875,71.79223683402073,0.5555555555555556,22.290105174343523,108.12991823027549
972,DRIFT1,0,h181_293,14.389589417738138,14.725053359223002,-0.5658684726806786,226.46675967247756,10.04117942882797,11.401927799816765,0.07743362831858407,14.57471637624883,87.71087534038827,0.14380530973451328,18.706445950205875,130.58182125470037,0.4092920353982301,22.290105174343523,200.96247918123032
972,DRIFT1,0,all,8.637339233933382,10.594506460633188,-1.4513531663548842,116.7118356652624,40.84563437085946,7.034023774141454,0.3924914675767918,14.57471637624883,54.771497245775905,0.4436860068259386,18.706445950205875,79.44830664103168,0.6032423208191127,22.290105174343523,119.58042682149102
972,DRIFT1,1,h001_030,0.409679431830151,0.519430972576819,-0.053124961436052345,0.2910032840062268,0.11049120992032983,1.3564136832317448,1.0,14.57471637624883,14.57471637624883,1.0,18.706445950205875,18.706445950205875,1.0,22.290105174343523,22.290105174343523
972,DRIFT1,1,h031_090,2.3281726938345484,2.578327943896736,-0.6070225286193828,7.9758868059127215,1.46612007927036,2.200107380593461,0.7958333333333334,14.57471637624883,18.621290141023422,0.8208333333333333,18.706445950205875,25.001889174551668,0.8416666666666667,22.290105174343527,32.13181858771245
972,DRIFT1,1,h091_180,8.363733852812146,8.639513824230031,-3.5920915529868833,90.20600777841071,5.825672410412832,6.665025234573243,0.31666666666666665,14.57471637624883,50.913343108884376,0.3833333333333333,18.706445950205875,71.79223683402073,0.5555555555555556,22.290105174343523,108.12991823027549
972,DRIFT1,1,h181_293,14.389589417738138,14.725053359223002,-0.5658684726806786,226.46675967247756,10.04117942882797,11.401927799816765,0.07743362831858407,14.57471637624883,87.71087534038827,0.14380530973451328,18.706445950205875,130.58182125470037,0.4092920353982301,22.290105174343523,200.96247918123032
972,DRIFT1,1,all,8.637339233933382,10.594506460633188,-1.4513531663548842,116.7118356652624,40.84563437085946,7.034023774141454,0.3924914675767918,14.57471637624883,54.771497245775905,0.4436860068259386,18.706445950205875,79.44830664103168,0.6032423208191127,22.290105174343523,119.58042682149102
972,DRIFT1,2,h001_030,0.409679431830151,0.519430972576819,-0.053124961436052345,0.2910032840062268,0.11049120992032983,1.3564136832317448,1.0,14.57471637624883,14.57471637624883,1.0,18.706445950205875,18.706445950205875,1.0,22.290105174343523,22.290105174343523
972,DRIFT1,2,h031_090,2.3281726938345484,2.578327943896736,-0.6070225286193828,7.9758868059127215,1.46612007927036,2.200107380593461,0.7958333333333334,14.57471637624883,18.621290141023422,0.8208333333333333,18.706445950205875,25.001889174551668,0.8416666666666667,22.290105174343527,32.13181858771245
972,DRIFT1,2,h091_180,8.363733852812146,8.639513824230031,-3.5920915529868833,90.20600777841071,5.825672410412832,6.665025234573243,0.31666666666666665,14.57471637624883,50.913343108884376,0.3833333333333333,18.706445950205875,71.79223683402073,0.5555555555555556,22.290105174343523,108.12991823027549
972,DRIFT1,2,h181_293,14.389589417738138,14.725053359223002,-0.5658684726806786,226.46675967247756,10.04117942882797,11.401927799816765,0.07743362831858407,14.57471637624883,87.71087534038827,0.14380530973451328,18.706445950205875,130.58182125470037,0.4092920353982301,22.290105174343523,200.96247918123032
972,DRIFT1,2,all,8.637339233933382,10.594506460633188,-1.4513531663548842,116.7118356652624,40.84563437085946,7.034023774141454,0.3924914675767918,14.57471637624883,54.771497245775905,0.4436860068259386,18.706445950205875,79.44830664103168,0.6032423208191127,22.290105174343523,119.58042682149102
972,RR_COND,ensemble,h001_030,9.959823938706602,10.396658261013863,9.415065264716029,158.63898471144654,5.93613649300611,7.98280226061261,1.0,66.79237283582665,66.79237283582665,1.0,85.72708244089854,85.72708244089854,1.0,102.15011921471984,102.15011921471984
972,RR_COND,ensemble,h031_090,17.025138933641927,17.88676711290126,16.903643903202934,397.9185890716711,20.763164046373433,11.680595557142954,0.7625,66.79237283582667,75.75402052862796,0.9458333333333333,85.72708244089853,94.63547625835122,0.9541666666666666,102.15011921471981,114.13819687033762
972,RR_COND,ensemble,h091_180,49.12388898292846,50.208225860669,49.12388898292846,2552.430678599801,112.16383771404,36.91661338331964,0.3611111111111111,66.79237283582664,254.784896736373,0.4944444444444444,85.72708244089853,393.6876037150733,0.5361111111111111,102.15011921471985,631.0768125275176
972,RR_COND,ensemble,h181_293,61.8410184057156,61.97537544193152,61.8410184057156,3946.3166810535276,15.703528385764917,48.648001951284286,0.19690265486725664,66.7923728358266,359.86002924448644,0.3827433628318584,85.72708244089853,563.3666854418033,0.5,102.15011921471988,947.0972496901572
972,RR_COND,ensemble,all,43.44535202214723,48.58824759015907,43.36469515509584,2403.709320541551,501.2083967946428,33.31071408273327,0.44539249146757676,66.79237283582664,239.39875913888406,0.5955631399317406,85.72708244089853,366.35583903757134,0.6552901023890785,102.15011921471985,592.9409478878027
972,RR_COND,0,h001_030,9.959823938706602,10.396658261013863,9.415065264716029,158.63898471144654,5.93613649300611,7.98280226061261,1.0,66.79237283582665,66.79237283582665,1.0,85.72708244089854,85.72708244089854,1.0,102.15011921471984,102.15011921471984
972,RR_COND,0,h031_090,17.025138933641927,17.88676711290126,16.903643903202934,397.9185890716711,20.763164046373433,11.680595557142954,0.7625,66.79237283582667,75.75402052862796,0.9458333333333333,85.72708244089853,94.63547625835122,0.9541666666666666,102.15011921471981,114.13819687033762
972,RR_COND,0,h091_180,49.12388898292846,50.208225860669,49.12388898292846,2552.430678599801,112.16383771404,36.91661338331964,0.3611111111111111,66.79237283582664,254.784896736373,0.4944444444444444,85.72708244089853,393.6876037150733,0.5361111111111111,102.15011921471985,631.0768125275176
972,RR_COND,0,h181_293,61.8410184057156,61.97537544193152,61.8410184057156,3946.3166810535276,15.703528385764917,48.648001951284286,0.19690265486725664,66.7923728358266,359.86002924448644,0.3827433628318584,85.72708244089853,563.3666854418033,0.5,102.15011921471988,947.0972496901572
972,RR_COND,0,all,43.44535202214723,48.58824759015907,43.36469515509584,2403.709320541551,501.2083967946428,33.31071408273327,0.44539249146757676,66.79237283582664,239.39875913888406,0.5955631399317406,85.72708244089853,366.35583903757134,0.6552901023890785,102.15011921471985,592.9409478878027
972,RR_COND,1,h001_030,9.959823938706602,10.396658261013863,9.415065264716029,158.63898471144654,5.93613649300611,7.98280226061261,1.0,66.79237283582665,66.79237283582665,1.0,85.72708244089854,85.72708244089854,1.0,102.15011921471984,102.15011921471984
972,RR_COND,1,h031_090,17.025138933641927,17.88676711290126,16.903643903202934,397.9185890716711,20.763164046373433,11.680595557142954,0.7625,66.79237283582667,75.75402052862796,0.9458333333333333,85.72708244089853,94.63547625835122,0.9541666666666666,102.15011921471981,114.13819687033762
972,RR_COND,1,h091_180,49.12388898292846,50.208225860669,49.12388898292846,2552.430678599801,112.16383771404,36.91661338331964,0.3611111111111111,66.79237283582664,254.784896736373,0.4944444444444444,85.72708244089853,393.6876037150733,0.5361111111111111,102.15011921471985,631.0768125275176
972,RR_COND,1,h181_293,61.8410184057156,61.97537544193152,61.8410184057156,3946.3166810535276,15.703528385764917,48.648001951284286,0.19690265486725664,66.7923728358266,359.86002924448644,0.3827433628318584,85.72708244089853,563.3666854418033,0.5,102.15011921471988,947.0972496901572
972,RR_COND,1,all,43.44535202214723,48.58824759015907,43.36469515509584,2403.709320541551,501.2083967946428,33.31071408273327,0.44539249146757676,66.79237283582664,239.39875913888406,0.5955631399317406,85.72708244089853,366.35583903757134,0.6552901023890785,102.15011921471985,592.9409478878027
972,RR_COND,2,h001_030,9.959823938706602,10.396658261013863,9.415065264716029,158.63898471144654,5.93613649300611,7.98280226061261,1.0,66.79237283582665,66.79237283582665,1.0,85.72708244089854,85.72708244089854,1.0,102.15011921471984,102.15011921471984
972,RR_COND,2,h031_090,17.025138933641927,17.88676711290126,16.903643903202934,397.9185890716711,20.763164046373433,11.680595557142954,0.7625,66.79237283582667,75.75402052862796,0.9458333333333333,85.72708244089853,94.63547625835122,0.9541666666666666,102.15011921471981,114.13819687033762
972,RR_COND,2,h091_180,49.12388898292846,50.208225860669,49.12388898292846,2552.430678599801,112.16383771404,36.91661338331964,0.3611111111111111,66.79237283582664,254.784896736373,0.4944444444444444,85.72708244089853,393.6876037150733,0.5361111111111111,102.15011921471985,631.0768125275176
972,RR_COND,2,h181_293,61.8410184057156,61.97537544193152,61.8410184057156,3946.3166810535276,15.703528385764917,48.648001951284286,0.19690265486725664,66.7923728358266,359.86002924448644,0.3827433628318584,85.72708244089853,563.3666854418033,0.5,102.15011921471988,947.0972496901572
972,RR_COND,2,all,43.44535202214723,48.58824759015907,43.36469515509584,2403.709320541551,501.2083967946428,33.31071408273327,0.44539249146757676,66.79237283582664,239.39875913888406,0.5955631399317406,85.72708244089853,366.35583903757134,0.6552901023890785,102.15011921471985,592.9409478878027
972,TiDE_PHYS,ensemble,h001_030,2.0664243569926715,2.4598559274827463,1.5002163393476535,7.265263104075544,2.8146643352116834,4.0612572553472415,0.8333333333333334,37.83535189508626,40.83186199867296,0.875,48.56114842727493,52.59044411041359,0.9083333333333333,57.86417733823731,63.289266522240055
972,TiDE_PHYS,ensemble,h031_090,8.715897214716712,9.141958776266605,8.715897214716712,90.50088541481882,7.52164399663431,7.261698037609692,0.6333333333333333,37.83535189508626,58.43124512151359,0.7083333333333334,48.56114842727494,80.28145758628989,0.75,57.86417733823731,113.73509510675024
972,TiDE_PHYS,ensemble,h091_180,13.120324527896665,13.276963515693852,13.120324527896665,199.80636407340836,3.760932097524102,10.39011013179996,0.5,37.835351895086255,83.95264208414164,0.5083333333333333,48.56114842727493,118.67853275110488,0.6166666666666667,57.86417733823731,166.55949429192032
972,TiDE_PHYS,ensemble,h181_293,13.154818942639023,13.28957338389387,13.154818942639023,203.0583019586873,2.647179825832062,10.208576964417965,0.7035398230088495,37.835351895086255,78.19757236632506,0.75,48.561148427274915,124.21303955262134,0.75,57.864177338237305,203.22483314707395
972,TiDE_PHYS,ensemble,all,11.099898674476766,12.114521209952596,11.041925157311749,158.9630440476103,26.52952909027476,9.031463169823294,0.6399317406143344,37.835351895086255,72.09178850586514,0.6800341296928327,48.56114842727492,106.18342046257834,0.7252559726962458,57.864177338237305,159.3090250305952
972,TiDE_PHYS,0,h001_030,2.295766099606405,2.794945148914789,0.47975392946145606,7.987209636251054,6.414549730938546,3.974197413501943,0.8916666666666666,37.83535189508626,40.177863793737195,0.9166666666666666,48.56114842727493,51.976491602154475,0.9333333333333333,57.86417733823731,63.02650769534081
972,TiDE_PHYS,0,h031_090,9.133072225603069,10.105510004757372,9.103368557767025,112.55220192947245,18.307928621801636,8.019064246841854,0.6458333333333334,37.83535189508626,67.35067804942463,0.7041666666666666,48.56114842727494,98.27604617362432,0.7375,57.86417733823732,147.85110299848228
972,TiDE_PHYS,0,h091_180,17.333243145630377,17.52550727897374,17.333243145630377,347.0158247465296,6.635288898177354,13.835901541437558,0.5,37.83535189508626,115.27272729982835,0.5083333333333333,48.56114842727493,181.32880043473085,0.6027777777777777,57.86417733823731,291.0808992499343
972,TiDE_PHYS,0,h181_293,20.582073596292005,20.69414801224942,20.582073596292005,526.9202480516636,4.128582941273307,15.994162930986814,0.6769911504424779,37.835351895086255,127.29881899128702,0.7345132743362832,48.56114842727492,221.15099488814343,0.75,57.86417733823731,396.7039434059422
972,TiDE_PHYS,0,all,15.367315754307533,17.043946882248456,15.175293279309203,333.6729032828721,67.76829325965244,12.46737654316198,0.6382252559726962,37.835351895086255,102.40849351459924,0.6774744027303754,48.56114842727492,166.4351944708808,0.7209897610921502,57.864177338237305,279.13545374790004
972,TiDE_PHYS,1,h001_030,1.4529290461687447,1.7780228349829224,0.6308768989823359,3.316750609723716,2.7760098481653195,3.597164934238375,1.0,37.83535189508626,37.83535189508626,1.0,48.56114842727493,48.56114842727493,1.0,57.86417733823731,57.86417733823731
972,TiDE_PHYS,1,h031_090,3.0425525337289963,3.4989040042508446,-0.5237781457636149,14.128746495474324,3.46466287478211,3.923420229098678,0.9583333333333334,37.83535189508626,38.105174417196345,0.9791666666666666,48.56114842727494,48.760287371292506,0.9916666666666667,57.86417733823732,57.96837356676302
972,TiDE_PHYS,1,h091_180,8.81197446715923,9.144143326721235,-5.666706092425974,108.21118638347849,6.152999027813205,6.046593044769722,0.7888888888888889,37.83535189508626,42.516485944010086,0.8111111111111111,48.56114842727493,55.201696406863945,0.8527777777777777,57.86417733823731,67.18895605407798
972,TiDE_PHYS,1,h181_293,8.038465740180017,8.350080922244688,-7.923655598830903,139.06673885298255,3.1843221535077855,5.858033213187351,0.9446902654867256,37.83535189508626,38.480352112791714,0.9690265486725664,48.56114842727493,49.29910045631918,0.9800884955752213,57.86417733823731,58.78589778502401
972,TiDE_PHYS,1,all,6.5787213450289235,7.667474936111345,-4.839170692022445,90.10503608505209,29.375124785391073,5.2882979143089335,0.9052901023890785,37.83535189508626,39.57725100884212,0.9257679180887373,48.56114842727493,50.9262891579441,0.9453924914675768,57.86417733823731,61.105256753336626
972,TiDE_PHYS,2,h001_030,4.730982122134,5.5515564690070445,3.3900181895991857,34.78932726381639,12.689572772444087,5.38773903121513,0.7583333333333333,37.83535189508626,48.843110870958895,0.7833333333333333,48.56114842727493,67.40487886100406,0.8,57.86417733823731,90.5723256819133
972,TiDE_PHYS,2,h031_090,17.56810123214672,18.203216763124143,17.56810123214672,337.2686789619569,22.620297035109225,12.88620515020183,0.5041666666666667,37.83535189508626,93.14084844988355,0.5416666666666666,48.56114842727493,138.900080006937,0.6041666666666666,57.86417733823731,209.79100514972717
972,TiDE_PHYS,2,h091_180,27.69443653048561,28.004736478949322,27.69443653048561,818.1404686233842,17.641449543873126,20.795393707538725,0.3194444444444444,37.835351895086255,143.546747467842,0.4638888888888889,48.56114842727493,218.03925637637883,0.5,57.86417733823731,354.50033579102956
972,TiDE_PHYS,2,h181_293,26.806038830455968,27.01663343297591,26.806038830455968,799.2883554803093,10.905779862088567,19.738941414710613,0.2323008849557522,37.83535189508626,134.09153855816896,0.29646017699115046,48.56114842727493,178.19211977412306,0.4911504424778761,57.86417733823731,249.10535181117268
972,TiDE_PHYS,2,all,22.92695294600018,24.56475777544025,22.789652884648493,632.1912180921893,92.54069385313267,17.19075185491245,0.3686006825938567,37.835351895086255,119.88155413754488,0.44795221843003413,48.56114842727493,171.04229957200116,0.5486348122866894,57.86417733823731,257.19646776551605
972,G_CACHED,ensemble,h001_030,1.980036336946983,2.241698725788521,-1.957688587641945,5.2084936151480505,1.1290988874132262,4.679283067182855,0.875,46.92211453590229,48.091011305669724,0.9166666666666666,60.22388201430927,61.10495929780461,0.975,71.76118155631974,71.92990796581506
972,G_CACHED,ensemble,h031_090,2.9786754995208726,3.3871182057445504,0.4289970489692363,12.471251357451722,3.060927548076672,5.0263479214997755,0.8208333333333333,46.922114535902296,50.75099297942242,0.8541666666666667,60.22388201430928,65.42218374864727,0.8791666666666667,71.76118155631976,78.56180377653591
972,G_CACHED,ensemble,h091_180,18.394363471591713,20.285774962163956,17.346610664351882,565.517823537019,104.35913563023483,16.330627982867664,0.6166666666666667,46.922114535902296,140.04031042145863,0.6527777777777778,60.22388201430926,229.12716543305916,0.7083333333333334,71.76118155631976,389.1750899810925
972,G_CACHED,ensemble,h181_293,30.64016086465474,31.211852818955307,28.562397172540138,1474.4545454454246,20.996907199951718,27.89245592510771,0.5,46.922114535902274,252.39773313556344,0.5,60.22388201430927,437.8567433246238,0.5,71.76118155631977,769.2294598134397
972,G_CACHED,ensemble,all,18.279701400098638,22.660456424900065,16.231245752892832,745.4419714797484,315.1605605493784,17.281786366214103,0.6399317406143344,46.92211453590229,155.67358942042793,0.6621160409556314,60.22388201430927,258.9001252167604,0.6902730375426621,71.76118155631977,439.65970144294755
972,G_CACHED,0,h001_030,2.382644813152049,2.6971442032098434,-1.264989917140483,7.564482692773711,5.652212590829807,4.6844949129302,0.8833333333333333,46.92211453590229,48.56744482652765,0.9083333333333333,60.22388201430927,61.914713229487006,0.9416666666666667,71.76118155631974,73.15386034080728
972,G_CACHED,0,h031_090,3.135408673054954,3.7783817733827716,1.2088047109385256,15.114114367433466,6.760526851796919,5.024156929931196,0.8416666666666667,46.922114535902296,50.674126277287954,0.8625,60.223882014309275,65.46704150996408,0.8958333333333334,71.76118155631976,78.97458893628519
972,G_CACHED,0,h091_180,18.378087954229976,20.6511565357235,13.662726402852039,534.250071163367,115.91092609338318,15.616475526835623,0.625,46.92211453590229,133.73092855460317,0.6527777777777778,60.223882014309254,215.09415728597907,0.6916666666666667,71.76118155631974,356.6003567354243
972,G_CACHED,0,h181_293,32.788993906541606,33.93677527444653,27.534692773803158,1600.9887881182462,47.393652513685915,29.128795278226395,0.5,46.92211453590226,261.3238376997886,0.5,60.22388201430926,455.70895245307406,0.5,71.76118155631977,804.9338780703404
972,G_CACHED,0,all,19.176751167569144,24.188810447287448,14.933939402179307,785.4198662283075,335.0143948066519,17.539320570097498,0.6476109215017065,46.92211453590228,157.21108584103584,0.6629692832764505,60.22388201430926,261.5667224246346,0.6851535836177475,71.76118155631976,443.6336227799931
972,G_CACHED,1,h001_030,3.3654720032521377,3.7508841043984895,-3.3654720032521377,14.62074880243355,2.9989398634073448,4.956751447670324,0.8166666666666667,46.92211453590229,49.51713957681371,0.8583333333333334,60.22388201430927,62.917029378647726,0.8833333333333333,71.76118155631974,73.72575479072697
972,G_CACHED,1,h031_090,3.499701540335133,4.073261144653465,-2.8816249217516567,17.418197725910616,6.483371413016461,5.393669837345744,0.7666666666666666,46.922114535902296,53.902367615772775,0.7708333333333334,60.223882014309275,70.6514332263441,0.7916666666666667,71.76118155631976,86.67130883398497
972,G_CACHED,1,h091_180,16.298017683153326,18.728580489157107,14.732054756866935,466.7712912910009,113.44837390577027,14.761191284363312,0.6555555555555556,46.922114535902296,128.7347187875601,0.7111111111111111,60.22388201430926,211.03733066168752,0.7222222222222222,71.76118155631976,357.2267005838052
972,G_CACHED,1,h181_293,32.58391628845569,33.20431140275238,32.17099637302566,1553.278089133912,38.83253794850661,28.849911821461532,0.5,46.92211453590227,253.58613897486592,0.5,60.223882014309254,440.23355500322873,0.5,71.76118155631977,773.9830831706496
972,G_CACHED,1,all,18.63396035698623,23.364864666588215,15.997767450058912,747.4865345254258,355.0830483995236,17.2725938057635,0.6348122866894198,46.92211453590228,153.45056190884313,0.6569965870307167,60.22388201430927,255.51654726913583,0.6672354948805461,71.76118155631976,433.5240362613884
972,G_CACHED,2,h001_030,2.0094367220828535,2.382675667403823,-1.2426038425332209,5.8782080963749666,2.8289368549535556,4.6762199074463835,0.8583333333333334,46.92211453590229,48.02760734892197,0.9583333333333334,60.22388201430927,60.81082352799724,0.9833333333333334,71.76118155631974,72.0694045839981
972,G_CACHED,2,h031_090,5.4942704877203665,5.980622473785169,2.959811357720825,44.104489959456416,7.921696920362257,5.456715016724718,0.8,46.922114535902296,50.588174117779346,0.8291666666666666,60.223882014309275,64.67257277090002,0.8625,71.76118155631976,76.53407897714251
972,G_CACHED,2,h091_180,23.71992393073914,25.66378266755776,23.64505083333669,803.8240329499238,108.13835646240139,19.73842479022113,0.5527777777777778,46.92211453590228,160.024836105374,0.6361111111111111,60.223882014309254,265.28008757268583,0.6972222222222222,71.76118155631976,458.3121083675211
972,G_CACHED,2,h181_293,29.16300951429061,29.77044328968334,25.98150237079159,1363.3764582466074,15.69498413726487,26.629824898200244,0.5,46.922114535902274,242.28322273203582,0.5,60.223882014309254,417.6277225175685,0.5,71.76118155631976,728.7714181993292
972,G_CACHED,2,all,19.86400191060433,24.207833649593248,17.762030406440285,782.3492095147387,315.917878637992,17.929412774209567,0.6143344709897611,46.92211453590229,157.8715293028605,0.6561433447098977,60.22388201430926,262.0198621096275,0.6843003412969283,71.76118155631976,444.8921054121147
1168,TiDE_KIN,ensemble,h001_030,1.30005829036903,1.423929767699057,-1.2302090538119885,2.1689968864269753,0.5025472785744837,1.1370848951579564,1.0,9.534813583141329,9.534813583141329,1.0,12.237800745748046,12.237800745748046,1.0,14.582239002079376,14.582239002079376
1168,TiDE_KIN,ensemble,h031_090,1.2087406223233306,1.3707777576835893,-1.101393020499574,2.034189512670308,0.7432433845377266,1.123226268963386,1.0,9.534813583141329,9.534813583141329,1.0,12.237800745748046,12.237800745748046,1.0,14.582239002079376,14.582239002079376
1168,TiDE_KIN,ensemble,h091_180,2.909653572383276,3.343828023390625,1.1539247407405397,12.531477270232044,4.004189860717956,2.0708811008782084,0.8055555555555556,9.534813583141329,13.84874181798279,0.8805555555555555,12.237800745748046,18.026903526780885,0.8944444444444444,14.582239002079376,22.838258294056466
1168,TiDE_KIN,ensemble,h181_293,9.734185355137091,11.57475057839247,-6.47620315928048,165.82173793119594,53.501550570375585,7.922461216832666,0.27876106194690264,9.534813583141329,63.3419506079022,0.4026548672566372,12.237800745748046,100.63600841078757,0.48893805309734517,14.582239002079376,163.48719284381227
