origin,arm,seed,step,point,mse,penalty,objective,free_output_lower_bound,excess_objective,mae_mm,rmse_mm
792,G10_ANCHOR_UNIFORM,1,50,ATU1,0.003984390801148748,0.0041224303235748308,0.0081068211247235789,0.0019305216148712988,0.006176299509852279,8.2380531664868855,11.033202145686047
792,G10_ANCHOR_UNIFORM,1,50,ATU5,0.02341840455295174,0.0041029751438771342,0.027521379696828874,0.013949080780921214,0.013572298915907654,20.578047520832786,31.93200859251851
792,G10_ANCHOR_UNIFORM,1,50,MJ3,0.13871640396755955,0.012868074523930531,0.15158447849149009,0.11144385775457205,0.040140620736918778,28.289988985749265,38.074238190204191
792,G10_ANCHOR_UNIFORM,1,50,MJ1,0.033639572718516329,0.010961127095598851,0.044600699814115179,0.029708257689033769,0.014892442125081198,12.181979743982568,16.018489622760537
792,G10_ANCHOR_UNIFORM,1,100,ATU1,0.0040146634946250344,0.0023970515104575849,0.0064117150050826193,0.0019305216148712988,0.0044811933902113351,7.9943397637495845,11.075036987550479
792,G10_ANCHOR_UNIFORM,1,100,ATU5,0.021275195954801148,0.0020856631876072593,0.023360859142408409,0.013949080780921214,0.0094117783614871432,19.017529981841523,30.435775345433917
792,G10_ANCHOR_UNIFORM,1,100,MJ3,0.10969747883044723,0.022807349127302767,0.13250482795774998,0.11144385775457205,0.02106097020317756,24.512152535140622,33.85833789324009
792,G10_ANCHOR_UNIFORM,1,100,MJ1,0.025978546118611296,0.016621852929035723,0.042600399047647022,0.029708257689033769,0.012892141358613121,10.702538259901772,14.076793829248929
792,G10_ANCHOR_UNIFORM,1,200,ATU1,0.003664904201910586,0.0020579949103596649,0.0057228991122702504,0.0019305216148712988,0.0037923774973989614,7.1189362478864062,10.581614223720086
792,G10_ANCHOR_UNIFORM,1,200,ATU5,0.013122040520256447,0.0047788547703868931,0.017900895290643339,0.013949080780921214,0.0039518145097220811,13.881331639327543,23.902772204333807
792,G10_ANCHOR_UNIFORM,1,200,MJ3,0.074656519349129633,0.044144602527641727,0.11880112187677136,0.11144385775457205,0.0073572641221993258,20.034405657678043,27.931945163373161
792,G10_ANCHOR_UNIFORM,1,200,MJ1,0.021160526780006392,0.016324650908581248,0.03748517768858764,0.029708257689033769,0.0077769199995538175,9.6391801460782265,12.704558176855761
792,G10_ANCHOR_UNIFORM,2,0,ATU1,0.0038610432297425975,0,0.0038610432297425975,0.0019305216148712988,0.0019305216148712988,6.9957018869626904,10.861078257148469
792,G10_ANCHOR_UNIFORM,2,0,ATU5,0.027898161561842428,0,0.027898161561842428,0.013949080780921214,0.013949080780921214,20.662098235735794,34.852615722551043
792,G10_ANCHOR_UNIFORM,2,0,MJ3,0.2228877155091441,0,0.2228877155091441,0.11144385775457205,0.11144385775457205,36.556312601880151,48.26256261398246
792,G10_ANCHOR_UNIFORM,2,0,MJ1,0.059416515378067539,0,0.059416515378067539,0.029708257689033769,0.029708257689033769,16.046369162634587,21.288738030970507
792,G10_ANCHOR_UNIFORM,2,50,ATU1,0.0037943209265617591,0.0035528296356567156,0.0073471505622184751,0.0019305216148712988,0.0054166289473472021,8.0455134012862981,10.766824680575803
792,G10_ANCHOR_UNIFORM,2,50,ATU5,0.02534217553389086,0.003608288422110559,0.02895046395600142,0.013949080780921214,0.015001383175080232,21.026592535612242,33.217698029250748
792,G10_ANCHOR_UNIFORM,2,50,MJ3,0.13241387640239752,0.015367494684484298,0.14778137108688183,0.11144385775457205,0.036337513332309473,27.476501915862482,37.199239514527761
792,G10_ANCHOR_UNIFORM,2,50,MJ1,0.033304456945877893,0.013149884504363163,0.046454341450241056,0.029708257689033769,0.016746083761207287,12.122672101824287,15.938502212710189
792,G10_ANCHOR_UNIFORM,2,100,ATU1,0.0038587680297908259,0.0022583178258392456,0.0061170858556300715,0.0019305216148712988,0.0041865642407587838,8.0151002899529935,10.857877727561624
792,G10_ANCHOR_UNIFORM,2,100,ATU5,0.024159403539604728,0.0024108919060315832,0.026570295445636313,0.013949080780921214,0.012621214664715025,20.167452564274829,32.433266406418795
792,G10_ANCHOR_UNIFORM,2,100,MJ3,0.10318048839760419,0.02724170473019576,0.13042219312779996,0.11144385775457205,0.018978335373228163,23.519975154771672,32.837198723609589
