origin,arm,seed,step,target_index,distance,point,observed,prediction
612,G10_ANCHOR_UNIFORM,ensemble,0,679,68,ATU5,530.75188146800633,528.94568836035683
612,G10_ANCHOR_UNIFORM,ensemble,0,679,68,MJ3,1193.0528938944019,1219.8890691854187
612,G10_ANCHOR_UNIFORM,ensemble,0,679,68,MJ1,902.26765372848138,888.05386867880645
612,G10_ANCHOR_UNIFORM,ensemble,0,680,69,ATU1,426.52589592205118,428.99572245191399
612,G10_ANCHOR_UNIFORM,ensemble,0,680,69,ATU5,531.60481265207056,529.36250053125195
612,G10_ANCHOR_UNIFORM,ensemble,0,680,69,MJ3,1193.049690238114,1220.8950206829429
612,G10_ANCHOR_UNIFORM,ensemble,0,680,69,MJ1,902.87802458279918,890.12008472816308
612,G10_ANCHOR_UNIFORM,ensemble,0,681,70,ATU1,426.92577732048221,430.09445564525771
612,G10_ANCHOR_UNIFORM,ensemble,0,681,70,ATU5,532.46724539794673,529.85808351847186
612,G10_ANCHOR_UNIFORM,ensemble,0,681,70,MJ3,1193.0464749079861,1222.0409486075905
612,G10_ANCHOR_UNIFORM,ensemble,0,681,70,MJ1,903.48506812866583,892.31972161351825
612,G10_ANCHOR_UNIFORM,ensemble,0,682,71,ATU1,427.32310979432981,431.15824733883636
612,G10_ANCHOR_UNIFORM,ensemble,0,682,71,ATU5,533.33805995803061,530.37946075553737
612,G10_ANCHOR_UNIFORM,ensemble,0,682,71,MJ3,1193.043358305817,1223.20519102201
612,G10_ANCHOR_UNIFORM,ensemble,0,682,71,MJ1,904.08794774435603,894.479774527205
612,G10_ANCHOR_UNIFORM,ensemble,0,683,72,ATU1,427.71792191533058,432.15648261131724
612,G10_ANCHOR_UNIFORM,ensemble,0,683,72,ATU5,534.21613658471767,530.89727077839507
612,G10_ANCHOR_UNIFORM,ensemble,0,683,72,MJ3,1193.040450833407,1224.3553052412369
612,G10_ANCHOR_UNIFORM,ensemble,0,683,72,MJ1,904.68582680814438,896.56399467905021
612,G10_ANCHOR_UNIFORM,ensemble,0,684,73,ATU1,428.11024225522198,433.08286643866944
612,G10_ANCHOR_UNIFORM,ensemble,0,684,73,ATU5,535.10035553040348,531.40098609118786
612,G10_ANCHOR_UNIFORM,ensemble,0,684,73,MJ3,1193.0378628925571,1225.5528536844886
612,G10_ANCHOR_UNIFORM,ensemble,0,684,73,MJ1,905.27786869830641,898.82676602541005
612,G10_ANCHOR_UNIFORM,ensemble,0,685,74,ATU1,428.50009938574078,433.98546631194978
612,G10_ANCHOR_UNIFORM,ensemble,0,685,74,ATU5,535.9895970474837,531.9164046622177
612,G10_ANCHOR_UNIFORM,ensemble,0,685,74,MJ3,1193.0357048850669,1226.8196759148811
612,G10_ANCHOR_UNIFORM,ensemble,0,685,74,MJ1,905.86323679311658,901.30325162825159
612,G10_ANCHOR_UNIFORM,ensemble,0,686,75,ATU1,428.88752187862423,434.83725036933401
612,G10_ANCHOR_UNIFORM,ensemble,0,686,75,ATU5,536.88274138835368,532.42663496295677
612,G10_ANCHOR_UNIFORM,ensemble,0,686,75,MJ3,1193.0340872127369,1228.0936885935664
612,G10_ANCHOR_UNIFORM,ensemble,0,686,75,MJ1,906.44109447084998,903.79715663892728
612,G10_ANCHOR_UNIFORM,ensemble,0,687,76,ATU1,429.27253830560898,435.62948076902899
612,G10_ANCHOR_UNIFORM,ensemble,0,687,76,ATU5,537.77866880540932,532.923271593138
612,G10_ANCHOR_UNIFORM,ensemble,0,687,76,MJ3,1193.033120277368,1229.2725936510774
612,G10_ANCHOR_UNIFORM,ensemble,0,687,76,MJ1,907.01060510978141,905.93141687808077
612,G10_ANCHOR_UNIFORM,ensemble,0,688,77,ATU1,429.65517723843237,436.37988111591704
612,G10_ANCHOR_UNIFORM,ensemble,0,688,77,ATU5,538.67625955104597,533.41471723862401
612,G10_ANCHOR_UNIFORM,ensemble,0,688,77,MJ3,1193.0329144807581,1230.1340258315258
612,G10_ANCHOR_UNIFORM,ensemble,0,688,77,MJ1,907.57093208818605,906.84646259143847
612,G10_ANCHOR_UNIFORM,ensemble,0,689,78,ATU1,430.03546724883142,437.11905581591321
612,G10_ANCHOR_UNIFORM,ensemble,0,689,78,ATU5,539.57439387765919,533.91880982829025
612,G10_ANCHOR_UNIFORM,ensemble,0,689,78,MJ3,1193.033580224708,1230.9710499847854
612,G10_ANCHOR_UNIFORM,ensemble,0,689,78,MJ1,908.1212387843384,907.62936160409447
612,G10_ANCHOR_UNIFORM,ensemble,0,690,79,ATU1,430.41343690854308,437.81745561035694
612,G10_ANCHOR_UNIFORM,ensemble,0,690,79,ATU5,540.47195203764477,534.44803691402603
612,G10_ANCHOR_UNIFORM,ensemble,0,690,79,MJ3,1193.03522791102,1232.0334574855622
612,G10_ANCHOR_UNIFORM,ensemble,0,690,79,MJ1,908.66068857651362,909.26335077050089
612,G10_ANCHOR_UNIFORM,ensemble,0,691,80,ATU1,430.78911478930428,438.4675036249082
612,G10_ANCHOR_UNIFORM,ensemble,0,691,80,ATU5,541.36781428339816,535.11256597612578
612,G10_ANCHOR_UNIFORM,ensemble,0,691,80,MJ3,1193.0379679414921,1232.8720937153626
612,G10_ANCHOR_UNIFORM,ensemble,0,691,80,MJ1,909.18844484298643,910.05076611075538
612,G10_ANCHOR_UNIFORM,ensemble,0,692,81,ATU1,431.16252946285232,439.07231032336512
612,G10_ANCHOR_UNIFORM,ensemble,0,692,81,ATU5,542.26086086731493,535.94785344470915
612,G10_ANCHOR_UNIFORM,ensemble,0,692,81,MJ3,1193.041910717925,1233.6675970687763
612,G10_ANCHOR_UNIFORM,ensemble,0,692,81,MJ1,909.70367096203199,910.67683194565291
612,G10_ANCHOR_UNIFORM,ensemble,0,693,82,ATU1,431.53370950092398,439.7055189298672
612,G10_ANCHOR_UNIFORM,ensemble,0,693,82,ATU5,543.14997204179065,537.09799745886789
612,G10_ANCHOR_UNIFORM,ensemble,0,693,82,MJ3,1193.047166642119,1234.4890496607031
612,G10_ANCHOR_UNIFORM,ensemble,0,693,82,MJ1,910.20553031192514,911.33773008898731
612,G10_ANCHOR_UNIFORM,ensemble,0,694,83,ATU1,431.90268347525642,440.3263177858546
612,G10_ANCHOR_UNIFORM,ensemble,0,694,83,ATU5,544.03402805922087,538.56419145150926
612,G10_ANCHOR_UNIFORM,ensemble,0,694,83,MJ3,1193.053846115874,1235.3160222225795
612,G10_ANCHOR_UNIFORM,ensemble,0,694,83,MJ1,910.6931862709406,912.00106438683213
612,G10_ANCHOR_UNIFORM,ensemble,0,695,84,ATU1,432.26947995758661,440.91076818196706
612,G10_ANCHOR_UNIFORM,ensemble,0,695,84,ATU5,544.91190917200129,540.05114811418889
612,G10_ANCHOR_UNIFORM,ensemble,0,695,84,MJ3,1193.062059540991,1236.1364128373853
612,G10_ANCHOR_UNIFORM,ensemble,0,695,84,MJ1,911.16580221735364,912.64030470396335
612,G10_ANCHOR_UNIFORM,ensemble,0,696,85,ATU1,432.63412751965149,441.45451413045072
612,G10_ANCHOR_UNIFORM,ensemble,0,696,85,ATU5,545.78249563252734,541.40597645880257
612,G10_ANCHOR_UNIFORM,ensemble,0,696,85,MJ3,1193.071917319269,1237.0657815000359
612,G10_ANCHOR_UNIFORM,ensemble,0,696,85,MJ1,911.62254152943876,913.69818088678358
612,G10_ANCHOR_UNIFORM,ensemble,0,697,86,ATU1,432.99665473318839,441.96109782777017
612,G10_ANCHOR_UNIFORM,ensemble,0,697,86,ATU5,546.64466769319461,542.64014772552014
612,G10_ANCHOR_UNIFORM,ensemble,0,697,86,MJ3,1193.0835298525089,1238.2836322228272
612,G10_ANCHOR_UNIFORM,ensemble,0,697,86,MJ1,912.06256758547102,915.85505827589532
612,G10_ANCHOR_UNIFORM,ensemble,0,698,87,ATU1,433.35709016993411,442.44199175257262
612,G10_ANCHOR_UNIFORM,ensemble,0,698,87,ATU5,547.49730560639887,543.77346839447159
612,G10_ANCHOR_UNIFORM,ensemble,0,698,87,MJ3,1193.0970075425109,1239.5758746486281
612,G10_ANCHOR_UNIFORM,ensemble,0,698,87,MJ1,912.48504376372523,918.29041896896945
612,G10_ANCHOR_UNIFORM,ensemble,0,699,88,ATU1,433.71546240162559,442.89174550491867
612,G10_ANCHOR_UNIFORM,ensemble,0,699,88,ATU5,548.33928962453535,544.81435027298767
612,G10_ANCHOR_UNIFORM,ensemble,0,699,88,MJ3,1193.112460791074,1240.7790523335316
612,G10_ANCHOR_UNIFORM,ensemble,0,699,88,MJ1,912.8891334424768,920.3911261529687
612,G10_ANCHOR_UNIFORM,ensemble,0,700,89,ATU1,434.07180000000011,443.31325535864136
612,G10_ANCHOR_UNIFORM,ensemble,0,700,89,ATU5,549.16950000000008,545.77414622914898
612,G10_ANCHOR_UNIFORM,ensemble,0,700,89,MJ3,1193.1300000000001,1241.8104571222639
612,G10_ANCHOR_UNIFORM,ensemble,0,700,89,MJ1,913.274,921.84034759506267
612,G10_ANCHOR_UNIFORM,ensemble,0,701,90,ATU1,434.42607406496961,443.71223330868924
612,G10_ANCHOR_UNIFORM,ensemble,0,701,90,ATU5,549.98696229558436,546.6649347954019
612,G10_ANCHOR_UNIFORM,ensemble,0,701,90,MJ3,1193.149703580689,1242.9556379597984
612,G10_ANCHOR_UNIFORM,ensemble,0,701,90,MJ1,913.63908244660956,923.58965007494487
612,G10_ANCHOR_UNIFORM,ensemble,0,702,91,ATU1,434.77802580914602,444.08741520055588
612,G10_ANCHOR_UNIFORM,ensemble,0,702,91,ATU5,550.79128331566505,547.49362179866171
612,G10_ANCHOR_UNIFORM,ensemble,0,702,91,MJ3,1193.1715219829489,1244.1853527766252
612,G10_ANCHOR_UNIFORM,ensemble,0,702,91,MJ1,913.98492232077842,925.41661021955451
612,G10_ANCHOR_UNIFORM,ensemble,0,703,92,ATU1,435.1273389733168,444.44795014565648
612,G10_ANCHOR_UNIFORM,ensemble,0,703,92,ATU5,551.58221517501408,548.27218568295689
612,G10_ANCHOR_UNIFORM,ensemble,0,703,92,MJ3,1193.195373666186,1245.6255080208587
612,G10_ANCHOR_UNIFORM,ensemble,0,703,92,MJ1,914.3123367930184,927.70026103465716
612,G10_ANCHOR_UNIFORM,ensemble,0,704,93,ATU1,435.47369729826897,444.31816932588072
612,G10_ANCHOR_UNIFORM,ensemble,0,704,93,ATU5,552.35950998840474,548.71413064508988
612,G10_ANCHOR_UNIFORM,ensemble,0,704,93,MJ3,1193.22117708981,1246.7246960226123
612,G10_ANCHOR_UNIFORM,ensemble,0,704,93,MJ1,914.6221430338428,929.12069412098572
612,G10_ANCHOR_UNIFORM,ensemble,0,705,94,ATU1,435.81678452478968,444.04762569942403
612,G10_ANCHOR_UNIFORM,ensemble,0,705,94,ATU5,553.12291987060917,549.01625272553269
612,G10_ANCHOR_UNIFORM,ensemble,0,705,94,MJ3,1193.248850713228,1247.6416228099865
612,G10_ANCHOR_UNIFORM,ensemble,0,705,94,MJ1,914.91515821376277,930.16783676767716
612,G10_ANCHOR_UNIFORM,ensemble,0,706,95,ATU1,436.15628439366611,443.76295149396509
612,G10_ANCHOR_UNIFORM,ensemble,0,706,95,ATU5,553.87219693640009,549.27669488973902
612,G10_ANCHOR_UNIFORM,ensemble,0,706,95,MJ3,1193.278312995848,1248.4959052935285
612,G10_ANCHOR_UNIFORM,ensemble,0,706,95,MJ1,915.19219950329159,931.2000985693445
612,G10_ANCHOR_UNIFORM,ensemble,0,707,96,ATU1,436.4918806456854,443.49840648275784
612,G10_ANCHOR_UNIFORM,ensemble,0,707,96,ATU5,554.60709330054988,549.53201329237959
612,G10_ANCHOR_UNIFORM,ensemble,0,707,96,MJ3,1193.309482397078,1249.3366644451919
612,G10_ANCHOR_UNIFORM,ensemble,0,707,96,MJ1,915.45408407294144,932.23880647409135
612,G10_ANCHOR_UNIFORM,ensemble,0,708,97,ATU1,436.82325702163462,443.25926643981467
612,G10_ANCHOR_UNIFORM,ensemble,0,708,97,ATU5,555.32736107783137,549.79274071124837
612,G10_ANCHOR_UNIFORM,ensemble,0,708,97,MJ3,1193.3422773763259,1250.1042908967804
612,G10_ANCHOR_UNIFORM,ensemble,0,708,97,MJ1,915.70162909322437,932.97352954216421
612,G10_ANCHOR_UNIFORM,ensemble,0,709,98,ATU1,437.15009726230107,443.0428272868096
612,G10_ANCHOR_UNIFORM,ensemble,0,709,98,ATU5,556.03275238301705,550.05980206883351
612,G10_ANCHOR_UNIFORM,ensemble,0,709,98,MJ3,1193.376616392999,1250.7280610051844
612,G10_ANCHOR_UNIFORM,ensemble,0,709,98,MJ1,915.93565173465299,933.21653578468215
612,G10_ANCHOR_UNIFORM,ensemble,0,710,99,ATU1,437.47208510847179,442.84792941115643
612,G10_ANCHOR_UNIFORM,ensemble,0,710,99,ATU5,556.7230193308792,550.33336507013132
612,G10_ANCHOR_UNIFORM,ensemble,0,710,99,MJ3,1193.412417906507,1251.3043036568811
612,G10_ANCHOR_UNIFORM,ensemble,0,710,99,MJ1,916.15696916773959,933.37444088073289
612,G10_ANCHOR_UNIFORM,ensemble,0,711,100,ATU1,437.78890430093401,442.67309946124925
612,G10_ANCHOR_UNIFORM,ensemble,0,711,100,ATU5,557.39791403619085,550.61297953253916
612,G10_ANCHOR_UNIFORM,ensemble,0,711,100,MJ3,1193.4496003762561,1251.8505099107438
612,G10_ANCHOR_UNIFORM,ensemble,0,711,100,MJ1,916.36639856299644,933.50035091780626
612,G10_ANCHOR_UNIFORM,ensemble,0,712,101,ATU1,438.1002385804747,442.51576489172129
612,G10_ANCHOR_UNIFORM,ensemble,0,712,101,ATU5,558.05718861372429,550.89722223106992
612,G10_ANCHOR_UNIFORM,ensemble,0,712,101,MJ3,1193.4880822616551,1252.3811548219805
612,G10_ANCHOR_UNIFORM,ensemble,0,712,101,MJ1,916.56475709093604,933.63977783580822
612,G10_ANCHOR_UNIFORM,ensemble,0,713,102,ATU1,438.40577168788121,442.37421088094715
612,G10_ANCHOR_UNIFORM,ensemble,0,713,102,ATU5,558.70059517825246,551.18512077123455
612,G10_ANCHOR_UNIFORM,ensemble,0,713,102,MJ3,1193.527782022112,1252.8993352051384
612,G10_ANCHOR_UNIFORM,ensemble,0,713,102,MJ1,916.75286192207057,933.79600691933229
612,G10_ANCHOR_UNIFORM,ensemble,0,714,103,ATU1,438.70518736394058,442.31719940523294
612,G10_ANCHOR_UNIFORM,ensemble,0,714,103,ATU5,559.32788584454738,551.53054429591884
612,G10_ANCHOR_UNIFORM,ensemble,0,714,103,MJ3,1193.568618117034,1253.5819530437252
612,G10_ANCHOR_UNIFORM,ensemble,0,714,103,MJ1,916.9315302269124,934.13368879775805
612,G10_ANCHOR_UNIFORM,ensemble,0,715,104,ATU1,438.9981693494401,442.21372692264913
612,G10_ANCHOR_UNIFORM,ensemble,0,715,104,ATU5,559.9388127273819,551.84329473535922
612,G10_ANCHOR_UNIFORM,ensemble,0,715,104,MJ3,1193.61050900583,1254.1864838533827
612,G10_ANCHOR_UNIFORM,ensemble,0,715,104,MJ1,917.10157917597405,934.37769006502515
612,G10_ANCHOR_UNIFORM,ensemble,0,716,105,ATU1,439.28440138516669,442.10187168838678
612,G10_ANCHOR_UNIFORM,ensemble,0,716,105,ATU5,560.53312794152851,552.14075916505476
612,G10_ANCHOR_UNIFORM,ensemble,0,716,105,MJ3,1193.6533731479069,1254.7420206989173
612,G10_ANCHOR_UNIFORM,ensemble,0,716,105,MJ1,917.2638259397678,934.59254773372368
612,G10_ANCHOR_UNIFORM,ensemble,0,717,106,ATU1,439.56356721190781,442.46460979257841
612,G10_ANCHOR_UNIFORM,ensemble,0,717,106,ATU5,561.11058360176003,552.74983743853772
612,G10_ANCHOR_UNIFORM,ensemble,0,717,106,MJ3,1193.697129002674,1255.8756717346632
612,G10_ANCHOR_UNIFORM,ensemble,0,717,106,MJ1,917.41908768880603,935.60550292305379
612,G10_ANCHOR_UNIFORM,ensemble,0,718,107,ATU1,439.83535057045032,442.95556220518125
612,G10_ANCHOR_UNIFORM,ensemble,0,718,107,ATU5,561.67093182284873,553.45422334839577
612,G10_ANCHOR_UNIFORM,ensemble,0,718,107,MJ3,1193.7416950295381,1257.0692008164256
612,G10_ANCHOR_UNIFORM,ensemble,0,718,107,MJ1,917.56818159360103,936.72361845610158
612,G10_ANCHOR_UNIFORM,ensemble,0,719,108,ATU1,440.09943520158151,443.45167440243932
612,G10_ANCHOR_UNIFORM,ensemble,0,719,108,ATU5,562.21392471956744,554.16134327887721
612,G10_ANCHOR_UNIFORM,ensemble,0,719,108,MJ3,1193.7869896879081,1258.2508967401527
612,G10_ANCHOR_UNIFORM,ensemble,0,719,108,MJ1,917.71192482466518,937.79708445670542
612,G10_ANCHOR_UNIFORM,ensemble,0,720,109,ATU1,440.35550484608842,443.96623109033027
612,G10_ANCHOR_UNIFORM,ensemble,0,720,109,ATU5,562.73931440668855,554.8680150431635
612,G10_ANCHOR_UNIFORM,ensemble,0,720,109,MJ3,1193.8329314371899,1259.4353475415053
612,G10_ANCHOR_UNIFORM,ensemble,0,720,109,MJ1,917.85113455251064,938.86148845229548
612,G10_ANCHOR_UNIFORM,ensemble,0,721,110,ATU1,440.60324324475829,443.94560447711223
612,G10_ANCHOR_UNIFORM,ensemble,0,721,110,ATU5,563.24685299898465,555.23288042137847
612,G10_ANCHOR_UNIFORM,ensemble,0,721,110,MJ3,1193.879438736795,1260.2576234028254
612,G10_ANCHOR_UNIFORM,ensemble,0,721,110,MJ1,917.98662794765016,939.1648918849454
612,G10_ANCHOR_UNIFORM,ensemble,0,722,111,ATU1,440.84233413837831,443.76363922534046
612,G10_ANCHOR_UNIFORM,ensemble,0,722,111,ATU5,563.73629261122824,555.45983286802789
612,G10_ANCHOR_UNIFORM,ensemble,0,722,111,MJ3,1193.926430046128,1260.943541319697
612,G10_ANCHOR_UNIFORM,ensemble,0,722,111,MJ1,918.11922218059578,939.27830304795737
612,G10_ANCHOR_UNIFORM,ensemble,0,723,112,ATU1,441.07246126773549,443.55745583258448
612,G10_ANCHOR_UNIFORM,ensemble,0,723,112,ATU5,564.20738535819214,555.65168669659624
612,G10_ANCHOR_UNIFORM,ensemble,0,723,112,MJ3,1193.9738238245991,1261.5636940868426
612,G10_ANCHOR_UNIFORM,ensemble,0,723,112,MJ1,918.24973442186001,939.36806727586043
612,G10_ANCHOR_UNIFORM,ensemble,0,724,113,ATU1,441.29330837361732,443.36135672813822
612,G10_ANCHOR_UNIFORM,ensemble,0,724,113,ATU5,564.65988335464885,555.84389443872556
612,G10_ANCHOR_UNIFORM,ensemble,0,724,113,MJ3,1194.0215385316139,1262.1364903596022
612,G10_ANCHOR_UNIFORM,ensemble,0,724,113,MJ1,918.37898184195524,939.46603167647947
612,G10_ANCHOR_UNIFORM,ensemble,0,725,114,ATU1,441.50455919681048,443.18197293410532
612,G10_ANCHOR_UNIFORM,ensemble,0,725,114,ATU5,565.09353871537076,556.04639833116426
612,G10_ANCHOR_UNIFORM,ensemble,0,725,114,MJ3,1194.069492626583,1262.6686547043812
612,G10_ANCHOR_UNIFORM,ensemble,0,725,114,MJ1,918.50778161139363,939.57528087676428
612,G10_ANCHOR_UNIFORM,ensemble,0,726,115,ATU1,441.70589747810237,443.01958500798361
612,G10_ANCHOR_UNIFORM,ensemble,0,726,115,ATU5,565.50810355513067,556.26080656604017
612,G10_ANCHOR_UNIFORM,ensemble,0,726,115,MJ3,1194.1176045689119,1263.1644025129933
612,G10_ANCHOR_UNIFORM,ensemble,0,726,115,MJ1,918.63695090068757,939.69399025824498
612,G10_ANCHOR_UNIFORM,ensemble,0,727,116,ATU1,441.89700695828009,442.94327618433954
612,G10_ANCHOR_UNIFORM,ensemble,0,727,116,ATU5,565.90332998870099,556.53833460926489
612,G10_ANCHOR_UNIFORM,ensemble,0,727,116,MJ3,1194.1657928180109,1263.7911822801689
612,G10_ANCHOR_UNIFORM,ensemble,0,727,116,MJ1,918.76730688034957,939.98022899599221
612,G10_ANCHOR_UNIFORM,ensemble,0,728,117,ATU1,442.07757137813093,442.90151636433666
612,G10_ANCHOR_UNIFORM,ensemble,0,728,117,ATU5,566.27897013085419,556.84804950856551
612,G10_ANCHOR_UNIFORM,ensemble,0,728,117,MJ3,1194.213975833286,1264.4833073634882
612,G10_ANCHOR_UNIFORM,ensemble,0,728,117,MJ1,918.89966672089179,940.33496319792846
612,G10_ANCHOR_UNIFORM,ensemble,0,729,118,ATU1,442.24727447844191,442.97115152910027
612,G10_ANCHOR_UNIFORM,ensemble,0,729,118,ATU5,566.63477609636311,557.23719181072033
612,G10_ANCHOR_UNIFORM,ensemble,0,729,118,MJ3,1194.262072074147,1265.3299924579237
612,G10_ANCHOR_UNIFORM,ensemble,0,729,118,MJ1,919.03484759282685,940.88411667280798
612,G10_ANCHOR_UNIFORM,ensemble,0,730,119,ATU1,442.40580000000011,443.07256883813722
612,G10_ANCHOR_UNIFORM,ensemble,0,730,119,ATU5,566.97050000000013,557.65390401989839
612,G10_ANCHOR_UNIFORM,ensemble,0,730,119,MJ3,1194.3099999999999,1266.2161317009763
612,G10_ANCHOR_UNIFORM,ensemble,0,730,119,MJ1,919.1736666666668,941.47304260051931
612,G10_ANCHOR_UNIFORM,ensemble,0,731,120,ATU1,442.55296780853507,443.17771032291057
612,G10_ANCHOR_UNIFORM,ensemble,0,731,120,ATU5,567.28607541145641,558.07451887731577
612,G10_ANCHOR_UNIFORM,ensemble,0,731,120,MJ3,1194.357685542444,1267.1071257916533
612,G10_ANCHOR_UNIFORM,ensemble,0,731,120,MJ1,919.31678446309422,942.05785274099878
612,G10_ANCHOR_UNIFORM,ensemble,0,732,121,ATU1,442.68914226954598,443.30271600984378
612,G10_ANCHOR_UNIFORM,ensemble,0,732,121,ATU5,567.58216172009691,558.50557310406498
612,G10_ANCHOR_UNIFORM,ensemble,0,732,121,MJ3,1194.405084521836,1268.0117512505826
612,G10_ANCHOR_UNIFORM,ensemble,0,732,121,MJ1,919.46423490347195,942.66277361169386
612,G10_ANCHOR_UNIFORM,ensemble,0,733,122,ATU1,442.81482387347421,443.44376406252758
612,G10_ANCHOR_UNIFORM,ensemble,0,733,122,ATU5,567.85959977020525,558.9444763654592
612,G10_ANCHOR_UNIFORM,ensemble,0,733,122,MJ3,1194.4521602307259,1268.9244880014257
612,G10_ANCHOR_UNIFORM,ensemble,0,733,122,MJ1,919.61589525933277,943.27999775695082
612,G10_ANCHOR_UNIFORM,ensemble,0,734,123,ATU1,442.93051311076113,443.62560647565289
612,G10_ANCHOR_UNIFORM,ensemble,0,734,123,ATU5,568.1192304060645,559.4061624925771
612,G10_ANCHOR_UNIFORM,ensemble,0,734,123,MJ3,1194.4988759616599,1269.8619365423424
612,G10_ANCHOR_UNIFORM,ensemble,0,734,123,MJ1,919.77164280220995,943.94360185747735
612,G10_ANCHOR_UNIFORM,ensemble,0,735,124,ATU1,443.0367104718481,443.81184700785474
612,G10_ANCHOR_UNIFORM,ensemble,0,735,124,ATU5,568.36189447195852,559.86912382207652
612,G10_ANCHOR_UNIFORM,ensemble,0,735,124,MJ3,1194.5451950071861,1270.797151924806
612,G10_ANCHOR_UNIFORM,ensemble,0,735,124,MJ1,919.9313548036364,944.59921150301295
612,G10_ANCHOR_UNIFORM,ensemble,0,736,125,ATU1,443.13391644717649,443.99046824892156
612,G10_ANCHOR_UNIFORM,ensemble,0,736,125,ATU5,568.58843281217048,560.32431997955996
612,G10_ANCHOR_UNIFORM,ensemble,0,736,125,MJ3,1194.5910806598531,1271.7238744699484
612,G10_ANCHOR_UNIFORM,ensemble,0,736,125,MJ1,920.09490853514478,945.23436472105311
612,G10_ANCHOR_UNIFORM,ensemble,0,737,126,ATU1,443.2226315271879,444.174779982811
612,G10_ANCHOR_UNIFORM,ensemble,0,737,126,ATU5,568.79968627098401,560.77918977152149
612,G10_ANCHOR_UNIFORM,ensemble,0,737,126,MJ3,1194.6364962122091,1272.6520224201199
612,G10_ANCHOR_UNIFORM,ensemble,0,737,126,MJ1,920.26218126826802,945.87048861298388
612,G10_ANCHOR_UNIFORM,ensemble,0,738,127,ATU1,443.30335620232358,444.42115607475324
612,G10_ANCHOR_UNIFORM,ensemble,0,738,127,ATU5,568.99649569268274,561.2690424131406
612,G10_ANCHOR_UNIFORM,ensemble,0,738,127,MJ3,1194.6814049568011,1273.6171403194953
612,G10_ANCHOR_UNIFORM,ensemble,0,738,127,MJ1,920.43305027453926,946.58344703169121
612,G10_ANCHOR_UNIFORM,ensemble,0,739,128,ATU1,443.37659096302508,444.67516664693932
612,G10_ANCHOR_UNIFORM,ensemble,0,739,128,ATU5,569.17970192154996,561.76324058305204
612,G10_ANCHOR_UNIFORM,ensemble,0,739,128,MJ3,1194.725770186177,1274.5812817730082
612,G10_ANCHOR_UNIFORM,ensemble,0,739,128,MJ1,920.60739282549105,947.29108175441309
612,G10_ANCHOR_UNIFORM,ensemble,0,740,129,ATU1,443.44283629973359,444.91830968021594
612,G10_ANCHOR_UNIFORM,ensemble,0,740,129,ATU5,569.35014580186908,562.2482019051281
612,G10_ANCHOR_UNIFORM,ensemble,0,740,129,MJ3,1194.7695551928859,1275.5357057523515
612,G10_ANCHOR_UNIFORM,ensemble,0,740,129,MJ1,920.78508619265665,947.97368685204594
612,G10_ANCHOR_UNIFORM,ensemble,0,741,130,ATU1,443.50259270289081,445.15101502153567
612,G10_ANCHOR_UNIFORM,ensemble,0,741,130,ATU5,569.5086681779236,562.72293049440486
612,G10_ANCHOR_UNIFORM,ensemble,0,741,130,MJ3,1194.8127232694751,1276.4821675822518
612,G10_ANCHOR_UNIFORM,ensemble,0,741,130,MJ1,920.9660076475692,948.6360542274
612,G10_ANCHOR_UNIFORM,ensemble,0,742,131,ATU1,443.55636066293778,445.37130080007796
612,G10_ANCHOR_UNIFORM,ensemble,0,742,131,ATU5,569.65610989399704,563.18636839841656
612,G10_ANCHOR_UNIFORM,ensemble,0,742,131,MJ3,1194.855237708493,1277.4198372247986
612,G10_ANCHOR_UNIFORM,ensemble,0,742,131,MJ1,921.15003446176115,949.27748716314056
612,G10_ANCHOR_UNIFORM,ensemble,0,743,132,ATU1,443.60464067031631,445.239229578623
612,G10_ANCHOR_UNIFORM,ensemble,0,743,132,ATU5,569.79331179437293,563.42875119917744
612,G10_ANCHOR_UNIFORM,ensemble,0,743,132,MJ3,1194.8970618024871,1278.0978044660278
612,G10_ANCHOR_UNIFORM,ensemble,0,743,132,MJ1,921.33704390676576,949.4210801744963
612,G10_ANCHOR_UNIFORM,ensemble,0,744,133,ATU1,443.6479332154675,445.00881451772074
612,G10_ANCHOR_UNIFORM,ensemble,0,744,133,ATU5,569.92111472333465,563.59039829602671
612,G10_ANCHOR_UNIFORM,ensemble,0,744,133,MJ3,1194.9381588440051,1278.6702652380536
612,G10_ANCHOR_UNIFORM,ensemble,0,744,133,MJ1,921.52691325411581,949.45025578304376
612,G10_ANCHOR_UNIFORM,ensemble,0,745,134,ATU1,443.68673878883288,444.77172042690034
612,G10_ANCHOR_UNIFORM,ensemble,0,745,134,ATU5,570.04035952516574,563.73996720210766
612,G10_ANCHOR_UNIFORM,ensemble,0,745,134,MJ3,1194.978492125595,1279.1859723072444
612,G10_ANCHOR_UNIFORM,ensemble,0,745,134,MJ1,921.719519775344,949.47433914607484
612,G10_ANCHOR_UNIFORM,ensemble,0,746,135,ATU1,443.72155788085399,444.5502559865165
612,G10_ANCHOR_UNIFORM,ensemble,0,746,135,ATU5,570.15188704414948,563.90005302027475
612,G10_ANCHOR_UNIFORM,ensemble,0,746,135,MJ3,1195.0180249398061,1279.6585228012136
612,G10_ANCHOR_UNIFORM,ensemble,0,746,135,MJ1,921.91474074198402,949.51274050114932
