fold,date,feature,station,indicator,explained_output,shap_value_expected_ordinal_level,feature_value,method,interpretation
2,2019-05-17,ATU4__tangent_angle_degree,ATU4,tangent_angle_degree,expected_ordinal_level,-0.000175527146879,6.3972299884,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-17,ATU5__interval_z,ATU5,interval_z,expected_ordinal_level,0.00926267692124,-0.123849232666,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-17,ATU5__velocity_mm_per_day,ATU5,velocity_mm_per_day,expected_ordinal_level,0.190170762015,0.28088956978,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-17,ATU5__acceleration_mm_per_day_squared,ATU5,acceleration_mm_per_day_squared,expected_ordinal_level,-0.0129319215669,0.00417543209346,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-17,ATU5__tangent_angle_degree,ATU5,tangent_angle_degree,expected_ordinal_level,0.0186564657684,8.72067855299,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-17,MJ1__interval_z,MJ1,interval_z,expected_ordinal_level,-5.64112032049e-05,-0.573727940476,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-17,MJ1__velocity_mm_per_day,MJ1,velocity_mm_per_day,expected_ordinal_level,0.00834394738332,0.220138907218,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-17,MJ1__acceleration_mm_per_day_squared,MJ1,acceleration_mm_per_day_squared,expected_ordinal_level,0.0046910719227,0.000541517411762,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-17,MJ1__tangent_angle_degree,MJ1,tangent_angle_degree,expected_ordinal_level,-0.000411969384061,38.3952011803,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-17,MJ3__interval_z,MJ3,interval_z,expected_ordinal_level,-0.00991813966653,0.323095529432,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-17,MJ3__velocity_mm_per_day,MJ3,velocity_mm_per_day,expected_ordinal_level,0.000369565578044,0.097206741259,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-17,MJ3__acceleration_mm_per_day_squared,MJ3,acceleration_mm_per_day_squared,expected_ordinal_level,0.00620144995471,-0.000215188631046,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-17,MJ3__tangent_angle_degree,MJ3,tangent_angle_degree,expected_ordinal_level,0.000707433509482,10.9160267933,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-17,MJ9__interval_z,MJ9,interval_z,expected_ordinal_level,0.000510921698126,-0.37504405342,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-17,MJ9__velocity_mm_per_day,MJ9,velocity_mm_per_day,expected_ordinal_level,0,0.11408,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-17,MJ9__acceleration_mm_per_day_squared,MJ9,acceleration_mm_per_day_squared,expected_ordinal_level,-0.0155499761525,-9.99999997475e-06,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-17,MJ9__tangent_angle_degree,MJ9,tangent_angle_degree,expected_ordinal_level,-0.00523418799887,47.8160622589,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-28,ATU1__interval_z,ATU1,interval_z,expected_ordinal_level,0.0582236228509,-0.207335690004,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-28,ATU1__velocity_mm_per_day,ATU1,velocity_mm_per_day,expected_ordinal_level,0,0.0988309758565,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-28,ATU1__acceleration_mm_per_day_squared,ATU1,acceleration_mm_per_day_squared,expected_ordinal_level,0.0896784174329,0.00904072217952,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-28,ATU1__tangent_angle_degree,ATU1,tangent_angle_degree,expected_ordinal_level,-0.0575345621668,3.87920888203,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-28,ATU2__interval_z,ATU2,interval_z,expected_ordinal_level,0.0108299756586,-0.398537290113,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-28,ATU2__velocity_mm_per_day,ATU2,velocity_mm_per_day,expected_ordinal_level,0.167163767075,0.09524,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-28,ATU2__acceleration_mm_per_day_squared,ATU2,acceleration_mm_per_day_squared,expected_ordinal_level,0,0.000639999999976,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-28,ATU2__tangent_angle_degree,ATU2,tangent_angle_degree,expected_ordinal_level,0.158046890766,4.72421580559,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-28,ATU3__interval_z,ATU3,interval_z,expected_ordinal_level,0,-0.632041599968,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-28,ATU3__velocity_mm_per_day,ATU3,velocity_mm_per_day,expected_ordinal_level,0.000126264999504,0.10167,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-28,ATU3__acceleration_mm_per_day_squared,ATU3,acceleration_mm_per_day_squared,expected_ordinal_level,0,0.000219999999899,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-28,ATU3__tangent_angle_degree,ATU3,tangent_angle_degree,expected_ordinal_level,0.000254806361085,3.30861261347,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-28,ATU4__interval_z,ATU4,interval_z,expected_ordinal_level,0,-0.368594823988,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-28,ATU4__velocity_mm_per_day,ATU4,velocity_mm_per_day,expected_ordinal_level,-0.0753106699675,0.12047,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-28,ATU4__acceleration_mm_per_day_squared,ATU4,acceleration_mm_per_day_squared,expected_ordinal_level,0,-0.00109000000009,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-28,ATU4__tangent_angle_degree,ATU4,tangent_angle_degree,expected_ordinal_level,7.0413702429e-05,6.73129201949,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-28,ATU5__interval_z,ATU5,interval_z,expected_ordinal_level,0.00041072718582,-0.350892773494,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-28,ATU5__velocity_mm_per_day,ATU5,velocity_mm_per_day,expected_ordinal_level,0.273370207924,0.309224113317,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-28,ATU5__acceleration_mm_per_day_squared,ATU5,acceleration_mm_per_day_squared,expected_ordinal_level,-0.016264845545,0.00124289717837,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-28,ATU5__tangent_angle_degree,ATU5,tangent_angle_degree,expected_ordinal_level,0.0204916466544,9.58477833176,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-28,MJ1__interval_z,MJ1,interval_z,expected_ordinal_level,-6.31296646372e-05,-0.597903210686,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-28,MJ1__velocity_mm_per_day,MJ1,velocity_mm_per_day,expected_ordinal_level,0.0104104268008,0.239687369576,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-28,MJ1__acceleration_mm_per_day_squared,MJ1,acceleration_mm_per_day_squared,expected_ordinal_level,0.000672189895955,0.00280681254981,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-28,MJ1__tangent_angle_degree,MJ1,tangent_angle_degree,expected_ordinal_level,-2.59305922869e-05,40.7884207711,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-28,MJ3__interval_z,MJ3,interval_z,expected_ordinal_level,-0.00788875691279,-0.346936275722,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-28,MJ3__velocity_mm_per_day,MJ3,velocity_mm_per_day,expected_ordinal_level,1.51053849012e-05,0.0914646722649,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-28,MJ3__acceleration_mm_per_day_squared,MJ3,acceleration_mm_per_day_squared,expected_ordinal_level,-0.0205467621303,-0.000777687639129,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-28,MJ3__tangent_angle_degree,MJ3,tangent_angle_degree,expected_ordinal_level,2.37409850938e-05,10.2853899777,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-28,MJ9__interval_z,MJ9,interval_z,expected_ordinal_level,0.00703459744531,-0.479439452478,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-28,MJ9__velocity_mm_per_day,MJ9,velocity_mm_per_day,expected_ordinal_level,0,0.11422,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-28,MJ9__acceleration_mm_per_day_squared,MJ9,acceleration_mm_per_day_squared,expected_ordinal_level,-0.000226226116109,2.99999999811e-05,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-28,MJ9__tangent_angle_degree,MJ9,tangent_angle_degree,expected_ordinal_level,7.00066742485e-05,47.8510259236,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-09,ATU1__interval_z,ATU1,interval_z,expected_ordinal_level,0.0182691771106,-0.144159585066,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-09,ATU1__velocity_mm_per_day,ATU1,velocity_mm_per_day,expected_ordinal_level,0,0.211016400336,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-09,ATU1__acceleration_mm_per_day_squared,ATU1,acceleration_mm_per_day_squared,expected_ordinal_level,-0.000179422137587,0.00611010017371,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-09,ATU1__tangent_angle_degree,ATU1,tangent_angle_degree,expected_ordinal_level,-0.212382298707,8.23803001189,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-09,ATU2__interval_z,ATU2,interval_z,expected_ordinal_level,0.0112920233137,-0.341962760481,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-09,ATU2__velocity_mm_per_day,ATU2,velocity_mm_per_day,expected_ordinal_level,0.231560801989,0.21481,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-09,ATU2__acceleration_mm_per_day_squared,ATU2,acceleration_mm_per_day_squared,expected_ordinal_level,0,0.01039,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-09,ATU2__tangent_angle_degree,ATU2,tangent_angle_degree,expected_ordinal_level,0.457207555916,10.5583316249,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-09,ATU3__interval_z,ATU3,interval_z,expected_ordinal_level,0,-0.430706209588,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-09,ATU3__velocity_mm_per_day,ATU3,velocity_mm_per_day,expected_ordinal_level,0.0179770343887,0.39573,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-09,ATU3__acceleration_mm_per_day_squared,ATU3,acceleration_mm_per_day_squared,expected_ordinal_level,0,0.0272799999999,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-09,ATU3__tangent_angle_degree,ATU3,tangent_angle_degree,expected_ordinal_level,0.0175236529528,12.6812320845,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-09,ATU4__interval_z,ATU4,interval_z,expected_ordinal_level,0,-0.399235750763,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-09,ATU4__velocity_mm_per_day,ATU4,velocity_mm_per_day,expected_ordinal_level,-0.0392266857924,0.19,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-09,ATU4__acceleration_mm_per_day_squared,ATU4,acceleration_mm_per_day_squared,expected_ordinal_level,-0.00238594964521,0.00601,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-09,ATU4__tangent_angle_degree,ATU4,tangent_angle_degree,expected_ordinal_level,0.000120505813833,10.5447247529,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-09,ATU5__interval_z,ATU5,interval_z,expected_ordinal_level,0.000808503111812,-0.513401123145,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-09,ATU5__velocity_mm_per_day,ATU5,velocity_mm_per_day,expected_ordinal_level,0.342259974318,0.305042875944,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-09,ATU5__acceleration_mm_per_day_squared,ATU5,acceleration_mm_per_day_squared,expected_ordinal_level,-9.05375057927e-05,-0.00153416040575,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-09,ATU5__tangent_angle_degree,ATU5,tangent_angle_degree,expected_ordinal_level,0.150895521519,9.45753270836,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-09,MJ1__interval_z,MJ1,interval_z,expected_ordinal_level,-6.84751994025e-05,-0.536293048362,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-09,MJ1__velocity_mm_per_day,MJ1,velocity_mm_per_day,expected_ordinal_level,0.00864906796138,0.2692822926,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-09,MJ1__acceleration_mm_per_day_squared,MJ1,acceleration_mm_per_day_squared,expected_ordinal_level,0.0110174957731,0.000270393682513,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-09,MJ1__tangent_angle_degree,MJ1,tangent_angle_degree,expected_ordinal_level,-1.11141824005e-05,44.1086364389,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-09,MJ3__interval_z,MJ3,interval_z,expected_ordinal_level,-0.000494916909421,-0.734532166853,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-09,MJ3__velocity_mm_per_day,MJ3,velocity_mm_per_day,expected_ordinal_level,1.10286740186e-05,0.0845601414599,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-09,MJ3__acceleration_mm_per_day_squared,MJ3,acceleration_mm_per_day_squared,expected_ordinal_level,0.0066171655436,0.000203272984891,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-09,MJ3__tangent_angle_degree,MJ3,tangent_angle_degree,expected_ordinal_level,1.28682734646e-05,9.52374632914,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-09,MJ9__interval_z,MJ9,interval_z,expected_ordinal_level,0.00539522393463,-0.267519366027,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-09,MJ9__velocity_mm_per_day,MJ9,velocity_mm_per_day,expected_ordinal_level,2.22044604925e-16,0.14226,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-09,MJ9__acceleration_mm_per_day_squared,MJ9,acceleration_mm_per_day_squared,expected_ordinal_level,0.000576804328028,0.00191000000001,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-09,MJ9__tangent_angle_degree,MJ9,tangent_angle_degree,expected_ordinal_level,-0.0100059503677,53.9933506785,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-21,ATU1__interval_z,ATU1,interval_z,expected_ordinal_level,-0.0112025654173,-0.288269165775,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-21,ATU1__velocity_mm_per_day,ATU1,velocity_mm_per_day,expected_ordinal_level,0,0.222640181827,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-21,ATU1__acceleration_mm_per_day_squared,ATU1,acceleration_mm_per_day_squared,expected_ordinal_level,-0.000147693134417,-0.00338181068673,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-21,ATU1__tangent_angle_degree,ATU1,tangent_angle_degree,expected_ordinal_level,-0.19885842161,8.68507671691,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-21,ATU2__interval_z,ATU2,interval_z,expected_ordinal_level,0.0049492914458,-0.203404017013,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-21,ATU2__velocity_mm_per_day,ATU2,velocity_mm_per_day,expected_ordinal_level,0.0671042268371,0.20903,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-21,ATU2__acceleration_mm_per_day_squared,ATU2,acceleration_mm_per_day_squared,expected_ordinal_level,0,-0.00966999999991,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-21,ATU2__tangent_angle_degree,ATU2,tangent_angle_degree,expected_ordinal_level,0.789136413076,10.280372495,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-21,ATU3__interval_z,ATU3,interval_z,expected_ordinal_level,0,-0.11349258012,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-21,ATU3__velocity_mm_per_day,ATU3,velocity_mm_per_day,expected_ordinal_level,0.00493956754816,0.4404,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-21,ATU3__acceleration_mm_per_day_squared,ATU3,acceleration_mm_per_day_squared,expected_ordinal_level,-0.00106858338559,-0.0162100000001,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-21,ATU3__tangent_angle_degree,ATU3,tangent_angle_degree,expected_ordinal_level,0.00742849021758,14.0586373599,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-21,ATU4__interval_z,ATU4,interval_z,expected_ordinal_level,0,-0.238360746661,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-21,ATU4__velocity_mm_per_day,ATU4,velocity_mm_per_day,expected_ordinal_level,0.0200023967186,0.15468,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-21,ATU4__acceleration_mm_per_day_squared,ATU4,acceleration_mm_per_day_squared,expected_ordinal_level,0,-0.01051,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-21,ATU4__tangent_angle_degree,ATU4,tangent_angle_degree,expected_ordinal_level,0.000245189294384,8.61720250001,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-21,ATU5__interval_z,ATU5,interval_z,expected_ordinal_level,-0.000854858729874,-0.308142425082,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-21,ATU5__velocity_mm_per_day,ATU5,velocity_mm_per_day,expected_ordinal_level,0.313770428243,0.270541694062,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-21,ATU5__acceleration_mm_per_day_squared,ATU5,acceleration_mm_per_day_squared,expected_ordinal_level,-5.79508439635e-05,-0.00400973840772,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-21,ATU5__tangent_angle_degree,ATU5,tangent_angle_degree,expected_ordinal_level,0.0444817683797,8.4040855993,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-21,MJ1__interval_z,MJ1,interval_z,expected_ordinal_level,-6.84751994025e-05,0.054803508566,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-21,MJ1__velocity_mm_per_day,MJ1,velocity_mm_per_day,expected_ordinal_level,0.000522687147391,0.23279049092,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-21,MJ1__acceleration_mm_per_day_squared,MJ1,acceleration_mm_per_day_squared,expected_ordinal_level,0.0050773613526,-0.00584291799021,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-21,MJ1__tangent_angle_degree,MJ1,tangent_angle_degree,expected_ordinal_level,-8.81582353933e-05,39.9629038695,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-21,MJ3__interval_z,MJ3,interval_z,expected_ordinal_level,8.67479914113e-05,-0.246975509585,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-21,MJ3__velocity_mm_per_day,MJ3,velocity_mm_per_day,expected_ordinal_level,1.33683678351e-05,0.100779142327,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-21,MJ3__acceleration_mm_per_day_squared,MJ3,acceleration_mm_per_day_squared,expected_ordinal_level,0.00112170241898,0.00232323068417,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-21,MJ3__tangent_angle_degree,MJ3,tangent_angle_degree,expected_ordinal_level,2.16601147672e-05,11.3070377957,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-21,MJ9__interval_z,MJ9,interval_z,expected_ordinal_level,0.0123751823749,0.349576975503,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-21,MJ9__velocity_mm_per_day,MJ9,velocity_mm_per_day,expected_ordinal_level,0,0.12177,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-21,MJ9__acceleration_mm_per_day_squared,MJ9,acceleration_mm_per_day_squared,expected_ordinal_level,-0.0413400581079,-0.00477999999998,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-06-21,MJ9__tangent_angle_degree,MJ9,tangent_angle_degree,expected_ordinal_level,-0.00141538021665,49.6686236057,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-02,ATU1__interval_z,ATU1,interval_z,expected_ordinal_level,0.0342253476525,-0.214916069271,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-02,ATU1__velocity_mm_per_day,ATU1,velocity_mm_per_day,expected_ordinal_level,0,0.133453327758,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-02,ATU1__acceleration_mm_per_day_squared,ATU1,acceleration_mm_per_day_squared,expected_ordinal_level,1.64227470203e-05,-0.0118641557576,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-02,ATU1__tangent_angle_degree,ATU1,tangent_angle_degree,expected_ordinal_level,-0.535861718206,5.23159962887,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-02,ATU2__interval_z,ATU2,interval_z,expected_ordinal_level,-0.039981177845,-0.34215870474,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-02,ATU2__velocity_mm_per_day,ATU2,velocity_mm_per_day,expected_ordinal_level,-0.157584597448,0.00644999999997,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-02,ATU2__acceleration_mm_per_day_squared,ATU2,acceleration_mm_per_day_squared,expected_ordinal_level,0,-0.01376,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-02,ATU2__tangent_angle_degree,ATU2,tangent_angle_degree,expected_ordinal_level,-0.779775060425,0.320664787391,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-02,ATU3__interval_z,ATU3,interval_z,expected_ordinal_level,0,-0.351291621346,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-02,ATU3__velocity_mm_per_day,ATU3,velocity_mm_per_day,expected_ordinal_level,0.000111657526701,0.05161,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-02,ATU3__acceleration_mm_per_day_squared,ATU3,acceleration_mm_per_day_squared,expected_ordinal_level,-0.00475958360123,-0.0274300000001,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-02,ATU3__tangent_angle_degree,ATU3,tangent_angle_degree,expected_ordinal_level,-0.0482867939161,1.68091381342,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-02,ATU4__interval_z,ATU4,interval_z,expected_ordinal_level,0,-0.462008359527,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
