origin,arm,seed,variant,point,mae,rmse,bias
792,GRU_LOCAL,1,ANCHOR_ONLY,MJ3,5.2301273262399341,9.0608460945733817,4.9583357964946648
792,GRU_LOCAL,1,ANCHOR_ONLY,MJ1,22.181406781202181,24.501020940574996,22.181406781202181
792,GRU_LOCAL,1,SHAPE_ONLY,ATU1,39.326781605077478,42.874585543372689,39.319474545059656
792,GRU_LOCAL,1,SHAPE_ONLY,ATU5,50.078013407584457,55.300425841241299,50.036956938119467
792,GRU_LOCAL,1,SHAPE_ONLY,MJ3,11.797278927925477,13.780621371427307,11.739753215321457
792,GRU_LOCAL,1,SHAPE_ONLY,MJ1,26.940745622663773,29.085712154069594,26.940745622663773
792,GRU_LOCAL,1,ANCHORED_SHAPE,ATU1,39.307290950822953,42.855948473257861,39.299151549698166
792,GRU_LOCAL,1,ANCHORED_SHAPE,ATU5,50.069737987310795,55.292448090531508,50.028139853973336
792,GRU_LOCAL,1,ANCHORED_SHAPE,MJ3,11.706893176425814,13.694895286841737,11.639004987178735
792,GRU_LOCAL,1,ANCHORED_SHAPE,MJ1,26.959560179391193,29.103140068908885,26.959560179391193
792,GRU_LOCAL,1,ORIGINAL,ATU1,36.168469682460142,39.627445590007788,35.750880226543217
792,GRU_LOCAL,1,ORIGINAL,ATU5,54.461911433392835,59.334137185722454,54.461911433392835
792,GRU_LOCAL,1,ORIGINAL,MJ3,9.3116184885610753,11.030517488756265,-8.3419779575211823
792,GRU_LOCAL,1,ORIGINAL,MJ1,19.456519359950526,21.204294770822631,18.150681527800039
792,GRU_LOCAL,2,BPLUS,ATU1,29.335478509690908,32.877890262058848,29.335478509690908
792,GRU_LOCAL,2,BPLUS,ATU5,37.540839766187069,42.775051365351246,37.540839766187069
792,GRU_LOCAL,2,BPLUS,MJ3,5.2911468095600966,9.1163682048876531,5.0590840246373849
792,GRU_LOCAL,2,BPLUS,MJ1,22.162592224474757,24.483988940646118,22.162592224474757
792,GRU_LOCAL,2,ANCHOR_ONLY,ATU1,29.315155514329426,32.859758238927526,29.315155514329426
792,GRU_LOCAL,2,ANCHOR_ONLY,ATU5,37.532022682040939,42.767313401278095,37.532022682040939
792,GRU_LOCAL,2,ANCHOR_ONLY,MJ3,5.2301273262399341,9.0608460945733817,4.9583357964946648
792,GRU_LOCAL,2,ANCHOR_ONLY,MJ1,22.181406781202181,24.501020940574996,22.181406781202181
792,GRU_LOCAL,2,SHAPE_ONLY,ATU1,35.017502009756576,37.768994901318102,35.017502009756576
792,GRU_LOCAL,2,SHAPE_ONLY,ATU5,47.306711781599176,51.477569119924418,47.306711781599176
792,GRU_LOCAL,2,SHAPE_ONLY,MJ3,12.012998662884804,13.931458920136452,12.012998662884804
792,GRU_LOCAL,2,SHAPE_ONLY,MJ1,25.642820146042769,27.443295037333467,25.642820146042769
792,GRU_LOCAL,2,ANCHORED_SHAPE,ATU1,34.997179014395087,37.750153215822891,34.997179014395087
792,GRU_LOCAL,2,ANCHORED_SHAPE,ATU5,47.297894697453053,51.469466538139471,47.297894697453053
792,GRU_LOCAL,2,ANCHORED_SHAPE,MJ3,11.912250434742083,13.844678442961053,11.912250434742083
792,GRU_LOCAL,2,ANCHORED_SHAPE,MJ1,25.66163470277019,27.460876043605271,25.66163470277019
792,GRU_LOCAL,2,ORIGINAL,ATU1,32.804324120712977,35.622066443454308,32.690366912125448
792,GRU_LOCAL,2,ORIGINAL,ATU5,50.275074064544647,54.21806170553085,50.275074064544647
792,GRU_LOCAL,2,ORIGINAL,MJ3,10.440978599215164,11.726650884379826,-9.3670128747188475
792,GRU_LOCAL,2,ORIGINAL,MJ1,18.052169831197453,19.683251772226061,17.083623235865566
792,GRU_LOCAL,ensemble,BPLUS,ATU1,29.335478509690908,32.877890262058848,29.335478509690908
792,GRU_LOCAL,ensemble,BPLUS,ATU5,37.540839766187069,42.775051365351246,37.540839766187069
792,GRU_LOCAL,ensemble,BPLUS,MJ3,5.2911468095600966,9.1163682048876531,5.0590840246373849
792,GRU_LOCAL,ensemble,BPLUS,MJ1,22.162592224474757,24.483988940646118,22.162592224474757
792,GRU_LOCAL,ensemble,ANCHOR_ONLY,ATU1,29.315155514329426,32.859758238927526,29.315155514329426
792,GRU_LOCAL,ensemble,ANCHOR_ONLY,ATU5,37.532022682040939,42.767313401278095,37.532022682040939
792,GRU_LOCAL,ensemble,ANCHOR_ONLY,MJ3,5.2301273262399341,9.0608460945733817,4.9583357964946648
792,GRU_LOCAL,ensemble,ANCHOR_ONLY,MJ1,22.181406781202181,24.501020940574996,22.181406781202181
792,GRU_LOCAL,ensemble,SHAPE_ONLY,ATU1,35.06490505662866,38.103377137238581,35.06479188751549
792,GRU_LOCAL,ensemble,SHAPE_ONLY,ATU5,46.092697910125828,50.725314683948753,46.090366757873198
792,GRU_LOCAL,ensemble,SHAPE_ONLY,MJ3,10.636572267166434,12.46224905659624,10.610378419315511
792,GRU_LOCAL,ensemble,SHAPE_ONLY,MJ1,25.36580696352916,27.285220409527991,25.36580696352916
792,GRU_LOCAL,ensemble,ANCHORED_SHAPE,ATU1,35.044720784785,38.084675646262411,35.044468892154008
792,GRU_LOCAL,ensemble,ANCHORED_SHAPE,ATU5,46.084121565478569,50.717303381021154,46.081549673727061
792,GRU_LOCAL,ensemble,ANCHORED_SHAPE,MJ3,10.546073741841003,12.376584670367192,10.509630191172791
792,GRU_LOCAL,ensemble,ANCHORED_SHAPE,MJ1,25.38462152025658,27.302712312372407,25.38462152025658
792,GRU_LOCAL,ensemble,ORIGINAL,ATU1,32.922301682185072,35.964315924217715,32.727729844110421
792,GRU_LOCAL,ensemble,ORIGINAL,ATU5,48.91993470522663,53.309433062770431,48.91993470522663
792,GRU_LOCAL,ensemble,ORIGINAL,MJ3,10.396031859579105,11.636233686644406,-9.6267550640202995
792,GRU_LOCAL,ensemble,ORIGINAL,MJ1,17.971502314211108,19.600501211777292,16.826186670407075
792,GRU_GRAPH,0,BPLUS,ATU1,29.335478509690908,32.877890262058848,29.335478509690908
792,GRU_GRAPH,0,BPLUS,ATU5,37.540839766187069,42.775051365351246,37.540839766187069
792,GRU_GRAPH,0,BPLUS,MJ3,5.2911468095600966,9.1163682048876531,5.0590840246373849
792,GRU_GRAPH,0,BPLUS,MJ1,22.162592224474757,24.483988940646118,22.162592224474757
792,GRU_GRAPH,0,ANCHOR_ONLY,ATU1,29.315155514329426,32.859758238927526,29.315155514329426
792,GRU_GRAPH,0,ANCHOR_ONLY,ATU5,37.532022682040939,42.767313401278095,37.532022682040939
792,GRU_GRAPH,0,ANCHOR_ONLY,MJ3,5.2301273262399341,9.0608460945733817,4.9583357964946648
792,GRU_GRAPH,0,ANCHOR_ONLY,MJ1,22.181406781202181,24.501020940574996,22.181406781202181
792,GRU_GRAPH,0,SHAPE_ONLY,ATU1,30.972240412287093,33.911996219774394,30.95246106844246
792,GRU_GRAPH,0,SHAPE_ONLY,ATU5,41.133572855336197,45.615400681618006,41.029379351763318
792,GRU_GRAPH,0,SHAPE_ONLY,MJ3,8.206986454440683,9.8736112422802265,8.0715370407636495
792,GRU_GRAPH,0,SHAPE_ONLY,MJ1,23.612642270541656,25.456966046967128,23.611386425093215
792,GRU_GRAPH,0,ANCHORED_SHAPE,ATU1,30.95274975803256,33.893447850413402,30.932138073080971
792,GRU_GRAPH,0,ANCHORED_SHAPE,ATU5,41.125778914060263,45.607470200671223,41.020562267617187
792,GRU_GRAPH,0,ANCHORED_SHAPE,MJ3,8.1268692627777011,9.7914229332955394,7.9707888126209312
792,GRU_GRAPH,0,ANCHORED_SHAPE,MJ1,23.631199973252322,25.474417556493766,23.630200981820639
792,GRU_GRAPH,0,ORIGINAL,ATU1,30.100710719904253,33.057938276045881,30.014307282466348
792,GRU_GRAPH,0,ORIGINAL,ATU5,42.234308434474379,46.702016552025192,42.234151354940003
792,GRU_GRAPH,0,ORIGINAL,MJ3,11.270223912207829,12.263437649884928,-10.865238802223923
792,GRU_GRAPH,0,ORIGINAL,MJ1,16.528366855102789,18.064609891773991,15.354822667182376
792,GRU_GRAPH,1,BPLUS,ATU1,29.335478509690908,32.877890262058848,29.335478509690908
792,GRU_GRAPH,1,BPLUS,ATU5,37.540839766187069,42.775051365351246,37.540839766187069
792,GRU_GRAPH,1,BPLUS,MJ3,5.2911468095600966,9.1163682048876531,5.0590840246373849
792,GRU_GRAPH,1,BPLUS,MJ1,22.162592224474757,24.483988940646118,22.162592224474757
792,GRU_GRAPH,1,ANCHOR_ONLY,ATU1,29.315155514329426,32.859758238927526,29.315155514329426
792,GRU_GRAPH,1,ANCHOR_ONLY,ATU5,37.532022682040939,42.767313401278095,37.532022682040939
792,GRU_GRAPH,1,ANCHOR_ONLY,MJ3,5.2301273262399341,9.0608460945733817,4.9583357964946648
792,GRU_GRAPH,1,ANCHOR_ONLY,MJ1,22.181406781202181,24.501020940574996,22.181406781202181
792,GRU_GRAPH,1,SHAPE_ONLY,ATU1,39.534203120620994,43.086701426159927,39.528872366669383
792,GRU_GRAPH,1,SHAPE_ONLY,ATU5,50.237206613090443,55.470010700545316,50.197253661656362
792,GRU_GRAPH,1,SHAPE_ONLY,MJ3,12.100160535438409,14.077799186647532,12.039922692143955
792,GRU_GRAPH,1,SHAPE_ONLY,MJ1,26.959441892693263,29.097817791381274,26.959441892693263
792,GRU_GRAPH,1,ANCHORED_SHAPE,ATU1,39.514512622338273,43.068057335241939,39.5085493713079
792,GRU_GRAPH,1,ANCHORED_SHAPE,ATU5,50.228931192816766,55.462031860009475,50.188436577510231
792,GRU_GRAPH,1,ANCHORED_SHAPE,MJ3,12.010307023298338,13.991732501324851,11.939174464001237
792,GRU_GRAPH,1,ANCHORED_SHAPE,MJ1,26.978256449420684,29.115250541694277,26.978256449420684
792,GRU_GRAPH,1,ORIGINAL,ATU1,36.495115358283499,39.969048249808132,36.105300563613596
792,GRU_GRAPH,1,ORIGINAL,ATU5,54.709605979276425,59.584383846387283,54.709605979276425
792,GRU_GRAPH,1,ORIGINAL,MJ3,8.8202515911283488,10.62619573230026,-7.726017359182241
792,GRU_GRAPH,1,ORIGINAL,MJ1,19.456114202312317,21.199769924933392,18.153753105492825
792,GRU_GRAPH,2,BPLUS,ATU1,29.335478509690908,32.877890262058848,29.335478509690908
792,GRU_GRAPH,2,BPLUS,ATU5,37.540839766187069,42.775051365351246,37.540839766187069
792,GRU_GRAPH,2,BPLUS,MJ3,5.2911468095600966,9.1163682048876531,5.0590840246373849
792,GRU_GRAPH,2,BPLUS,MJ1,22.162592224474757,24.483988940646118,22.162592224474757
792,GRU_GRAPH,2,ANCHOR_ONLY,ATU1,29.315155514329426,32.859758238927526,29.315155514329426
792,GRU_GRAPH,2,ANCHOR_ONLY,ATU5,37.532022682040939,42.767313401278095,37.532022682040939
792,GRU_GRAPH,2,ANCHOR_ONLY,MJ3,5.2301273262399341,9.0608460945733817,4.9583357964946648
792,GRU_GRAPH,2,ANCHOR_ONLY,MJ1,22.181406781202181,24.501020940574996,22.181406781202181
792,GRU_GRAPH,2,SHAPE_ONLY,ATU1,34.57775851275499,37.321595147555961,34.57775851275499
792,GRU_GRAPH,2,SHAPE_ONLY,ATU5,46.857571527043703,51.014768670522805,46.857571527043703
792,GRU_GRAPH,2,SHAPE_ONLY,MJ3,11.691979954432364,13.620864925203932,11.691979954432364
792,GRU_GRAPH,2,SHAPE_ONLY,MJ1,25.453721929242644,27.246038944067841,25.453721929242644
792,GRU_GRAPH,2,ANCHORED_SHAPE,ATU1,34.557435517393507,37.302767057290573,34.557435517393507
792,GRU_GRAPH,2,ANCHORED_SHAPE,ATU5,46.848754442897572,51.006670210334789,46.848754442897572
792,GRU_GRAPH,2,ANCHORED_SHAPE,MJ3,11.591231726289642,13.534482590344785,11.591231726289642
792,GRU_GRAPH,2,ANCHORED_SHAPE,MJ1,25.472536485970068,27.263616655160224,25.472536485970068
792,GRU_GRAPH,2,ORIGINAL,ATU1,33.115426122147255,35.918672483983237,33.058598766735145
792,GRU_GRAPH,2,ORIGINAL,ATU5,50.015261690270378,53.92959312883017,50.015261690270378
792,GRU_GRAPH,2,ORIGINAL,MJ3,10.045954919493424,11.344671807205197,-8.9373381024438103
792,GRU_GRAPH,2,ORIGINAL,MJ1,18.222383753926444,19.863538210492617,17.323552526812932
792,GRU_GRAPH,ensemble,BPLUS,ATU1,29.335478509690908,32.877890262058848,29.335478509690908
792,GRU_GRAPH,ensemble,BPLUS,ATU5,37.540839766187069,42.775051365351246,37.540839766187069
792,GRU_GRAPH,ensemble,BPLUS,MJ3,5.2911468095600966,9.1163682048876531,5.0590840246373849
792,GRU_GRAPH,ensemble,BPLUS,MJ1,22.162592224474757,24.483988940646118,22.162592224474757
792,GRU_GRAPH,ensemble,ANCHOR_ONLY,ATU1,29.315155514329426,32.859758238927526,29.315155514329426
792,GRU_GRAPH,ensemble,ANCHOR_ONLY,ATU5,37.532022682040939,42.767313401278095,37.532022682040939
792,GRU_GRAPH,ensemble,ANCHOR_ONLY,MJ3,5.2301273262399341,9.0608460945733817,4.9583357964946648
792,GRU_GRAPH,ensemble,ANCHOR_ONLY,MJ1,22.181406781202181,24.501020940574996,22.181406781202181
792,GRU_GRAPH,ensemble,SHAPE_ONLY,ATU1,35.019959682858442,38.055638659207034,35.019697315955632
792,GRU_GRAPH,ensemble,SHAPE_ONLY,ATU5,46.031438253959955,50.661040095103836,46.028068180154463
792,GRU_GRAPH,ensemble,SHAPE_ONLY,MJ3,10.631334851489695,12.454101068100156,10.601146562446807
792,GRU_GRAPH,ensemble,SHAPE_ONLY,MJ1,25.341516749009635,27.256261188575625,25.341516749009635
792,GRU_GRAPH,ensemble,ANCHORED_SHAPE,ATU1,34.999793681992472,38.036937790679829,34.99937432059415
792,GRU_GRAPH,ensemble,ANCHORED_SHAPE,ATU5,46.023047618809549,50.653029470686498,46.01925109600834
792,GRU_GRAPH,ensemble,ANCHORED_SHAPE,MJ3,10.541182061016947,12.368455447428822,10.500398334304089
792,GRU_GRAPH,ensemble,ANCHORED_SHAPE,MJ1,25.360331305737059,27.273754907901207,25.360331305737059
792,GRU_GRAPH,ensemble,ORIGINAL,ATU1,33.211632876498641,36.259847045496308,33.059402204271699
792,GRU_GRAPH,ensemble,ORIGINAL,ATU5,48.98633967482894,53.363090220287006,48.98633967482894
792,GRU_GRAPH,ensemble,ORIGINAL,MJ3,9.9726055666848641,11.266008003071573,-9.1761980879499898
792,GRU_GRAPH,ensemble,ORIGINAL,MJ1,18.06043680198739,19.692940057603515,16.94404276649605
792,COND_ATTN,0,BPLUS,ATU1,29.335478509690908,32.877890262058848,29.335478509690908
792,COND_ATTN,0,BPLUS,ATU5,37.540839766187069,42.775051365351246,37.540839766187069
792,COND_ATTN,0,BPLUS,MJ3,5.2911468095600966,9.1163682048876531,5.0590840246373849
792,COND_ATTN,0,BPLUS,MJ1,22.162592224474757,24.483988940646118,22.162592224474757
792,COND_ATTN,0,ANCHOR_ONLY,ATU1,29.315155514329426,32.859758238927526,29.315155514329426
792,COND_ATTN,0,ANCHOR_ONLY,ATU5,37.532022682040939,42.767313401278095,37.532022682040939
792,COND_ATTN,0,ANCHOR_ONLY,MJ3,5.2301273262399341,9.0608460945733817,4.9583357964946648
792,COND_ATTN,0,ANCHOR_ONLY,MJ1,22.181406781202181,24.501020940574996,22.181406781202181
792,COND_ATTN,0,SHAPE_ONLY,ATU1,39.398678773773227,42.919234821899892,39.356678114720701
792,COND_ATTN,0,SHAPE_ONLY,ATU5,66.160294978691752,72.102747664098402,65.848650077487818
792,COND_ATTN,0,SHAPE_ONLY,MJ3,14.120825846746774,16.865527658500699,13.3491447186803
792,COND_ATTN,0,SHAPE_ONLY,MJ1,22.324959861514266,23.770179568159676,22.278219547014249
792,COND_ATTN,0,ANCHORED_SHAPE,ATU1,39.379326843036516,42.900599524342162,39.336355119359219
792,COND_ATTN,0,ANCHORED_SHAPE,ATU5,66.152200113042241,72.09469545172054,65.839832993341702
792,COND_ATTN,0,ANCHORED_SHAPE,MJ3,14.044039641433873,16.785897892274647,13.248396490537578
792,COND_ATTN,0,ANCHORED_SHAPE,MJ1,22.343132283199793,23.787814114394937,22.297034103741669
792,COND_ATTN,0,ORIGINAL,ATU1,43.919319193384702,47.138298695244174,43.919319193384702
792,COND_ATTN,0,ORIGINAL,ATU5,78.824730585564552,84.119555726192729,78.824730585564552
792,COND_ATTN,0,ORIGINAL,MJ3,35.128681907450918,36.609707060208109,-35.128681907450918
792,COND_ATTN,0,ORIGINAL,MJ1,8.0180236494644372,9.1815286084500638,3.9494426277892556
792,COND_ATTN,1,BPLUS,ATU1,29.335478509690908,32.877890262058848,29.335478509690908
792,COND_ATTN,1,BPLUS,ATU5,37.540839766187069,42.775051365351246,37.540839766187069
792,COND_ATTN,1,BPLUS,MJ3,5.2911468095600966,9.1163682048876531,5.0590840246373849
792,COND_ATTN,1,BPLUS,MJ1,22.162592224474757,24.483988940646118,22.162592224474757
792,COND_ATTN,1,ANCHOR_ONLY,ATU1,29.315155514329426,32.859758238927526,29.315155514329426
792,COND_ATTN,1,ANCHOR_ONLY,ATU5,37.532022682040939,42.767313401278095,37.532022682040939
792,COND_ATTN,1,ANCHOR_ONLY,MJ3,5.2301273262399341,9.0608460945733817,4.9583357964946648
792,COND_ATTN,1,ANCHOR_ONLY,MJ1,22.181406781202181,24.501020940574996,22.181406781202181
792,COND_ATTN,1,SHAPE_ONLY,ATU1,29.914032887848627,32.787848074340715,29.884089329230022
792,COND_ATTN,1,SHAPE_ONLY,ATU5,44.253190380092022,48.591326758848354,44.018761886232141
792,COND_ATTN,1,SHAPE_ONLY,MJ3,9.5666553549913136,11.439240272503666,4.836980557072426
792,COND_ATTN,1,SHAPE_ONLY,MJ1,20.255869261755862,21.837669056202824,20.238771320883846
792,COND_ATTN,1,ANCHORED_SHAPE,ATU1,29.89412606304062,32.769325991734235,29.863766333868533
792,COND_ATTN,1,ANCHORED_SHAPE,ATU5,44.244975144693072,48.583339527774598,44.009944802086011
792,COND_ATTN,1,ANCHORED_SHAPE,MJ3,9.5380182736629138,11.397005474078355,4.7362323289297059
792,COND_ATTN,1,ANCHORED_SHAPE,MJ1,20.273842723719859,21.85510720216223,20.257585877611266
792,COND_ATTN,1,ORIGINAL,ATU1,43.409656206629705,45.457479453731629,43.409656206629705
792,COND_ATTN,1,ORIGINAL,ATU5,78.734824862408587,81.37959378310093,78.734824862408587
792,COND_ATTN,1,ORIGINAL,MJ3,38.560528008926838,39.929615042344246,-38.560528008926838
792,COND_ATTN,1,ORIGINAL,MJ1,7.2070971098931436,8.5510625817509798,2.4175909595739751
792,COND_ATTN,2,BPLUS,ATU1,29.335478509690908,32.877890262058848,29.335478509690908
792,COND_ATTN,2,BPLUS,ATU5,37.540839766187069,42.775051365351246,37.540839766187069
792,COND_ATTN,2,BPLUS,MJ3,5.2911468095600966,9.1163682048876531,5.0590840246373849
792,COND_ATTN,2,BPLUS,MJ1,22.162592224474757,24.483988940646118,22.162592224474757
792,COND_ATTN,2,ANCHOR_ONLY,ATU1,29.315155514329426,32.859758238927526,29.315155514329426
792,COND_ATTN,2,ANCHOR_ONLY,ATU5,37.532022682040939,42.767313401278095,37.532022682040939
792,COND_ATTN,2,ANCHOR_ONLY,MJ3,5.2301273262399341,9.0608460945733817,4.9583357964946648
792,COND_ATTN,2,ANCHOR_ONLY,MJ1,22.181406781202181,24.501020940574996,22.181406781202181
792,COND_ATTN,2,SHAPE_ONLY,ATU1,21.817910204958039,24.517750952295451,21.806928448533117
792,COND_ATTN,2,SHAPE_ONLY,ATU5,17.471754654302341,21.337972756148918,15.96753287935161
792,COND_ATTN,2,SHAPE_ONLY,MJ3,10.27090689774522,13.712584113275176,8.8086384932000161
792,COND_ATTN,2,SHAPE_ONLY,MJ1,28.672213382826175,30.686306396207417,28.672213382826175
792,COND_ATTN,2,ANCHORED_SHAPE,ATU1,21.797864656632211,24.499676744224796,21.786605453171639
792,COND_ATTN,2,ANCHORED_SHAPE,ATU5,17.465585704643782,21.331375598425893,15.958715795205482
792,COND_ATTN,2,ANCHORED_SHAPE,MJ3,10.21810822363131,13.648084254870399,8.7078902650572978
792,COND_ATTN,2,ANCHORED_SHAPE,MJ1,28.691027939553596,30.703886793040532,28.691027939553596
792,COND_ATTN,2,ORIGINAL,ATU1,38.405205486324157,40.006721833288516,38.405205486324157
792,COND_ATTN,2,ORIGINAL,ATU5,63.350295823440042,64.912302039030649,63.350295823440042
792,COND_ATTN,2,ORIGINAL,MJ3,35.945380208345625,37.450142980798987,-35.945380208345625
792,COND_ATTN,2,ORIGINAL,MJ1,11.64682848431622,12.923811093200001,6.8899429026020256
792,COND_ATTN,ensemble,BPLUS,ATU1,29.335478509690908,32.877890262058848,29.335478509690908
792,COND_ATTN,ensemble,BPLUS,ATU5,37.540839766187069,42.775051365351246,37.540839766187069
792,COND_ATTN,ensemble,BPLUS,MJ3,5.2911468095600966,9.1163682048876531,5.0590840246373849
792,COND_ATTN,ensemble,BPLUS,MJ1,22.162592224474757,24.483988940646118,22.162592224474757
792,COND_ATTN,ensemble,ANCHOR_ONLY,ATU1,29.315155514329426,32.859758238927526,29.315155514329426
792,COND_ATTN,ensemble,ANCHOR_ONLY,ATU5,37.532022682040939,42.767313401278095,37.532022682040939
792,COND_ATTN,ensemble,ANCHOR_ONLY,MJ3,5.2301273262399341,9.0608460945733817,4.9583357964946648
792,COND_ATTN,ensemble,ANCHOR_ONLY,MJ1,22.181406781202181,24.501020940574996,22.181406781202181
792,COND_ATTN,ensemble,SHAPE_ONLY,ATU1,30.351911950851306,33.337854390129316,30.349231964161259
792,COND_ATTN,ensemble,SHAPE_ONLY,ATU5,42.072397880079926,46.582182613563759,41.944981614357154
792,COND_ATTN,ensemble,SHAPE_ONLY,MJ3,10.638501500096092,13.203512864889628,8.9982545896508395
792,COND_ATTN,ensemble,SHAPE_ONLY,MJ1,23.741578509811013,25.379526483902794,23.729734750241427
792,COND_ATTN,ensemble,ANCHORED_SHAPE,ATU1,30.331727679007649,33.319354341894744,30.328908968799777
792,COND_ATTN,ensemble,ANCHORED_SHAPE,ATU5,42.064242829555695,46.57424341757546,41.936164530211023
792,COND_ATTN,ensemble,ANCHORED_SHAPE,MJ3,10.583141552208794,13.135059412359389,8.8975063615081211
792,COND_ATTN,ensemble,ANCHORED_SHAPE,MJ1,23.760007785513299,25.397118880216279,23.748549306968844
792,COND_ATTN,ensemble,ORIGINAL,ATU1,41.911393628779514,44.123707578007277,41.911393628779514
792,COND_ATTN,ensemble,ORIGINAL,ATU5,73.636617090471049,76.373225877550141,73.636617090471049
792,COND_ATTN,ensemble,ORIGINAL,MJ3,36.544863374907798,37.800677314088041,-36.544863374907798
792,COND_ATTN,ensemble,ORIGINAL,MJ1,8.940985960369348,10.027339875051958,4.4189921633217484
972,GRU_LOCAL,0,BPLUS,ATU1,57.476507409896605,59.098537058947514,57.476507409896605
972,GRU_LOCAL,0,BPLUS,ATU5,65.468688930976498,66.249561375033295,65.468688930976498
972,GRU_LOCAL,0,BPLUS,MJ3,57.516529312457109,70.488055064486446,57.516529312457109
972,GRU_LOCAL,0,BPLUS,MJ1,65.790696965530515,72.8334032590692,65.790696965530515
972,GRU_LOCAL,0,ANCHOR_ONLY,ATU1,21.763310770114789,25.743540435310912,21.763310770114789
972,GRU_LOCAL,0,ANCHOR_ONLY,ATU5,16.810277394996838,19.632640630849419,16.810277394996838
972,GRU_LOCAL,0,ANCHOR_ONLY,MJ3,53.209450545262904,66.65708459914589,52.751797738412264
972,GRU_LOCAL,0,ANCHOR_ONLY,MJ1,38.66403864984386,49.700192833440141,38.649972116331568
972,GRU_LOCAL,0,SHAPE_ONLY,ATU1,42.964020515501396,43.399333787857053,42.964020515501396
972,GRU_LOCAL,0,SHAPE_ONLY,ATU5,47.33964906641198,47.802510167080378,47.33964906641198
972,GRU_LOCAL,0,SHAPE_ONLY,MJ3,42.445161412098777,53.289419934854251,42.397065640890766
972,GRU_LOCAL,0,SHAPE_ONLY,MJ1,57.302543014814376,62.567838499059832,57.302543014814376
972,GRU_LOCAL,0,ANCHORED_SHAPE,ATU1,7.739546654111126,9.4957654378207952,7.2508238757195755
972,GRU_LOCAL,0,ANCHORED_SHAPE,ATU5,5.195079023263534,6.7658509438149901,-1.3187624695676829
972,GRU_LOCAL,0,ANCHORED_SHAPE,MJ3,39.545982154107811,49.582695261088148,37.632334066845921
972,GRU_LOCAL,0,ANCHORED_SHAPE,MJ1,30.420448927516258,39.254149507223204,30.161818165615443
972,GRU_LOCAL,0,ORIGINAL,ATU1,27.260002040808743,27.941059851736181,27.260002040808743
972,GRU_LOCAL,0,ORIGINAL,ATU5,21.910594056359976,22.839965274646207,21.854665616390992
972,GRU_LOCAL,0,ORIGINAL,MJ3,38.993051035603457,48.502964091548606,36.197878717278606
972,GRU_LOCAL,0,ORIGINAL,MJ1,41.324228312891762,48.361604854841062,41.324228312891762
972,GRU_LOCAL,1,BPLUS,ATU1,57.476507409896605,59.098537058947514,57.476507409896605
972,GRU_LOCAL,1,BPLUS,ATU5,65.468688930976498,66.249561375033295,65.468688930976498
972,GRU_LOCAL,1,BPLUS,MJ3,57.516529312457109,70.488055064486446,57.516529312457109
972,GRU_LOCAL,1,BPLUS,MJ1,65.790696965530515,72.8334032590692,65.790696965530515
972,GRU_LOCAL,1,ANCHOR_ONLY,ATU1,21.763310770114789,25.743540435310912,21.763310770114789
972,GRU_LOCAL,1,ANCHOR_ONLY,ATU5,16.810277394996838,19.632640630849419,16.810277394996838
972,GRU_LOCAL,1,ANCHOR_ONLY,MJ3,53.209450545262904,66.65708459914589,52.751797738412264
972,GRU_LOCAL,1,ANCHOR_ONLY,MJ1,38.66403864984386,49.700192833440141,38.649972116331568
972,GRU_LOCAL,1,SHAPE_ONLY,ATU1,41.233301857986838,41.900398305081872,41.233301857986838
972,GRU_LOCAL,1,SHAPE_ONLY,ATU5,47.078633010724594,47.404449922360463,47.078633010724594
972,GRU_LOCAL,1,SHAPE_ONLY,MJ3,43.593439480748103,55.181633086185101,43.457597689362387
972,GRU_LOCAL,1,SHAPE_ONLY,MJ1,54.706668457478386,60.590389529266261,54.706668457478386
972,GRU_LOCAL,1,ANCHORED_SHAPE,ATU1,6.6658705227464115,9.2698305072261995,5.5201052182050265
972,GRU_LOCAL,1,ANCHORED_SHAPE,ATU5,4.2970774837823917,5.7688722010416384,-1.5797785252550718
972,GRU_LOCAL,1,ANCHORED_SHAPE,MJ3,41.234189679553367,51.5129859486496,38.692866115317536
972,GRU_LOCAL,1,ANCHORED_SHAPE,MJ1,28.569653470324834,37.924358618262737,27.56594360827944
972,GRU_LOCAL,1,ORIGINAL,ATU1,28.551941000688796,29.507143726891986,28.551941000688796
972,GRU_LOCAL,1,ORIGINAL,ATU5,28.454870671979375,28.990754582145076,28.454870671979375
972,GRU_LOCAL,1,ORIGINAL,MJ3,39.505121490678796,48.01376494526582,33.895011300947424
972,GRU_LOCAL,1,ORIGINAL,MJ1,38.913753102886972,46.825803892129848,38.913753102886972
972,GRU_LOCAL,2,BPLUS,ATU1,57.476507409896605,59.098537058947514,57.476507409896605
972,GRU_LOCAL,2,BPLUS,ATU5,65.468688930976498,66.249561375033295,65.468688930976498
972,GRU_LOCAL,2,BPLUS,MJ3,57.516529312457109,70.488055064486446,57.516529312457109
972,GRU_LOCAL,2,BPLUS,MJ1,65.790696965530515,72.8334032590692,65.790696965530515
972,GRU_LOCAL,2,ANCHOR_ONLY,ATU1,21.763310770114789,25.743540435310912,21.763310770114789
972,GRU_LOCAL,2,ANCHOR_ONLY,ATU5,16.810277394996838,19.632640630849419,16.810277394996838
972,GRU_LOCAL,2,ANCHOR_ONLY,MJ3,53.209450545262904,66.65708459914589,52.751797738412264
