start,end,teacher,point,index,date,residual,slow,fast,diagnostic_retained
612,792,612,ATU1,708,2018-06-09,-6.4274731892438126,-6.1346163018401603,-0.29285688740365234,True
612,792,612,ATU1,709,2018-06-10,-5.8841937955722301,-6.1184600111131973,0.23426621554096716,True
612,792,612,ATU1,710,2018-06-11,-5.3673080737483474,-6.0699985957993361,0.7026905220509887,True
612,792,612,ATU1,711,2018-06-12,-4.8756589313789505,-5.992944423901247,1.1172854925222966,True
612,792,612,ATU1,712,2018-06-13,-4.4069900823103012,-5.8906247889598946,1.4836347066495934,True
612,792,612,ATU1,713,2018-06-14,-3.9599029641296397,-5.7660620905837483,1.8061591264541086,True
612,792,612,ATU1,714,2018-06-15,-3.6034758123560664,-5.6265403952142199,2.0230645828581535,True
612,792,612,ATU1,715,2018-06-16,-3.2070213442727322,-5.4704423919276719,2.2634210476549397,True
612,792,612,ATU1,716,2018-06-17,-2.8089340742837976,-5.2987321778861309,2.4897981036023333,True
612,792,612,ATU1,717,2018-06-18,-2.8925063517343119,-5.1434918020053688,2.2509854502710569,True
612,792,612,ATU1,718,2018-06-19,-3.1116754057946423,-5.0124068732175795,1.9007314674229372,True
612,792,612,ATU1,719,2018-06-20,-3.343702971921573,-4.9047485570049334,1.5610455850833604,True
612,792,612,ATU1,720,2018-06-21,-3.6021900153056094,-4.8207125220565903,1.2185225067509808,True
612,792,612,ATU1,721,2018-06-22,-3.333825003417644,-4.7247842950476251,1.3909592916299811,True
612,792,612,ATU1,722,2018-06-23,-2.9127688580257995,-4.6078800733042815,1.695111215278482,True
612,792,612,ATU1,723,2018-06-24,-2.4764583359126959,-4.4703689934725661,1.9939106575598702,True
612,792,612,ATU1,724,2018-06-25,-2.0595121255846038,-4.3148298407056007,2.2553177151209969,True
612,792,612,ATU1,725,2018-06-26,-1.6688775083585483,-4.1441232386186941,2.4752457302601458,True
612,792,612,ATU1,726,2018-06-27,-1.3051513009449422,-3.9609637587687745,2.6558124578238322,True
612,792,612,ATU1,727,2018-06-28,-1.0377329971231575,-3.7723682257593798,2.7346352286362223,True
612,792,612,ATU1,728,2018-06-29,-0.81540875726943796,-3.5815966471471254,2.7661878898776875,True
612,792,612,ATU1,729,2018-06-30,-0.71534082172206581,-3.3966769164745405,2.6813360947524747,True
612,792,612,ATU1,730,2018-07-01,-0.65823260920080884,-3.2200030901988157,2.5617704809980069,True
612,792,612,ATU1,731,2018-07-02,-0.61620628543920475,-3.052016199569163,2.4358099141299583,True
612,792,612,ATU1,732,2018-07-03,-0.60503751136144501,-2.8941466067815682,2.2891090954201232,True
612,792,612,ATU1,733,2018-07-04,-0.62040396011707344,-2.7474535328032137,2.1270495726861403,True
612,792,612,ATU1,734,2018-07-05,-0.68655713595546786,-2.6144924749420686,1.9279353389866007,True
612,792,612,ATU1,735,2018-07-06,-0.76660030707034821,-2.4952736254019574,1.7286733183316092,True
612,792,612,ATU1,736,2018-07-07,-0.84801557280871975,-2.3889989123314259,1.5409833395227062,True
612,792,612,ATU1,737,2018-07-08,-0.94361222668680966,-2.2957481584188701,1.3521359317320605,True
612,792,612,ATU1,738,2018-07-09,-1.1092636434933638,-2.2192007703591603,1.1099371268657965,True
612,792,612,ATU1,739,2018-07-10,-1.2900394549779435,-2.1592548790442434,0.86921542406629992,True
612,792,612,ATU1,740,2018-07-11,-1.4669371515460625,-2.114589219205651,0.64765206765958849,True
612,792,612,ATU1,741,2018-07-12,-1.6398860897086251,-2.083963210851004,0.44407712114237885,True
612,792,612,ATU1,742,2018-07-13,-1.8064039082038903,-2.066056159067319,0.25965225086342869,True
612,792,612,ATU1,743,2018-07-14,-1.6260526793703889,-2.0376688377965491,0.41161615842616017,True
612,792,612,ATU1,744,2018-07-15,-1.3523450733168829,-1.993454401378506,0.64110932806162313,True
612,792,612,ATU1,745,2018-07-16,-1.0764454091311109,-1.934292530910932,0.85784712177982114,True
612,792,612,ATU1,746,2018-07-17,-0.82016187672621754,-1.8624131338667567,1.0422512571405391,True
612,792,612,ATU1,747,2018-07-18,-0.58674747896208146,-1.7801121238729065,1.1933646449108251,True
612,792,612,ATU1,748,2018-07-19,-0.37524497820959368,-1.6894755338301122,1.3142305556205185,True
612,792,612,ATU1,749,2018-07-20,-0.1838824272769557,-1.5923404946976505,1.4084580674206948,True
612,792,612,ATU1,750,2018-07-21,-0.010810332691562508,-1.4903062906972577,1.4794959580056952,True
612,792,612,ATU1,751,2018-07-22,0.14575062515547188,-1.3847542316099848,1.5305048567654567,True
612,792,612,ATU1,752,2018-07-23,0.28748608267915188,-1.276867759720363,1.5643538423995149,True
612,792,612,ATU1,753,2018-07-24,0.41598952606358353,-1.1676511606375277,1.5836406867011112,True
612,792,612,ATU1,754,2018-07-25,0.53276839740260584,-1.0579466730220353,1.5907150704246411,True
612,792,612,ATU1,755,2018-07-26,0.63925065839544004,-0.94845007099510126,1.5877007293905412,True
612,792,612,ATU1,756,2018-07-27,0.72737561065935097,-0.84033228508191082,1.5677078957412618,True
612,792,612,ATU1,757,2018-07-28,0.8054730032188786,-0.73415129873992435,1.539624301958803,True
612,792,612,ATU1,758,2018-07-29,0.74233546568029851,-0.63889408813216808,1.3812295538124666,True
612,792,612,ATU1,759,2018-07-30,0.58208283393838656,-0.56012138348245488,1.1422042174208413,True
612,792,612,ATU1,760,2018-07-31,0.39855230049619195,-0.49827146838705832,0.89682376888325033,True
612,792,612,ATU1,761,2018-08-01,0.21722870840568476,-0.45211016665849424,0.669338875064179,True
612,792,612,ATU1,762,2018-08-02,0.049666227638340388,-0.41973749605869842,0.46940372369703881,True
612,792,612,ATU1,763,2018-08-03,-0.10200197452655857,-0.39923843015339905,0.29723645562684048,True
612,792,612,ATU1,764,2018-08-04,-0.24247836236293097,-0.38912487739272367,0.1466465150297927,True
612,792,612,ATU1,765,2018-08-05,-0.39270983256636782,-0.38935616482328134,-0.0033536677430864859,True
612,792,612,ATU1,766,2018-08-06,-0.29277606367344333,-0.38312519055554983,0.090349126882106501,True
612,792,612,ATU1,767,2018-08-07,-0.11887208293876483,-0.36607660296737016,0.24720452002860532,True
612,792,612,ATU1,768,2018-08-08,0.064460000104588744,-0.33830004793046953,0.40276004803505827,True
612,792,612,ATU1,769,2018-08-09,0.24111800760891811,-0.30091823789567029,0.5420362455045884,True
612,792,612,ATU1,770,2018-08-10,0.40801482407584899,-0.2551806209942819,0.66319544507013095,True
612,792,612,ATU1,771,2018-08-11,0.56503127176387125,-0.20226372468730427,0.76729499645117549,True
612,792,612,ATU1,772,2018-08-12,0.7126330481476657,-0.14323812643988684,0.85587117458755257,True
612,792,612,ATU1,773,2018-08-13,0.85135214850919283,-0.079071011927042981,0.93042316043623585,True
612,792,612,ATU1,774,2018-08-14,0.98168216600663527,-0.010635323028095986,0.99231748903473127,True
612,792,612,ATU1,775,2018-08-15,1.1040609110203263,0.061280563039544156,1.0427803479807822,True
612,792,612,ATU1,776,2018-08-16,1.2188706940533507,0.13596379729849939,1.0829068967548512,True
612,792,612,ATU1,777,2018-08-17,1.3149341600019966,0.21202640134388628,1.1029077586581102,True
612,792,612,ATU1,778,2018-08-18,1.3906796187018813,0.28806854439924079,1.1026110743026405,True
612,792,612,ATU1,779,2018-08-19,1.4572523412229543,0.3634997570975449,1.0937525841254094,True
612,792,612,ATU1,780,2018-08-20,1.317515721498637,0.42504917415567989,0.89246654734295716,True
612,792,612,ATU1,781,2018-08-21,1.1153046457861251,0.46958178522861183,0.64572286055751327,True
612,792,612,ATU1,782,2018-08-22,0.90378822528612091,0.49759510394199946,0.40619312134412144,True
612,792,612,ATU1,783,2018-08-23,0.93871477463790143,0.52605443753528347,0.41266033710261796,True
612,792,612,ATU1,784,2018-08-24,1.0470228861631199,0.55966530518869229,0.48735758097442761,True
612,792,612,ATU1,785,2018-08-25,1.1650069630265421,0.59871960569436,0.56628735733218205,True
612,792,612,ATU1,786,2018-08-26,1.2764720873043416,0.64244557224984267,0.63402651505449892,True
612,792,612,ATU1,787,2018-08-27,1.3780142837871381,0.68990161815547457,0.68811266563166351,True
612,792,612,ATU1,788,2018-08-28,1.4691687909046323,0.74017691962316212,0.72899187128147014,True
612,792,612,ATU1,789,2018-08-29,1.5500713559137012,0.79242817357739037,0.75764318233631078,True
612,792,612,ATU1,790,2018-08-30,1.6209476488740506,0.84588104295136834,0.77506660592268228,True
612,792,612,ATU1,791,2018-08-31,1.6820086360216351,0.89982475863332101,0.78218387738831407,True
612,792,612,ATU5,612,2018-03-05,-0.17359115168420658,-0.17359115168420658,0,False
612,792,612,ATU5,613,2018-03-06,-0.34815420419499787,-0.18485328410425761,-0.16330092009074026,False
612,792,612,ATU5,614,2018-03-07,-0.52244838648255154,-0.20663361328995397,-0.31581477319259754,False
612,792,612,ATU5,615,2018-03-08,-0.7200027106675293,-0.23975420021753946,-0.48024851044998984,False
612,792,612,ATU5,616,2018-03-09,-0.93856003518686748,-0.28483844763491545,-0.65372158755195198,False
612,792,612,ATU5,617,2018-03-10,-1.1667844865152688,-0.34173819207880918,-0.8250462944364596,False
612,792,612,ATU5,618,2018-03-11,-1.3992238993604929,-0.40996307641956298,-0.98926082294092987,False
612,792,612,ATU5,619,2018-03-12,-1.6512948908463159,-0.49004899993096634,-1.1612458909153496,False
612,792,612,ATU5,620,2018-03-13,-1.925758330438839,-0.58267540835082909,-1.3430829220880098,False
612,792,612,ATU5,621,2018-03-14,-2.2089379155842153,-0.6875955701078218,-1.5213423454763935,False
612,792,612,ATU5,622,2018-03-15,-2.4338959009381256,-0.80026010758074451,-1.6336357933573811,False
612,792,612,ATU5,623,2018-03-16,-2.6319307726548118,-0.91843240855326491,-1.7134983641015469,False
612,792,612,ATU5,624,2018-03-17,-2.8187959512773091,-1.0410365080838484,-1.7777594431934607,False
612,792,612,ATU5,625,2018-03-18,-2.9996603198591743,-1.1673993346499985,-1.8322609852091758,False
612,792,612,ATU5,626,2018-03-19,-3.1888906532859096,-1.2978181294007023,-1.8910725238852073,False
612,792,612,ATU5,627,2018-03-20,-3.3662822990165751,-1.4312674306662423,-1.9350148683503328,False
612,792,612,ATU5,628,2018-03-21,-3.534780055102317,-1.5669779225653437,-1.9678021325369732,False
612,792,612,ATU5,629,2018-03-22,-3.6959764748662565,-1.7043326678750801,-1.9916438069911764,False
612,792,612,ATU5,630,2018-03-23,-3.8500539989140634,-1.8427663021356595,-2.0072876967784037,False
612,792,612,ATU5,631,2018-03-24,-3.9966450640941389,-1.9817262222620129,-2.014918841832126,False
612,792,612,ATU5,632,2018-03-25,-4.135214513622202,-2.1206609507368639,-2.0145535628853382,False
612,792,612,ATU5,633,2018-03-26,-4.2710052146179009,-2.2593928387291888,-2.0116123758887121,False
612,792,612,ATU5,634,2018-03-27,-4.4488219898039461,-2.4006463323469154,-2.0481756574570307,False
612,792,612,ATU5,635,2018-03-28,-4.5908693866063004,-2.5419510455249399,-2.0489183410813605,False
612,792,612,ATU5,636,2018-03-29,-4.7101361102318151,-2.6818339529253832,-2.0283021573064319,False
612,792,612,ATU5,637,2018-03-30,-4.8145363411558719,-2.8194276553918662,-1.9951086857640057,False
612,792,612,ATU5,638,2018-03-31,-5.004103651195976,-2.9603744938308409,-2.0437291573651351,False
612,792,612,ATU5,639,2018-04-01,-5.1341013718402451,-3.1006149375733827,-2.0334864342668624,False
612,792,612,ATU5,640,2018-04-02,-5.2288014521781179,-3.2379172933543332,-1.9908841588237847,False
612,792,612,ATU5,641,2018-04-03,-5.3034714907971079,-3.3711788544796732,-1.9322926363174346,False
612,792,612,ATU5,642,2018-04-04,-5.3634865139565022,-3.4997148325104366,-1.8637716814460656,True
612,792,612,ATU5,643,2018-04-05,-5.4298136592911987,-3.624237337464034,-1.8055763218271648,True
612,792,612,ATU5,644,2018-04-06,-5.4928014310067965,-3.7447898596280829,-1.7480115713787137,True
612,792,612,ATU5,645,2018-04-07,-5.5489374662065529,-3.8611864794073387,-1.6877509867992142,True
612,792,612,ATU5,646,2018-04-08,-5.6196351845688923,-3.9746347829661488,-1.6450004016027435,True
612,792,612,ATU5,647,2018-04-09,-5.6917366136707415,-4.0854155462374129,-1.6063210674333286,True
612,792,612,ATU5,648,2018-04-10,-5.710764471407515,-4.1902767672161287,-1.5204877041913862,True
612,792,612,ATU5,649,2018-04-11,-5.6981708926491592,-4.2875602591795499,-1.4106106334696094,True
612,792,612,ATU5,650,2018-04-12,-5.6649097294255171,-4.3764215153244503,-1.2884882141010667,True
612,792,612,ATU5,651,2018-04-13,-5.6145292054100082,-4.4562994308138402,-1.158229774596168,True
612,792,612,ATU5,652,2018-04-14,-5.5477493610004558,-4.5267155553420091,-1.0210338056584467,True
612,792,612,ATU5,653,2018-04-15,-5.4733242121736794,-4.5877870815892132,-0.88553713058446615,True
612,792,612,ATU5,654,2018-04-16,-5.4041018789129112,-4.6404525523842901,-0.76364932652862105,True
612,792,612,ATU5,655,2018-04-17,-5.343124750696802,-4.6857862425980006,-0.65733850809880146,True
612,792,612,ATU5,656,2018-04-18,-5.2833117141418597,-4.7243362730201843,-0.55897544112167541,True
612,792,612,ATU5,657,2018-04-19,-5.2215130440474695,-4.7564121937316219,-0.46510085031584758,True
612,792,612,ATU5,658,2018-04-20,-5.1592008609624145,-4.7823985593594154,-0.3768023016029991,True
612,792,612,ATU5,659,2018-04-21,-5.0206690192692349,-4.7977708470955323,-0.22289817217370267,True
612,792,612,ATU5,660,2018-04-22,-4.8384196655114238,-4.8003933515094603,-0.038026314001963435,True
612,792,612,ATU5,661,2018-04-23,-4.629121753801769,-4.7893435710121901,0.16022181721042106,True
612,792,612,ATU5,662,2018-04-24,-4.3983102968379626,-4.7641156178396589,0.36580532100169627,True
612,792,612,ATU5,663,2018-04-25,-4.1472687615529367,-4.7243190464663218,0.57705028491338517,True
612,792,612,ATU5,664,2018-04-26,-3.895883140100409,-4.6708715686362634,0.77498842853585437,True
612,792,612,ATU5,665,2018-04-27,-3.6348487949160244,-4.6040313896865701,0.96918259477054569,True
612,792,612,ATU5,666,2018-04-28,-3.3590988249031852,-4.5237131597005451,1.1646143347973599,True
612,792,612,ATU5,667,2018-04-29,-3.0758564058332922,-4.4303030465478193,1.354446640714527,True
612,792,612,ATU5,668,2018-04-30,-2.9583617829279092,-4.335339094056212,1.3769773111283028,True
612,792,612,ATU5,669,2018-05-01,-3.0003809431048012,-4.2492127617367661,1.2488318186319649,True
612,792,612,ATU5,670,2018-05-02,-2.7394497490140566,-4.1518086963998169,1.4123589473857603,True
612,792,612,ATU5,671,2018-05-03,-2.3318002934432798,-4.0343887994348782,1.7025885059915984,True
612,792,612,ATU5,672,2018-05-04,-1.8656102037147093,-3.8944675997109961,2.0288573959962868,True
612,792,612,ATU5,673,2018-05-05,-1.3732962599672192,-3.7318113842436555,2.3585151242764364,True
612,792,612,ATU5,674,2018-05-06,-0.87585650606274612,-3.5475562308126292,2.671699724749883,True
612,792,612,ATU5,675,2018-05-07,-0.36025603668008443,-3.3419239602234327,2.9816679235433483,True
612,792,612,ATU5,676,2018-05-08,0.16935057636294459,-3.1153901191533437,3.2847406955162883,True
612,792,612,ATU5,677,2018-05-09,0.71051864523190034,-2.8685572956446181,3.5790759408765185,True
612,792,612,ATU5,678,2018-05-10,1.2555033316901927,-2.6024888680746305,3.8579921997648232,True
612,792,612,ATU5,679,2018-05-11,1.8069670629464554,-2.3180078402668185,4.1249749032132739,True
612,792,612,ATU5,680,2018-05-12,2.24308607611556,-2.0237437166292453,4.2668297927448053,True
612,792,612,ATU5,681,2018-05-13,2.6099358347717043,-1.724796648796926,4.3347324835686303,True
612,792,612,ATU5,682,2018-05-14,2.9593731577900826,-1.4225921451461512,4.3819653029362335,True
612,792,612,ATU5,683,2018-05-15,3.3196397616195554,-1.1166416995483637,4.4362814611679191,True
612,792,612,ATU5,684,2018-05-16,3.7001433945125655,-0.80588137089927137,4.5060247654118371,True
612,792,612,ATU5,685,2018-05-17,4.0739663405629472,-0.4910524862888056,4.5650188268517526,True
612,792,612,ATU5,686,2018-05-18,4.4568803806937467,-0.17183101099960868,4.6287113916933551,True
612,792,612,ATU5,687,2018-05-19,4.8561711675682773,0.15255622632735172,4.7036149412409252,True
612,792,612,ATU5,688,2018-05-20,5.2623162677189157,0.48221816448164617,4.7800981032372691,True
612,792,612,ATU5,689,2018-05-21,5.6563580046658899,0.81603363804191997,4.8403243666239701,True
612,792,612,ATU5,690,2018-05-22,6.0246890789156851,1.1520759245499048,4.87261315436578,True
612,792,612,ATU5,691,2018-05-23,6.2560222625693314,1.481362785067287,4.7746594775020448,True
612,792,612,ATU5,692,2018-05-24,6.3137813779027283,1.7931317265405411,4.520649651362187,True
612,792,612,ATU5,693,2018-05-25,6.0527485382197028,2.0679457143908095,3.9848028238288933,True
612,792,612,ATU5,694,2018-05-26,5.4706105630085631,2.2874724788177612,3.1831380841908019,True
612,792,612,ATU5,695,2018-05-27,4.8615350131093464,2.4535410294172184,2.407993983692128,True
612,792,612,ATU5,696,2018-05-28,4.3772931290216093,2.5776540681013724,1.7996390609202368,True
612,792,612,ATU5,697,2018-05-29,4.0052939229714184,2.6697598651897625,1.3355340577816559,True
612,792,612,ATU5,698,2018-05-30,3.7246111672241113,2.7378147879016557,0.98679637932245567,True
612,792,612,ATU5,699,2018-05-31,3.5257133068445228,2.7886469504140985,0.73706635643042429,True
612,792,612,ATU5,700,2018-06-01,3.3961277261479381,2.8278392585259589,0.56828846762197927,True
612,792,612,ATU5,701,2018-06-02,3.3228014554792935,2.8597723034906903,0.46302915198860317,True
612,792,612,ATU5,702,2018-06-03,3.2984354723001843,2.8880731530913026,0.41036231920888167,True
612,792,612,ATU5,703,2018-06-04,3.3108034473541466,2.9153460753018088,0.39545737205233777,True
612,792,612,ATU5,704,2018-06-05,3.6461532986118073,2.9624949284185824,0.68365837019322484,True
612,792,612,ATU5,705,2018-06-06,4.1074411003734212,3.0363624233834106,1.0710786769900107,True
612,792,612,ATU5,706,2018-06-07,4.5962760019579036,3.1370020090978938,1.4592739928600098,True
612,792,612,ATU5,707,2018-06-08,5.0758539634672388,3.2620892319604318,1.8137647315068071,True
612,792,612,ATU5,708,2018-06-09,5.5353943218799486,3.408754076471368,2.1266402454085807,True
612,792,612,ATU5,709,2018-06-10,5.9737242694803854,3.5742360244074334,2.399488245072952,True
612,792,612,ATU5,710,2018-06-11,6.390428216044711,3.7559258432227414,2.6345023728219696,True
612,792,612,ATU5,711,2018-06-12,6.7857084589485339,3.9513956893985984,2.8343127695499355,True
612,792,612,ATU5,712,2018-06-13,7.1607403379513244,4.1584501828536125,3.0022901550977119,True
612,792,612,ATU5,713,2018-06-14,7.5162483623147409,4.3750823234640075,3.1411660388507334,True
612,792,612,ATU5,714,2018-06-15,7.7981155039253736,4.5959231738163533,3.2021923301090203,True
612,792,612,ATU5,715,2018-06-16,8.096291947319628,4.8217534172681775,3.2745385300514505,True
612,792,612,ATU5,716,2018-06-17,8.3931427317706948,5.0521656311070497,3.3409771006636451,True
612,792,612,ATU5,717,2018-06-18,8.3615201185192518,5.2656723722304166,3.0958477462888352,True
612,792,612,ATU5,718,2018-06-19,8.2174824297499072,5.4561117307800613,2.7613706989698459,True
612,792,612,ATU5,719,2018-06-20,8.0533553959870687,5.6236758382127716,2.4296795577742971,True
612,792,612,ATU5,720,2018-06-21,7.8720733188220038,5.7687337401875602,2.1033395786344435,True
612,792,612,ATU5,721,2018-06-22,8.014746532903132,5.9136377913305003,2.1011087415726317,True
612,792,612,ATU5,722,2018-06-23,8.2772336984972981,6.0661278498573905,2.2111058486399076,True
612,792,612,ATU5,723,2018-06-24,8.5564726168928473,6.2267952541822584,2.3296773627105889,True
612,792,612,ATU5,724,2018-06-25,8.8167628712202486,6.3938899391524515,2.4228729320677971,True
612,792,612,ATU5,725,2018-06-26,9.0479143395034498,6.5651173198202573,2.4827970196831926,True
612,792,612,ATU5,726,2018-06-27,9.2480709443874503,6.7382111020503981,2.5098598423370522,True
612,792,612,ATU5,727,2018-06-28,9.3657693347330451,6.9077309880299227,2.4580383467031224,True
612,792,612,ATU5,728,2018-06-29,9.4316945775855174,7.0705673486464118,2.3611272289391056,True
612,792,612,ATU5,729,2018-06-30,9.3983582409397286,7.2207474062137225,2.1776108347260061,True
612,792,612,ATU5,730,2018-07-01,9.3173699353986876,7.3560133758385584,1.9613565595601292,True
612,792,612,ATU5,731,2018-07-02,9.2123304894375906,7.4757757702643017,1.7365547191732889,True
612,792,612,ATU5,732,2018-07-03,9.0773625713288766,7.5791039509781442,1.4982586203507324,True
612,792,612,ATU5,733,2018-07-04,8.9158973600428908,7.665348687046837,1.2505486729960538,True
612,792,612,ATU5,734,2018-07-05,8.7138418687843568,7.7329934084492571,0.98084846033509976,True
612,792,612,ATU5,735,2018-07-06,8.4935446051788404,7.7820612275931005,0.71148337758573987,True
612,792,612,ATU5,736,2018-07-07,8.2648867879074714,7.8132112637424145,0.45167552416505696,True
612,792,612,ATU5,737,2018-07-08,8.0212704547593603,7.826634437356411,0.19463601740294934,True
612,792,612,ATU5,738,2018-07-09,7.7282272348390961,7.8202855855811002,-0.09205835074200408,True
612,792,612,ATU5,739,2018-07-10,7.4172352937947608,7.7942823409497235,-0.37704704715496273,True
612,792,612,ATU5,740,2018-07-11,7.1027178520379266,7.7496652771489618,-0.6469474251110352,True
612,792,612,ATU5,741,2018-07-12,6.7865116388155684,7.6875263327403554,-0.90101469392478695,True
612,792,612,ATU5,742,2018-07-13,6.4705154508774285,7.609009501652424,-1.1384940507749954,True
612,792,612,ATU5,743,2018-07-14,6.3653345504924346,7.528772408029198,-1.1634378575367634,True
612,792,612,ATU5,744,2018-07-15,6.3314903826048976,7.4515284063889196,-1.120038023784022,True
612,792,612,ATU5,745,2018-07-16,6.3011662783549127,7.3773114949028535,-1.0761452165479408,True
612,792,612,ATU5,746,2018-07-17,6.2526079791716711,7.304749977758906,-1.0521419985872349,True
612,792,612,ATU5,747,2018-07-18,6.1812891514662169,7.2322686341271192,-1.0509794826609022,True
612,792,612,ATU5,748,2018-07-19,6.0881901052412104,7.1584571161344801,-1.0702670108932697,True
612,792,612,ATU5,749,2018-07-20,5.9758199607171036,7.0821579448172294,-1.1063379841001257,True
612,792,612,ATU5,750,2018-07-21,5.8469628849809396,7.0024679409568238,-1.1555050559758842,True
612,792,612,ATU5,751,2018-07-22,5.7043086332332678,6.9187157275553037,-1.214407094322036,True
612,792,612,ATU5,752,2018-07-23,5.5503596648442226,6.8304346912513632,-1.2800750264071405,True
612,792,612,ATU5,753,2018-07-24,5.3874218994881176,6.7373370917827664,-1.3499151922946488,True
612,792,612,ATU5,754,2018-07-25,5.2176190387800716,6.6392907657825919,-1.4216717270025203,True
612,792,612,ATU5,755,2018-07-26,5.0429120668489986,6.536298591657844,-1.4933865248088454,True
612,792,612,ATU5,756,2018-07-27,4.8564162680054324,6.4279190869060754,-1.571502818900643,True
612,792,612,ATU5,757,2018-07-28,4.6637073941540166,6.3140989776962648,-1.6503915835422482,True
612,792,612,ATU5,758,2018-07-29,4.3572829040183478,6.1878527793944631,-1.8305698753761153,True
612,792,612,ATU5,759,2018-07-30,3.972784498850956,6.0449451483916565,-2.0721606495407006,True
612,792,612,ATU5,760,2018-07-31,3.5689975755209389,5.885206595303222,-2.3162090197822831,True
612,792,612,ATU5,761,2018-08-01,3.1705201083235579,5.7100655316271141,-2.5395454233035561,True
612,792,612,ATU5,762,2018-08-02,2.7883926866422826,5.5215705093700285,-2.7331778227277459,True
612,792,612,ATU5,763,2018-08-03,2.4249266619830223,5.3217870353450598,-2.8968603733620375,True
612,792,612,ATU5,764,2018-08-04,2.0768539936713069,5.1124365165273975,-3.0355825228560906,True
612,792,612,ATU5,765,2018-08-05,1.7302822077441533,4.8942330127349294,-3.1639508049907761,True
612,792,612,ATU5,766,2018-08-06,1.5454245895874692,4.6781808564028342,-3.132756266815365,True
612,792,612,ATU5,767,2018-08-07,1.4257164257422801,4.4683444415215074,-3.0426280157792274,True
612,792,612,ATU5,768,2018-08-08,1.3229102758115232,4.2654132050240881,-2.9425029292125648,True
612,792,612,ATU5,769,2018-08-09,1.2206408606256218,4.0689762795790259,-2.848335418953404,True
612,792,612,ATU5,770,2018-08-10,1.1145469914519026,3.8783679384095335,-2.7638209469576309,True
612,792,612,ATU5,771,2018-08-11,1.0041371838541409,3.6929336961801531,-2.6887965123260122,True
612,792,612,ATU5,772,2018-08-12,0.89002069158834729,3.5121005991097136,-2.6220799075213663,True
612,792,612,ATU5,773,2018-08-13,0.77303116829887131,3.3353864422832071,-2.5623552739843358,True
612,792,612,ATU5,774,2018-08-14,0.65396564812124325,3.1623915523372736,-2.5084259042160304,True
612,792,612,ATU5,775,2018-08-15,0.53351636850504747,2.9927867017674523,-2.4592703332624049,True
612,792,612,ATU5,776,2018-08-16,0.41226120960573098,2.8263011861441156,-2.4140399765383846,True
612,792,612,ATU5,777,2018-08-17,0.28048642437511262,2.6620550724815994,-2.3815686481064868,True
612,792,612,ATU5,778,2018-08-18,0.13422102248466672,2.4989690047398616,-2.3647479822551949,True
612,792,612,ATU5,779,2018-08-19,-0.019276915961086161,2.3365015259849615,-2.3557784419460477,True
612,792,612,ATU5,780,2018-08-20,-0.32557660275051603,2.1647545499375114,-2.4903311526880274,True
612,792,612,ATU5,781,2018-08-21,-0.6840683301985564,1.9809595254126036,-2.66502785561116,True
612,792,612,ATU5,782,2018-08-22,-1.049672120745754,1.7854349030798062,-2.83510702382556,True
612,792,612,ATU5,783,2018-08-23,-1.25630815480406,1.5891934154743954,-2.8455015702784552,True
612,792,612,ATU5,784,2018-08-24,-1.3971688911167348,1.39652487956529,-2.7936937706820251,True
612,792,612,ATU5,785,2018-08-25,-1.5197085379256805,1.2083807881142596,-2.7280893260399401,True
612,792,612,ATU5,786,2018-08-26,-1.6405462863648381,1.0245790413736726,-2.6651253277385107,True
612,792,612,ATU5,787,2018-08-27,-1.764597389904452,0.84463217483960007,-2.609229564744052,True
612,792,612,ATU5,788,2018-08-28,-1.8929465739071247,0.66801419104948878,-2.5609607649566133,True
612,792,612,ATU5,789,2018-08-29,-2.0255384500615037,0.49423660130039238,-2.5197750513618962,True
612,792,612,ATU5,790,2018-08-30,-2.1620353177314655,0.32286421942736931,-2.4848995371588347,True
612,792,612,ATU5,791,2018-08-31,-2.3020780235425491,0.15351310697769713,-2.4555911305202462,True
612,792,612,MJ3,612,2018-03-05,-0.27623269972355047,-0.27623269972355047,0,False
612,792,612,MJ3,613,2018-03-06,-0.61724003597532828,-0.29823317303011676,-0.31900686294521152,False
612,792,612,MJ3,614,2018-03-07,-0.91213936525377903,-0.3378400241413208,-0.57429934111245817,False
612,792,612,MJ3,615,2018-03-08,-1.2852846744312956,-0.39896548545035143,-0.88631918898094408,False
612,792,612,MJ3,616,2018-03-09,-1.6982281989523926,-0.48278888632145084,-1.2154393126309417,False
612,792,612,MJ3,617,2018-03-10,-2.1312333321905044,-0.58914014089364786,-1.5420931912968565,False
612,792,612,MJ3,618,2018-03-11,-2.6251716423573725,-0.72049701195582361,-1.9046746304015489,False
612,792,612,MJ3,619,2018-03-12,-3.1782306891325334,-0.87906047499948226,-2.299170214133051,False
612,792,612,MJ3,620,2018-03-13,-3.7872686126549979,-1.0666868064611283,-2.7205818061938696,False
612,792,612,MJ3,621,2018-03-14,-4.4442524890791901,-1.2845942698558419,-3.1596582192233482,False
612,792,612,MJ3,622,2018-03-15,-5.0293474742609305,-1.5261912507852025,-3.5031562234757283,False
612,792,612,MJ3,623,2018-03-16,-5.5517123993349742,-1.7859022926271231,-3.7658101067078511,False
612,792,612,MJ3,624,2018-03-17,-6.0025796477609674,-2.0579459929583388,-3.9446336548026286,False
612,792,612,MJ3,625,2018-03-18,-6.3559569120006927,-2.3352370199933294,-4.0207198920073637,False
