phase,model,point,origin,target_date,observed,mean,sigma,lower90,upper90
development,C8_STATIC_FULL,ATU5,1136,2019-09-09,629.654157638,628.644350946,1.46169295248,626.240079992,631.0486219
development,C8_STATIC_FULL,ATU5,1137,2019-09-10,629.762249279,628.630590712,1.45510118654,626.237162247,631.024019176
development,C8_STATIC_FULL,ATU5,1138,2019-09-11,629.86807968,628.731123246,1.44440075293,626.355295428,631.106951063
development,C8_STATIC_FULL,MJ3,792,2018-09-30,1200.9210899,1201.14428483,0.508251816646,1200.30828498,1201.98028467
development,C8_STATIC_FULL,MJ3,793,2018-10-01,1201.095,1201.4698584,0.535793252728,1200.58855692,1202.35115987
development,C8_STATIC_FULL,MJ3,794,2018-10-02,1201.26864624,1201.75757255,0.563423311082,1200.83082367,1202.68432143
development,C8_STATIC_FULL,MJ3,795,2018-10-03,1201.44185501,1201.83372641,0.588647900554,1200.86548677,1202.80196604
development,C8_STATIC_FULL,MJ3,796,2018-10-04,1201.61445843,1201.78583684,0.611290883493,1200.78035282,1202.79132087
development,C8_STATIC_FULL,MJ3,797,2018-10-05,1201.78628861,1201.752164,0.631788635416,1200.71296417,1202.79136383
development,C8_STATIC_FULL,MJ3,798,2018-10-06,1201.95717769,1201.75323359,0.650277873147,1200.68362167,1202.82284551
development,C8_STATIC_FULL,MJ3,799,2018-10-07,1202.12695779,1201.79549663,0.666774545448,1200.6987501,1202.89224316
development,C8_STATIC_FULL,MJ3,800,2018-10-08,1202.29546102,1201.8788404,0.681226020069,1200.75832331,1202.99935748
development,C8_STATIC_FULL,MJ3,801,2018-10-09,1202.46251952,1202.00121859,0.693537498498,1200.86045092,1203.14198626
development,C8_STATIC_FULL,MJ3,802,2018-10-10,1202.6279654,1202.15715371,0.703651693634,1200.99974967,1203.31455775
development,C8_STATIC_FULL,MJ3,803,2018-10-11,1202.79163079,1202.34000459,0.711523914754,1201.1696519,1203.51035728
development,C8_STATIC_FULL,MJ3,804,2018-10-12,1202.9533478,1202.54239763,0.717098570082,1201.36287544,1203.72191981
development,C8_STATIC_FULL,MJ3,805,2018-10-13,1203.11294858,1202.7575089,0.720301976773,1201.57271758,1203.94230022
development,C8_STATIC_FULL,MJ3,806,2018-10-14,1203.27026523,1202.98360136,0.72103894555,1201.79759783,1204.16960488
development,C8_STATIC_FULL,MJ3,807,2018-10-15,1203.42512988,1203.20899924,0.719192634255,1202.02603263,1204.39196586
development,C8_STATIC_FULL,MJ3,808,2018-10-16,1203.57737465,1203.42793937,0.714669392683,1202.25241282,1204.60346591
development,C8_STATIC_FULL,MJ3,809,2018-10-17,1203.72683167,1203.63933798,0.707542518674,1202.4755341,1204.80314185
development,C8_STATIC_FULL,MJ3,810,2018-10-18,1203.87333305,1203.8434703,0.697949261851,1202.69544592,1204.99149467
development,C8_STATIC_FULL,MJ3,811,2018-10-19,1204.01671093,1204.03158925,0.686047911458,1202.90314085,1205.16003765
development,C8_STATIC_FULL,MJ3,812,2018-10-20,1204.15679742,1204.20286916,0.672014327008,1203.09750395,1205.30823436
development,C8_STATIC_FULL,MJ3,813,2018-10-21,1204.29342465,1204.37620567,0.656039435148,1203.29711683,1205.45529452
development,C8_STATIC_FULL,MJ3,814,2018-10-22,1204.42642474,1204.54500427,0.63832747678,1203.495049,1205.59495953
development,C8_STATIC_FULL,MJ3,815,2018-10-23,1204.55562981,1204.70747085,0.619094847134,1203.68915044,1205.72579125
development,C8_STATIC_FULL,MJ3,816,2018-10-24,1204.68087199,1204.86238083,0.598569410465,1203.87782176,1205.84693989
development,C8_STATIC_FULL,MJ3,817,2018-10-25,1204.8019834,1205.01036645,0.576990193581,1204.06130204,1205.95943086
development,C8_STATIC_FULL,MJ3,818,2018-10-26,1204.91879616,1205.15168633,0.554607369203,1204.23943838,1206.06393427
development,C8_STATIC_FULL,MJ3,819,2018-10-27,1205.03114239,1205.29250214,0.531682429269,1204.41796237,1206.16704191
development,C8_STATIC_FULL,MJ3,820,2018-10-28,1205.13885423,1205.4270075,0.508488416525,1204.59061848,1206.26339651
development,C8_STATIC_FULL,MJ3,821,2018-10-29,1205.24176378,1205.55491368,0.485310023599,1204.75664972,1206.35317763
development,C8_STATIC_FULL,MJ3,822,2018-10-30,1205.33970318,1205.6762526,0.444264151617,1204.94550309,1206.4070021
development,C8_STATIC_FULL,MJ3,823,2018-10-31,1205.43250455,1205.7910992,0.413665914143,1205.11067932,1206.47151907
development,C8_STATIC_FULL,MJ3,824,2018-11-01,1205.52,1205.90350748,0.390488465526,1205.26121111,1206.54580385
development,C8_STATIC_FULL,MJ3,825,2018-11-02,1205.60209037,1206.02760788,0.364231154014,1205.42850094,1206.62671481
development,C8_STATIC_FULL,MJ3,826,2018-11-03,1205.67895132,1206.15663508,0.335528770199,1205.60473936,1206.70853079
development,C8_STATIC_FULL,MJ3,827,2018-11-04,1205.75082719,1206.27941445,0.309226392621,1205.7707823,1206.7880466
development,C8_STATIC_FULL,MJ3,828,2018-11-05,1205.81796234,1206.39184858,0.287332550845,1205.91922859,1206.86446857
development,C8_STATIC_FULL,MJ3,829,2018-11-06,1205.88060114,1206.49524285,0.26996478784,1206.05119029,1206.93929541
development,C8_STATIC_FULL,MJ3,830,2018-11-07,1205.93898794,1206.58820073,0.256410862083,1206.16644239,1207.00995907
development,C8_STATIC_FULL,MJ3,831,2018-11-08,1205.99336709,1206.67016225,0.245800022923,1206.26585719,1207.07446731
development,C8_STATIC_FULL,MJ3,832,2018-11-09,1206.04398296,1206.74782149,0.23745409753,1206.35724425,1207.13839872
development,C8_STATIC_FULL,MJ3,833,2018-11-10,1206.0910799,1206.81652711,0.230959359684,1206.43663277,1207.19642145
development,C8_STATIC_FULL,MJ3,834,2018-11-11,1206.13490227,1206.87658773,0.226110520413,1206.50466902,1207.24850644
development,C8_STATIC_FULL,MJ3,835,2018-11-12,1206.17569442,1206.92711128,0.222812170832,1206.56061787,1207.29360468
development,C8_STATIC_FULL,MJ3,836,2018-11-13,1206.21370072,1206.96978401,0.220968052074,1206.60632391,1207.33324411
development,C8_STATIC_FULL,MJ3,837,2018-11-14,1206.24916552,1207.0058905,0.220543471546,1206.64312877,1207.36865223
development,C8_STATIC_FULL,MJ3,838,2018-11-15,1206.28233318,1207.03468254,0.221473507797,1206.67039104,1207.39897405
development,C8_STATIC_FULL,MJ3,839,2018-11-16,1206.31344805,1207.05604929,0.22364571201,1206.68818483,1207.42391375
development,C8_STATIC_FULL,MJ3,840,2018-11-17,1206.3427545,1207.06594436,0.226929888056,1206.69267791,1207.43921081
development,C8_STATIC_FULL,MJ3,841,2018-11-18,1206.37049687,1207.06041643,0.231197382362,1206.68013057,1207.44070228
development,C8_STATIC_FULL,MJ3,842,2018-11-19,1206.39691954,1207.04759618,0.236299747684,1206.65891769,1207.43627468
development,C8_STATIC_FULL,MJ3,843,2018-11-20,1206.42226685,1207.02798216,0.24213127714,1206.62971165,1207.42625267
development,C8_STATIC_FULL,MJ3,844,2018-11-21,1206.44678316,1207.00764413,0.248621631018,1206.59869794,1207.41659032
development,C8_STATIC_FULL,MJ3,845,2018-11-22,1206.47071283,1206.97905844,0.255728524365,1206.55842245,1207.39969443
development,C8_STATIC_FULL,MJ3,846,2018-11-23,1206.49430021,1206.94131199,0.263429142099,1206.50800961,1207.37461437
development,C8_STATIC_FULL,MJ3,847,2018-11-24,1206.51778967,1206.89420158,0.271728377748,1206.44724817,1207.34115499
development,C8_STATIC_FULL,MJ3,848,2018-11-25,1206.54142557,1206.83756521,0.280657479066,1206.37592474,1207.29920568
development,C8_STATIC_FULL,MJ3,849,2018-11-26,1206.56545225,1206.77129829,0.290375621704,1206.2936729,1207.24892369
development,C8_STATIC_FULL,MJ3,850,2018-11-27,1206.59011408,1206.69524531,0.3010124078,1206.20012396,1207.19036666
development,C8_STATIC_FULL,MJ3,851,2018-11-28,1206.61565541,1206.60919478,0.312723047008,1206.09481115,1207.12357842
development,C8_STATIC_FULL,MJ3,852,2018-11-29,1206.6423206,1206.51298097,0.325690990337,1205.97726696,1207.04869498
development,C8_STATIC_FULL,MJ3,853,2018-11-30,1206.67035401,1206.40645754,0.340125707425,1205.84700053,1206.96591454
development,C8_STATIC_FULL,MJ3,854,2018-12-01,1206.7,1206.28985231,0.356424353239,1205.70358642,1206.8761182
development,C8_STATIC_FULL,MJ3,855,2018-12-02,1206.73144008,1206.21157966,0.37545226541,1205.59401564,1206.82914369
development,C8_STATIC_FULL,MJ3,856,2018-12-03,1206.76460441,1206.33728816,0.397138642021,1205.68405323,1206.9905231
development,C8_STATIC_FULL,MJ3,857,2018-12-04,1206.7993603,1206.57392276,0.430495106829,1205.86582133,1207.2820242
development,C8_STATIC_FULL,MJ3,858,2018-12-05,1206.83557507,1206.78300712,0.468570287894,1206.01227758,1207.55373666
development,C8_STATIC_FULL,MJ3,859,2018-12-06,1206.87311603,1206.96147222,0.511421223539,1206.12025916,1207.80268527
development,C8_STATIC_FULL,MJ3,860,2018-12-07,1206.91185051,1207.10629538,0.558474653501,1206.18768632,1208.02490444
development,C8_STATIC_FULL,MJ3,861,2018-12-08,1206.9516458,1207.21658077,0.608597710443,1206.21552662,1208.21763492
development,C8_STATIC_FULL,MJ3,862,2018-12-09,1206.99236924,1207.29237423,0.661006346095,1206.20511554,1208.37963291
development,C8_STATIC_FULL,MJ3,863,2018-12-10,1207.03388813,1207.33665893,0.714117844193,1206.16203961,1208.51127826
development,C8_STATIC_FULL,MJ3,864,2018-12-11,1207.0760698,1207.35716498,0.766213076932,1206.09685662,1208.61747334
development,C8_STATIC_FULL,MJ3,865,2018-12-12,1207.11878154,1207.36031203,0.815428407088,1206.01905165,1208.7015724
development,C8_STATIC_FULL,MJ3,866,2018-12-13,1207.16189069,1207.35322855,0.860194972528,1205.93833373,1208.76812337
development,C8_STATIC_FULL,MJ3,867,2018-12-14,1207.20526456,1207.34243956,0.89925383422,1205.86329863,1208.82158049
development,C8_STATIC_FULL,MJ3,868,2018-12-15,1207.24877046,1207.33445492,0.931479855913,1205.8023069,1208.86660294
development,C8_STATIC_FULL,MJ3,869,2018-12-16,1207.2922757,1207.33473922,0.956039870062,1205.76219357,1208.90728486
development,C8_STATIC_FULL,MJ3,870,2018-12-17,1207.33564761,1207.34405516,0.972325533441,1205.74472198,1208.94338834
development,C8_STATIC_FULL,MJ3,871,2018-12-18,1207.37875349,1207.36318994,0.979968718144,1205.75128484,1208.97509504
development,C8_STATIC_FULL,MJ3,872,2018-12-19,1207.42146066,1207.39273121,0.979496896639,1205.78160218,1209.00386023
development,C8_STATIC_FULL,MJ3,873,2018-12-20,1207.46363645,1207.43226346,0.971613003724,1205.83410229,1209.03042464
development,C8_STATIC_FULL,MJ3,874,2018-12-21,1207.50514815,1207.48177337,0.957326849023,1205.90711083,1209.05643591
development,C8_STATIC_FULL,MJ3,875,2018-12-22,1207.5458631,1207.5411427,0.937378142469,1205.99929287,1209.08299254
development,C8_STATIC_FULL,MJ3,876,2018-12-23,1207.58564859,1207.61848588,0.912582785431,1206.11742077,1209.11955098
development,C8_STATIC_FULL,MJ3,877,2018-12-24,1207.62437196,1207.7062994,0.866344820518,1206.28128898,1209.13130982
development,C8_STATIC_FULL,MJ3,878,2018-12-25,1207.66190051,1207.80391932,0.818738836092,1206.45721377,1209.15062486
development,C8_STATIC_FULL,MJ3,879,2018-12-26,1207.69810156,1207.91095937,0.770888142628,1206.64296121,1209.17895753
development,C8_STATIC_FULL,MJ3,880,2018-12-27,1207.73284243,1208.02706931,0.723895428689,1206.83636729,1209.21777133
development,C8_STATIC_FULL,MJ3,881,2018-12-28,1207.76599042,1208.15244758,0.678841794676,1207.03585219,1209.26904297
development,C8_STATIC_FULL,MJ3,882,2018-12-29,1207.79741286,1208.28706914,0.636787347111,1207.23964716,1209.33449111
development,C8_STATIC_FULL,MJ3,883,2018-12-30,1207.82697706,1208.43048002,0.59876882098,1207.44559295,1209.41536708
development,C8_STATIC_FULL,MJ3,884,2018-12-31,1207.85455033,1208.57859368,0.56578749345,1207.64795607,1209.50923129
development,C8_STATIC_FULL,MJ3,885,2019-01-01,1207.88,1208.68786386,0.538063882116,1207.80282753,1209.57290019
development,C8_STATIC_FULL,MJ3,886,2019-01-02,1207.90326616,1208.61180439,0.513186010095,1207.76768852,1209.45592026
development,C8_STATIC_FULL,MJ3,887,2019-01-03,1207.92458004,1208.42692626,0.490919154339,1207.61943611,1209.23441641
development,C8_STATIC_FULL,MJ3,888,2019-01-04,1207.94424566,1208.25881794,0.472163285182,1207.48217845,1209.03545744
development,C8_STATIC_FULL,MJ3,889,2019-01-05,1207.96256703,1208.12545351,0.457263162742,1207.37332254,1208.87758448
development,C8_STATIC_FULL,MJ3,890,2019-01-06,1207.97984819,1208.02603045,0.446152530858,1207.29217484,1208.75988606
development,C8_STATIC_FULL,MJ3,891,2019-01-07,1207.99639313,1207.96021024,0.438430900816,1207.23905559,1208.6813649
development,C8_STATIC_FULL,MJ3,892,2019-01-08,1208.01250589,1207.92676243,0.433459383495,1207.21378519,1208.63973967
development,C8_STATIC_FULL,MJ3,893,2019-01-09,1208.02849047,1207.92087356,0.43057442029,1207.21264166,1208.62910545
development,C8_STATIC_FULL,MJ3,894,2019-01-10,1208.0446509,1207.93651422,0.429170456291,1207.23059164,1208.6424368
development,C8_STATIC_FULL,MJ3,895,2019-01-11,1208.06129119,1207.9678788,0.428689607101,1207.26274714,1208.67301045
development,C8_STATIC_FULL,MJ3,896,2019-01-12,1208.07871536,1208.00899465,0.428618775029,1207.30397951,1208.7140098
development,C8_STATIC_FULL,MJ3,897,2019-01-13,1208.09722742,1208.0539663,0.428485000459,1207.3491712,1208.75876141
development,C8_STATIC_FULL,MJ3,898,2019-01-14,1208.1171314,1208.09716572,0.427855264284,1207.39340644,1208.800925
development,C8_STATIC_FULL,MJ3,899,2019-01-15,1208.13873131,1208.13377436,0.426365889225,1207.43246488,1208.83508384
development,C8_STATIC_FULL,MJ3,900,2019-01-16,1208.16233117,1208.16283151,0.423839325567,1207.46567786,1208.85998516
development,C8_STATIC_FULL,MJ3,901,2019-01-17,1208.18823499,1208.18439007,0.420253479703,1207.49313461,1208.87564553
development,C8_STATIC_FULL,MJ3,902,2019-01-18,1208.2167468,1208.19828371,0.415692921744,1207.5145297,1208.88203772
development,C8_STATIC_FULL,MJ3,903,2019-01-19,1208.24817061,1208.2046276,0.410323687319,1207.52970519,1208.87955
development,C8_STATIC_FULL,MJ3,904,2019-01-20,1208.28281043,1208.19882153,0.404374302848,1207.53368499,1208.86395807
development,C8_STATIC_FULL,MJ3,905,2019-01-21,1208.32097029,1208.18279325,0.398121382711,1207.52794185,1208.83764465
development,C8_STATIC_FULL,MJ3,906,2019-01-22,1208.36295421,1208.15986925,0.391881280618,1207.5152819,1208.80445659
development,C8_STATIC_FULL,MJ3,907,2019-01-23,1208.40906619,1208.13010871,0.386006418438,1207.49518465,1208.76503277
development,C8_STATIC_FULL,MJ3,908,2019-01-24,1208.45961025,1208.09338642,0.38087854949,1207.46689695,1208.71987588
development,C8_STATIC_FULL,MJ3,909,2019-01-25,1208.51489043,1208.05507967,0.376908646338,1207.43512012,1208.67503922
development,C8_STATIC_FULL,MJ3,910,2019-01-26,1208.57521072,1208.01013247,0.374543739116,1207.39406285,1208.6262021
development,C8_STATIC_FULL,MJ3,911,2019-01-27,1208.64087515,1207.95862391,0.374287431015,1207.34297587,1208.57427195
development,C8_STATIC_FULL,MJ3,912,2019-01-28,1208.71218774,1207.90066247,0.378289993342,1207.27843081,1208.52289414
development,C8_STATIC_FULL,MJ3,913,2019-01-29,1208.7894525,1207.8364407,0.385262196877,1207.20274078,1208.47014062
development,C8_STATIC_FULL,MJ3,914,2019-01-30,1208.87297345,1207.76659525,0.396110286945,1207.11505181,1208.41813869
development,C8_STATIC_FULL,MJ3,915,2019-01-31,1208.96305461,1207.69167412,0.411706255456,1207.0144776,1208.36887065
development,C8_STATIC_FULL,MJ3,916,2019-02-01,1209.06,1207.66217599,0.427432958707,1206.95911134,1208.36524065
development,C8_STATIC_FULL,MJ3,917,2019-02-02,1209.16400837,1207.85356008,0.438264890201,1207.13267849,1208.57444168
development,C8_STATIC_FULL,MJ3,918,2019-02-03,1209.27485744,1208.17734327,0.444771924288,1207.44575856,1208.90892799
development,C8_STATIC_FULL,MJ3,919,2019-02-04,1209.39221967,1208.49379506,0.448553049224,1207.75599095,1209.23159917
development,C8_STATIC_FULL,MJ3,920,2019-02-05,1209.51576753,1208.77541949,0.450699016894,1208.03408557,1209.5167534
development,C8_STATIC_FULL,MJ3,921,2019-02-06,1209.64517347,1209.02270735,0.451853816702,1208.27947396,1209.76594073
development,C8_STATIC_FULL,MJ3,922,2019-02-07,1209.78010996,1209.23616353,0.452234823759,1208.49230344,1209.98002362
development,C8_STATIC_FULL,MJ3,923,2019-02-08,1209.92024945,1209.41427141,0.451786914557,1208.67114806,1210.15739475
development,C8_STATIC_FULL,MJ3,924,2019-02-09,1210.0652644,1209.56851014,0.450513729854,1208.827481,1210.30953929
development,C8_STATIC_FULL,MJ3,925,2019-02-10,1210.21482728,1209.70147016,0.448497824388,1208.96375688,1210.43918343
development,C8_STATIC_FULL,MJ3,926,2019-02-11,1210.36861055,1209.8232498,0.445880710241,1209.08984129,1210.5566583
development,C8_STATIC_FULL,MJ3,927,2019-02-12,1210.52628666,1209.93980126,0.442821760289,1209.21142428,1210.66817824
development,C8_STATIC_FULL,MJ3,928,2019-02-13,1210.68752808,1210.05631652,0.439495915493,1209.33341007,1210.77922297
development,C8_STATIC_FULL,MJ3,929,2019-02-14,1210.85200726,1210.18277185,0.436094108767,1209.46546088,1210.90008283
development,C8_STATIC_FULL,MJ3,930,2019-02-15,1211.01939667,1210.32358733,0.432896865844,1209.61153535,1211.03563931
development,C8_STATIC_FULL,MJ3,931,2019-02-16,1211.18936877,1210.47994923,0.430491205943,1209.7718542,1211.18804425
development,C8_STATIC_FULL,MJ3,932,2019-02-17,1211.36159601,1210.6518838,0.429637149167,1209.94519358,1211.35857402
development,C8_STATIC_FULL,MJ3,933,2019-02-18,1211.53575086,1210.83941762,0.43116354618,1210.1302167,1211.54861854
development,C8_STATIC_FULL,MJ3,934,2019-02-19,1211.71150578,1211.04257715,0.435931023858,1210.32553442,1211.75961987
development,C8_STATIC_FULL,MJ3,935,2019-02-20,1211.88853323,1211.2613887,0.444782183524,1210.52978711,1211.99299029
development,C8_STATIC_FULL,MJ3,936,2019-02-21,1212.06650567,1211.49587844,0.458488270044,1210.74173235,1212.25002453
development,C8_STATIC_FULL,MJ3,937,2019-02-22,1212.24509556,1211.74619784,0.477748056189,1210.96037222,1212.53202346
development,C8_STATIC_FULL,MJ3,938,2019-02-23,1212.42397535,1212.01224418,0.503233121166,1211.18449935,1212.839989
development,C8_STATIC_FULL,MJ3,939,2019-02-24,1212.60281752,1212.2941196,0.535527298349,1211.41325558,1213.17498362
development,C8_STATIC_FULL,MJ3,940,2019-02-25,1212.78129451,1212.59178417,0.575412057986,1211.64531556,1213.53825278
