phase,model,horizon,n,crps,coverage90,width90,interval_score90,mae,rmse,pooled_rmse
development,C8_ONLINE_FULL,28,349,0.462204422143,0.87106017192,3.25178019236,5.03902727286,0.505292602089,0.873221672617,1.06756016057
development,C8_ONLINE_FULL,29,348,0.509056768493,0.872844827586,3.5075441125,5.6316507801,0.555806184763,0.969339427932,1.19765130962
development,C8_ONLINE_FULL,30,347,0.573748092144,0.872478386167,3.98474912054,6.46787136972,0.611422275804,1.07806575753,1.34599421145
development,C8_ONLINE_DATA,1,376,0.00236827533783,1,0.0333232651501,0.0333232651501,0.00010843179722,0.000158493134648,0.00016308955982
development,C8_ONLINE_DATA,2,375,0.00255705871814,1,0.0357988489221,0.0357988489221,0.00040827078988,0.000594347779709,0.000611203594552
development,C8_ONLINE_DATA,3,374,0.00301624845226,1,0.0414347081671,0.0414347081671,0.000997591634248,0.00143360371458,0.0014731836425
development,C8_ONLINE_DATA,4,373,0.00378879522579,1,0.0498901492768,0.0498901492768,0.0019722430295,0.00280601225065,0.00288120715603
development,C8_ONLINE_DATA,5,372,0.00504139452683,0.994623655914,0.0623945175094,0.0626792456067,0.00343043544617,0.00484158489453,0.00496738545934
development,C8_ONLINE_DATA,6,371,0.00686035958131,0.985175202156,0.0797942023725,0.0814438104928,0.00547503954017,0.00766657579883,0.00785994275361
development,C8_ONLINE_DATA,7,370,0.00922887266575,0.977702702703,0.101827607776,0.105348882367,0.0082095916683,0.0113980517804,0.0116781767599
development,C8_ONLINE_DATA,8,369,0.0121616671468,0.970189701897,0.127606157284,0.134020320182,0.0117040952724,0.016135127832,0.0165243759281
development,C8_ONLINE_DATA,9,368,0.0157499520267,0.959918478261,0.158748339807,0.168511460458,0.016041015,0.0219547318092,0.0224799963147
development,C8_ONLINE_DATA,10,367,0.0200066422956,0.954359673025,0.194017489773,0.209170765753,0.0213076354029,0.0289723825148,0.0296617748219
development,C8_ONLINE_DATA,11,366,0.025034405684,0.949453551913,0.233682992592,0.255875197598,0.0276255940486,0.0373706165756,0.0382460817042
development,C8_ONLINE_DATA,12,365,0.0309103614773,0.945890410959,0.27864200389,0.30902267551,0.0350804400791,0.0472521471642,0.0483341621783
development,C8_ONLINE_DATA,13,364,0.0377006429946,0.942307692308,0.329033501248,0.370438250766,0.0437790071524,0.0586950189581,0.0600042821592
development,C8_ONLINE_DATA,14,363,0.0455605340497,0.938016528926,0.386929691222,0.440451143112,0.0537605431623,0.0717740379705,0.0733311880952
development,C8_ONLINE_DATA,15,362,0.0545700350306,0.92955801105,0.45618991766,0.521885712215,0.0650629768107,0.0865594562544,0.0883848119221
development,C8_ONLINE_DATA,16,361,0.0647379308536,0.921052631579,0.533487056488,0.617330955196,0.0777370223851,0.103116459236,0.105229788721
development,C8_ONLINE_DATA,17,360,0.0759444921552,0.914583333333,0.618498135409,0.722693285847,0.091822791833,0.121505294193,0.123925610202
development,C8_ONLINE_DATA,18,359,0.0883324474093,0.910167130919,0.708955134352,0.839199983305,0.107349686454,0.141781926882,0.144527304232
development,C8_ONLINE_DATA,19,358,0.102089164514,0.905027932961,0.80848702784,0.970717987215,0.124335910626,0.163999135929,0.167086557933
development,C8_ONLINE_DATA,20,357,0.117074602187,0.901260504202,0.917986841955,1.1116693792,0.142814149788,0.188207928506,0.191653173561
development,C8_ONLINE_DATA,21,356,0.133206171019,0.897471910112,1.02956961666,1.26679155939,0.162887840592,0.214459081839,0.218276663698
