Date,MJ1/mm,MJ3/mm,ATU5/mm,ATU1/mm,Rainfall/mm,RWL/m
2018-02-19,859.6965547234515,1191.667179862518,504.9480953364036,407.5677550273832,4.5,169.16
2018-02-20,859.8411178530029,1191.821869027137,505.0968359058073,407.6371086547542,11.0,168.94
2018-02-21,860.0006489264612,1191.971242478753,505.2437723400794,407.7024860797944,11.0,168.71
2018-02-22,860.1762417480367,1192.114843013836,505.3886728479737,407.7639326175351,13.0,168.43
2018-02-23,860.3689901219394,1192.252213428857,505.5313056382446,407.8214935830082,13.0,168.15
2018-02-24,860.5799878523796,1192.382896520286,505.6714389196458,407.8752142912455,13.5,167.86
2018-02-25,860.8103287435675,1192.506435084592,505.8088409009315,407.9251400572783,0.0,167.43
2018-02-26,861.0611065997134,1192.622371918247,505.9432797908557,407.9713161961385,0.0,167.27
2018-02-27,861.3334152250272,1192.73024981772,506.0745237981725,408.0137880228577,4.0,166.95
2018-02-28,861.6283484237194,1192.829611579481,506.202341131636,408.0526008524677,0.0,166.65
2018-03-01,861.9469999999999,1192.92,506.3265000000001,408.0878,3.5,166.34
2018-03-02,862.2901112586692,1193.001099302309,506.4468804017141,408.1195299370747,0.5,166.01
2018-03-03,862.657013506888,1193.073159415683,506.5638094940076,408.1483317616654,0.0,165.72
2018-03-04,863.0466855524077,1193.136571695957,506.6777262238057,408.1748457283339,0.0,165.46
2018-03-05,863.4581062029787,1193.191727498968,506.7890695380331,408.1997120916423,0.0,165.24
2018-03-06,863.8902542663523,1193.239018180552,506.8982783836147,408.2235711061522,0.0,164.92
2018-03-07,864.3421085502794,1193.278835096545,507.0057917074755,408.2470630264257,0.0,164.66
2018-03-08,864.8126478625112,1193.311569602784,507.1120484565404,408.2708281070247,6.0,164.39
2018-03-09,865.3008510107985,1193.337613055103,507.2174875777341,408.2955066025111,8.5,164.18
2018-03-10,865.8056968028923,1193.357356809341,507.3225480179816,408.3217387674468,8.5,164.01
2018-03-11,866.3261640465435,1193.371192221332,507.4276687242078,408.3501648563937,8.5,163.8
2018-03-12,866.8612315495031,1193.379510646913,507.5332886433376,408.3814251239136,14.0,163.62
2018-03-13,867.4098781195224,1193.382703441919,507.6398467222957,408.4161598245686,19.0,163.47
2018-03-14,867.9710825643521,1193.381161962188,507.7477819080072,408.4550092129205,20.0,163.31
2018-03-15,868.5438236917432,1193.375277563554,507.8575331473969,408.4986135435312,0.0,163.1
2018-03-16,869.1270803094468,1193.365441601855,507.9695393873898,408.5476130709627,0.0,162.9
2018-03-17,869.7198312252137,1193.352045432927,508.0842395749105,408.6026480497768,0.0,162.74
2018-03-18,870.3210552467951,1193.335480412604,508.2020726568841,408.6643587345354,0.0,162.74
2018-03-19,870.929731181942,1193.316137896725,508.3234775802355,408.7333853798004,4.0,162.28
2018-03-20,871.5448378384051,1193.294409241124,508.4488932918895,408.8103682401339,0.0,162.07
2018-03-21,872.1653540239356,1193.270685801637,508.578758738771,408.8959475700976,0.0,161.98
2018-03-22,872.7902585462845,1193.245358934102,508.713512867805,408.9907636242534,0.0,161.96
2018-03-23,873.4185302132028,1193.218819994354,508.8535946259161,409.0954566571633,0.0,161.98
2018-03-24,874.0491478324413,1193.191460338229,508.9994429600295,409.2106669233892,0.0,161.87
2018-03-25,874.6810902117511,1193.163671321564,509.1514968170699,409.3370346774929,0.0,161.88
2018-03-26,875.3133361588833,1193.135844300193,509.3101951439622,409.4752001740364,1.5,161.92
2018-03-27,875.9448644815888,1193.108370629955,509.4759768876312,409.6258036675817,14.5,161.97
2018-03-28,876.5746539876185,1193.081641666684,509.6492809950021,409.7894854126906,0.0,161.93
2018-03-29,877.2016834847235,1193.056048766217,509.8305464129995,409.9668856639248,0.0,161.9
2018-03-30,877.8249317806547,1193.03198328439,510.0202120885484,410.1586446758466,0.0,161.9
2018-03-31,878.4433776831632,1193.009836577039,510.2187169685736,410.3654027030177,28.0,161.99
2018-04-01,879.0559999999999,1192.99,510.4265000000001,410.5878,0.0,162.15
2018-04-02,879.6620184060042,1192.972777863249,510.643994203527,410.8262636049851,0.0,162.36
2018-04-03,880.2616160443692,1192.95812629332,510.8716088949512,411.0803676906833,0.0,162.49
2018-04-04,880.8552169253767,1192.945914370887,511.1097474638439,411.3494732134346,0.0,162.53
2018-04-05,881.4432450593077,1192.936011176623,511.3588132997761,411.6329411295789,5.5,162.6
2018-04-06,882.026124456444,1192.928285791201,511.619209792319,411.9301323954561,5.5,162.91
2018-04-07,882.6042791270671,1192.922607295297,511.8913403310438,412.2404079674063,6.0,163.15
2018-04-08,883.1781330814586,1192.918844769582,512.1756083055217,412.5631288017694,13.5,163.28
2018-04-09,883.7481103298998,1192.916867294731,512.4724171053238,412.8976558548854,14.5,163.34
2018-04-10,884.3146348826723,1192.916543951418,512.7821701200211,413.2433500830942,0.0,163.31
2018-04-11,884.8781307500577,1192.917743820315,513.1052707391849,413.5995724427358,0.0,163.16
2018-04-12,885.4390219423375,1192.920335982098,513.4421223523865,413.9656838901503,0.0,162.96
2018-04-13,885.9977324697932,1192.924189517438,513.7931283491968,414.3410453816774,0.0,162.77
2018-04-14,886.5546863427062,1192.929173507011,514.158692119187,414.7250178736572,0.0,162.71
2018-04-15,887.1103075713582,1192.93515703149,514.5392170519283,415.1169623224296,2.5,162.88
2018-04-16,887.6650201660307,1192.942009171547,514.935106536992,415.5162396843347,7.5,162.99
2018-04-17,888.219248137005,1192.949599007858,515.3467639639489,415.9222109157124,12.0,162.98
2018-04-18,888.773415494563,1192.957795621095,515.7745927223706,416.3342369729026,14.5,162.85
2018-04-19,889.3279462489858,1192.966468091932,516.2189962018277,416.7516788122452,17.5,162.67
2018-04-20,889.8832644105551,1192.975485501043,516.6803777918919,417.1738973900805,22.0,162.32
2018-04-21,890.4397939895524,1192.984716929102,517.159140882134,417.6002536627481,0.0,161.96
2018-04-22,890.9979589962593,1192.994031456782,517.6556888621253,418.0301085865881,0.0,161.71
2018-04-23,891.5581834409571,1193.003298164756,518.170425121437,418.4628231179404,0.0,161.73
2018-04-24,892.1208913339276,1193.012386133699,518.7037530496401,418.8977582131452,0.0,161.58
2018-04-25,892.6865066854523,1193.021164444284,519.2560760363059,419.3342748285421,0.0,161.68
2018-04-26,893.2554535058123,1193.029502177185,519.8277974710054,419.7717339204714,6.0,161.86
2018-04-27,893.8281558052896,1193.037268413075,520.4193207433099,420.2094964452728,6.5,162.13
2018-04-28,894.4050375941655,1193.044332232627,521.0310492427905,420.6469233592865,7.0,162.15
2018-04-29,894.9865228827215,1193.050562716517,521.6633863590181,421.0833756188522,10.5,162.0
2018-04-30,895.5730356812392,1193.055828945416,522.3167354815644,421.5182141803101,76.0,161.81
2018-05-01,896.165,1193.06,522.9915000000001,421.9508,126.0,161.62
2018-05-02,896.762629743951,1193.062985181129,523.6878294477007,422.3806053034948,0.0,161.32
2018-05-03,897.3652983967017,1193.064854670415,524.4048579332573,422.8075473932986,0.0,160.81
2018-05-04,897.972169336527,1193.06571886966,525.1414657090659,423.2316548411487,0.0,160.34
2018-05-05,898.5824059417016,1193.065688180662,525.896533027522,423.6529562187818,0.0,159.98
2018-05-06,899.1951715905005,1193.064873005222,526.668940141021,424.071480097935,3.5,160.22
2018-05-07,899.8096296611986,1193.063383745141,527.4575673019586,424.4872550503454,0.0,160.59
2018-05-08,900.424943532071,1193.061330802218,528.2612947627304,424.90030964775,0.0,160.46
2018-05-09,901.0402765813924,1193.058824578254,529.0790027757319,425.3106724618859,0.0,160.09
2018-05-10,901.6547921874376,1193.055975475048,529.9095715933587,425.71837206449,2.0,159.69
2018-05-11,902.2676537284814,1193.052893894402,530.7518814680063,426.1234370272994,2.0,159.23
2018-05-12,902.8780245827992,1193.049690238114,531.6048126520706,426.5258959220512,42.0,158.65
2018-05-13,903.4850681286658,1193.046474907986,532.4672453979467,426.9257773204822,55.5,158.11
2018-05-14,904.087947744356,1193.043358305817,533.3380599580306,427.3231097943298,59.5,157.59
2018-05-15,904.6858268081444,1193.040450833407,534.2161365847177,427.7179219153306,60.0,157.08
2018-05-16,905.2778686983064,1193.037862892557,535.1003555304035,428.110242255222,60.0,156.48
2018-05-17,905.8632367931166,1193.035704885067,535.9895970474837,428.5000993857408,71.0,155.82
2018-05-18,906.44109447085,1193.034087212737,536.8827413883537,428.8875218786242,71.5,155.15
2018-05-19,907.0106051097814,1193.033120277368,537.7786688054093,429.272538305609,71.5,154.6
2018-05-20,907.570932088186,1193.032914480758,538.676259551046,429.6551772384324,75.5,154.49
2018-05-21,908.1212387843384,1193.033580224708,539.5743938776592,430.0354672488314,85.0,154.38
2018-05-22,908.6606885765136,1193.03522791102,540.4719520376448,430.4134369085431,85.0,153.93
2018-05-23,909.1884448429864,1193.037967941492,541.3678142833982,430.7891147893043,85.0,153.84
2018-05-24,909.703670962032,1193.041910717925,542.2608608673149,431.1625294628523,85.5,154.38
2018-05-25,910.2055303119251,1193.047166642119,543.1499720417906,431.533709500924,103.0,154.68
2018-05-26,910.6931862709406,1193.053846115874,544.0340280592209,431.9026834752564,105.5,154.29
2018-05-27,911.1658022173536,1193.062059540991,544.9119091720013,432.2694799575866,105.5,153.67
2018-05-28,911.6225415294388,1193.071917319269,545.7824956325273,432.6341275196515,105.5,153.3
2018-05-29,912.062567585471,1193.083529852509,546.6446676931946,432.9966547331884,106.0,152.59
2018-05-30,912.4850437637252,1193.097007542511,547.4973056063989,433.3570901699341,108.5,151.82
2018-05-31,912.8891334424768,1193.112460791074,548.3392896245354,433.7154624016256,108.5,151.19
2018-06-01,913.274,1193.13,549.1695000000001,434.0718000000001,109.262,150.8
2018-06-02,913.6390824466096,1193.149703580689,549.9869622955844,434.4260740649696,110.786,150.25
2018-06-03,913.9849223207784,1193.171521982949,550.791283315665,434.778025809146,111.294,149.69
2018-06-04,914.3123367930184,1193.195373666186,551.5822151750141,435.1273389733168,113.834,148.96
2018-06-05,914.6221430338428,1193.22117708981,552.3595099884047,435.473697298269,0.0,148.28
2018-06-06,914.9151582137628,1193.248850713228,553.1229198706092,435.8167845247897,0.0,147.68
2018-06-07,915.1921995032916,1193.278312995848,553.8721969364001,436.1562843936661,0.0,147.08
2018-06-08,915.4540840729414,1193.309482397078,554.6070933005499,436.4918806456854,0.7619999999999999,146.5
2018-06-09,915.7016290932244,1193.342277376326,555.3273610778314,436.8232570216346,1.27,146.07
2018-06-10,915.935651734653,1193.376616392999,556.032752383017,437.1500972623011,1.27,145.85
2018-06-11,916.1569691677396,1193.412417906507,556.7230193308792,437.4720851084718,1.524,145.72
2018-06-12,916.3663985629964,1193.449600376256,557.3979140361909,437.788904300934,1.778,145.93
2018-06-13,916.564757090936,1193.488082261655,558.0571886137243,438.1002385804747,1.778,146.28
2018-06-14,916.7528619220706,1193.527782022112,558.7005951782525,438.4057716878812,1.778,146.25
2018-06-15,916.9315302269124,1193.568618117034,559.3278858445474,438.7051873639406,18.796,146.33
2018-06-16,917.101579175974,1193.61050900583,559.9388127273819,438.9981693494401,0.0,146.12
2018-06-17,917.2638259397678,1193.653373147907,560.5331279415285,439.2844013851667,0.0,146.04
2018-06-18,917.419087688806,1193.697129002674,561.11058360176,439.5635672119078,113.538,146.16
2018-06-19,917.568181593601,1193.741695029538,561.6709318228487,439.8353505704503,113.538,146.41
2018-06-20,917.7119248246652,1193.786989687908,562.2139247195674,440.0994352015815,114.046,146.32
2018-06-21,917.8511345525106,1193.83293143719,562.7393144066885,440.3555048460884,124.968,146.45
2018-06-22,917.9866279476502,1193.879438736795,563.2468529989847,440.6032432447583,0.0,146.78
2018-06-23,918.1192221805958,1193.926430046128,563.7362926112282,440.8423341383783,0.0,146.96
2018-06-24,918.24973442186,1193.973823824599,564.2073853581921,441.0724612677355,0.0,146.76
2018-06-25,918.3789818419552,1194.021538531614,564.6598833546489,441.2933083736173,0.0,146.85
2018-06-26,918.5077816113936,1194.069492626583,565.0935387153708,441.5045591968105,0.0,146.46
2018-06-27,918.6369509006876,1194.117604568912,565.5081035551307,441.7058974781024,0.0,146.8
2018-06-28,918.7673068803496,1194.165792818011,565.903329988701,441.8970069582801,17.018,147.11
2018-06-29,918.8996667208918,1194.213975833286,566.2789701308542,442.0775713781309,17.526,147.33
2018-06-30,919.0348475928268,1194.262072074147,566.6347760963631,442.2472744784419,41.402,147.54
2018-07-01,919.1736666666668,1194.31,566.9705000000001,442.4058000000001,41.402,147.98
2018-07-02,919.3167844630942,1194.357685542444,567.2860754114564,442.5529678085351,41.402,147.95
2018-07-03,919.464234903472,1194.405084521836,567.5821617200969,442.689142269546,46.99,148.35
2018-07-04,919.6158952593328,1194.452160230726,567.8595997702053,442.8148238734742,50.546,148.05
2018-07-05,919.77164280221,1194.49887596166,568.1192304060645,442.9305131107611,60.706,149.7
2018-07-06,919.9313548036364,1194.545195007186,568.3618944719585,443.0367104718481,60.706,151.66
2018-07-07,920.0949085351448,1194.591080659853,568.5884328121705,443.1339164471765,60.706,152.59
2018-07-08,920.262181268268,1194.636496212209,568.799686270984,443.2226315271879,64.516,152.51
2018-07-09,920.4330502745393,1194.681404956801,568.9964956926827,443.3033562023236,81.02600000000001,151.69
2018-07-10,920.607392825491,1194.725770186177,569.17970192155,443.3765909630251,81.02600000000001,151.13
2018-07-11,920.7850861926566,1194.769555192886,569.3501458018691,443.4428362997336,81.02600000000001,150.71
2018-07-12,920.9660076475692,1194.812723269475,569.5086681779236,443.5025927028908,82.04200000000002,150.96
2018-07-13,921.1500344617612,1194.855237708493,569.656109893997,443.5563606629378,82.29600000000002,151.77
2018-07-14,921.3370439067658,1194.897061802487,569.7933117943729,443.6046406703163,0.0,153.69
2018-07-15,921.5269132541158,1194.938158844005,569.9211147233347,443.6479332154675,0.0,156.08
2018-07-16,921.719519775344,1194.978492125595,570.0403595251657,443.6867387888329,0.0,156.83
2018-07-17,921.914740741984,1195.018024939806,570.1518870441495,443.721557880854,0.0,156.71
2018-07-18,922.112453425568,1195.056720579185,570.2565381245695,443.752890981972,0.0,157.46
2018-07-19,922.3125350976292,1195.09454233628,570.3551536107093,443.7812385826285,0.0,158.26
2018-07-20,922.5148630297006,1195.131453503638,570.4485743468524,443.8071011732648,0.0,158.71
2018-07-21,922.719314493315,1195.167417373809,570.5376411772819,443.8309792443223,0.0,158.51
2018-07-22,922.9257667600054,1195.20239723934,570.6231949462817,443.8533732862425,0.0,158.39
2018-07-23,923.1340971013047,1195.236356392779,570.7060764981351,443.8747837894667,0.0,158.28
2018-07-24,923.344182788746,1195.269258126674,570.7871266771256,443.8957112444364,0.0,157.62
2018-07-25,923.5559010938618,1195.301065733573,570.8671863275365,443.916656141593,0.0,156.8
2018-07-26,923.7691292881856,1195.331742506023,570.9470962936516,443.9381189713779,0.0,155.86
2018-07-27,923.9837446432496,1195.361251736573,571.0276974197541,443.9606002242325,2.286,155.11
2018-07-28,924.1996244305876,1195.389556717771,571.1098305501275,443.9846003905981,2.286,154.47
2018-07-29,924.416645921732,1195.416620742165,571.1943365290552,444.0106199609162,35.052,153.88
2018-07-30,924.6346863882158,1195.442407102302,571.282056200821,444.0391594256284,49.276,153.53
2018-07-31,924.853623101572,1195.466879090731,571.3738304097083,444.0707192751759,51.05399999999999,153.31
2018-08-01,925.0733333333334,1195.49,571.4705000000001,444.1058,52.324,153.28
2018-08-02,925.2936733618092,1195.511777889966,571.572720776442,444.1447723690676,52.324,153.22
2018-08-03,925.5144154924131,1195.532399889729,571.6804083856256,444.1874882654461,52.324,153.53
2018-08-04,925.7353110373358,1195.552097895695,571.7932934346047,444.2336698507282,53.34,154.16
2018-08-05,925.9561113087666,1195.571103804275,571.9111065304323,444.2830392865067,58.928,155.21
2018-08-06,926.1765676188958,1195.589649511876,572.0335782801621,444.3353187343742,0.0,157.01
2018-08-07,926.3964312799136,1195.607966914907,572.1604392908478,444.3902303559236,0.0,157.98
2018-08-08,926.6154536040096,1195.626287909776,572.2914201695424,444.4474963127475,0.0,157.78
2018-08-09,926.8333859033744,1195.644844392891,572.4262515232998,444.5068387664387,0.0,157.23
2018-08-10,927.049979490198,1195.663868260662,572.5646639591732,444.56797987859,0.0,156.9
2018-08-11,927.2649856766698,1195.683591409495,572.7063880842162,444.630641810794,0.0,156.48
2018-08-12,927.4781557749806,1195.704245735801,572.8511545054823,444.6945467246435,0.0,156.17
2018-08-13,927.68924109732,1195.726063135987,572.998693830025,444.7594167817313,0.0,155.92
2018-08-14,927.8979929558784,1195.749275506462,573.1487366648976,444.8249741436501,0.0,155.64
2018-08-15,928.1041626628456,1195.774114743634,573.3010136171537,444.8909409719926,0.0,154.93
2018-08-16,928.3075015304116,1195.800812743912,573.4552552938468,444.9570394283514,0.0,154.35
2018-08-17,928.5077608707668,1195.829601403704,573.6111923020304,445.0229916743194,2.794,153.95
2018-08-18,928.7046919961008,1195.860712619418,573.7685552487578,445.0885198714894,5.334,153.53
2018-08-19,928.8980462186038,1195.894378287463,573.9270747410826,445.153346181454,5.334,153.84
2018-08-20,929.087574850466,1195.930830304247,574.0864813860583,445.2171927658059,54.10199999999999,154.38
2018-08-21,929.2730292038772,1195.97030056618,574.2465057907384,445.279781786138,55.87999999999999,154.41
2018-08-22,929.454160591028,1196.013020969668,574.4068785621763,445.3408354040429,57.40399999999999,153.7
2018-08-23,929.6307203241078,1196.059223411122,574.5673303074254,445.4000757811135,0.0,152.51
2018-08-24,929.8024597153068,1196.109139786948,574.7275916335394,445.4572250789422,0.0,151.51
2018-08-25,929.9691300768152,1196.163001993555,574.8873931475715,445.512005459122,0.0,151.52
2018-08-26,930.130482720823,1196.221041927353,575.0464654565756,445.5641390832457,0.0,151.92
2018-08-27,930.2862689595204,1196.283491484749,575.2045391676047,445.6133481129059,0.0,152.18
2018-08-28,930.4362401050972,1196.350582562152,575.3613448877126,445.6593547096953,0.0,152.21
2018-08-29,930.5801474697432,1196.42254705597,575.5166132239525,445.7018810352067,0.0,151.96
2018-08-30,930.7177423656492,1196.499616862612,575.670074783378,445.7406492510327,0.0,151.72
2018-08-31,930.8487761050048,1196.582023878486,575.8214601730429,445.7753815187663,0.0,151.61
