phase,model,horizon,point,n,mae,rmse,crps,coverage80,width80,interval_score80,coverage90,width90,interval_score90,coverage95,width95,interval_score95
later_exploratory,RR_DIRECT,4,MJ1,290,0.002244828859266,0.00279069411045,0.001560886205028,0.786206896551724,0.0068653249055308,0.0096782398433898,0.889655172413793,0.0088115491211385,0.0117314988247386,0.941379310344828,0.010499608380018,0.0141434579511669
later_exploratory,RR_DIRECT,5,ATU1,289,0.0192230902636359,0.0290711939802942,0.0164102635311567,0.792387543252595,0.0919457156189057,0.131255382085015,0.84083044982699,0.118011048392065,0.175682549386885,0.882352941176471,0.140618837345997,0.226898071399458
later_exploratory,RR_DIRECT,5,ATU5,289,0.0147621158133468,0.0222890199365693,0.0127005493242658,0.823529411764706,0.0703256253846483,0.101622022406696,0.854671280276817,0.0902619629920305,0.137948865389261,0.882352941176471,0.107553762681087,0.18176369174298
later_exploratory,RR_DIRECT,5,MJ3,289,0.003868566232893,0.0052152749252329,0.0029919324042785,0.823529411764706,0.0152416311367409,0.0206691996582953,0.878892733564014,0.0195624217783532,0.0265532595008736,0.934256055363322,0.0233100632832754,0.0333225683066822
later_exploratory,RR_DIRECT,5,MJ1,289,0.0039207187986829,0.0048571185350357,0.002724866198682,0.785467128027682,0.0118434818394708,0.0168386005416709,0.875432525951557,0.0152009443733243,0.0203647607692028,0.937716262975779,0.0181130424096969,0.0241390898539768
later_exploratory,RR_DIRECT,6,ATU1,288,0.0313136247375599,0.0468504747161833,0.0267754728273902,0.791666666666667,0.151600045033366,0.214290073342958,0.847222222222222,0.194576551286234,0.286236399475882,0.885416666666667,0.231852261203222,0.369068167906022
later_exploratory,RR_DIRECT,6,ATU5,288,0.0241699366957033,0.0361396930709687,0.0207434541779931,0.822916666666667,0.115206954019285,0.165470655515027,0.857638888888889,0.147866524659201,0.225171904026764,0.885416666666667,0.176193831537625,0.297289509901257
later_exploratory,RR_DIRECT,6,MJ3,288,0.0061733971295304,0.0083136771920508,0.0047811376908006,0.819444444444444,0.0242634068005872,0.0330907950700552,0.885416666666667,0.0311417454834637,0.0427396570113514,0.927083333333333,0.0371076784968854,0.0533783470886486
later_exploratory,RR_DIRECT,6,MJ1,288,0.0063015242812514,0.0077547372263908,0.0043650704103821,0.774305555555556,0.0188102215232209,0.0268824909769047,0.871527777777778,0.0241426579531065,0.0323452908614665,0.934027777777778,0.0287677513085838,0.0379333858953359
later_exploratory,RR_DIRECT,7,ATU1,287,0.0478965021697069,0.0706295674144255,0.0408347286564679,0.794425087108014,0.233553400286012,0.326548907416573,0.850174216027875,0.29976254399412,0.436023459233457,0.888501742160279,0.357189102127878,0.563646771881883
later_exploratory,RR_DIRECT,7,ATU5,287,0.0368347910655556,0.054618794541546,0.031492653383342,0.822299651567944,0.17532601067012,0.250669028811126,0.86411149825784,0.225028498503799,0.340755508773774,0.885017421602787,0.268137994369738,0.450438728494457
later_exploratory,RR_DIRECT,7,MJ3,287,0.0092461108942987,0.0124307578472557,0.0071603665871968,0.825783972125436,0.0361111681959031,0.049582786731952,0.874564459930314,0.0463481826072561,0.0642225022800913,0.905923344947735,0.0552272659224305,0.0801923357416711
later_exploratory,RR_DIRECT,7,MJ1,287,0.0094928747035081,0.0115917967191039,0.0065519721165815,0.780487804878049,0.0280978915968796,0.0401023212211927,0.878048780487805,0.0360632534385571,0.0483851820268954,0.937282229965157,0.0429720169301043,0.0561940201661486
later_exploratory,TCN_DIRECT,1,ATU1,293,0.150669065960634,0.194579744738333,0.103473264007221,0.716723549488055,0.39023676581903,0.610307336650626,0.843003412969283,0.500863466507859,0.697068146735338,0.9419795221843,0.596815631155396,0.793350996781719
later_exploratory,TCN_DIRECT,1,ATU5,293,0.109662606733802,0.140598756267301,0.0768988759841302,0.597269624573379,0.264896259232479,0.462599660850331,0.808873720136519,0.339990667936377,0.532517018986801,0.897610921501707,0.405123868359058,0.590044937012902
later_exploratory,TCN_DIRECT,1,MJ3,293,0.0494928975363808,0.0656465164908601,0.0361013707945022,0.781569965870307,0.163845238390157,0.246388709066388,0.843003412969283,0.210293086810165,0.30039161311568,0.911262798634812,0.250579668362093,0.342803389835754
later_exploratory,TCN_DIRECT,1,MJ1,293,0.0538694808723788,0.0686759159040933,0.0384360241253634,0.84641638225256,0.195313908850714,0.263677876094615,0.89419795221843,0.250682688082582,0.333025488533512,0.935153583617747,0.298706846699879,0.404177017683037
later_exploratory,TCN_DIRECT,2,ATU1,292,0.298975362413606,0.381180037051864,0.204434585416765,0.705479452054795,0.757660352657655,1.20032854015629,0.828767123287671,0.972446534788229,1.35920162097749,0.934931506849315,1.15874151586859,1.50561127636667
later_exploratory,TCN_DIRECT,2,ATU5,292,0.224749179264902,0.286405942327817,0.157172589187084,0.650684931506849,0.548941042788635,0.939763281438145,0.825342465753425,0.704558200769478,1.12826240624139,0.883561643835616,0.839532877511936,1.27621518259475
later_exploratory,TCN_DIRECT,2,MJ3,292,0.0998045625812559,0.131851887919216,0.0729792846028233,0.777397260273973,0.32967683454902,0.500523534054443,0.842465753424658,0.423135636215638,0.6155924310716,0.907534246575342,0.504197208778471,0.712608083012746
later_exploratory,TCN_DIRECT,2,MJ1,292,0.109513194548813,0.138882924836273,0.0781776357339484,0.845890410958904,0.395937887820123,0.537705804821429,0.893835616438356,0.508180777377991,0.680909753327788,0.928082191780822,0.605534744840736,0.830527360253859
later_exploratory,TCN_DIRECT,3,ATU1,291,0.444912820982585,0.561700245826181,0.303324553415644,0.697594501718213,1.10987760581686,1.77410585674344,0.807560137457045,1.42451248508622,2.00367623127838,0.927835051546392,1.69741132010102,2.1613114059739
later_exploratory,TCN_DIRECT,3,ATU5,291,0.34659351433862,0.440569222548814,0.241895135370939,0.711340206185567,0.85835219011872,1.44525160524124,0.835051546391753,1.10168310903552,1.8084202543526,0.872852233676976,1.31273639228776,2.08901395298698
later_exploratory,TCN_DIRECT,3,MJ3,291,0.150743522610376,0.198592885989349,0.110572277617869,0.780068728522337,0.498209019552107,0.762776438480145,0.835051546391753,0.639444353877379,0.945298274145326,0.903780068728522,0.761944943417221,1.10695182835452
later_exploratory,TCN_DIRECT,3,MJ1,291,0.166385520667258,0.209724600047663,0.118743883903028,0.84192439862543,0.601692657672191,0.818957232587449,0.890034364261168,0.772264165477882,1.03918908237015,0.93127147766323,0.920209510491714,1.26763493212192
later_exploratory,TCN_DIRECT,4,ATU1,290,0.589374983690127,0.739442698411999,0.401237364398338,0.672413793103448,1.45617443514746,2.34609714180471,0.803448275862069,1.86897965366572,2.64191017216413,0.906896551724138,2.22702661744565,2.84991421088675
later_exploratory,TCN_DIRECT,4,ATU5,290,0.476758085567166,0.606912077348744,0.332907020986336,0.775862068965517,1.19920454045289,2.01009737064035,0.83448275862069,1.53916236447526,2.57016766064053,0.86551724137931,1.8340250775518,3.01451751006591
later_exploratory,TCN_DIRECT,4,MJ3,290,0.202120886469261,0.265800684863319,0.148805434858342,0.775862068965517,0.670094243522604,1.03331676377258,0.837931034482759,0.860056650462653,1.28970182407107,0.906896551724138,1.02482070863357,1.52941609090708
later_exploratory,TCN_DIRECT,4,MJ1,290,0.223900413672315,0.279978876282886,0.159501485497634,0.841379310344828,0.812709012873875,1.09964264571771,0.9,1.04310072526318,1.39690611800595,0.931034482758621,1.24293117652819,1.70294011418814
later_exploratory,TCN_DIRECT,5,ATU1,289,0.734851285579938,0.919044318867025,0.500534066082324,0.657439446366782,1.80757797992679,2.92250120079367,0.816608996539792,2.32000122056478,3.29402845160828,0.906574394463668,2.76445196210161,3.60533444033537
later_exploratory,TCN_DIRECT,5,ATU5,289,0.61741129119379,0.785982427604724,0.430623337267616,0.802768166089965,1.57714514320142,2.63896023403947,0.837370242214533,2.02424387653987,3.40521564708288,0.865051903114187,2.41203535009801,4.04111473780815
later_exploratory,TCN_DIRECT,5,MJ3,289,0.253070667745627,0.332180522974614,0.187003684702712,0.785467128027682,0.845748481551325,1.3060190748215,0.84083044982699,1.08550642422044,1.64742784949963,0.899653979238754,1.29346068342997,1.9812862653929
later_exploratory,TCN_DIRECT,5,MJ1,289,0.281107099123521,0.34710813501819,0.199620972807644,0.84083044982699,1.02860933306241,1.37096881229256,0.899653979238754,1.32020578624541,1.73346495757989,0.930795847750865,1.57312222244242,2.08926632959929
later_exploratory,TCN_DIRECT,6,ATU1,288,0.880777411462471,1.10129501259399,0.6013756910649,0.649305555555556,2.17671248303928,3.52295310018839,0.840277777777778,2.79378022610913,3.97635615758814,0.916666666666667,3.32899446745459,4.46454243404068
later_exploratory,TCN_DIRECT,6,ATU5,288,0.768764711128587,0.978603209862857,0.535795480005575,0.798611111111111,2.00078849189419,3.33553280104426,0.840277777777778,2.56798422797478,4.316922974688,0.868055555555556,3.05994194086788,5.16484994134553
later_exploratory,TCN_DIRECT,6,MJ3,288,0.304672714757107,0.399737283666567,0.226150348693358,0.784722222222222,1.02579067175127,1.58993559964557,0.84375,1.31658807361845,2.02353810757128,0.899305555555556,1.56881145196468,2.46456181019876
later_exploratory,TCN_DIRECT,6,MJ1,288,0.338595236696079,0.412889900055851,0.239729137701588,0.84375,1.24946835299186,1.63842242009105,0.888888888888889,1.60367526944292,2.06241553189684,0.930555555555556,1.9108969451775,2.45240071590608
later_exploratory,TCN_DIRECT,7,ATU1,287,1.03065550300808,1.29210705568324,0.706672671441583,0.64808362369338,2.57624307394159,4.22003632843986,0.846689895470383,3.30657218797175,4.77850497732592,0.912891986062718,3.94002377750639,5.44058747806989
later_exploratory,TCN_DIRECT,7,ATU5,287,0.929887850520678,1.18285978983833,0.647767404813845,0.808362369337979,2.47238140593312,4.09945229041795,0.846689895470383,3.17326718026231,5.30923829610845,0.86411149825784,3.78118106360876,6.4038262227163
later_exploratory,TCN_DIRECT,7,MJ3,287,0.357242049619165,0.468950928737705,0.266542347386834,0.787456445993031,1.21041439668903,1.8855577815331,0.843205574912892,1.55355005919107,2.41686589016012,0.898954703832753,1.85116907322505,2.98569201928522
later_exploratory,TCN_DIRECT,7,MJ1,287,0.397550459202595,0.480826386730245,0.280957400306644,0.850174216027875,1.47533587437668,1.91359649265252,0.888501742160279,1.89357309466425,2.40652549584215,0.926829268292683,2.25633150988302,2.84342698950464
later_exploratory,TCN_BRES,1,ATU1,293,0.143062271411406,0.198623023651319,0.100607786715529,0.627986348122867,0.320091770134592,0.617726025981441,0.778156996587031,0.410833339226154,0.661565240339198,0.918088737201365,0.489538117761859,0.669209058680413
later_exploratory,TCN_BRES,1,ATU5,293,0.0807078880673613,0.102397799017923,0.0552342921502546,0.744027303754266,0.215514675062664,0.341215601348003,0.853242320819113,0.276610090821788,0.426336912593067,0.897610921501707,0.329601252590388,0.498889830904429
later_exploratory,TCN_BRES,1,MJ3,293,0.054448684809907,0.0877663608224273,0.0418067779057418,0.686006825938567,0.125948522176222,0.309611934575415,0.720136518771331,0.161653178132316,0.42334291916951,0.781569965870307,0.192621642396839,0.55575541482957
later_exploratory,TCN_BRES,1,MJ1,293,0.0761519965155986,0.121642705917161,0.0593743402697582,0.822525597269625,0.238482565761222,0.438853290307275,0.863481228668942,0.306089059389772,0.603439958043929,0.883959044368601,0.36472761018716,0.812497368758786
later_exploratory,TCN_BRES,2,ATU1,292,0.276192819597463,0.387208795817093,0.195509296814037,0.636986301369863,0.621720238094993,1.21916326512735,0.73972602739726,0.797969286663163,1.35126752555997,0.88013698630137,0.950839051574195,1.37372015780742
later_exploratory,TCN_BRES,2,ATU5,292,0.163491248953266,0.208007992040409,0.113864415878127,0.773972602739726,0.459846227130725,0.720856358244606,0.852739726027397,0.590206242863508,0.909921238329993,0.904109589041096,0.703274115403892,1.09205222104198
later_exploratory,TCN_BRES,2,MJ3,292,0.10846305151357,0.172889889997154,0.0828284357385884,0.702054794520548,0.248929237514917,0.612974837586722,0.743150684931507,0.319497217426995,0.849716585540843,0.797945205479452,0.380704415917078,1.14501407006799
later_exploratory,TCN_BRES,2,MJ1,292,0.126872563109911,0.194212014060669,0.095164989334117,0.818493150684932,0.37679201280244,0.663091204144081,0.886986301369863,0.483607312828694,0.903610470065184,0.907534246575342,0.576253655810805,1.22451618870337
later_exploratory,TCN_BRES,3,ATU1,291,0.403318950276935,0.567964331772445,0.289388152574335,0.642611683848797,0.94002547082772,1.84800375223955,0.735395189003436,1.20650962995834,2.11910932351127,0.824742268041237,1.43764489616124,2.27507951165622
later_exploratory,TCN_BRES,3,ATU5,291,0.249833272267476,0.318408563837816,0.176052284842776,0.790378006872852,0.740164233382177,1.14621977015563,0.872852233676976,0.949990508810357,1.46194318413259,0.896907216494845,1.13198351051702,1.79548114536698
later_exploratory,TCN_BRES,3,MJ3,291,0.161484477812455,0.254994135473806,0.123165301308933,0.697594501718213,0.366702664146794,0.912939010823439,0.752577319587629,0.470657774022778,1.28897758351001,0.804123711340206,0.560823328601041,1.7933458957047
later_exploratory,TCN_BRES,3,MJ1,291,0.15936468321897,0.234325918897016,0.117287744216916,0.766323024054983,0.455495582638717,0.807452225006873,0.848797250859107,0.584622251111114,1.00509172771436,0.93127147766323,0.696620378837106,1.32374803222889
later_exploratory,TCN_BRES,4,ATU1,290,0.526430571132806,0.74319556701513,0.38402962003104,0.617241379310345,1.28478501457153,2.51660110326323,0.724137931034483,1.64900371384809,2.97153798103237,0.817241379310345,1.96490911808678,3.31980349473313
later_exploratory,TCN_BRES,4,ATU5,290,0.341657083531967,0.435890102445133,0.243217858704377,0.796551724137931,1.06574008100516,1.63675384096562,0.855172413793103,1.36786258529047,2.0880236379095,0.9,1.62990880102687,2.56682611918531
later_exploratory,TCN_BRES,4,MJ3,290,0.213265689328249,0.334195584304109,0.163148414719374,0.679310344827586,0.482104626213481,1.21099185789155,0.762068965517241,0.618774588801142,1.73145164338439,0.810344827586207,0.737315399210637,2.47298181633519
later_exploratory,TCN_BRES,4,MJ1,290,0.194153416812209,0.278023184829352,0.143654800403656,0.73448275862069,0.546937913484404,1.01494833093872,0.775862068965517,0.701987212141393,1.24468952147482,0.875862068965517,0.83646935560753,1.4239848328063
later_exploratory,TCN_BRES,5,ATU1,289,0.64577510107896,0.914634698338136,0.480616696574137,0.602076124567474,1.66268127703086,3.24741136257346,0.71280276816609,2.13402831576763,3.92586572495403,0.802768166089965,2.54285157801256,4.47721408913027
later_exploratory,TCN_BRES,5,ATU5,289,0.437707761130592,0.561764788248822,0.316730533175621,0.806228373702422,1.44515985543203,2.20318061857313,0.86159169550173,1.85484259365084,2.82138124531787,0.896193771626298,2.21018127143891,3.48536063013
later_exploratory,TCN_BRES,5,MJ3,289,0.264810026900043,0.410463957627713,0.202929926734256,0.674740484429066,0.597971295016683,1.50731207117427,0.785467128027682,0.767487848218651,2.16951486916482,0.816608996539792,0.914518177443322,3.15279415676898
later_exploratory,TCN_BRES,5,MJ1,289,0.235857075847663,0.329128244577735,0.175172741603771,0.705882352941177,0.665293687626413,1.25051224310523,0.743944636678201,0.853895203674617,1.53401487029773,0.820069204152249,1.01747889195196,1.65109946868698
later_exploratory,TCN_BRES,6,ATU1,288,0.761100559982232,1.08574219261367,0.581005972382636,0.586805555555556,2.08073333804498,4.06479790915412,0.694444444444444,2.67059232715908,4.99748719057574,0.777777777777778,3.18220703219767,5.82486889507003
later_exploratory,TCN_BRES,6,ATU5,288,0.537621854416664,0.695135150566774,0.396829453488066,0.805555555555556,1.88497081662554,2.84361275557974,0.857638888888889,2.4193338510781,3.65138176633942,0.899305555555556,2.88281409178032,4.56821568858675
later_exploratory,TCN_BRES,6,MJ3,288,0.31549764497339,0.481095787824824,0.241534959492171,0.677083333333333,0.715591281311253,1.78996939982095,0.788194444444444,0.918451466273597,2.57618336142829,0.829861111111111,1.09440242338194,3.78094486005455
later_exploratory,TCN_BRES,6,MJ1,288,0.281318639996822,0.386162073357314,0.209921204390191,0.711805555555556,0.804414845128229,1.49807283510228,0.743055555555556,1.03245527621084,1.84991458145823,0.815972222222222,1.23024634159821,2.00940057374662
later_exploratory,TCN_BRES,7,ATU1,287,0.87181038341404,1.25975476041153,0.686838761814622,0.588850174216028,2.54173839217481,4.97118385465731,0.679442508710801,3.2622859083738,6.20510662191661,0.763066202090592,3.88725342055851,7.42200273073532
later_exploratory,TCN_BRES,7,ATU5,287,0.643492484672591,0.83992764598977,0.486395088142511,0.801393728222996,2.39452823035521,3.56550486569574,0.857142857142857,3.0733437111941,4.59762141381336,0.895470383275261,3.6621149063684,5.78021489616847
later_exploratory,TCN_BRES,7,MJ3,287,0.365818686563983,0.544437763327853,0.278764284072322,0.689895470383275,0.836450567277834,2.05202071445322,0.787456445993031,1.07357268044683,2.93979176453229,0.850174216027875,1.27924075065677,4.33406254274681
later_exploratory,TCN_BRES,7,MJ1,287,0.326875330246461,0.443003975873625,0.245686502906204,0.707317073170732,0.959328880620247,1.75398853706651,0.749128919860627,1.23128528820215,2.18669206008339,0.818815331010453,1.46716691383837,2.4189675145351
