origin,phase,method,seed,n_per_point,mae,rmse,crps,coverage80,width80,interval_score80,coverage90,width90,interval_score90,coverage95,width95,interval_score95
972,historical_exploratory,RR_COND,2,293,43.445352022147233,48.588247590159071,33.31071408273327,0.44539249146757676,66.79237283582664,239.39875913888406,0.5955631399317407,85.727082440898528,366.35583903757129,0.65529010238907848,102.15011921471987,592.94094788780262
972,historical_exploratory,A0,0,293,61.563105654715187,67.16738918938411,48.09195283382784,0.22781569965870307,67.661105635248617,352.38791734290538,0.44197952218430042,86.842088917734046,535.73027460944616,0.55375426621160406,103.47873137893829,868.82363484720258
972,historical_exploratory,A0,1,293,61.563105654715187,67.16738918938411,48.09195283382784,0.22781569965870307,67.661105635248617,352.38791734290538,0.44197952218430042,86.842088917734046,535.73027460944616,0.55375426621160406,103.47873137893829,868.82363484720258
972,historical_exploratory,A0,2,293,61.563105654715187,67.16738918938411,48.09195283382784,0.22781569965870307,67.661105635248617,352.38791734290538,0.44197952218430042,86.842088917734046,535.73027460944616,0.55375426621160406,103.47873137893829,868.82363484720258
972,historical_exploratory,A025,0,293,61.912444906932656,68.233696192841649,48.311483811968067,0.28924914675767921,70.653600344205714,361.51804514095636,0.39078498293515357,90.682914295345313,542.11063731482545,0.52815699658703075,108.05535709667922,846.97164204518901
972,historical_exploratory,A025,1,293,55.98118170462385,61.945217322718477,43.000047031278527,0.42918088737201365,70.653600344205714,310.13549675324998,0.52986348122866889,90.682914295345313,479.40599214856672,0.63054607508532423,108.05535709667922,776.6528181070255
972,historical_exploratory,A025,2,293,60.497700709241634,66.448231478059782,46.926911057447398,0.28242320819112632,70.653600344205714,345.27440456317606,0.4539249146757679,90.682914295345313,514.2115182662684,0.57508532423208192,108.05535709667922,816.35846725407509
972,historical_exploratory,A05,0,293,62.261784159150139,69.562641536686542,48.734651563863608,0.30290102389078499,73.732366163720783,371.77412432387746,0.36604095563139932,94.634467444602734,553.16568967309649,0.48293515358361777,112.76392309224107,833.14907485786455
972,historical_exploratory,A05,1,293,50.399257754532535,56.950897287336574,38.496687625370768,0.49232081911262798,73.732366163720783,284.62412565318317,0.58105802047781574,94.634467444602734,435.41237141539682,0.6843003412969284,112.76392309224107,704.98766057629348
972,historical_exploratory,A05,2,293,59.432295763768096,65.866787147976851,45.917032468791845,0.2909556313993174,73.732366163720783,338.96953558102763,0.45819112627986347,94.634467444602734,492.6963519661083,0.61348122866894195,112.76392309224107,765.87455419003936
972,historical_exploratory,A075,0,293,62.611123411367622,71.134218796395018,49.370119028615335,0.31484641638225253,76.879461375411637,382.13980350439789,0.35836177474402731,98.673720419266601,565.55571366697654,0.44795221843003413,117.57698987524736,829.98017151064505
972,historical_exploratory,A075,1,293,44.831679549145292,52.322936953248899,34.742612706449997,0.54010238907849828,76.879461375411637,263.65827424103412,0.66552901023890776,98.673720419266601,400.45461531153433,0.69283276450511944,117.57698987524736,640.71571663356076
972,historical_exploratory,A075,2,293,58.36703491810934,65.430536292900683,45.076812828273681,0.2977815699658703,76.879461375411637,332.63452165953322,0.45477815699658702,98.673720419266601,471.26187723284386,0.63225255972696237,117.57698987524736,718.2354745082481
972,historical_exploratory,A1,0,293,62.973294402920487,72.9279255509922,50.228613475622396,0.32423208191126279,80.089256757676651,392.54868496812054,0.35580204778156999,102.7934481916306,577.99597635630846,0.41126279863481224,122.48594829418454,833.36575168137779
972,historical_exploratory,A1,1,293,39.422347551880783,48.316121547511152,31.864565851428079,0.59385665529010245,80.089256757676637,246.76907036834396,0.68259385665529015,102.79344819163057,373.24198768122693,0.69965870307167233,122.48594829418455,577.20024460510194
972,historical_exploratory,A1,2,293,57.393636885704268,65.146204142982157,44.419022351224413,0.30290102389078499,80.089256757676651,326.2479184433497,0.44795221843003408,102.7934481916306,449.89964794492556,0.67064846416382251,122.48594829418455,674.3571172483239
972,historical_exploratory,ALPHA_SELECTED,0,293,61.563105654715187,67.16738918938411,48.09195283382784,0.22781569965870307,67.661105635248617,352.38791734290538,0.44197952218430042,86.842088917734046,535.73027460944616,0.55375426621160406,103.47873137893829,868.82363484720258
