phase,model,horizon,n,crps,coverage90,width90,interval_score90,mae,rmse,pooled_rmse
transfer,EXPERT_INIT,10,284,0.649819833874,0.907570422535,4.87360164254,7.31456722199,0.645520562112,1.1254638277,1.36947259545
transfer,EXPERT_INIT,11,283,0.74557741086,0.906360424028,5.57640975499,8.44961242686,0.737316595193,1.28472954739,1.56316170784
transfer,EXPERT_INIT,12,282,0.846982037081,0.903368794326,6.3255306809,9.66357083569,0.833221429798,1.45151644693,1.76597359758
transfer,EXPERT_INIT,13,281,0.953534723333,0.901245551601,7.10931199729,10.948554109,0.932863837612,1.62543837122,1.97742106752
transfer,EXPERT_INIT,14,280,1.0652331097,0.9,7.92041890301,12.3241987127,1.03598550658,1.80604973505,2.19693743668
transfer,EXPERT_INIT,15,279,1.18171496664,0.897849462366,8.78513453199,13.7550803107,1.14214934816,1.99283813395,2.42386629199
transfer,EXPERT_INIT,16,278,1.3020640903,0.896582733813,9.67429049864,15.2464939938,1.25105946463,2.18521841383,2.65745113199
transfer,EXPERT_INIT,17,277,1.42649841528,0.896209386282,10.5972391658,16.8083912666,1.36225996723,2.38252596319,2.89682835319
transfer,EXPERT_INIT,18,276,1.554994221,0.893115942029,11.5743437295,18.4398956034,1.4751126549,2.58402256911,3.14103427408
transfer,EXPERT_INIT,19,275,1.68674614097,0.891818181818,12.5713855379,20.1608233152,1.58957692714,2.78890303412,3.38901263286
transfer,EXPERT_INIT,20,274,1.82081203459,0.890510948905,13.6115053413,21.8954666803,1.70492488508,2.99630175504,3.63962381696
transfer,EXPERT_INIT,21,273,1.95656794606,0.889194139194,14.6795773806,23.6668227188,1.82094774698,3.20530276643,3.89165668395
transfer,EXPERT_INIT,22,272,2.09357660364,0.889705882353,15.7701212295,25.4515841819,1.93685009521,3.41494934956,4.14384555197
transfer,EXPERT_INIT,23,271,2.232449341,0.888376383764,16.9166828,27.2394577159,2.05267700226,3.62425694603,4.39488565329
transfer,EXPERT_INIT,24,270,2.3710476974,0.889814814815,18.065871541,29.0177681161,2.16750844903,3.83222754262,4.64345366974
transfer,EXPERT_INIT,25,269,2.51026966287,0.889405204461,19.2625455458,30.7686024522,2.28131824751,4.0378676579,4.88823044433
transfer,EXPERT_INIT,26,268,2.64947863413,0.888059701493,20.4890266653,32.5109579756,2.39376591596,4.24020715949,5.12793073277
transfer,EXPERT_INIT,27,267,2.78696805253,0.888576779026,21.7178374059,34.2034852003,2.50436722349,4.43831732344,5.36132641782
transfer,EXPERT_INIT,28,266,2.9247908643,0.888157894737,22.990055446,35.8901906746,2.61264659791,4.63133562216,5.58728002857
transfer,EXPERT_INIT,29,265,3.06111662778,0.888679245283,24.2710250067,37.5521538983,2.71875974965,4.81849811646,5.80478097986
transfer,EXPERT_INIT,30,264,3.19575555282,0.888257575758,25.5596835211,39.1769733886,2.82239344754,4.99916030433,6.01299878225
transfer,PERSIST,1,293,0.16043966329,0.912116040956,1.00195582095,1.39169954388,0.197811382532,0.317450776498,0.339314091411
transfer,PERSIST,2,292,0.321756716643,0.909246575342,2.01502958851,2.86199644918,0.393971014624,0.632200513157,0.675284690698
transfer,PERSIST,3,291,0.483859737806,0.905498281787,3.04243468759,4.42139270382,0.588397807155,0.943957902736,1.00753927871
transfer,PERSIST,4,290,0.646627443035,0.903448275862,4.079147031,6.0459380005,0.780982674662,1.25243754798,1.33571415096
transfer,PERSIST,5,289,0.809944968785,0.902249134948,5.12717709442,7.74004467773,0.971665948212,1.55736081293,1.65945569593
transfer,PERSIST,6,288,0.972999411705,0.900173611111,6.19089696199,9.45349068725,1.16034367061,1.85845667998,1.97842167999
transfer,PERSIST,7,287,1.13754844289,0.899825783972,7.25862755112,11.2848646482,1.34696270989,2.15546261866,2.29228254518
transfer,PERSIST,8,286,1.30069542362,0.897727272727,8.34722436548,13.0742170332,1.53144643003,2.44812547167,2.60072272636
transfer,PERSIST,9,285,1.4651567312,0.897368421053,9.43926235912,14.9704785541,1.71371834767,2.73620236433,2.90344199338
transfer,PERSIST,10,284,1.62776021347,0.896126760563,10.5392767,16.7880621344,1.89377151831,3.01946164304,3.2001568242
transfer,PERSIST,11,283,1.79093665027,0.895759717314,11.64331464,18.6546534523,2.07149139475,3.29768384909,3.49060181425
transfer,PERSIST,12,282,1.95257277249,0.893617021277,12.792752895,20.5500452805,2.24692178104,3.57066273394,3.77453112711
transfer,PERSIST,13,281,2.11411600159,0.893238434164,13.9193001698,22.4090602783,2.41995745354,3.8382063223,4.05171999103
transfer,PERSIST,14,280,2.27421182043,0.891964285714,15.0762802201,24.2684781774,2.5905580821,4.10013802964,4.32196624538
transfer,PERSIST,15,279,2.43327580868,0.890681003584,16.2446555384,26.1126949558,2.75880489279,4.3562978408,4.58509194035
transfer,PERSIST,16,278,2.59166406671,0.89118705036,17.3766412015,27.9089349636,2.92453965349,4.6065435564,4.84094499212
transfer,PERSIST,17,277,2.74747564967,0.889891696751,18.5724346849,29.6786435104,3.08790634802,4.85075211387,5.08940089501
transfer,PERSIST,18,276,2.90313934099,0.888586956522,19.7656903812,31.4614857093,3.24882823885,5.08882098966,5.33036449014
transfer,PERSIST,19,275,3.05564390501,0.886363636364,20.9869010302,33.1452732767,3.40725387082,5.32066968908,5.56377178884
transfer,PERSIST,20,274,3.20864952652,0.88503649635,22.198024071,34.8644315739,3.56337272026,5.54624132928,5.78959184639
transfer,PERSIST,21,273,3.3586941113,0.8836996337,23.4369187502,36.5043276457,3.71709583049,5.76550432042,6.00782867935
transfer,PERSIST,22,272,3.50886095795,0.883272058824,24.6376820962,38.1230865543,3.86833078199,5.97845409907,6.21852318641
transfer,PERSIST,23,271,3.65590586402,0.881918819188,25.8939855952,39.6868324976,4.01730174597,6.18511482916,6.42175500676
transfer,PERSIST,24,270,3.80258946642,0.880555555556,27.1074954127,41.2300516986,4.16396987521,6.38554137628,6.61764448144
transfer,PERSIST,25,269,3.94775368964,0.880111524164,28.3637887114,42.7448781621,4.30849642968,6.57982143731,6.80635462644
transfer,PERSIST,26,268,4.09194329252,0.877798507463,29.6251610022,44.2408440503,4.45067621526,6.76807776377,6.98809305632
transfer,PERSIST,27,267,4.23489535981,0.87734082397,30.861936786,45.6823959294,4.59093230743,6.95047046247,7.16311382028
transfer,PERSIST,28,266,4.37720536276,0.875939849624,32.1289037021,47.1379755844,4.72922818412,7.12719934915,7.33171910466
transfer,PERSIST,29,265,4.51862494573,0.87358490566,33.3969556119,48.5687374725,4.86572472908,7.2985063203,7.4942607467
transfer,PERSIST,30,264,4.65942431967,0.873106060606,34.6667162276,49.9865685898,5.00043919121,7.46467769581,7.65114149476
