date,split,site_fusion_status,site_level,site_color,site_fusion_reason,formal_warning_output,total_station_count,valid_station_count,minimum_valid_station_count,minimum_supporting_stations,contributing_stations,uncorroborated_stations,nonvalid_stations,station_count_green,station_count_blue,station_count_yellow,station_count_orange,station_count_red,station_count_at_or_above_green,station_count_at_or_above_blue,station_count_at_or_above_yellow,station_count_at_or_above_orange,station_count_at_or_above_red,artifact_kind,artifact_status,case,vajont_used,operational_profile_id,operational_profile_version,base_protocol_id,base_protocol_version,base_protocol_content_sha256
2019-08-15,calibration,uncorroborated,,,no_2_station_elevated_support,False,8,7,6,2,,MJ3,,7,0,0,0,0,7,0,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-08-16,calibration,uncorroborated,,,no_2_station_elevated_support,False,8,6,6,2,,MJ3;MJ9,,6,0,0,0,0,6,0,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-08-17,calibration,uncorroborated,,,no_2_station_elevated_support,False,8,6,6,2,,MJ3;MJ9,,6,0,0,0,0,6,0,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-08-18,calibration,uncorroborated,,,no_2_station_elevated_support,False,8,6,6,2,,MJ3;MJ9,,6,0,0,0,0,6,0,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-08-19,calibration,uncorroborated,,,no_2_station_elevated_support,False,8,6,6,2,,MJ3;MJ9,,6,0,0,0,0,6,0,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-08-20,calibration,uncorroborated,,,no_2_station_elevated_support,False,8,6,6,2,,MJ3;MJ9,,6,0,0,0,0,6,0,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-08-21,calibration,uncorroborated,,,no_2_station_elevated_support,False,8,6,6,2,,MJ3;MJ9,,6,0,0,0,0,6,0,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-08-22,calibration,uncorroborated,,,no_2_station_elevated_support,False,8,6,6,2,,MJ3;MJ9,,6,0,0,0,0,6,0,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-08-23,calibration,uncorroborated,,,no_2_station_elevated_support,False,8,6,6,2,,MJ3;MJ9,,6,0,0,0,0,6,0,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-08-24,calibration,uncorroborated,,,no_2_station_elevated_support,False,8,6,6,2,,MJ3;MJ9,,6,0,0,0,0,6,0,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-08-25,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,5,6,2,,ATU5;MJ3;MJ9,,5,0,0,0,0,5,0,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-08-26,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,4,6,2,,ATU1;ATU5;MJ3;MJ9,,4,0,0,0,0,4,0,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-08-27,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,4,6,2,,ATU1;ATU5;MJ3;MJ9,,4,0,0,0,0,4,0,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-08-28,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,5,6,2,,ATU5;MJ3;MJ9,,5,0,0,0,0,5,0,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-08-29,calibration,uncorroborated,,,no_2_station_elevated_support,False,8,6,6,2,,MJ3;MJ9,,6,0,0,0,0,6,0,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-08-30,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,5,6,2,,ATU3;MJ3;MJ9,,5,0,0,0,0,5,0,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-08-31,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,3,6,2,,ATU1;ATU3;ATU5;MJ3;MJ9,,3,0,0,0,0,3,0,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-09-01,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,4,6,2,,ATU3;ATU5;MJ3;MJ9,,4,0,0,0,0,4,0,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-09-02,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,3,6,2,,ATU2;ATU3;ATU5;MJ3;MJ9,,2,1,0,0,0,3,1,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-09-03,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,2,6,2,,ATU1;ATU3;ATU5;MJ1;MJ3;MJ9,,0,2,0,0,0,2,2,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-09-04,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,2,6,2,,ATU1;ATU3;ATU5;MJ1;MJ3;MJ9,,0,2,0,0,0,2,2,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-09-05,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,2,6,2,,ATU1;ATU3;ATU5;MJ1;MJ3;MJ9,,0,2,0,0,0,2,2,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-09-06,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,2,6,2,,ATU1;ATU3;ATU5;MJ1;MJ3;MJ9,,0,2,0,0,0,2,2,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-09-07,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,2,6,2,,ATU1;ATU3;ATU5;MJ1;MJ3;MJ9,,0,2,0,0,0,2,2,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-09-08,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,3,6,2,,ATU1;ATU3;ATU5;MJ3;MJ9,,1,2,0,0,0,3,2,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-09-09,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,3,6,2,,ATU1;ATU3;ATU5;MJ3;MJ9,,1,2,0,0,0,3,2,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-09-10,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,3,6,2,,ATU1;ATU3;ATU5;MJ3;MJ9,,1,2,0,0,0,3,2,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-09-11,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,3,6,2,,ATU1;ATU3;ATU5;MJ3;MJ9,,1,2,0,0,0,3,2,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-09-12,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,4,6,2,,ATU1;ATU3;ATU5;MJ3,,1,3,0,0,0,4,3,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-09-13,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,4,6,2,,ATU1;ATU3;ATU5;MJ3,,1,3,0,0,0,4,3,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-09-14,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,5,6,2,,ATU1;ATU2;MJ3,,3,2,0,0,0,5,2,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-09-15,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,5,6,2,,ATU1;ATU5;MJ3,,2,3,0,0,0,5,3,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-09-16,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,5,6,2,,ATU1;ATU5;MJ3,,2,3,0,0,0,5,3,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-09-17,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,5,6,2,,ATU1;MJ3;MJ9,,4,1,0,0,0,5,1,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-09-18,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,5,6,2,,ATU1;MJ3;MJ9,,4,1,0,0,0,5,1,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-09-19,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,4,6,2,,ATU1;ATU2;MJ3;MJ9,,3,1,0,0,0,4,1,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-09-20,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,3,6,2,,ATU2;ATU4;ATU5;MJ3;MJ9,,3,0,0,0,0,3,0,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-09-21,test,uncorroborated,,,no_2_station_elevated_support,False,8,6,6,2,,MJ3;MJ9,,6,0,0,0,0,6,0,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-09-22,test,uncorroborated,,,no_2_station_elevated_support,False,8,7,6,2,,MJ3,,6,1,0,0,0,7,1,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-09-23,test,uncorroborated,,,no_2_station_elevated_support,False,8,7,6,2,,MJ3,,6,1,0,0,0,7,1,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-09-24,test,uncorroborated,,,no_2_station_elevated_support,False,8,6,6,2,,ATU4;MJ3,,5,1,0,0,0,6,1,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-09-25,test,uncorroborated,,,no_2_station_elevated_support,False,8,6,6,2,,ATU4;MJ3,,5,1,0,0,0,6,1,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-09-26,test,uncorroborated,,,no_2_station_elevated_support,False,8,6,6,2,,ATU4;MJ3,,5,1,0,0,0,6,1,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-09-27,test,uncorroborated,,,no_2_station_elevated_support,False,8,6,6,2,,ATU4;MJ3,,5,1,0,0,0,6,1,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-09-28,test,uncorroborated,,,no_2_station_elevated_support,False,8,6,6,2,,ATU4;MJ3,,5,1,0,0,0,6,1,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-09-29,test,uncorroborated,,,no_2_station_elevated_support,False,8,6,6,2,,ATU4;MJ3,,5,1,0,0,0,6,1,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-09-30,test,uncorroborated,,,no_2_station_elevated_support,False,8,6,6,2,,ATU4;MJ3,,5,1,0,0,0,6,1,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-10-01,test,uncorroborated,,,no_2_station_elevated_support,False,8,6,6,2,,ATU4;MJ3,,5,1,0,0,0,6,1,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-10-02,test,uncorroborated,,,no_2_station_elevated_support,False,8,6,6,2,,ATU4;MJ3,,5,1,0,0,0,6,1,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-10-03,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,5,6,2,,ATU2;ATU3;MJ3,,3,2,0,0,0,5,2,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-10-04,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,5,6,2,,ATU2;ATU3;MJ3,,3,1,1,0,0,5,2,1,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-10-05,test,valid,1.0,blue,2_station_corroborated_blue,False,8,7,6,2,ATU3;ATU4;MJ9,MJ3,,4,2,1,0,0,7,3,1,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-10-06,test,valid,1.0,blue,2_station_corroborated_blue,False,8,7,6,2,ATU3;ATU4;MJ9,MJ3,,4,2,0,1,0,7,3,1,1,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-10-07,test,valid,1.0,blue,2_station_corroborated_blue,False,8,7,6,2,ATU3;ATU4;MJ9,MJ3,,4,2,0,1,0,7,3,1,1,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-10-08,test,valid,1.0,blue,2_station_corroborated_blue,False,8,6,6,2,ATU4;MJ9,ATU3;MJ3,,4,1,0,1,0,6,2,1,1,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-10-09,test,valid,1.0,blue,2_station_corroborated_blue,False,8,6,6,2,ATU4;MJ9,ATU3;MJ3,,4,1,0,0,1,6,2,1,1,1,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-10-10,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,5,6,2,,ATU1;ATU3;MJ3,,3,1,0,0,1,5,2,1,1,1,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-10-11,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,4,6,2,,ATU1;ATU3;ATU5;MJ3,,2,0,1,0,1,4,2,2,1,1,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-10-12,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,2,6,2,,ATU1;ATU2;ATU3;ATU4;ATU5;MJ3,,1,0,0,0,1,2,1,1,1,1,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
