case,date,station,split,actual_displacement_mm,v0_candidate_status,candidate_v0_mm_per_day,v0_candidate_available,v5_kinematic_branch_status,velocity_mm_per_day,velocity_status,velocity_ratio,velocity_ratio_status,delta_v_mm_per_day,delta_v_state,delta_v_near_zero_tau_mm_per_day,tangent_angle_degree,tangent_angle_status,interval_level,v4_reference_final_color,v4_reference_candidate_color,v4_reference_site_fusion_status,v4_reference_site_confirmed_color,v4_reference_local_max_color,candidate_display_only,v5_fusion_output,formal_warning_output,vajont_used
ootang,2020-05-27,MJ1,test,1011.17488733826,initial_segment_selected,0.2503420449965549,True,candidate_available,0.2595111690319527,valid,1.0366263846551385,candidate_available,-0.0048715931160359,negative,0.00474848045251647,46.03028767757188,candidate_available,3,orange,orange,valid,yellow,orange,True,False,False,False
ootang,2020-05-27,MJ3,test,1279.977358896737,initial_segment_selected,0.2481312611240816,True,candidate_available,0.3207605350071389,valid,1.292705052777441,candidate_available,0.0029045049911928,near_zero,0.0033703372423854266,52.27547957265468,candidate_available,3,orange,orange,valid,yellow,orange,True,False,False,False
ootang,2020-05-27,MJ9,test,384.55796,unavailable,,False,not_applicable_v0_unavailable,0.1153999999999655,valid,,not_applicable_v0_unavailable,-0.0083300000000576,negative,0.0004299540000099334,,not_applicable_v0_unavailable,3,orange,orange,valid,yellow,orange,True,False,False,False
ootang,2020-05-28,ATU1,test,495.174493641001,unavailable,,False,not_applicable_v0_unavailable,0.5199073042883811,valid,,not_applicable_v0_unavailable,0.0638238685246506,positive,0.006800805353298056,,not_applicable_v0_unavailable,2,yellow,yellow,valid,yellow,orange,True,False,False,False
ootang,2020-05-28,ATU2,test,354.87558,unavailable,,False,not_applicable_v0_unavailable,0.3246800000000007,valid,,not_applicable_v0_unavailable,0.0418999999999982,positive,0.0015419039999837046,,not_applicable_v0_unavailable,2,yellow,yellow,valid,yellow,orange,True,False,False,False
ootang,2020-05-28,ATU3,test,609.25184,unavailable,,False,not_applicable_v0_unavailable,0.4947500000000673,valid,,not_applicable_v0_unavailable,0.0640800000001036,positive,0.002846591999955304,,not_applicable_v0_unavailable,2,yellow,yellow,valid,yellow,orange,True,False,False,False
ootang,2020-05-28,ATU4,test,302.68134,unavailable,,False,not_applicable_v0_unavailable,0.2877899999999727,valid,,not_applicable_v0_unavailable,0.0408799999999587,positive,0.0013639920000009212,,not_applicable_v0_unavailable,2,yellow,yellow,valid,yellow,orange,True,False,False,False
ootang,2020-05-28,ATU5,test,657.9803056888865,unavailable,,False,not_applicable_v0_unavailable,0.4641641700407035,valid,,not_applicable_v0_unavailable,0.0448358177162617,positive,0.008835445149900466,,not_applicable_v0_unavailable,2,yellow,yellow,valid,yellow,orange,True,False,False,False
ootang,2020-05-28,MJ1,test,1011.429259220271,initial_segment_selected,0.2503420449965549,True,candidate_available,0.2543718820110143,valid,1.01609732402128,candidate_available,-0.0051392870209383,negative,0.00474848045251647,45.457462602814296,candidate_available,3,orange,orange,valid,yellow,orange,True,False,False,False
ootang,2020-05-28,MJ3,test,1280.301174532545,initial_segment_selected,0.2481312611240816,True,candidate_available,0.3238156358079322,valid,1.3050174909077803,candidate_available,0.0030551008007932,near_zero,0.0033703372423854266,52.53801961471966,candidate_available,3,orange,orange,valid,yellow,orange,True,False,False,False
ootang,2020-05-28,MJ9,test,384.66449,unavailable,,False,not_applicable_v0_unavailable,0.1065300000000206,valid,,not_applicable_v0_unavailable,-0.0088699999999448,negative,0.0004299540000099334,,not_applicable_v0_unavailable,3,orange,orange,valid,yellow,orange,True,False,False,False
ootang,2020-05-29,ATU1,test,495.761296736644,unavailable,,False,not_applicable_v0_unavailable,0.5868030956430061,valid,,not_applicable_v0_unavailable,0.066895791354625,positive,0.006800805353298056,,not_applicable_v0_unavailable,2,yellow,yellow,valid,yellow,orange,True,False,False,False
ootang,2020-05-29,ATU2,test,355.24483,unavailable,,False,not_applicable_v0_unavailable,0.3692499999999654,valid,,not_applicable_v0_unavailable,0.0445699999999646,positive,0.0015419039999837046,,not_applicable_v0_unavailable,2,yellow,yellow,valid,yellow,orange,True,False,False,False
ootang,2020-05-29,ATU3,test,609.81478,unavailable,,False,not_applicable_v0_unavailable,0.562940000000026,valid,,not_applicable_v0_unavailable,0.0681899999999586,positive,0.002846591999955304,,not_applicable_v0_unavailable,2,yellow,yellow,valid,yellow,orange,True,False,False,False
ootang,2020-05-29,ATU4,test,303.01262,unavailable,,False,not_applicable_v0_unavailable,0.3312800000000493,valid,,not_applicable_v0_unavailable,0.0434900000000766,positive,0.0013639920000009212,,not_applicable_v0_unavailable,2,yellow,yellow,valid,yellow,orange,True,False,False,False
ootang,2020-05-29,ATU5,test,658.491614649333,unavailable,,False,not_applicable_v0_unavailable,0.5113089604465131,valid,,not_applicable_v0_unavailable,0.0471447904058095,positive,0.008835445149900466,,not_applicable_v0_unavailable,2,yellow,yellow,valid,yellow,orange,True,False,False,False
ootang,2020-05-29,MJ1,test,1011.678224121355,initial_segment_selected,0.2503420449965549,True,candidate_available,0.2489649010840366,valid,0.9944989507753792,candidate_available,-0.0054069809269776,negative,0.00474848045251647,44.84197228877046,candidate_available,3,orange,orange,valid,yellow,orange,True,False,False,False
ootang,2020-05-29,MJ3,test,1280.628195864964,initial_segment_selected,0.2481312611240816,True,candidate_available,0.3270213324190081,valid,1.3179368489788008,candidate_available,0.0032056966110758,near_zero,0.0033703372423854266,52.81016593855839,candidate_available,3,orange,orange,valid,yellow,orange,True,False,False,False
ootang,2020-05-29,MJ9,test,384.76161,unavailable,,False,not_applicable_v0_unavailable,0.097120000000018,valid,,not_applicable_v0_unavailable,-0.0094100000000025,negative,0.0004299540000099334,,not_applicable_v0_unavailable,3,orange,orange,valid,yellow,orange,True,False,False,False
ootang,2020-05-30,ATU1,test,496.4180675464717,unavailable,,False,not_applicable_v0_unavailable,0.6567708098277194,valid,,not_applicable_v0_unavailable,0.0699677141847132,positive,0.006800805353298056,,not_applicable_v0_unavailable,2,yellow,yellow,valid,yellow,orange,True,False,False,False
ootang,2020-05-30,ATU2,test,355.66137,unavailable,,False,not_applicable_v0_unavailable,0.4165399999999977,valid,,not_applicable_v0_unavailable,0.0472900000000322,positive,0.0015419039999837046,,not_applicable_v0_unavailable,2,yellow,yellow,valid,yellow,orange,True,False,False,False
ootang,2020-05-30,ATU3,test,610.45003,unavailable,,False,not_applicable_v0_unavailable,0.6352499999999281,valid,,not_applicable_v0_unavailable,0.0723099999999021,positive,0.002846591999955304,,not_applicable_v0_unavailable,2,yellow,yellow,valid,yellow,orange,True,False,False,False
ootang,2020-05-30,ATU4,test,303.39001,unavailable,,False,not_applicable_v0_unavailable,0.3773899999999912,valid,,not_applicable_v0_unavailable,0.0461099999999419,positive,0.0013639920000009212,,not_applicable_v0_unavailable,2,yellow,yellow,valid,yellow,orange,True,False,False,False
ootang,2020-05-30,ATU5,test,659.0523773728746,unavailable,,False,not_applicable_v0_unavailable,0.560762723541643,valid,,not_applicable_v0_unavailable,0.0494537630951299,positive,0.008835445149900466,,not_applicable_v0_unavailable,2,yellow,yellow,valid,yellow,orange,True,False,False,False
ootang,2020-05-30,MJ1,test,1011.921514347608,initial_segment_selected,0.2503420449965549,True,candidate_available,0.2432902262529523,valid,0.9718312649251561,candidate_available,-0.0056746748310843,negative,0.00474848045251647,44.18155275967423,candidate_available,3,orange,orange,valid,yellow,orange,True,False,False,False
ootang,2020-05-30,MJ3,test,1280.958573489806,initial_segment_selected,0.2481312611240816,True,candidate_available,0.3303776248419581,valid,1.3314631269969164,candidate_available,0.0033562924229499,near_zero,0.0033703372423854266,53.091491924687396,candidate_available,3,orange,orange,valid,yellow,orange,True,False,False,False
ootang,2020-05-30,MJ9,test,384.84876,unavailable,,False,not_applicable_v0_unavailable,0.0871500000000082,valid,,not_applicable_v0_unavailable,-0.0099700000000098,negative,0.0004299540000099334,,not_applicable_v0_unavailable,2,yellow,yellow,valid,yellow,orange,True,False,False,False
ootang,2020-05-31,ATU1,test,497.1478779933136,unavailable,,False,not_applicable_v0_unavailable,0.7298104468418956,valid,,not_applicable_v0_unavailable,0.0730396370141761,positive,0.006800805353298056,,not_applicable_v0_unavailable,2,yellow,yellow,valid,yellow,orange,True,False,False,False
ootang,2020-05-31,ATU2,test,356.12786,unavailable,,False,not_applicable_v0_unavailable,0.4664900000000216,valid,,not_applicable_v0_unavailable,0.0499500000000239,positive,0.0015419039999837046,,not_applicable_v0_unavailable,2,yellow,yellow,valid,yellow,orange,True,False,False,False
ootang,2020-05-31,ATU3,test,611.1617,unavailable,,False,not_applicable_v0_unavailable,0.7116700000000264,valid,,not_applicable_v0_unavailable,0.0764200000000983,positive,0.002846591999955304,,not_applicable_v0_unavailable,2,yellow,yellow,valid,yellow,orange,True,False,False,False
ootang,2020-05-31,ATU4,test,303.81613,unavailable,,False,not_applicable_v0_unavailable,0.4261199999999689,valid,,not_applicable_v0_unavailable,0.0487299999999777,positive,0.0013639920000009212,,not_applicable_v0_unavailable,2,yellow,yellow,valid,yellow,orange,True,False,False,False
ootang,2020-05-31,ATU5,test,659.6649028322006,unavailable,,False,not_applicable_v0_unavailable,0.6125254593259797,valid,,not_applicable_v0_unavailable,0.0517627357843366,positive,0.008835445149900466,,not_applicable_v0_unavailable,2,yellow,yellow,valid,yellow,orange,True,False,False,False
ootang,2020-05-31,MJ1,test,1012.158862205124,initial_segment_selected,0.2503420449965549,True,candidate_available,0.2373478575160561,valid,0.9480942664637992,candidate_available,-0.0059423687368962,negative,0.00474848045251647,43.473751475828415,candidate_available,3,orange,orange,valid,yellow,orange,True,False,False,False
ootang,2020-05-31,MJ3,test,1281.292458002881,initial_segment_selected,0.2481312611240816,True,candidate_available,0.3338845130749632,valid,1.3455963249547966,candidate_available,0.0035068882330051,positive,0.0033703372423854266,53.381562932896216,candidate_available,3,orange,orange,valid,yellow,orange,True,False,False,False
ootang,2020-05-31,MJ9,test,384.92541,unavailable,,False,not_applicable_v0_unavailable,0.0766499999999723,valid,,not_applicable_v0_unavailable,-0.0105000000000359,negative,0.0004299540000099334,,not_applicable_v0_unavailable,2,yellow,yellow,valid,yellow,orange,True,False,False,False
ootang,2020-06-01,ATU1,test,497.9537999999999,unavailable,,False,not_applicable_v0_unavailable,0.8059220066862736,valid,,not_applicable_v0_unavailable,0.076111559844378,positive,0.006800805353298056,,not_applicable_v0_unavailable,2,yellow,yellow,valid,yellow,orange,True,False,False,False
ootang,2020-06-01,ATU2,test,356.647,unavailable,,False,not_applicable_v0_unavailable,0.519139999999993,valid,,not_applicable_v0_unavailable,0.0526499999999714,positive,0.0015419039999837046,,not_applicable_v0_unavailable,2,yellow,yellow,valid,yellow,orange,True,False,False,False
ootang,2020-06-01,ATU3,test,611.9539,unavailable,,False,not_applicable_v0_unavailable,0.7921999999999798,valid,,not_applicable_v0_unavailable,0.0805299999999533,positive,0.002846591999955304,,not_applicable_v0_unavailable,2,yellow,yellow,valid,yellow,orange,True,False,False,False
ootang,2020-06-01,ATU4,test,304.2936,unavailable,,False,not_applicable_v0_unavailable,0.4774700000000393,valid,,not_applicable_v0_unavailable,0.0513500000000703,positive,0.0013639920000009212,,not_applicable_v0_unavailable,2,yellow,yellow,valid,yellow,orange,True,False,False,False
ootang,2020-06-01,ATU5,test,660.3315000000002,unavailable,,False,not_applicable_v0_unavailable,0.6665971677996367,valid,,not_applicable_v0_unavailable,0.054071708473657,positive,0.008835445149900466,,not_applicable_v0_unavailable,2,yellow,yellow,valid,yellow,orange,True,False,False,False
ootang,2020-06-01,MJ1,test,1012.39,initial_segment_selected,0.2503420449965549,True,candidate_available,0.2311377948759627,valid,0.9232879554017526,candidate_available,-0.0062100626400933,negative,0.00474848045251647,42.715917779377456,candidate_available,3,orange,orange,valid,yellow,orange,True,False,False,False
ootang,2020-06-01,MJ3,test,1281.63,initial_segment_selected,0.2481312611240816,True,candidate_available,0.3375419971191604,valid,1.3603364428570235,candidate_available,0.0036574840441971,positive,0.0033703372423854266,53.679937685190225,candidate_available,3,orange,orange,valid,yellow,orange,True,False,False,False
ootang,2020-06-01,MJ9,test,384.991,unavailable,,False,not_applicable_v0_unavailable,0.065589999999986,valid,,not_applicable_v0_unavailable,-0.0110599999999863,negative,0.0004299540000099334,,not_applicable_v0_unavailable,2,yellow,yellow,valid,yellow,orange,True,False,False,False
ootang,2020-06-02,ATU1,test,498.8376500348135,unavailable,,False,not_applicable_v0_unavailable,0.8838500348136336,valid,,not_applicable_v0_unavailable,0.07792802812736,positive,0.006800805353298056,,not_applicable_v0_unavailable,2,yellow,yellow,valid,yellow,orange,True,False,False,False
ootang,2020-06-02,ATU2,test,357.20714,unavailable,,False,not_applicable_v0_unavailable,0.5601399999999899,valid,,not_applicable_v0_unavailable,0.0409999999999968,positive,0.0015419039999837046,,not_applicable_v0_unavailable,2,yellow,yellow,valid,yellow,orange,True,False,False,False
ootang,2020-06-02,ATU3,test,612.80881,unavailable,,False,not_applicable_v0_unavailable,0.854910000000018,valid,,not_applicable_v0_unavailable,0.0627100000000382,positive,0.002846591999955304,,not_applicable_v0_unavailable,2,yellow,yellow,valid,yellow,orange,True,False,False,False
ootang,2020-06-02,ATU4,test,304.81107,unavailable,,False,not_applicable_v0_unavailable,0.5174699999999461,valid,,not_applicable_v0_unavailable,0.0399999999999067,positive,0.0013639920000009212,,not_applicable_v0_unavailable,2,yellow,yellow,valid,yellow,orange,True,False,False,False
ootang,2020-06-02,ATU5,test,661.0536615984439,unavailable,,False,not_applicable_v0_unavailable,0.7221615984436767,valid,,not_applicable_v0_unavailable,0.0555644306440399,positive,0.008835445149900466,,not_applicable_v0_unavailable,2,yellow,yellow,valid,yellow,orange,True,False,False,False
ootang,2020-06-02,MJ1,test,1012.614756012665,initial_segment_selected,0.2503420449965549,True,candidate_available,0.2247560126650114,valid,0.8977957045453728,candidate_available,-0.0063817822109513,negative,0.00474848045251647,41.91735871443003,candidate_available,3,orange,orange,valid,yellow,orange,True,False,False,False
ootang,2020-06-02,MJ3,test,1281.971310301226,initial_segment_selected,0.2481312611240816,True,candidate_available,0.3413103012258034,valid,1.3755231794639786,candidate_available,0.0037683041066429,positive,0.0033703372423854266,53.98299410179262,candidate_available,3,orange,orange,valid,yellow,orange,True,False,False,False
ootang,2020-06-02,MJ9,test,385.0479,unavailable,,False,not_applicable_v0_unavailable,0.0569000000000414,valid,,not_applicable_v0_unavailable,-0.0086899999999445,negative,0.0004299540000099334,,not_applicable_v0_unavailable,2,yellow,yellow,valid,yellow,orange,True,False,False,False
ootang,2020-06-03,ATU1,test,499.7962227478503,unavailable,,False,not_applicable_v0_unavailable,0.9585727130368014,valid,,not_applicable_v0_unavailable,0.0747226782231678,positive,0.006800805353298056,,not_applicable_v0_unavailable,2,yellow,yellow,valid,yellow,orange,True,False,False,False
ootang,2020-06-03,ATU2,test,357.79483,unavailable,,False,not_applicable_v0_unavailable,0.5876900000000091,valid,,not_applicable_v0_unavailable,0.0275500000000192,positive,0.0015419039999837046,,not_applicable_v0_unavailable,2,yellow,yellow,valid,yellow,orange,True,False,False,False
ootang,2020-06-03,ATU3,test,613.70587,unavailable,,False,not_applicable_v0_unavailable,0.8970600000000104,valid,,not_applicable_v0_unavailable,0.0421499999999923,positive,0.002846591999955304,,not_applicable_v0_unavailable,2,yellow,yellow,valid,yellow,orange,True,False,False,False
ootang,2020-06-03,ATU4,test,305.35544,unavailable,,False,not_applicable_v0_unavailable,0.5443700000000149,valid,,not_applicable_v0_unavailable,0.0269000000000687,positive,0.0013639920000009212,,not_applicable_v0_unavailable,2,yellow,yellow,valid,yellow,orange,True,False,False,False
ootang,2020-06-03,ATU5,test,661.8296153476257,unavailable,,False,not_applicable_v0_unavailable,0.775953749181781,valid,,not_applicable_v0_unavailable,0.0537921507381042,positive,0.008835445149900466,,not_applicable_v0_unavailable,2,yellow,yellow,valid,yellow,orange,True,False,False,False
ootang,2020-06-03,MJ1,test,1012.83334242089,initial_segment_selected,0.2503420449965549,True,candidate_available,0.2185864082249509,valid,0.8731510051695831,candidate_available,-0.0061696044400605,negative,0.00474848045251647,41.12586896777626,candidate_available,2,yellow,yellow,valid,yellow,orange,True,False,False,False
ootang,2020-06-03,MJ3,test,1282.316340623625,initial_segment_selected,0.2481312611240816,True,candidate_available,0.3450303223989976,valid,1.3905153298135227,candidate_available,0.0037200211731942,positive,0.0033703372423854266,54.2779037951733,candidate_available,3,orange,orange,valid,yellow,orange,True,False,False,False
ootang,2020-06-03,MJ9,test,385.09885,unavailable,,False,not_applicable_v0_unavailable,0.0509500000000002,valid,,not_applicable_v0_unavailable,-0.0059500000000412,negative,0.0004299540000099334,,not_applicable_v0_unavailable,1,blue,blue,valid,yellow,orange,True,False,False,False
ootang,2020-06-04,ATU1,test,500.825057334659,unavailable,,False,not_applicable_v0_unavailable,1.0288345868086708,valid,,not_applicable_v0_unavailable,0.0702618737718694,positive,0.006800805353298056,,not_applicable_v0_unavailable,2,yellow,yellow,valid,orange,orange,True,False,False,False
ootang,2020-06-04,ATU2,test,358.41006,unavailable,,False,not_applicable_v0_unavailable,0.6152299999999968,valid,,not_applicable_v0_unavailable,0.0275399999999876,positive,0.0015419039999837046,,not_applicable_v0_unavailable,2,yellow,yellow,valid,orange,orange,True,False,False,False
ootang,2020-06-04,ATU3,test,614.64506,unavailable,,False,not_applicable_v0_unavailable,0.9391899999999396,valid,,not_applicable_v0_unavailable,0.0421299999999291,positive,0.002846591999955304,,not_applicable_v0_unavailable,2,yellow,yellow,valid,orange,orange,True,False,False,False
ootang,2020-06-04,ATU4,test,305.92671,unavailable,,False,not_applicable_v0_unavailable,0.5712700000000268,valid,,not_applicable_v0_unavailable,0.0269000000000119,positive,0.0013639920000009212,,not_applicable_v0_unavailable,3,orange,orange,valid,orange,orange,True,False,False,False
ootang,2020-06-04,ATU5,test,662.656772717121,unavailable,,False,not_applicable_v0_unavailable,0.8271573694953531,valid,,not_applicable_v0_unavailable,0.0512036203135721,positive,0.008835445149900466,,not_applicable_v0_unavailable,2,yellow,yellow,valid,orange,orange,True,False,False,False
ootang,2020-06-04,MJ1,test,1013.046067376782,initial_segment_selected,0.2503420449965549,True,candidate_available,0.2127249558920994,valid,0.8497372300966337,candidate_available,-0.0058614523328515,negative,0.00474848045251647,40.3557948843752,candidate_available,2,yellow,yellow,valid,orange,orange,True,False,False,False
ootang,2020-06-04,MJ3,test,1282.665002908517,initial_segment_selected,0.2481312611240816,True,candidate_available,0.3486622848920433,valid,1.4051525926742852,candidate_available,0.0036319624930456,positive,0.0033703372423854266,54.561816735175356,candidate_available,3,orange,orange,valid,orange,orange,True,False,False,False
ootang,2020-06-04,MJ9,test,385.14384,unavailable,,False,not_applicable_v0_unavailable,0.0449899999999843,valid,,not_applicable_v0_unavailable,-0.0059600000000159,negative,0.0004299540000099334,,not_applicable_v0_unavailable,1,blue,blue,valid,orange,orange,True,False,False,False
ootang,2020-06-05,ATU1,test,501.9196929907885,unavailable,,False,not_applicable_v0_unavailable,1.094635656129526,valid,,not_applicable_v0_unavailable,0.0658010693208552,positive,0.006800805353298056,,not_applicable_v0_unavailable,3,orange,orange,valid,orange,orange,True,False,False,False
ootang,2020-06-05,ATU2,test,359.05285,unavailable,,False,not_applicable_v0_unavailable,0.6427899999999909,valid,,not_applicable_v0_unavailable,0.027559999999994,positive,0.0015419039999837046,,not_applicable_v0_unavailable,2,yellow,yellow,valid,orange,orange,True,False,False,False
ootang,2020-06-05,ATU3,test,615.6264,unavailable,,False,not_applicable_v0_unavailable,0.9813400000000456,valid,,not_applicable_v0_unavailable,0.042150000000106,positive,0.002846591999955304,,not_applicable_v0_unavailable,3,orange,orange,valid,orange,orange,True,False,False,False
ootang,2020-06-05,ATU4,test,306.52488,unavailable,,False,not_applicable_v0_unavailable,0.5981699999999819,valid,,not_applicable_v0_unavailable,0.026899999999955,positive,0.0013639920000009212,,not_applicable_v0_unavailable,3,orange,orange,valid,orange,orange,True,False,False,False
ootang,2020-06-05,ATU5,test,663.5325451765053,unavailable,,False,not_applicable_v0_unavailable,0.8757724593842795,valid,,not_applicable_v0_unavailable,0.0486150898889263,positive,0.008835445149900466,,not_applicable_v0_unavailable,3,orange,orange,valid,orange,orange,True,False,False,False
ootang,2020-06-05,MJ1,test,1013.253239032446,initial_segment_selected,0.2503420449965549,True,candidate_available,0.2071716556639558,valid,0.827554379316534,candidate_available,-0.0055533002281435,negative,0.00474848045251647,39.6096059112986,candidate_available,2,yellow,yellow,valid,orange,orange,True,False,False,False
ootang,2020-06-05,MJ3,test,1283.017209097218,initial_segment_selected,0.2481312611240816,True,candidate_available,0.352206188701075,valid,1.4194349680306877,candidate_available,0.0035439038090316,positive,0.0033703372423854266,54.83508686847212,candidate_available,3,orange,orange,valid,orange,orange,True,False,False,False
ootang,2020-06-05,MJ9,test,385.18286,unavailable,,False,not_applicable_v0_unavailable,0.0390199999999936,valid,,not_applicable_v0_unavailable,-0.0059699999999907,negative,0.0004299540000099334,,not_applicable_v0_unavailable,1,blue,blue,valid,orange,orange,True,False,False,False
ootang,2020-06-06,ATU1,test,503.0756689117879,unavailable,,False,not_applicable_v0_unavailable,1.1559759209993672,valid,,not_applicable_v0_unavailable,0.0613402648698411,positive,0.006800805353298056,,not_applicable_v0_unavailable,3,orange,orange,valid,orange,orange,True,False,False,False
ootang,2020-06-06,ATU2,test,359.72319,unavailable,,False,not_applicable_v0_unavailable,0.6703400000000101,valid,,not_applicable_v0_unavailable,0.0275500000000192,positive,0.0015419039999837046,,not_applicable_v0_unavailable,2,yellow,yellow,valid,orange,orange,True,False,False,False
ootang,2020-06-06,ATU3,test,616.64988,unavailable,,False,not_applicable_v0_unavailable,1.0234800000000632,valid,,not_applicable_v0_unavailable,0.0421400000000176,positive,0.002846591999955304,,not_applicable_v0_unavailable,3,orange,orange,valid,orange,orange,True,False,False,False
ootang,2020-06-06,ATU4,test,307.14995,unavailable,,False,not_applicable_v0_unavailable,0.6250699999999938,valid,,not_applicable_v0_unavailable,0.0269000000000119,positive,0.0013639920000009212,,not_applicable_v0_unavailable,3,orange,orange,valid,orange,orange,True,False,False,False
ootang,2020-06-06,ATU5,test,664.4543441953535,unavailable,,False,not_applicable_v0_unavailable,0.921799018848219,valid,,not_applicable_v0_unavailable,0.0460265594639395,positive,0.008835445149900466,,not_applicable_v0_unavailable,3,orange,orange,valid,orange,orange,True,False,False,False
ootang,2020-06-06,MJ1,test,1013.45516553999,initial_segment_selected,0.2503420449965549,True,candidate_available,0.2019265075440444,valid,0.8066024528433617,candidate_available,-0.0052451481199113,negative,0.00474848045251647,38.88973276575138,candidate_available,2,yellow,yellow,valid,orange,orange,True,False,False,False
ootang,2020-06-06,MJ3,test,1283.372871131049,initial_segment_selected,0.2481312611240816,True,candidate_available,0.3556620338308676,valid,1.433362455901974,candidate_available,0.0034558451297925,positive,0.0033703372423854266,55.09805066262087,candidate_available,3,orange,orange,valid,orange,orange,True,False,False,False
ootang,2020-06-06,MJ9,test,385.21593,unavailable,,False,not_applicable_v0_unavailable,0.0330700000000092,valid,,not_applicable_v0_unavailable,-0.0059499999999843,negative,0.0004299540000099334,,not_applicable_v0_unavailable,1,blue,blue,valid,orange,orange,True,False,False,False
ootang,2020-06-07,ATU1,test,504.288524293206,unavailable,,False,not_applicable_v0_unavailable,1.212855381418137,valid,,not_applicable_v0_unavailable,0.0568794604187701,positive,0.006800805353298056,,not_applicable_v0_unavailable,3,orange,orange,valid,orange,orange,True,False,False,False
ootang,2020-06-07,ATU2,test,360.42107,unavailable,,False,not_applicable_v0_unavailable,0.6978799999999978,valid,,not_applicable_v0_unavailable,0.0275399999999876,positive,0.0015419039999837046,,not_applicable_v0_unavailable,2,yellow,yellow,valid,orange,orange,True,False,False,False
ootang,2020-06-07,ATU3,test,617.7155,unavailable,,False,not_applicable_v0_unavailable,1.0656199999999671,valid,,not_applicable_v0_unavailable,0.0421399999999039,positive,0.002846591999955304,,not_applicable_v0_unavailable,3,orange,orange,valid,orange,orange,True,False,False,False
ootang,2020-06-07,ATU4,test,307.80191,unavailable,,False,not_applicable_v0_unavailable,0.651960000000031,valid,,not_applicable_v0_unavailable,0.0268900000000371,positive,0.0013639920000009212,,not_applicable_v0_unavailable,3,orange,orange,valid,orange,orange,True,False,False,False
ootang,2020-06-07,ATU5,test,665.419581243241,unavailable,,False,not_applicable_v0_unavailable,0.9652370478875127,valid,,not_applicable_v0_unavailable,0.0434380290392937,positive,0.008835445149900466,,not_applicable_v0_unavailable,3,orange,orange,valid,orange,orange,True,False,False,False
ootang,2020-06-07,MJ1,test,1013.652155051519,initial_segment_selected,0.2503420449965549,True,candidate_available,0.1969895115289546,valid,0.7868814506634932,candidate_available,-0.0049369960150897,negative,0.00474848045251647,38.19855087939773,candidate_available,2,yellow,yellow,valid,orange,orange,True,False,False,False
ootang,2020-06-07,MJ3,test,1283.731900951327,initial_segment_selected,0.2481312611240816,True,candidate_available,0.3590298202780104,valid,1.4469350562743981,candidate_available,0.0033677864471428,near_zero,0.0033703372423854266,55.35102793033809,candidate_available,3,orange,orange,valid,orange,orange,True,False,False,False
ootang,2020-06-07,MJ9,test,385.24304,unavailable,,False,not_applicable_v0_unavailable,0.0271099999999933,valid,,not_applicable_v0_unavailable,-0.0059600000000159,negative,0.0004299540000099334,,not_applicable_v0_unavailable,1,blue,blue,valid,orange,orange,True,False,False,False
ootang,2020-06-08,ATU1,test,505.5537983305916,unavailable,,False,not_applicable_v0_unavailable,1.2652740373855522,valid,,not_applicable_v0_unavailable,0.0524186559674149,positive,0.006800805353298056,,not_applicable_v0_unavailable,3,orange,orange,valid,orange,orange,True,False,False,False
ootang,2020-06-08,ATU2,test,361.1465,unavailable,,False,not_applicable_v0_unavailable,0.7254300000000171,valid,,not_applicable_v0_unavailable,0.0275500000000192,positive,0.0015419039999837046,,not_applicable_v0_unavailable,2,yellow,yellow,valid,orange,orange,True,False,False,False
ootang,2020-06-08,ATU3,test,618.82326,unavailable,,False,not_applicable_v0_unavailable,1.1077599999999848,valid,,not_applicable_v0_unavailable,0.0421400000000176,positive,0.002846591999955304,,not_applicable_v0_unavailable,3,orange,orange,valid,orange,orange,True,False,False,False
ootang,2020-06-08,ATU4,test,308.48077,unavailable,,False,not_applicable_v0_unavailable,0.678859999999986,valid,,not_applicable_v0_unavailable,0.026899999999955,positive,0.0013639920000009212,,not_applicable_v0_unavailable,3,orange,orange,valid,orange,orange,True,False,False,False
ootang,2020-06-08,ATU5,test,666.4256677897431,unavailable,,False,not_applicable_v0_unavailable,1.006086546502047,valid,,not_applicable_v0_unavailable,0.0408494986145342,positive,0.008835445149900466,,not_applicable_v0_unavailable,3,orange,orange,valid,orange,orange,True,False,False,False
ootang,2020-06-08,MJ1,test,1013.844515719139,initial_segment_selected,0.2503420449965549,True,candidate_available,0.1923606676200506,valid,0.7683913727823778,candidate_available,-0.0046288439089039,near_zero,0.00474848045251647,37.53836465938348,candidate_available,2,yellow,yellow,valid,orange,orange,True,False,False,False
ootang,2020-06-08,MJ3,test,1284.09421049937,initial_segment_selected,0.2481312611240816,True,candidate_available,0.3623095480431857,valid,1.4601527691507101,candidate_available,0.0032797277651752,near_zero,0.0033703372423854266,55.59432261455499,candidate_available,3,orange,orange,valid,orange,orange,True,False,False,False
ootang,2020-06-08,MJ9,test,385.26419,unavailable,,False,not_applicable_v0_unavailable,0.0211499999999773,valid,,not_applicable_v0_unavailable,-0.0059600000000159,negative,0.0004299540000099334,,not_applicable_v0_unavailable,1,blue,blue,valid,orange,orange,True,False,False,False
ootang,2020-06-09,ATU1,test,506.8670302194938,unavailable,,False,not_applicable_v0_unavailable,1.3132318889022372,valid,,not_applicable_v0_unavailable,0.0479578515166849,positive,0.006800805353298056,,not_applicable_v0_unavailable,3,orange,orange,valid,orange,orange,True,False,False,False
