outer_days,branch,strategy,station,part,first_index,end_index_exclusive,days,rmse_mm,mae_mm,bias_mm,crps_mm,coverage_80,width_80_mm,interval_score_80_mm,coverage_90,width_90_mm,interval_score_90_mm,coverage_95,width_95_mm,interval_score_95_mm
612,OLD,P0,MJ3,outer_train,30,612,582,9.829069391338967,7.77787909717259,3.0935404345289723,5.791051374149753,0.915807560137457,37.73019809409226,41.236604545538796,0.9759450171821306,48.4261850494875,49.20676648384994,1.0,57.703358494406054,57.703358494406054
612,OLD,P0,MJ1,outer_train,30,612,582,13.97722658143557,10.39637225232476,4.5449246803698475,8.30751519203345,0.9175257731958762,56.075550871498166,60.423767185303554,0.979381443298969,71.97219045823945,72.33287763207522,1.0,85.76015441636477,85.76015441636477
612,OLD,P0,ATU1,prediction,612,792,180,45.872148790618034,45.121725701479704,-45.121725701479704,27.206693413137884,1.0,141.96003093320115,141.96003093320115,1.0,182.2037273819286,182.2037273819286,1.0,217.10913195809985,217.10913195809985
612,OLD,P0,ATU5,prediction,612,792,180,132.43962077189192,130.2458525741304,-130.2458525741304,78.9298049730822,1.0,358.99896383363745,358.99896383363745,1.0,460.77018233053093,460.77018233053093,1.0,549.0415358422515,549.0415358422515
612,OLD,P0,MJ3,prediction,612,792,180,80.24051529024551,73.364335383554,73.364335383554,65.08574136028697,0.0,37.73019809409217,582.7225614591716,0.0,48.42618504948787,1031.4510422256897,0.022222222222222223,57.703358494405805,1838.6447186704502
612,OLD,P0,MJ1,prediction,612,792,180,44.489853749156474,41.60487865391521,41.60487865391521,30.468874437779203,0.2611111111111111,56.07555087149814,201.15490784415294,0.48333333333333334,71.97219045823951,263.7413440824928,0.5888888888888889,85.76015441636476,346.0618267105358
612,OLD,IN,ATU1,old_fit_context,30,432,402,8.477619570104899,6.08354442431467,-1.5442409927433163,15.564950878964995,1.0,166.03398379400565,166.03398379400565,1.0,213.25737144843606,213.25737144843606,1.0,254.30510571516677,254.30510571516677
612,OLD,IN,ATU5,old_fit_context,30,432,402,4.400249633709561,2.748178290975445,-0.8599931100034505,33.94769741191059,1.0,371.7487907735634,371.7487907735634,1.0,477.1411973630447,477.1411973630447,1.0,568.5574625501857,568.5574625501857
612,OLD,IN,MJ3,old_fit_context,30,432,402,4.788163074694232,3.2634321597232754,0.15849682209151364,3.773536938426255,1.0,34.722679557315715,34.722679557315715,1.0,45.2690957098184,45.2690957098184,1.0,54.830820269710856,54.830820269710856
612,OLD,IN,MJ1,old_fit_context,30,432,402,5.56978986135046,3.8086070564113794,2.94526959910738,5.360761599565586,1.0,52.28987620105717,52.28987620105717,1.0,67.19712615038357,67.19712615038357,1.0,80.17381974054318,80.17381974054318
612,OLD,IN,ATU1,scale_context,432,612,180,64.65385400781733,63.83108702260298,-63.83108702260298,38.79261823545671,0.9722222222222222,165.98503890943263,167.7803300468719,1.0,213.19455650125613,213.19455650125613,1.0,254.2301548349444,254.2301548349444
612,OLD,IN,ATU5,scale_context,432,612,180,144.99019865653923,140.03324094850848,-140.03324094850848,86.73334319868724,1.0,371.8014151435723,371.8014151435723,1.0,477.20901263802114,477.20901263802114,1.0,568.6386110373668,568.6386110373668
612,OLD,IN,MJ3,scale_context,432,612,180,13.363709912705424,11.738166141111131,3.42501156347195,7.6388067098934265,0.7555555555555555,35.157434025260436,41.37425127566193,0.9722222222222222,45.823838761782866,46.07275424280244,1.0,55.458274597720184,55.458274597720184
612,OLD,IN,MJ1,scale_context,432,612,180,20.204862418609952,16.51980585239068,16.28358243096911,11.706077776467035,0.7388888888888889,52.6023821609204,66.72073641402268,0.9,67.59096105943499,69.73037515990083,1.0,80.63187394741739,80.63187394741739
612,OLD,IN,ATU1,outer_train,30,612,582,36.63963790611921,23.943609145434763,-20.808213991668982,22.748765525302638,0.9914089347079038,166.01884620083874,166.57409088252098,1.0,213.2379441451845,213.2379441451845,1.0,254.28192503056187,254.28192503056187
612,OLD,IN,ATU5,outer_train,30,612,582,80.71599685483037,45.207476020109375,-43.903265637376144,50.27315487173842,1.0,371.76506635191674,371.76506635191674,1.0,477.1621711594292,477.1621711594292,1.0,568.5825600204479,568.5825600204479
612,OLD,IN,MJ3,outer_train,30,612,582,8.430270786107958,5.884483906544261,1.1687591132401023,4.968981197642906,0.9243986254295533,34.85713970204088,36.77986668670115,0.9914089347079038,45.440665725889886,45.51764989527738,1.0,55.024878309301364,55.024878309301364
612,OLD,IN,MJ1,outer_train,30,612,582,12.1526397880359,7.739905653106008,7.070520990404822,7.323230520256756,0.9192439862542955,52.386527528849925,56.75302884424239,0.9690721649484536,67.3189307614304,67.98060522549198,1.0,80.3154859900919,80.3154859900919
612,OLD,IN,ATU1,prediction,612,792,180,50.8977951202601,50.070758072240615,-50.070758072240615,30.263373020428606,1.0,165.9260233094792,165.9260233094792,1.0,213.1231250690344,213.1231250690344,1.0,254.15078891775863,254.15078891775863
612,OLD,IN,ATU5,prediction,612,792,180,137.19359920432467,135.18630907314719,-135.18630907314719,81.80353922054525,1.0,371.72620985484895,371.72620985484895,1.0,477.1122799097009,477.1122799097009,1.0,568.5230886611371,568.5230886611371
612,OLD,IN,MJ3,prediction,612,792,180,74.79154470857142,67.87889665686225,67.87889665686225,60.21653510128983,0.0,34.66020533394473,538.9219674490139,0.0,45.16204027444515,945.3503682878444,0.06666666666666667,54.68205365074795,1665.0974446688049
612,OLD,IN,MJ1,prediction,612,792,180,41.21206582291947,38.83187472197211,38.83187472197211,28.33698920933477,0.25,52.35831859082146,184.5460465532203,0.4444444444444444,67.28407329839241,238.33694095918065,0.5944444444444444,80.27602670862481,304.42262467879
612,OLD,OOF,ATU1,old_fit_context,30,432,402,24.88439799313913,16.17704040295599,14.12475060630166,15.497072717381121,0.9751243781094527,116.16591874767694,116.93413612824648,1.0,149.36836028127155,149.36836028127155,1.0,178.33436271785087,178.33436271785087
612,OLD,OOF,ATU5,old_fit_context,30,432,402,25.74044945682336,16.88196493331162,13.02349678809666,33.17634048599437,1.0,342.5655981465327,342.5655981465327,1.0,439.7933424744455,439.7933424744455,1.0,524.1938662317259,524.1938662317259
612,OLD,OOF,MJ3,old_fit_context,30,432,402,14.642426069985513,10.166344304189328,5.940606201721923,8.21036589963521,0.8805970149253731,50.7423632760784,57.381961528474946,0.9651741293532339,65.6150181440262,69.22323610502104,0.9900497512437811,78.79231457681897,79.91009437009463
612,OLD,OOF,MJ1,old_fit_context,30,432,402,7.033130526872035,5.825490925737388,1.0528801120750428,5.867640830337112,1.0,54.39877746667508,54.39877746667508,1.0,69.86629372627108,69.86629372627108,1.0,83.30720772526476,83.30720772526476
612,OLD,OOF,ATU1,scale_context,432,612,180,44.88461649765361,41.96331796182086,-37.952527993997194,26.608850632652317,0.9944444444444445,116.04358454341649,116.06697306652596,1.0,149.2429007028133,149.2429007028133,1.0,178.222753768877,178.222753768877
612,OLD,OOF,ATU5,scale_context,432,612,180,133.41199760886533,124.43350604167313,-119.23148089311316,79.2862911067196,1.0,342.5512922886297,342.5512922886297,1.0,439.7806651676604,439.7806651676604,1.0,524.1857560914068,524.1857560914068
612,OLD,OOF,MJ3,scale_context,432,612,180,18.776896772310252,17.605327585163682,17.605327585163682,10.85639649779026,0.8888888888888888,51.64872492604999,56.75059298539879,0.9777777777777777,66.6999615092478,66.94044815146829,1.0,79.98046027095002,79.98046027095002
612,OLD,OOF,MJ1,scale_context,432,612,180,20.73918084770302,18.5468831064375,18.5468831064375,12.146756544702757,0.7777777777777778,54.566289302331626,65.26759374742915,0.9888888888888889,70.05013657730998,70.09885656806448,1.0,83.4911076273745,83.4911076273745
612,OLD,OOF,ATU1,outer_train,30,612,582,32.416028331018396,24.152177792295635,-1.9816242185330366,18.933705062310356,0.9810996563573883,116.12808342677167,116.66594136688963,1.0,149.3295583497896,149.3295583497896,1.0,178.29984448620948,178.29984448620948
612,OLD,OOF,ATU5,outer_train,30,612,582,77.21673024219265,50.14532816270178,-27.880104556607407,47.43714995632176,1.0,342.56117365439775,342.56117365439775,1.0,439.78942165791403,439.78942165791403,1.0,524.1913579409056,524.1913579409056
612,OLD,OOF,MJ3,outer_train,30,612,582,16.03539851386284,12.467060782841191,9.548251990415253,9.02872587844605,0.8831615120274914,51.02268131215209,57.186692906904995,0.9690721649484536,65.95056763842463,68.51721921216968,0.993127147766323,79.15978231727188,79.9318570198437
612,OLD,OOF,MJ1,outer_train,30,612,582,12.930248497683559,9.75994211564464,6.46339650208405,7.809635381171848,0.9312714776632303,54.450585250898754,57.76026703804232,0.9965635738831615,69.92315233999445,69.93822037837214,1.0,83.36408398364922,83.36408398364922
612,OLD,OOF,ATU1,prediction,612,792,180,30.261947002957445,26.43018878021333,-9.037643362239244,18.253288697705916,1.0,117.26669113133386,117.26669113133386,1.0,150.83675455974765,150.83675455974765,1.0,180.14005639438176,180.14005639438176
612,OLD,OOF,ATU5,prediction,612,792,180,109.00145014556112,102.12702174068258,-102.12702174068258,64.1214347081122,1.0,342.9133560631489,342.9133560631489,1.0,440.2354645938483,440.2354645938483,1.0,524.7151597352618,524.7151597352618
612,OLD,OOF,MJ3,prediction,612,792,180,101.84600034154316,92.31358113327033,92.31358113327033,80.81483140975078,0.0,52.66467248990068,716.362541677661,0.05555555555555555,68.12073815731975,1255.4987942409778,0.13333333333333333,81.70586057718221,2228.6079163478685
612,OLD,OOF,MJ1,prediction,612,792,180,48.76138622769664,45.31463589436261,45.31463589436261,34.15944977543942,0.1388888888888889,54.74945375256165,234.97221544225252,0.5111111111111111,70.31121254062445,327.0662463679618,0.55,83.8310636197009,471.8644035082593
612,NEW,P0,ATU1,old_fit_context,30,432,402,6.604798381031622,5.287105712647041,2.6184060657176813,13.256401890552457,1.0,141.96003093320135,141.96003093320135,1.0,182.20372738192876,182.20372738192876,1.0,217.1091319580999,217.1091319580999
612,NEW,P0,ATU5,old_fit_context,30,432,402,9.399861832239013,7.933255994297961,-3.0637087699955132,32.98375755540504,1.0,358.9989638336375,358.9989638336375,1.0,460.7701823305309,460.7701823305309,1.0,549.0415358422508,549.0415358422508
612,NEW,P0,MJ3,old_fit_context,30,432,402,6.001107792396043,5.304102811993307,0.2887487349707204,4.394300613062351,1.0,37.7301980940923,37.7301980940923,1.0,48.42618504948733,48.42618504948733,1.0,57.703358494406174,57.703358494406174
612,NEW,P0,MJ1,old_fit_context,30,432,402,6.572735957792636,5.281085633945406,-0.12339214854057756,5.885933553703096,1.0,56.07555087149818,56.07555087149818,1.0,71.97219045823944,71.97219045823944,1.0,85.76015441636477,85.76015441636477
612,NEW,P0,ATU1,scale_context,432,612,180,10.965853665388053,8.25535593729706,2.782543196338331,13.801912532907844,1.0,141.9600309332012,141.9600309332012,1.0,182.2037273819286,182.2037273819286,1.0,217.10913195809982,217.10913195809982
612,NEW,P0,ATU5,scale_context,432,612,180,9.581063896346226,7.854007602854087,0.4242048298045991,32.99350896793112,1.0,358.99896383363745,358.99896383363745,1.0,460.77018233053093,460.77018233053093,1.0,549.0415358422515,549.0415358422515
612,NEW,P0,MJ3,scale_context,432,612,180,4.607698118333698,3.8413563856251978,-3.8412792839951826,4.0033683448895365,1.0,37.73019809409219,37.73019809409219,1.0,48.426185049487884,48.426185049487884,1.0,57.70335849440582,57.70335849440582
612,NEW,P0,MJ1,scale_context,432,612,180,1.2008340529881103,0.8918824346492134,-0.6351296177665259,5.1390407659196145,1.0,56.075550871498145,56.075550871498145,1.0,71.9721904582395,71.9721904582395,1.0,85.76015441636476,85.76015441636476
612,NEW,P0,ATU1,outer_train,30,612,582,8.205017090481682,6.205121246043955,2.6691701267343775,13.425116522208764,1.0,141.96003093320132,141.96003093320132,1.0,182.2037273819287,182.2037273819287,1.0,217.10913195809985,217.10913195809985
612,NEW,P0,ATU5,outer_train,30,612,582,9.456274591068324,7.908746182511195,-1.9849726051088799,32.986773456186306,1.0,358.99896383363745,358.99896383363745,1.0,460.770182330531,460.770182330531,1.0,549.041535842251,549.041535842251
612,NEW,P0,MJ3,outer_train,30,612,582,5.607264439348578,4.851707010023789,-0.9885795183177032,4.273393725998595,1.0,37.730198094092266,37.730198094092266,1.0,48.4261850494875,48.4261850494875,1.0,57.70335849440606,57.70335849440606
612,NEW,P0,MJ1,outer_train,30,612,582,5.503248859314611,3.9236001083898824,-0.2816614689197368,5.654935784285525,1.0,56.075550871498166,56.075550871498166,1.0,71.97219045823945,71.97219045823945,1.0,85.76015441636477,85.76015441636477
612,NEW,P0,ATU1,prediction,612,792,180,4.264416212270162,2.9570455475789585,0.3749605518646828,13.074196178838832,1.0,141.96003093320127,141.96003093320127,1.0,182.20372738192856,182.20372738192856,1.0,217.10913195809977,217.10913195809977
612,NEW,P0,ATU5,prediction,612,792,180,5.021708368573075,4.3470540930039006,-1.5134557591683089,32.8041097967054,1.0,358.9989638336374,358.9989638336374,1.0,460.77018233053093,460.77018233053093,1.0,549.0415358422515,549.0415358422515
612,NEW,P0,MJ3,prediction,612,792,180,61.04552849517042,50.59326022797686,50.59326022797686,43.768373211664326,0.2722222222222222,37.73019809409214,379.95223109758257,0.3333333333333333,48.42618504948785,658.9623214062602,0.38333333333333336,57.703358494405784,1161.1166168322438
612,NEW,P0,MJ1,prediction,612,792,180,18.647526258184858,15.311142958359284,10.441309361315609,10.809504291196586,0.8222222222222222,56.07555087149819,58.37498572750668,1.0,71.97219045823954,71.97219045823954,1.0,85.76015441636478,85.76015441636478
612,NEW,IN,ATU1,old_fit_context,30,432,402,10.387099344512484,8.741217539568927,-6.2991181444524,15.801335495345027,1.0,166.11631753962072,166.11631753962072,1.0,213.37209000253776,213.37209000253776,1.0,254.45325598051943,254.45325598051943
612,NEW,IN,ATU5,old_fit_context,30,432,402,11.290714683067403,8.966177497154725,-5.504660690218282,34.24864023951272,1.0,371.7912983775583,371.7912983775583,1.0,477.19568457826796,477.19568457826796,1.0,568.6222967213682,568.6222967213682
612,NEW,IN,MJ3,old_fit_context,30,432,402,6.519555024280707,5.381708671609569,-2.941419695464633,4.3929719702013115,1.0,35.92884776994484,35.92884776994484,1.0,46.73057633775465,46.73057633775465,1.0,56.43771463668119,56.43771463668119
612,NEW,IN,MJ1,old_fit_context,30,432,402,6.768441945584815,5.358929381238488,-0.16609655086037223,5.701111056845572,1.0,53.105370546037264,53.105370546037264,1.0,68.21207526026252,68.21207526026252,1.0,81.34106086138534,81.34106086138534
612,NEW,IN,ATU1,scale_context,432,612,180,12.337222296847242,9.723636814269094,-5.574727943711398,16.072765171703814,1.0,166.26423908879482,166.26423908879482,1.0,213.54262116538607,213.54262116538607,1.0,254.6308807673343,254.6308807673343
612,NEW,IN,ATU5,scale_context,432,612,180,9.65384128406868,8.822990471064545,-4.097286910661115,34.152269105949564,1.0,371.7668524148382,371.7668524148382,1.0,477.164354810239,477.164354810239,1.0,568.585024714326,568.585024714326
612,NEW,IN,MJ3,scale_context,432,612,180,9.414064630961422,8.78408706299779,-8.78408706299779,5.570014484192343,0.9666666666666667,35.45125889749526,35.67569328853752,1.0,46.02915466041027,46.02915466041027,1.0,55.53563149282737,55.53563149282737
612,NEW,IN,MJ1,scale_context,432,612,180,3.1070003551417864,2.8357400767800938,-2.6042695626555092,4.964049196908833,1.0,52.41315439913734,52.41315439913734,1.0,67.35063528394187,67.35063528394187,1.0,80.35024697088433,80.35024697088433
612,NEW,IN,ATU1,outer_train,30,612,582,11.027128878862143,9.045058552362791,-6.075079938037656,15.885282817930218,1.0,166.16206647235498,166.16206647235498,1.0,213.42483159929498,213.42483159929498,1.0,254.50819148159619,254.50819148159619
612,NEW,IN,ATU5,outer_train,30,612,582,10.810969751454932,8.921892849910337,-5.069390449118126,34.218834734287,1.0,371.7837377705314,371.7837377705314,1.0,477.1859949592899,477.1859949592899,1.0,568.6107692965098,568.6107692965098
612,NEW,IN,MJ3,outer_train,30,612,582,7.5344886972811445,6.433990648327575,-4.748430221505815,4.757005737415033,0.9896907216494846,35.78113987124909,35.85055256950958,1.0,46.51364179836978,46.51364179836978,1.0,56.15871984992228,56.15871984992228
612,NEW,IN,MJ1,outer_train,30,612,582,5.88462487575108,4.578561555117335,-0.920170678219693,5.473153780576477,1.0,52.89128307792388,52.89128307792388,1.0,67.94565052531799,67.94565052531799,1.0,81.03462357566337,81.03462357566337
612,NEW,IN,ATU1,prediction,612,792,180,9.41723577141938,8.083721787391866,-7.239752679701582,15.661430106061976,1.0,165.95021340643456,165.95021340643456,1.0,213.15428662195893,213.15428662195893,1.0,254.1880454870286,254.1880454870286
612,NEW,IN,ATU5,prediction,612,792,180,8.290857584684865,7.179494422845016,-7.179494422845016,34.08233155805291,1.0,371.73590700417975,371.73590700417975,1.0,477.1247106703735,477.1247106703735,1.0,568.5378810823147,568.5378810823147
612,NEW,IN,MJ3,prediction,612,792,180,56.17661862601638,45.08310514012663,44.69593607570239,39.34420326304586,0.32222222222222224,35.06858212562507,345.0647931316948,0.38333333333333336,45.638790549670105,595.7230253045876,0.4111111111111111,55.17323393863937,1037.26882115159
612,NEW,IN,MJ1,prediction,612,792,180,17.90430540650397,15.188387803340962,8.393778670990237,10.425432545069894,0.8555555555555555,52.621209227507094,54.78877877470158,1.0,67.60639406180971,67.60639406180971,1.0,80.64110672594374,80.64110672594374
612,NEW,OOF,ATU1,old_fit_context,30,432,402,23.96967327694054,17.192367482910218,16.73996898883867,15.22677080709285,0.9701492537313433,116.31466786679464,117.45593101811735,1.0,149.58472829904642,149.58472829904642,1.0,178.62180830099695,178.62180830099695
612,NEW,OOF,ATU5,old_fit_context,30,432,402,19.495418465946386,14.503128998943858,11.458637226747271,32.36540893724537,1.0,342.64805723496545,342.64805723496545,1.0,439.8959432419602,439.8959432419602,1.0,524.312087694032,524.312087694032
612,NEW,OOF,MJ3,old_fit_context,30,432,402,12.565676269544898,9.541507147812972,7.690469819393816,7.4428057223557005,0.9651741293532339,51.79276185711451,52.827652237259635,0.9975124378109452,66.84623029429798,66.88031348303109,1.0,80.1165424386708,80.1165424386708
612,NEW,OOF,MJ1,old_fit_context,30,432,402,7.991359362509312,7.0270959276646705,2.0342525340935387,6.1348353572922605,1.0,54.52021279054008,54.52021279054008,1.0,70.02697787765553,70.02697787765553,1.0,83.50329515004478,83.50329515004478
612,NEW,OOF,ATU1,scale_context,432,612,180,18.363463548538814,15.803929349525212,15.803929349525212,13.504494623434383,1.0,116.02537220752181,116.02537220752181,1.0,149.21109595787712,149.21109595787712,1.0,178.17453076993868,178.17453076993868
612,NEW,OOF,ATU5,scale_context,432,612,180,18.235057476648937,12.872349405154432,11.525923102343386,32.227077070697426,1.0,342.6568833335635,342.6568833335635,1.0,439.9156138963986,439.9156138963986,1.0,524.3458736903582,524.3458736903582
612,NEW,OOF,MJ3,scale_context,432,612,180,7.809744501519078,5.341080635450283,5.312738940899592,5.834600028233628,0.9833333333333333,52.01311386416764,52.33995901715207,1.0,67.03644512803676,67.03644512803676,1.0,80.23966313132834,80.23966313132834
612,NEW,OOF,MJ1,scale_context,432,612,180,1.4485653038448916,1.2018428919208057,0.9779988414641815,5.018780683302509,1.0,54.66714979734888,54.66714979734888,1.0,70.1963180570587,70.1963180570587,1.0,83.68122996319475,83.68122996319475
612,NEW,OOF,ATU1,outer_train,30,612,582,22.386261131902344,16.762953627224135,16.450472193174715,14.69410806987889,0.979381443298969,116.22519498248344,117.01349014886101,1.0,149.46917190487036,149.46917190487036,1.0,178.4834750439686,178.4834750439686
612,NEW,OOF,ATU5,outer_train,30,612,582,19.11449482201439,13.998764176122386,11.479447291364625,32.32262588573569,1.0,342.6507869561813,342.6507869561813,1.0,439.9020269495184,439.9020269495184,1.0,524.3225369712463,524.3225369712463
612,NEW,OOF,MJ3,outer_train,30,612,582,11.31043219880604,8.242406164608017,6.955089135323439,6.9454225179880495,0.9707903780068728,51.860911962388684,52.67681928258719,0.9982817869415808,66.90505962432029,66.92860162066171,1.0,80.15462100341024,80.15462100341024
612,NEW,OOF,MJ1,outer_train,30,612,582,6.690270271809613,5.225471277434609,1.707576134311263,5.789663808635637,1.0,54.565657225635576,54.565657225635576,1.0,70.07935112901734,70.07935112901734,1.0,83.55832653555507,83.55832653555507
612,NEW,OOF,ATU1,prediction,612,792,180,39.505816484645834,34.564411440116345,34.564411440116345,23.169585135938647,0.9055555555555556,117.7636310387034,119.91723000250587,1.0,151.47896631038486,151.47896631038486,1.0,180.90235803368535,180.90235803368535
612,NEW,OOF,ATU5,prediction,612,792,180,25.62210314430022,24.540694369675414,24.540694369675414,33.23550725127669,1.0,343.0420082057876,343.0420082057876,1.0,440.3991933208666,440.3991933208666,1.0,524.9083358598165,524.9083358598165
612,NEW,OOF,MJ3,prediction,612,792,180,81.04158975789844,68.5371634387772,68.5371634387772,57.9117653824407,0.24444444444444444,54.69371364581718,495.5475381828408,0.34444444444444444,70.56028840175061,850.3085178756311,0.39444444444444443,84.39600754699961,1487.2348900969628
612,NEW,OOF,MJ1,prediction,612,792,180,22.24108664149671,17.549461087796146,13.544591320397224,12.823757405167013,0.6722222222222223,54.74683884965527,78.6209825414806,0.8277777777777777,70.30655439254151,75.54139287414867,1.0,83.82275150957763,83.82275150957763
