case,date,station,displacement,dt_days,displacement_valid,time_status,velocity,velocity_status,delta_v,delta_v_status,acceleration,acceleration_status
ootang,2017-04-28,ATU1,65.08299168525042,1.0,True,valid,0.6976032130770164,valid,-5.058990645778749e-05,valid,-5.058990645778749e-05,valid
ootang,2017-04-29,ATU1,65.77934452991671,1.0,True,valid,0.6963528446662934,valid,-0.0012503684107230129,valid,-0.0012503684107230129,valid
ootang,2017-04-30,ATU1,66.473247227668,1.0,True,valid,0.6939026977512839,valid,-0.0024501469150095545,valid,-0.0024501469150095545,valid
ootang,2017-05-01,ATU1,67.1635,1.0,True,valid,0.690252772332002,valid,-0.0036499254192818853,valid,-0.0036499254192818853,valid
ootang,2017-05-02,ATU1,67.84922819407005,1.0,True,valid,0.6857281940700517,valid,-0.004524578261950296,valid,-0.004524578261950296,valid
ootang,2017-05-03,ATU1,68.53085765968193,1.0,True,valid,0.6816294656118771,valid,-0.004098728458174605,valid,-0.004098728458174605,valid
ootang,2017-05-04,ATU1,69.20913937230102,1.0,True,valid,0.6782817126190963,valid,-0.0033477529927807836,valid,-0.0033477529927807836,valid
ootang,2017-05-05,ATU1,69.88482430739269,1.0,True,valid,0.6756849350916667,valid,-0.0025967775274295946,valid,-0.0025967775274295946,valid
ootang,2017-05-06,ATU1,70.55866344042234,1.0,True,valid,0.6738391330296452,valid,-0.001845802062021562,valid,-0.001845802062021562,valid
ootang,2017-05-07,ATU1,71.23140774685531,1.0,True,valid,0.6727443064329748,valid,-0.001094826596670373,valid,-0.001094826596670373,valid
ootang,2017-05-08,ATU1,71.90380820215701,1.0,True,valid,0.6724004553016982,valid,-0.0003438511312765513,valid,-0.0003438511312765513,valid
ootang,2017-05-09,ATU1,72.57661578179281,1.0,True,valid,0.6728075796358013,valid,0.0004071243341030595,valid,0.0004071243341030595,valid
ootang,2017-05-10,ATU1,73.25058146122811,1.0,True,valid,0.6739656794352982,valid,0.0011580997994968811,valid,0.0011580997994968811,valid
ootang,2017-05-11,ATU1,73.92645621592824,1.0,True,valid,0.675874754700132,valid,0.0019090752648338594,valid,0.0019090752648338594,valid
ootang,2017-05-12,ATU1,74.60499102135861,1.0,True,valid,0.6785348054303739,valid,0.002660050730241892,valid,0.002660050730241892,valid
ootang,2017-05-13,ATU1,75.28693685298462,1.0,True,valid,0.6819458316260096,valid,0.0034110261956357135,valid,0.0034110261956357135,valid
ootang,2017-05-14,ATU1,75.9730446862716,1.0,True,valid,0.6861078332869823,valid,0.004162001660972692,valid,0.004162001660972692,valid
ootang,2017-05-15,ATU1,76.66406549668498,1.0,True,valid,0.6910208104133773,valid,0.004912977126394935,valid,0.004912977126394935,valid
ootang,2017-05-16,ATU1,77.3607502596901,1.0,True,valid,0.6966847630051234,valid,0.005663952591746124,valid,0.005663952591746124,valid
ootang,2017-05-17,ATU1,78.06384995075236,1.0,True,valid,0.7030996910622491,valid,0.006414928057125735,valid,0.006414928057125735,valid
ootang,2017-05-18,ATU1,78.77411554533712,1.0,True,valid,0.7102655945847687,valid,0.007165903522519557,valid,0.007165903522519557,valid
ootang,2017-05-19,ATU1,79.49229801890979,1.0,True,valid,0.7181824735726678,valid,0.007916878987899167,valid,0.007916878987899167,valid
ootang,2017-05-20,ATU1,80.21914834693573,1.0,True,valid,0.7268503280259324,valid,0.008667854453264567,valid,0.008667854453264567,valid
ootang,2017-05-21,ATU1,80.9554175048803,1.0,True,valid,0.7362691579445766,valid,0.009418829918644178,valid,0.009418829918644178,valid
ootang,2017-05-22,ATU1,81.70185646820892,1.0,True,valid,0.7464389633286146,valid,0.010169805384038,valid,0.010169805384038,valid
ootang,2017-05-23,ATU1,82.45921621238692,1.0,True,valid,0.7573597441780038,valid,0.010920780849389189,valid,0.010920780849389189,valid
ootang,2017-05-24,ATU1,83.22824771287974,1.0,True,valid,0.7690315004928152,valid,0.011671756314811432,valid,0.011671756314811432,valid
ootang,2017-05-25,ATU1,84.00970194515271,1.0,True,valid,0.7814542322729778,valid,0.012422731780162621,valid,0.012422731780162621,valid
ootang,2017-05-26,ATU1,84.80432988467122,1.0,True,valid,0.7946279395185059,valid,0.013173707245528021,valid,0.013173707245528021,valid
ootang,2017-05-27,ATU1,85.61288250690068,1.0,True,valid,0.8085526222294561,valid,0.013924682710950265,valid,0.013924682710950265,valid
ootang,2017-05-28,ATU1,86.4361107873064,1.0,True,valid,0.8232282804057292,valid,0.014675658176273032,valid,0.014675658176273032,valid
ootang,2017-05-29,ATU1,87.27476570135383,1.0,True,valid,0.8386549140474244,valid,0.015426633641695275,valid,0.015426633641695275,valid
ootang,2017-05-30,ATU1,88.12959822450833,1.0,True,valid,0.8548325231544993,valid,0.016177609107074886,valid,0.016177609107074886,valid
ootang,2017-05-31,ATU1,89.00135933223524,1.0,True,valid,0.8717611077269112,valid,0.016928584572411864,valid,0.016928584572411864,valid
ootang,2017-06-01,ATU1,89.8908,1.0,True,valid,0.8894406677647595,valid,0.01767956003784832,valid,0.01767956003784832,valid
ootang,2017-06-02,ATU1,90.79861086794357,1.0,True,valid,0.9078108679435672,valid,0.01837020017880775,valid,0.01837020017880775,valid
ootang,2017-06-03,ATU1,91.72524123490926,1.0,True,valid,0.9266303669656963,valid,0.018819499022129094,valid,0.018819499022129094,valid
ootang,2017-06-04,ATU1,92.67108006441616,1.0,True,valid,0.9458388295068971,valid,0.019208462541200788,valid,0.019208462541200788,valid
ootang,2017-06-05,ATU1,93.63651631998314,1.0,True,valid,0.9654362555669849,valid,0.01959742606008774,valid,0.01959742606008774,valid
ootang,2017-06-06,ATU1,94.62193896512926,1.0,True,valid,0.9854226451461159,valid,0.019986389579131014,valid,0.019986389579131014,valid
ootang,2017-06-07,ATU1,95.62773696337344,1.0,True,valid,1.0057979982441765,valid,0.0203753530980606,valid,0.0203753530980606,valid
ootang,2017-06-08,ATU1,96.6542992782347,1.0,True,valid,1.0265623148612661,valid,0.020764316617089662,valid,0.020764316617089662,valid
ootang,2017-06-09,ATU1,97.70201487323202,1.0,True,valid,1.0477155949973138,valid,0.02115328013604767,valid,0.02115328013604767,valid
ootang,2017-06-10,ATU1,98.77127271188432,1.0,True,valid,1.0692578386523053,valid,0.021542243654991466,valid,0.021542243654991466,valid
ootang,2017-06-11,ATU1,99.86246175771063,1.0,True,valid,1.0911890458263116,valid,0.021931207174006317,valid,0.021931207174006317,valid
ootang,2017-06-12,ATU1,100.9759709742299,1.0,True,valid,1.1135092165192617,valid,0.022320170692950114,valid,0.022320170692950114,valid
ootang,2017-06-13,ATU1,102.1121893249611,1.0,True,valid,1.1362183507311983,valid,0.022709134211936544,valid,0.022709134211936544,valid
ootang,2017-06-14,ATU1,103.2715057734233,1.0,True,valid,1.1593164484622065,valid,0.023098097731008238,valid,0.023098097731008238,valid
ootang,2017-06-15,ATU1,104.4543092831353,1.0,True,valid,1.1828035097120022,valid,0.023487061249795715,valid,0.023487061249795715,valid
ootang,2017-06-16,ATU1,105.6609888176162,1.0,True,valid,1.206679534480898,valid,0.02387602476889583,valid,0.02387602476889583,valid
ootang,2017-06-17,ATU1,106.891933340385,1.0,True,valid,1.2309445227687945,valid,0.024264988287896472,valid,0.024264988287896472,valid
ootang,2017-06-18,ATU1,108.1475318149606,1.0,True,valid,1.2555984745756064,valid,0.024653951806811847,valid,0.024653951806811847,valid
ootang,2017-06-19,ATU1,109.4281732048621,1.0,True,valid,1.2806413899015041,valid,0.025042915325897752,valid,0.025042915325897752,valid
ootang,2017-06-20,ATU1,110.7342464736083,1.0,True,valid,1.3060732687461893,valid,0.02543187884468523,valid,0.02543187884468523,valid
ootang,2017-06-21,ATU1,112.0661405847182,1.0,True,valid,1.3318941111099036,valid,0.02582084236371429,valid,0.02582084236371429,valid
ootang,2017-06-22,ATU1,113.424244501711,1.0,True,valid,1.3581039169928033,valid,0.026209805882899673,valid,0.026209805882899673,valid
ootang,2017-06-23,ATU1,114.8089471881054,1.0,True,valid,1.3847026863944052,valid,0.026598769401601885,valid,0.026598769401601885,valid
ootang,2017-06-24,ATU1,116.2206376074205,1.0,True,valid,1.411690419315093,valid,0.02698773292068779,valid,0.02698773292068779,valid
ootang,2017-06-25,ATU1,117.6597047231753,1.0,True,valid,1.4390671157547956,valid,0.02737669643970264,valid,0.02737669643970264,valid
ootang,2017-06-26,ATU1,119.1265374988888,1.0,True,valid,1.466832775713499,valid,0.02776565995870328,valid,0.02776565995870328,valid
ootang,2017-06-27,ATU1,120.6215248980799,1.0,True,valid,1.4949873991911033,valid,0.028154623477604446,valid,0.028154623477604446,valid
ootang,2017-06-28,ATU1,122.1450558842676,1.0,True,valid,1.5235309861877084,valid,0.028543586996605086,valid,0.028543586996605086,valid
ootang,2017-06-29,ATU1,123.6975194209708,1.0,True,valid,1.5524635367032005,valid,0.02893255051549204,valid,0.02893255051549204,valid
ootang,2017-06-30,ATU1,125.2793044717086,1.0,True,valid,1.5817850507377926,valid,0.029321514034592155,valid,0.029321514034592155,valid
ootang,2017-07-01,ATU1,126.8908,1.0,True,valid,1.6114955282913996,valid,0.029710477553607006,valid,0.029710477553607006,valid
ootang,2017-07-02,ATU1,128.531394165658,1.0,True,valid,1.6405941656580154,valid,0.029098637366615776,valid,0.029098637366615776,valid
ootang,2017-07-03,ATU1,130.1964719136718,1.0,True,valid,1.665077748013772,valid,0.02448358235575654,valid,0.02448358235575654,valid
ootang,2017-07-04,ATU1,131.8804173853252,1.0,True,valid,1.6839454716534021,valid,0.018867723639630185,valid,0.018867723639630185,valid
ootang,2017-07-05,ATU1,133.5776147219013,1.0,True,valid,1.6971973365761244,valid,0.013251864922722234,valid,0.013251864922722234,valid
ootang,2017-07-06,ATU1,135.2824480646838,1.0,True,valid,1.7048333427824787,valid,0.0076360062063542955,valid,0.0076360062063542955,valid
ootang,2017-07-07,ATU1,136.989301554956,1.0,True,valid,1.7068534902722092,valid,0.0020201474897305616,valid,0.0020201474897305616,valid
ootang,2017-07-08,ATU1,138.6925593340013,1.0,True,valid,1.7032577790452876,valid,-0.003595711226921594,valid,-0.003595711226921594,valid
ootang,2017-07-09,ATU1,140.3866055431033,1.0,True,valid,1.694046209101998,valid,-0.009211569943289533,valid,-0.009211569943289533,valid
ootang,2017-07-10,ATU1,142.0658243235453,1.0,True,valid,1.679218780442028,valid,-0.01482742865997011,valid,-0.01482742865997011,valid
ootang,2017-07-11,ATU1,143.7245998166109,1.0,True,valid,1.6587754930655763,valid,-0.020443287376451735,valid,-0.020443287376451735,valid
ootang,2017-07-12,ATU1,145.3573161635834,1.0,True,valid,1.6327163469725008,valid,-0.02605914609307547,valid,-0.02605914609307547,valid
ootang,2017-07-13,ATU1,146.9583575057464,1.0,True,valid,1.6010413421630005,valid,-0.03167500480950025,valid,-0.03167500480950025,valid
ootang,2017-07-14,ATU1,148.5221079843832,1.0,True,valid,1.5637504786368197,valid,-0.03729086352618083,valid,-0.03729086352618083,valid
ootang,2017-07-15,ATU1,150.0429517407773,1.0,True,valid,1.5208437563941004,valid,-0.0429067222427193,valid,-0.0429067222427193,valid
ootang,2017-07-16,ATU1,151.515272916212,1.0,True,valid,1.4723211754347005,valid,-0.048522580959399875,valid,-0.048522580959399875,valid
ootang,2017-07-17,ATU1,152.933455651971,1.0,True,valid,1.4181827357589896,valid,-0.05413843967571097,valid,-0.05413843967571097,valid
ootang,2017-07-18,ATU1,154.2918840893377,1.0,True,valid,1.3584284373667117,valid,-0.05975429839227786,valid,-0.05975429839227786,valid
ootang,2017-07-19,ATU1,155.5849423695954,1.0,True,valid,1.2930582802576964,valid,-0.06537015710901528,valid,-0.06537015710901528,valid
ootang,2017-07-20,ATU1,156.8070146340275,1.0,True,valid,1.2220722644320858,valid,-0.0709860158256106,valid,-0.0709860158256106,valid
ootang,2017-07-21,ATU1,157.9524850239177,1.0,True,valid,1.1454703898901926,valid,-0.07660187454189327,valid,-0.07660187454189327,valid
ootang,2017-07-22,ATU1,159.0157376805493,1.0,True,valid,1.0632526566316187,valid,-0.08221773325857384,valid,-0.08221773325857384,valid
ootang,2017-07-23,ATU1,159.9911567452057,1.0,True,valid,0.9754190646563927,valid,-0.087833591975226,valid,-0.087833591975226,valid
ootang,2017-07-24,ATU1,160.8731263591704,1.0,True,valid,0.8819696139647135,valid,-0.0934494506916792,valid,-0.0934494506916792,valid
ootang,2017-07-25,ATU1,161.6560306637269,1.0,True,valid,0.7829043045564958,valid,-0.09906530940821767,valid,-0.09906530940821767,valid
ootang,2017-07-26,ATU1,162.3342538001585,1.0,True,valid,0.6782231364315976,valid,-0.10468116812489825,valid,-0.10468116812489825,valid
ootang,2017-07-27,ATU1,162.9021799097488,1.0,True,valid,0.567926109590303,valid,-0.11029702684129461,valid,-0.11029702684129461,valid
ootang,2017-07-28,ATU1,163.3541931337811,1.0,True,valid,0.4520132240322994,valid,-0.11591288555800361,valid,-0.11591288555800361,valid
ootang,2017-07-29,ATU1,163.6846776135389,1.0,True,valid,0.3304844797577857,valid,-0.12152874427451366,valid,-0.12152874427451366,valid
ootang,2017-07-30,ATU1,163.8880174903057,1.0,True,valid,0.20333987676681886,valid,-0.12714460299096686,valid,-0.12714460299096686,valid
ootang,2017-07-31,ATU1,163.9585969053649,1.0,True,valid,0.07057941505919985,valid,-0.13276046170761902,valid,-0.13276046170761902,valid
ootang,2017-08-01,ATU1,163.8908,1.0,True,valid,-0.0677969053649008,valid,-0.13837632042410064,valid,-0.13837632042410064,valid
ootang,2017-08-02,ATU1,163.6830241572169,1.0,True,valid,-0.20777584278312133,valid,-0.13997893741822054,valid,-0.13997893741822054,valid
ootang,2017-08-03,ATU1,163.3497197269112,1.0,True,valid,-0.3333044303057022,valid,-0.1255285875225809,valid,-0.1255285875225809,valid
ootang,2017-08-04,ATU1,162.9093503007016,1.0,True,valid,-0.4403694262095996,valid,-0.1070649959038974,valid,-0.1070649959038974,valid
ootang,2017-08-05,ATU1,162.380379470206,1.0,True,valid,-0.5289708304955809,valid,-0.08860140428598129,valid,-0.08860140428598129,valid
ootang,2017-08-06,ATU1,161.7812708270429,1.0,True,valid,-0.5991086431631061,valid,-0.07013781266752517,valid,-0.07013781266752517,valid
ootang,2017-08-07,ATU1,161.1304879628305,1.0,True,valid,-0.6507828642124025,valid,-0.05167422104929642,valid,-0.05167422104929642,valid
ootang,2017-08-08,ATU1,160.4464944691871,1.0,True,valid,-0.6839934936434133,valid,-0.03321062943101083,valid,-0.03321062943101083,valid
ootang,2017-08-09,ATU1,159.7477539377311,1.0,True,valid,-0.6987405314559965,valid,-0.01474703781258313,valid,-0.01474703781258313,valid
ootang,2017-08-10,ATU1,159.0527299600806,1.0,True,valid,-0.695023977650493,valid,0.0037165538055035086,valid,0.0037165538055035086,valid
ootang,2017-08-11,ATU1,158.3798861278541,1.0,True,valid,-0.6728438322265049,valid,0.02218014542398805,valid,0.02218014542398805,valid
ootang,2017-08-12,ATU1,157.7476860326697,1.0,True,valid,-0.6322000951844018,valid,0.04064373704210311,valid,0.04064373704210311,valid
ootang,2017-08-13,ATU1,157.1745932661457,1.0,True,valid,-0.5730927665239847,valid,0.059107328660417124,valid,0.059107328660417124,valid
ootang,2017-08-14,ATU1,156.6790714199005,1.0,True,valid,-0.4955218462451967,valid,0.07757092027878798,valid,0.07757092027878798,valid
ootang,2017-08-15,ATU1,156.2795840855523,1.0,True,valid,-0.3994873343482084,valid,0.0960345118969883,valid,0.0960345118969883,valid
ootang,2017-08-16,ATU1,155.9945948547195,1.0,True,valid,-0.2849892308327924,valid,0.114498103515416,valid,0.114498103515416,valid
ootang,2017-08-17,ATU1,155.8425673190202,1.0,True,valid,-0.15202753569931815,valid,0.13296169513347422,valid,0.13296169513347422,valid
ootang,2017-08-18,ATU1,155.8419650700729,1.0,True,valid,-0.0006022489473025416,valid,0.1514252867520156,valid,0.1514252867520156,valid
ootang,2017-08-19,ATU1,156.0112516994957,1.0,True,valid,0.1692866294227997,valid,0.16988887837010225,valid,0.16988887837010225,valid
ootang,2017-08-20,ATU1,156.368890798907,1.0,True,valid,0.35763909941130123,valid,0.18835246998850153,valid,0.18835246998850153,valid
ootang,2017-08-21,ATU1,156.9333459599251,1.0,True,valid,0.5644551610181168,valid,0.20681606160681554,valid,0.20681606160681554,valid
ootang,2017-08-22,ATU1,157.7230807741682,1.0,True,valid,0.7897348142431042,valid,0.22527965322498744,valid,0.22527965322498744,valid
ootang,2017-08-23,ATU1,158.7565588332547,1.0,True,valid,1.033478059086491,valid,0.24374324484338672,valid,0.24374324484338672,valid
ootang,2017-08-24,ATU1,160.0522437288027,1.0,True,valid,1.2956848955479927,valid,0.2622068364615018,valid,0.2622068364615018,valid
ootang,2017-08-25,ATU1,161.6285990524307,1.0,True,valid,1.5763553236280075,valid,0.28067042808001474,valid,0.28067042808001474,valid
ootang,2017-08-26,ATU1,163.5040883957568,1.0,True,valid,1.8754893433261088,valid,0.2991340196981014,valid,0.2991340196981014,valid
ootang,2017-08-27,ATU1,165.6971753503995,1.0,True,valid,2.1930869546426948,valid,0.3175976113165859,valid,0.3175976113165859,valid
ootang,2017-08-28,ATU1,168.2263235079769,1.0,True,valid,2.5291481575773958,valid,0.336061202934701,valid,0.336061202934701,valid
ootang,2017-08-29,ATU1,171.1099964601074,1.0,True,valid,2.883672952130496,valid,0.35452479455310026,valid,0.35452479455310026,valid
ootang,2017-08-30,ATU1,174.3666577984092,1.0,True,valid,3.2566613383017966,valid,0.3729883861713006,valid,0.3729883861713006,valid
ootang,2017-08-31,ATU1,178.0147711145007,1.0,True,valid,3.6481133160914965,valid,0.39145197778969987,valid,0.39145197778969987,valid
ootang,2017-09-01,ATU1,182.0728,1.0,True,valid,4.058028885499311,valid,0.40991556940781493,valid,0.40991556940781493,valid
ootang,2017-09-02,ATU1,186.5513463790898,1.0,True,valid,4.478546379089806,valid,0.42051749359049495,valid,0.42051749359049495,valid
ootang,2017-09-03,ATU1,191.4295655062093,1.0,True,valid,4.878219127119479,valid,0.3996727480296727,valid,0.3996727480296727,valid
ootang,2017-09-04,ATU1,196.6787509683622,1.0,True,valid,5.249185462152923,valid,0.3709663350334438,valid,0.3709663350334438,valid
ootang,2017-09-05,ATU1,202.2701963525518,1.0,True,valid,5.591445384189598,valid,0.3422599220366749,valid,0.3422599220366749,valid
ootang,2017-09-06,ATU1,208.1751952457818,1.0,True,valid,5.904998893229987,valid,0.31355350904038914,valid,0.31355350904038914,valid
ootang,2017-09-07,ATU1,214.3650412350557,1.0,True,valid,6.18984598927392,valid,0.2848470960439329,valid,0.2848470960439329,valid
ootang,2017-09-08,ATU1,220.811027907377,1.0,True,valid,6.445986672321283,valid,0.2561406830473629,valid,0.2561406830473629,valid
ootang,2017-09-09,ATU1,227.4844488497493,1.0,True,valid,6.673420942372303,valid,0.22743427005102035,valid,0.22743427005102035,valid
ootang,2017-09-10,ATU1,234.3565976491762,1.0,True,valid,6.8721487994268955,valid,0.1987278570545925,valid,0.1987278570545925,valid
ootang,2017-09-11,ATU1,241.3987678926611,1.0,True,valid,7.042170243484918,valid,0.17002144405802255,valid,0.17002144405802255,valid
ootang,2017-09-12,ATU1,248.5822531672076,1.0,True,valid,7.183485274546484,valid,0.1413150310615663,valid,0.1413150310615663,valid
ootang,2017-09-13,ATU1,255.8783470598191,1.0,True,valid,7.296093892611509,valid,0.11260861806502476,valid,0.11260861806502476,valid
ootang,2017-09-14,ATU1,263.2583431574994,1.0,True,valid,7.3799960976802765,valid,0.08390220506876744,valid,0.08390220506876744,valid
ootang,2017-09-15,ATU1,270.6935350472519,1.0,True,valid,7.4351918897525024,valid,0.05519579207222591,valid,0.05519579207222591,valid
ootang,2017-09-16,ATU1,278.1552163160802,1.0,True,valid,7.461681268828329,valid,0.02648937907582649,valid,0.02648937907582649,valid
ootang,2017-09-17,ATU1,285.6146805509877,1.0,True,valid,7.4594642349075,valid,-0.002217033920828726,valid,-0.002217033920828726,valid
ootang,2017-09-18,ATU1,293.0432213389781,1.0,True,valid,7.428540787990414,valid,-0.03092344691708604,valid,-0.03092344691708604,valid
ootang,2017-09-19,ATU1,300.4121322670549,1.0,True,valid,7.368910928076787,valid,-0.05962985991362757,valid,-0.05962985991362757,valid
ootang,2017-09-20,ATU1,307.6927069222214,1.0,True,valid,7.280574655166504,valid,-0.08833627291028279,valid,-0.08833627291028279,valid
ootang,2017-09-21,ATU1,314.8562388914816,1.0,True,valid,7.163531969260191,valid,-0.11704268590631273,valid,-0.11704268590631273,valid
ootang,2017-09-22,ATU1,321.8740217618386,1.0,True,valid,7.017782870356996,valid,-0.14574909890319532,valid,-0.14574909890319532,valid
ootang,2017-09-23,ATU1,328.7173491202961,1.0,True,valid,6.843327358457486,valid,-0.17445551189950947,valid,-0.17445551189950947,valid
ootang,2017-09-24,ATU1,335.3575145538578,1.0,True,valid,6.6401654335617195,valid,-0.2031619248957668,valid,-0.2031619248957668,valid
ootang,2017-09-25,ATU1,341.765811649527,1.0,True,valid,6.408297095669184,valid,-0.2318683378925357,valid,-0.2318683378925357,valid
ootang,2017-09-26,ATU1,347.9135339943073,1.0,True,valid,6.147722344780277,valid,-0.2605747508889067,valid,-0.2605747508889067,valid
ootang,2017-09-27,ATU1,353.7719751752024,1.0,True,valid,5.858441180895113,valid,-0.289281163885164,valid,-0.289281163885164,valid
ootang,2017-09-28,ATU1,359.3124287792156,1.0,True,valid,5.540453604013237,valid,-0.31798757688187607,valid,-0.31798757688187607,valid
ootang,2017-09-29,ATU1,364.5061883933506,1.0,True,valid,5.19375961413499,valid,-0.34669398987824707,valid,-0.34669398987824707,valid
ootang,2017-09-30,ATU1,369.3245476046109,1.0,True,valid,4.818359211260315,valid,-0.3754004028746749,valid,-0.3754004028746749,valid
ootang,2017-10-01,ATU1,373.7388,1.0,True,valid,4.414252395389099,valid,-0.40410681587121644,valid,-0.40410681587121644,valid
ootang,2017-10-02,ATU1,377.7280004818759,1.0,True,valid,3.989200481875855,valid,-0.42505191351324356,valid,-0.42505191351324356,valid
ootang,2017-10-03,ATU1,381.3022492140143,1.0,True,valid,3.5742487321384147,valid,-0.4149517497374404,valid,-0.4149517497374404,valid
ootang,2017-10-04,ATU1,384.4794076755452,1.0,True,valid,3.177158461530894,valid,-0.3970902706075208,valid,-0.3970902706075208,valid
ootang,2017-10-05,ATU1,387.2773373455989,1.0,True,valid,2.7979296700536906,valid,-0.37922879147720323,valid,-0.37922879147720323,valid
ootang,2017-10-06,ATU1,389.7138997033052,1.0,True,valid,2.4365623577062934,valid,-0.3613673123473973,valid,-0.3613673123473973,valid
ootang,2017-10-07,ATU1,391.8069562277945,1.0,True,valid,2.0930565244893273,valid,-0.34350583321696604,valid,-0.34350583321696604,valid
ootang,2017-10-08,ATU1,393.5743683981967,1.0,True,valid,1.767412170402224,valid,-0.32564435408710324,valid,-0.32564435408710324,valid
ootang,2017-10-09,ATU1,395.033997693642,1.0,True,valid,1.4596292954452679,valid,-0.3077828749569562,valid,-0.3077828749569562,valid
ootang,2017-10-10,ATU1,396.2037055932605,1.0,True,valid,1.1697078996185155,valid,-0.28992139582675236,valid,-0.28992139582675236,valid
ootang,2017-10-11,ATU1,397.1013535761821,1.0,True,valid,0.8976479829215691,valid,-0.2720599166969464,valid,-0.2720599166969464,valid
ootang,2017-10-12,ATU1,397.7448031215372,1.0,True,valid,0.6434495453551108,valid,-0.2541984375664583,valid,-0.2541984375664583,valid
ootang,2017-10-13,ATU1,398.1519157084558,1.0,True,valid,0.40711258691862895,valid,-0.23633695843648184,valid,-0.23633695843648184,valid
ootang,2017-10-14,ATU1,398.3405528160679,1.0,True,valid,0.18863710761206676,valid,-0.2184754793065622,valid,-0.2184754793065622,valid
ootang,2017-10-15,ATU1,398.3285759235036,1.0,True,valid,-0.011976892564291575,valid,-0.20061400017635833,valid,-0.20061400017635833,valid
ootang,2017-10-16,ATU1,398.1338465098932,1.0,True,valid,-0.1947294136103892,valid,-0.18275252104609763,valid,-0.18275252104609763,valid
ootang,2017-10-17,ATU1,397.7742260543666,1.0,True,valid,-0.359620455526624,valid,-0.16489104191623483,valid,-0.16489104191623483,valid
ootang,2017-10-18,ATU1,397.267576036054,1.0,True,valid,-0.5066500183125981,valid,-0.14702956278597412,valid,-0.14702956278597412,valid
ootang,2017-10-19,ATU1,396.6317579340854,1.0,True,valid,-0.6358181019685958,valid,-0.12916808365599763,valid,-0.12916808365599763,valid
ootang,2017-10-20,ATU1,395.8846332275911,1.0,True,valid,-0.7471247064942759,valid,-0.11130660452568009,valid,-0.11130660452568009,valid
ootang,2017-10-21,ATU1,395.044063395701,1.0,True,valid,-0.8405698318900932,valid,-0.09344512539581729,valid,-0.09344512539581729,valid
ootang,2017-10-22,ATU1,394.1279099175453,1.0,True,valid,-0.9161534781557066,valid,-0.07558364626561342,valid,-0.07558364626561342,valid
ootang,2017-10-23,ATU1,393.154034272254,1.0,True,valid,-0.9738756452912867,valid,-0.057722167135580094,valid,-0.057722167135580094,valid
ootang,2017-10-24,ATU1,392.1402979389572,1.0,True,valid,-1.0137363332968334,valid,-0.03986068800554676,valid,-0.03986068800554676,valid
ootang,2017-10-25,ATU1,391.1045623967852,1.0,True,valid,-1.0357355421720058,valid,-0.02199920887517237,valid,-0.02199920887517237,valid
ootang,2017-10-26,ATU1,390.064689124868,1.0,True,valid,-1.0398732719172017,valid,-0.004137729745195884,valid,-0.004137729745195884,valid
ootang,2017-10-27,ATU1,389.0385396023356,1.0,True,valid,-1.0261495225323642,valid,0.013723749384837447,valid,0.013723749384837447,valid
ootang,2017-10-28,ATU1,388.0439753083181,1.0,True,valid,-0.9945642940174935,valid,0.03158522851487078,valid,0.03158522851487078,valid
ootang,2017-10-29,ATU1,387.0988577219458,1.0,True,valid,-0.9451175863723051,valid,0.049446707645188326,valid,0.049446707645188326,valid
ootang,2017-10-30,ATU1,386.2210483223486,1.0,True,valid,-0.8778093995971972,valid,0.06730818677510797,valid,0.06730818677510797,valid
ootang,2017-10-31,ATU1,385.4284085886566,1.0,True,valid,-0.792639733691999,valid,0.08516966590519814,valid,0.08516966590519814,valid
ootang,2017-11-01,ATU1,384.7388,1.0,True,valid,-0.689608588656597,valid,0.103031145035402,valid,0.103031145035402,valid
ootang,2017-11-02,ATU1,384.1662020295361,1.0,True,valid,-0.572597970463903,valid,0.11701061819269398,valid,0.11701061819269398,valid
ootang,2017-11-03,ATU1,383.7090661265306,1.0,True,valid,-0.45713590300550777,valid,0.11546206745839527,valid,0.11546206745839527,valid
ootang,2017-11-04,ATU1,383.3619617342765,1.0,True,valid,-0.34710439225409573,valid,0.11003151075141204,valid,0.11003151075141204,valid
ootang,2017-11-05,ATU1,383.1194582960669,1.0,True,valid,-0.24250343820961007,valid,0.10460095404448566,valid,0.10460095404448566,valid
ootang,2017-11-06,ATU1,382.9761252551945,1.0,True,valid,-0.14333304087239185,valid,0.09917039733721822,valid,0.09917039733721822,valid
ootang,2017-11-07,ATU1,382.9265320549526,1.0,True,valid,-0.04959320024192948,valid,0.09373984063046237,valid,0.09373984063046237,valid
ootang,2017-11-08,ATU1,382.965248138634,1.0,True,valid,0.038716083681435975,valid,0.08830928392336546,valid,0.08830928392336546,valid
ootang,2017-11-09,ATU1,383.0868429495318,1.0,True,valid,0.12159481089776136,valid,0.08287872721632539,valid,0.08287872721632539,valid
ootang,2017-11-10,ATU1,383.2858859309388,1.0,True,valid,0.19904298140698984,valid,0.07744817050922848,valid,0.07744817050922848,valid
ootang,2017-11-11,ATU1,383.5569465261481,1.0,True,valid,0.2710605952093488,valid,0.07201761380235894,valid,0.07201761380235894,valid
ootang,2017-11-12,ATU1,383.8945941784527,1.0,True,valid,0.33764765230455396,valid,0.06658705709520518,valid,0.06658705709520518,valid
