model,horizon,n_per_point,crps,coverage80,width80,interval_score80,coverage90,width90,interval_score90,coverage95,width95,interval_score95,mae,rmse,pooled_rmse
DRIFT1,4,373,0.0184772622252,0.780831099196,0.0862457196889,0.131433548595,0.861930294906,0.11174056469,0.162841343858,0.894101876676,0.126874119495,0.192095383196,0.0243833981178,0.0320385218401,0.0326394047151
DRIFT1,5,372,0.0278040077818,0.778897849462,0.129528460701,0.198575321979,0.858198924731,0.16780091859,0.248674636962,0.891129032258,0.190179973911,0.297384433369,0.0365066949288,0.0479595194903,0.0488606087007
DRIFT1,6,371,0.0390179873944,0.780323450135,0.18148621732,0.279774576243,0.857142857143,0.235027719436,0.354345510377,0.885444743935,0.26608563351,0.429216472542,0.0509911440254,0.0669805715602,0.0682405171145
DRIFT1,7,370,0.0521073062264,0.777027027027,0.241893097096,0.375138699049,0.853378378378,0.313665190911,0.480217960744,0.882432432432,0.353927734196,0.588441237156,0.0678147081251,0.0890575090641,0.0907337126636
DRIFT1,8,369,0.0670510962908,0.774390243902,0.311405381566,0.484927375358,0.850948509485,0.403765251111,0.626019263235,0.880081300813,0.454433193011,0.77448967327,0.0869121574873,0.114139404248,0.116287722286
DRIFT1,9,368,0.0838252178705,0.770380434783,0.38961748053,0.609535891227,0.849184782609,0.50449282842,0.792436415125,0.87839673913,0.566267380848,0.987754800095,0.108244565288,0.142168571471,0.144843038502
DRIFT1,10,367,0.102398607496,0.771798365123,0.476079348074,0.748119073424,0.844686648501,0.615744073974,0.978844542127,0.871934604905,0.689019077443,1.23212066718,0.131781650447,0.173080551408,0.17633312444
DRIFT1,11,366,0.122734274969,0.768442622951,0.571777675135,0.900974831823,0.842213114754,0.738736363182,1.18372507479,0.872267759563,0.823307927483,1.49923308655,0.157421423161,0.206805616444,0.210685935097
DRIFT1,12,365,0.14479741246,0.767808219178,0.676577409457,1.06752542093,0.83904109589,0.871727884319,1.40773318996,0.869178082192,0.968257900789,1.79393837836,0.185123774743,0.243275046643,0.24783016712
DRIFT1,13,364,0.168552700926,0.767857142857,0.789269541888,1.24808742773,0.837912087912,1.01469127837,1.65112786201,0.869505494505,1.12419757295,2.11950509675,0.214874612094,0.282418758522,0.287692883812
DRIFT1,14,363,0.19395925339,0.768595041322,0.911532828374,1.4412982927,0.83608815427,1.16866723474,1.9109323801,0.867079889807,1.29315482228,2.4752953166,0.246539648162,0.324163944676,0.330198172253
DRIFT1,15,362,0.220977809046,0.769337016575,1.04322051681,1.64821595391,0.832872928177,1.33272830337,2.18918668611,0.868093922652,1.47014169233,2.86088658518,0.280085429408,0.368435126965,0.375267209824
DRIFT1,16,361,0.24956987724,0.768698060942,1.18113433778,1.86650893383,0.835180055402,1.50451427182,2.48402826701,0.864958448753,1.65543506221,3.2759726521,0.315522050267,0.415154258441,0.422818379349
DRIFT1,17,360,0.27969552337,0.770138888889,1.32842597652,2.09940826684,0.836805555556,1.68803484317,2.79858876138,0.865277777778,1.85380371103,3.72058500763,0.352648655065,0.464240855905,0.472767415222
DRIFT1,18,359,0.311321880213,0.770194986072,1.48390340884,2.34552161535,0.83495821727,1.88066497322,3.13663427707,0.864902506964,2.06204877855,4.19714827802,0.391469061775,0.515612154135,0.525027571822
DRIFT1,19,358,0.34441249227,0.769553072626,1.64547608534,2.60177469502,0.835195530726,2.08176908838,3.48941968281,0.861033519553,2.27700540094,4.68180370259,0.431999811616,0.569183277384,0.579509810019
DRIFT1,20,357,0.378942402927,0.771008403361,1.81719774172,2.87568334403,0.833333333333,2.29103750618,3.85765944599,0.858543417367,2.50190579084,5.19111149027,0.473993196301,0.624867426205,0.636122999973
DRIFT1,21,356,0.41487390312,0.773876404494,1.99597486358,3.16015274033,0.834269662921,2.51073961665,4.24635617453,0.858848314607,2.73825540834,5.74042597874,0.517451589104,0.682576079024,0.694774139774
DRIFT1,22,355,0.452168602163,0.776056338028,2.18236403834,3.45758775127,0.833098591549,2.73751272119,4.6493141145,0.856338028169,2.98010669954,6.29980968784,0.562443314606,0.742219208683,0.755368590291
DRIFT1,23,354,0.490781028021,0.777542372881,2.37572480318,3.77012823336,0.831920903955,2.97185777149,5.06595034443,0.85593220339,3.23138089371,6.88127850103,0.608648498598,0.803705514722,0.817810327116
DRIFT1,24,353,0.530656890572,0.779036827195,2.5777500273,4.09813951805,0.830736543909,3.2151535032,5.50069828734,0.854815864023,3.49167253541,7.49236977311,0.656117608809,0.866942672521,0.882002210866
DRIFT1,25,352,0.571734950821,0.781960227273,2.78769275673,4.43403091118,0.825284090909,3.46572512545,5.95334575826,0.8515625,3.75734749301,8.12931887867,0.704823243576,0.9318376007,0.94784627737
DRIFT1,26,351,0.613958879678,0.779202279202,3.00355024058,4.78472312643,0.82264957265,3.72325618245,6.42908327346,0.849715099715,4.03062920177,8.78401127929,0.754499791285,0.998296748418,1.01524404953
DRIFT1,27,350,0.657274279994,0.776428571429,3.23405486854,5.15266354602,0.822142857143,3.98945318607,6.93323491021,0.845,4.31503131499,9.4551509396,0.805295404826,1.0662264044,1.08409687285
