model,horizon,n_per_point,mae,rmse,crps,coverage80,width80,interval_score80,coverage90,width90,interval_score90,coverage95,width95,interval_score95,pooled_rmse,candidate_number,phase,source
B_TREND14,22,272,2.58998274009,4.15847755287,2.43487013284,0.818933823529,12.86750937,20.0998168781,0.882352941176,16.5152694796,27.3450496515,0.898897058824,19.6791573698,36.9745540853,4.59305420595,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
B_TREND14,23,271,2.73074310604,4.39107990668,2.57483679382,0.816420664207,13.6611315303,21.2925546307,0.878228782288,17.5338724949,28.8795893277,0.899446494465,20.8928977244,38.8564991719,4.86327207026,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
B_TREND14,24,270,2.87134017924,4.62454329562,2.71269888441,0.817592592593,14.514653738,22.4246551194,0.872222222222,18.6293563886,30.2703017624,0.9,22.1982472961,40.2316732126,5.13393177318,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
B_TREND14,25,269,3.01056508581,4.8568105723,2.85486084012,0.812267657993,15.3453629129,23.6389941914,0.871747211896,19.6955600717,31.878550045,0.898698884758,23.4687073447,42.1711501295,5.40267533877,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
B_TREND14,26,268,3.14819175584,5.08614505019,2.99524808648,0.8125,16.209742394,24.8313761291,0.869402985075,20.8049791249,33.3912177487,0.903917910448,24.7906616831,44.0144088454,5.6679279667,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
B_TREND14,27,267,3.28166391701,5.30798318558,3.13572365439,0.813670411985,17.0820787816,26.0210938338,0.871722846442,21.9246107571,34.9658927786,0.904494382022,26.1247850599,46.082362107,5.92629256251,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
B_TREND14,28,266,3.41452932429,5.52284440121,3.27039699575,0.813909774436,17.9973786266,27.0955269772,0.869360902256,23.0993853899,36.2033885831,0.906954887218,27.5246153746,47.413005938,6.1773696188,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
B_TREND14,29,265,3.55073124492,5.73520707816,3.40806217536,0.812264150943,18.8806425922,28.2033327586,0.874528301887,24.2330424167,37.590170783,0.906603773585,28.8754510397,49.1135649361,6.42251799821,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
B_TREND14,30,264,3.68779752126,5.94616660798,3.54760738997,0.816287878788,19.8113376175,29.3074675085,0.874053030303,25.4275765495,38.9540718424,0.909090909091,30.2988262508,50.7636091351,6.66399614852,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_CORE,1,293,0.000206129066792,0.000351311236199,0.00270699576999,1,0.0296429819865,0.0296429819865,1,0.0380463554843,0.0380463554843,1,0.0453350287651,0.0453350287651,0.000414964652157,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_CORE,2,292,0.000663814306466,0.00128035425981,0.00356942647122,1,0.0388174658788,0.0388174658788,1,0.0498216780788,0.0498216780788,1,0.0593661910602,0.0593661910602,0.00153128901653,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_CORE,3,291,0.00170949778189,0.00359342533642,0.00470064278969,1,0.0498429983405,0.0498429983405,1,0.0639727957913,0.0639727957913,1,0.0762282878469,0.0762282878469,0.00438947057177,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_CORE,4,290,0.00378979434003,0.00784369172186,0.00626195407065,0.995689655172,0.0626307333191,0.0627345472465,1,0.0803856759481,0.0803856759481,1,0.0957854408134,0.0957854408134,0.00962916774908,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_CORE,5,289,0.00714741467472,0.0144857203316,0.0086221159122,0.984429065744,0.0787170335409,0.0799067460063,0.992214532872,0.10103221876,0.101920624109,0.998269896194,0.120387313986,0.120553121494,0.0178351592189,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_CORE,6,288,0.0122253539441,0.0240402952155,0.0121475125218,0.967013888889,0.0993658325365,0.103517677406,0.978298611111,0.127534665352,0.131852716154,0.986111111111,0.151966926889,0.156430201108,0.0296975219944,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_CORE,7,287,0.0192266708423,0.0370923237043,0.0172325744549,0.949477351916,0.127236456627,0.13639093478,0.972996515679,0.163306224103,0.173499045861,0.979965156794,0.194591368162,0.207184575484,0.045919918656,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_CORE,8,286,0.028846890363,0.0551616396422,0.0243907739986,0.91958041958,0.164201681797,0.183688608843,0.958916083916,0.210750576971,0.230225173326,0.976398601399,0.251124801511,0.277653997436,0.068748905511,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_CORE,9,285,0.0410288503458,0.0773247740529,0.0342480132934,0.897368421053,0.225313251704,0.256120239177,0.94649122807,0.289186427788,0.324167875984,0.962280701754,0.34458688238,0.390748242585,0.0961699897844,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_CORE,10,284,0.0566286846904,0.105527102411,0.0464889412913,0.87764084507,0.291577897821,0.344114250754,0.926936619718,0.374236180318,0.438433567974,0.948943661972,0.445929913226,0.535579408892,0.131222619084,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_CORE,11,283,0.0764052255099,0.14197204466,0.0618662516496,0.848056537102,0.363985427506,0.45441068728,0.910777385159,0.467170238551,0.582477061989,0.933745583039,0.556667673772,0.724522251594,0.176551250186,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_CORE,12,282,0.0998241153007,0.18349807578,0.0805103317502,0.83865248227,0.453832060031,0.594022779971,0.894503546099,0.582487142959,0.770252182866,0.927304964539,0.694076240555,0.975573939291,0.227343031687,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_CORE,13,281,0.126043408998,0.228970323615,0.102185121367,0.825622775801,0.565657122318,0.763242339486,0.880782918149,0.726013056572,1.00417075715,0.914590747331,0.865097915018,1.28884573924,0.281974177912,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_CORE,14,280,0.154686378571,0.279483859453,0.126987765676,0.815178571429,0.689553656558,0.963359517908,0.871428571429,0.885032536701,1.28094410765,0.896428571429,1.05458131268,1.67207075704,0.341850550263,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_CORE,15,279,0.186977596719,0.335738745877,0.155191511138,0.812724014337,0.819846440831,1.19096706125,0.864695340502,1.05226151487,1.5994027141,0.889784946237,1.25384693061,2.11571574961,0.409424770369,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_CORE,16,278,0.2232487053,0.400351853016,0.187909738002,0.804856115108,0.962241397767,1.46062328511,0.857014388489,1.23502346349,1.98895722278,0.883992805755,1.47162122443,2.67845940681,0.488695199147,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_CORE,17,277,0.26807944827,0.484555394446,0.229282125928,0.796028880866,1.12756561365,1.80553504096,0.849277978339,1.44721479736,2.48214618819,0.881768953069,1.72446279367,3.40755287423,0.597803944694,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_CORE,18,276,0.327948003206,0.612437678675,0.282599464266,0.780797101449,1.2628474594,2.24971644584,0.836956521739,1.62084716661,3.17521004072,0.869565217391,1.93135852269,4.4905585171,0.770976826408,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_CORE,19,275,0.404485933924,0.792909302644,0.350939600977,0.769090909091,1.44854004601,2.82952869457,0.825454545455,1.85918102128,4.06748118656,0.857272727273,2.21535082681,5.90585895791,1.01812106588,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_CORE,20,274,0.514133042275,1.07476633432,0.446726081219,0.755474452555,1.65821638988,3.65295135426,0.811131386861,2.12829769515,5.40939052425,0.850364963504,2.53602312238,8.14662717662,1.42314838218,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_CORE,21,273,0.654406106079,1.44600499896,0.565447086686,0.739926739927,1.83042822552,4.68219989602,0.797619047619,2.34932919327,7.18173241762,0.834249084249,2.79939839703,11.2274461608,1.96281576498,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_CORE,22,272,0.827630598645,1.91385613486,0.714122483743,0.727022058824,2.04531802471,5.98394526352,0.790441176471,2.62513726459,9.44135367777,0.819852941176,3.12804398444,15.260423759,2.64800598976,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_CORE,23,271,1.04510953031,2.53178630254,0.908568430311,0.714944649446,2.20781128969,7.73382749787,0.776752767528,2.83369511232,12.6112934447,0.809040590406,3.3765559879,21.1452374661,3.60061369303,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_CORE,24,270,1.31441769393,3.2991900786,1.15429553422,0.703703703704,2.38892627493,9.97521610276,0.762962962963,3.06615367924,16.7561231593,0.8,3.65354745487,28.8832466491,4.80717072051,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_CORE,25,269,1.6674940819,4.31178836672,1.48063814749,0.691449814126,2.61085971776,13.0132212713,0.753717472119,3.35100216931,22.4463350272,0.798327137546,3.99296536563,39.6801855554,6.40867550603,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_CORE,26,268,2.04214062905,5.3512157363,1.82451739262,0.6875,2.78219986306,16.2148674547,0.746268656716,3.570914865,28.4654923316,0.788246268657,4.25500750497,51.2172336991,8.05212158012,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_CORE,27,267,2.53664252333,6.75199933664,2.28684866563,0.677902621723,2.98687255964,20.5832081293,0.729400749064,3.83360942708,36.8070199576,0.774344569288,4.56802738235,67.2146751982,10.32979801,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_CORE,28,266,3.05776012724,8.17891565163,2.76761915591,0.663533834586,3.12176403238,25.1313853871,0.718984962406,4.006740758,45.5219628355,0.763157894737,4.77432608737,84.1477887681,12.6671938625,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_CORE,29,265,3.61215868149,9.70479866814,3.28675675571,0.651886792453,3.31650143391,30.0474860808,0.709433962264,4.25668350695,54.9532364409,0.751886792453,5.07215124222,102.292122652,15.1191484618,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_CORE,30,264,4.23378211366,11.4569808003,3.87651931518,0.642045454545,3.49708216542,35.6597796533,0.701704545455,4.48845636664,65.7693584297,0.74053030303,5.34832563861,123.318281281,18.1314971864,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_PHYS,1,293,0.000207456645999,0.000356470550416,0.00270706847679,1,0.0296429819865,0.0296429819865,1,0.0380463554843,0.0380463554843,1,0.0453350287651,0.0453350287651,0.000421242577296,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_PHYS,2,292,0.000694080036404,0.00133140917709,0.00357080511405,1,0.0388174658788,0.0388174658788,1,0.0498216780788,0.0498216780788,1,0.0593661910602,0.0593661910602,0.00159393307882,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_PHYS,3,291,0.00184390569863,0.00383909872603,0.00471228742744,1,0.0498429983405,0.0498429983405,1,0.0639727957913,0.0639727957913,1,0.0762282878469,0.0762282878469,0.0046976885661,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_PHYS,4,290,0.00417597000682,0.00867244546841,0.00632220778616,0.995689655172,0.0626307333191,0.0627369048609,1,0.0803856759481,0.0803856759481,1,0.0957854408134,0.0957854408134,0.0106559928615,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_PHYS,5,289,0.00814491671245,0.0166799117181,0.00884213007221,0.985294117647,0.0787170335409,0.0799049354608,0.992214532872,0.10103221876,0.101919235298,0.997404844291,0.120387313986,0.120569010808,0.0205366751972,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_PHYS,6,288,0.0143217403804,0.0294033233029,0.0128108811333,0.967013888889,0.0993658325365,0.103524635801,0.977430555556,0.127534665352,0.131823569906,0.986111111111,0.151966926889,0.156425445649,0.0362995241404,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_PHYS,7,287,0.0238717533934,0.0495980968032,0.0190612952377,0.947735191638,0.127236456627,0.137221550754,0.97212543554,0.163306224103,0.173425943054,0.979094076655,0.194591368162,0.206927158786,0.0616415513002,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_PHYS,8,286,0.0387364213909,0.0842362849817,0.0291770657546,0.914335664336,0.164201681797,0.195177964034,0.952797202797,0.210750576971,0.238305002873,0.972027972028,0.251124801511,0.277326694262,0.106235467194,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_PHYS,9,285,0.0613372044417,0.14016143441,0.0452352151681,0.879824561404,0.225313251704,0.294987990658,0.937719298246,0.289186427788,0.363706159547,0.955263157895,0.34458688238,0.422522219885,0.180626100276,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_PHYS,10,284,0.0938124233224,0.227093325571,0.0696344378769,0.853873239437,0.291577897821,0.462616733463,0.914612676056,0.374236180318,0.583098530084,0.93838028169,0.445929913226,0.716620420043,0.300649334398,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_PHYS,11,283,0.141324384636,0.36673193619,0.106824643925,0.824204946996,0.363985427506,0.745138337105,0.89222614841,0.467170238551,0.985814727358,0.921378091873,0.556667673772,1.30965590888,0.501784843822,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_PHYS,12,282,0.20220590805,0.55572520393,0.156296663545,0.795212765957,0.453832060031,1.14452834532,0.875886524823,0.582487142959,1.60114692533,0.902482269504,0.694076240555,2.30255325042,0.781578557304,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_PHYS,13,281,0.27551825066,0.796847076743,0.216988982567,0.782028469751,0.565657122318,1.64138672476,0.851423487544,0.726013056572,2.41510065599,0.896797153025,0.865097915018,3.68678061833,1.15973313548,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_PHYS,14,280,0.354768323725,1.06133066711,0.281752270362,0.763392857143,0.689553656558,2.15465918313,0.836607142857,0.885032536701,3.25313969504,0.883928571429,1.05458131268,5.09062883238,1.57616628726,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_PHYS,15,279,0.437518319051,1.32475618788,0.347400666474,0.743727598566,0.819846440831,2.64822090751,0.826164874552,1.05226151487,4.03131927481,0.874551971326,1.25384693061,6.35265818801,1.96439058487,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_PHYS,16,278,0.532686554347,1.61188800544,0.424199942532,0.723920863309,0.962241397767,3.25768748765,0.798561151079,1.23502346349,4.95954548637,0.857913669065,1.47162122443,7.80505399247,2.3519936197,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_PHYS,17,277,0.651463369166,1.94259420879,0.519633540386,0.714801444043,1.12756561365,4.010704888,0.787906137184,1.44721479736,6.14597068871,0.829422382671,1.72446279367,9.66698822502,2.75523424084,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_PHYS,18,276,0.79426369523,2.34725480928,0.641904504794,0.697463768116,1.2628474594,5.04241343766,0.759963768116,1.62084716661,7.89582086748,0.807971014493,1.93135852269,12.6554383902,3.22425584902,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_PHYS,19,275,0.944175766547,2.7327355832,0.771304667203,0.677272727273,1.44854004601,6.16500460619,0.745454545455,1.85918102128,9.76976881413,0.791818181818,2.21535082681,15.8151116737,3.59370413336,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_PHYS,20,274,1.14048324177,3.19564815903,0.942382780705,0.662408759124,1.65821638988,7.66931279909,0.727189781022,2.12829769515,12.3832443213,0.779197080292,2.53602312238,20.323080057,4.0070359532,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_PHYS,21,273,1.35049968818,3.6091118306,1.13211662839,0.642857142857,1.83042822552,9.38995286512,0.715201465201,2.34932919327,15.4601705628,0.766483516484,2.79939839703,25.9767906745,4.35823815179,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_PHYS,22,272,1.58897849278,4.03064148716,1.35069442861,0.633272058824,2.04531802471,11.4046604883,0.704044117647,2.62513726459,19.153835743,0.749080882353,3.12804398444,32.7438912785,4.84304048769,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_PHYS,23,271,1.91307950567,4.68786310783,1.65445293883,0.630073800738,2.20781128969,14.2470680333,0.696494464945,2.83369511232,24.5121239502,0.738929889299,3.3765559879,42.9229580787,5.76894357504,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_PHYS,24,270,2.29363131849,5.37358363442,2.01531634532,0.62037037037,2.38892627493,17.6953443703,0.689814814815,3.06615367924,31.0223735932,0.728703703704,3.65354745487,55.4659295209,6.97854761635,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_PHYS,25,269,2.8100884624,6.34420665555,2.51168069644,0.618959107807,2.61085971776,22.5043168778,0.68029739777,3.35100216931,40.230423473,0.732342007435,3.99296536563,73.3091101433,8.78675618919,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_PHYS,26,268,3.33089932708,7.34797949278,3.01375740979,0.615671641791,2.78219986306,27.3737352995,0.66697761194,3.570914865,49.6807088857,0.726679104478,4.25500750497,91.701733927,10.6352601344,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_PHYS,27,267,4.06099992386,8.91071257484,3.71784709828,0.604868913858,2.98687255964,34.2227823685,0.663857677903,3.83360942708,62.879907639,0.719101123596,4.56802738235,117.269933156,13.263270382,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_PHYS,28,266,4.79852782214,10.4994424071,4.42596996749,0.606203007519,3.12176403238,41.0691152081,0.660714285714,4.006740758,76.191604532,0.706766917293,4.77432608737,143.250861931,15.8933710564,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_PHYS,29,265,5.62271349957,12.2649667287,5.21395137932,0.594339622642,3.31650143391,48.6516176636,0.655660377358,4.25668350695,90.8162738603,0.7,5.07215124222,171.610641329,18.7482077652,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_PHYS,30,264,6.55843363326,14.3432603095,6.11431086492,0.592803030303,3.49708216542,57.3216159526,0.649621212121,4.48845636664,107.624935255,0.694128787879,5.34832563861,204.391012644,22.2089145338,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_TREND,1,293,0.000187048116367,0.00039012379881,0.0027073906714,1,0.0296429819865,0.0296429819865,1,0.0380463554843,0.0380463554843,1,0.0453350287651,0.0453350287651,0.000470116307986,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_TREND,2,292,0.000634286792034,0.00143321063743,0.00357491847731,1,0.0388174658788,0.0388174658788,1,0.0498216780788,0.0498216780788,1,0.0593661910602,0.0593661910602,0.00172004494136,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_TREND,3,291,0.00182831667948,0.00407510474827,0.00473410374631,1,0.0498429983405,0.0498429983405,1,0.0639727957913,0.0639727957913,1,0.0762282878469,0.0762282878469,0.00497033127853,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_TREND,4,290,0.0042715481125,0.00910270531356,0.00640253506132,0.994827586207,0.0626307333191,0.0628309571889,1,0.0803856759481,0.0803856759481,1,0.0957854408134,0.0957854408134,0.0111577789056,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_TREND,5,289,0.00839671377628,0.0171641580656,0.00904201075509,0.984429065744,0.0787170335409,0.0801804751207,0.992214532872,0.10103221876,0.102255547365,0.993944636678,0.120387313986,0.120945923155,0.0210756494127,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_TREND,6,288,0.0147241958879,0.0290947379527,0.0131412458525,0.9609375,0.0993658325365,0.104287929226,0.974826388889,0.127534665352,0.132761841183,0.985243055556,0.151966926889,0.15751573036,0.0357814500014,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_TREND,7,287,0.0238068673073,0.0461886716023,0.0192694706137,0.921602787456,0.127236456627,0.138577828233,0.969512195122,0.163306224103,0.174765047222,0.979094076655,0.194591368162,0.20927873856,0.0568362733024,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_TREND,8,286,0.036930878657,0.0723040225884,0.0284261498152,0.88986013986,0.164201681797,0.192833345443,0.943181818182,0.210750576971,0.233130127089,0.972902097902,0.251124801511,0.279772476377,0.089106057777,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_TREND,9,285,0.058543277186,0.113896689766,0.0429359143855,0.857894736842,0.225313251704,0.278667125556,0.921052631579,0.289186427788,0.33137844098,0.961403508772,0.34458688238,0.39113054997,0.140620872704,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_TREND,10,284,0.092782851756,0.186555161979,0.0668037440372,0.820422535211,0.291577897821,0.417257833288,0.889964788732,0.374236180318,0.47818377104,0.928697183099,0.445929913226,0.549385350642,0.232145694014,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_TREND,11,283,0.146166385857,0.318894167362,0.107604052356,0.780035335689,0.363985427506,0.724177341555,0.844522968198,0.467170238551,0.873188993952,0.888692579505,0.556667673772,0.951668670248,0.405461207701,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_TREND,12,282,0.225058915302,0.532445687922,0.171671669968,0.765957446809,0.453832060031,1.23275801863,0.817375886525,0.582487142959,1.69389595978,0.862588652482,0.694076240555,2.23862562402,0.681366609248,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_TREND,13,281,0.335850730896,0.856567512906,0.265177280877,0.753558718861,0.565657122318,2.01311664648,0.804270462633,0.726013056572,3.02983359202,0.83896797153,0.865097915018,4.5457830857,1.11059783423,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_TREND,14,280,0.485174025041,1.32195936081,0.393889863272,0.732142857143,0.689553656558,3.1134401643,0.791071428571,0.885032536701,4.96643408931,0.825892857143,1.05458131268,8.05083166829,1.74010461297,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_TREND,15,279,0.667185085019,1.91343267565,0.552820247683,0.726702508961,0.819846440831,4.51893998421,0.784050179211,1.05226151487,7.37066906266,0.818100358423,1.25384693061,12.4649031529,2.52914040804,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_TREND,16,278,0.881141485762,2.62915774911,0.742952343157,0.715827338129,0.962241397767,6.23031823323,0.773381294964,1.23502346349,10.447053353,0.811151079137,1.47162122443,17.9930738541,3.46054187331,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_TREND,17,277,1.11801559648,3.43022023579,0.953968917969,0.702166064982,1.12756561365,8.12823223057,0.765342960289,1.44721479736,13.8858807402,0.798736462094,1.72446279367,24.2252216168,4.4619186643,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_TREND,18,276,1.35576050843,4.22951586204,1.17064914384,0.682971014493,1.2628474594,10.1117121538,0.748188405797,1.62084716661,17.564349169,0.787137681159,1.93135852269,31.1170743363,5.4234012428,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_TREND,19,275,1.57752752405,4.92759131569,1.36920921592,0.674545454545,1.44854004601,11.9094162356,0.733636363636,1.85918102128,20.8441222542,0.777272727273,2.21535082681,37.2245932141,6.17258522474,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_TREND,20,274,1.83387850438,5.71851102239,1.60028032569,0.663321167883,1.65821638988,14.0106879319,0.726277372263,2.12829769515,24.6967756164,0.770072992701,2.53602312238,44.4324036571,7.02622734044,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_TREND,21,273,2.06829387308,6.39126899423,1.81710968638,0.653846153846,1.83042822552,16.0272198485,0.715201465201,2.34932919327,28.4855473672,0.760989010989,2.79939839703,51.6755881774,7.71455178188,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_TREND,22,272,2.29533391544,6.97939936851,2.02922378407,0.643382352941,2.04531802471,18.0261620279,0.710477941176,2.62513726459,32.2979285449,0.749080882353,3.12804398444,59.029544592,8.35757380806,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_TREND,23,271,2.559635083,7.65947090546,2.28007161606,0.635608856089,2.20781128969,20.4107536785,0.708487084871,2.83369511232,36.8828147476,0.742619926199,3.3765559879,67.7964969406,9.19525216771,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
C13_INNOV_TREND,24,270,2.83378268167,8.19175146764,2.5407435916,0.636111111111,2.38892627493,22.9105069551,0.706481481481,3.06615367924,41.7047610279,0.737962962963,3.65354745487,77.0268981635,10.0493964881,14,later_exploratory,results/ootang_rolling_v3/20260913/c14_fixed_units/later_exploratory
