horizon_days,split,evaluation_role,estimator,subset,reliability_kind,class_level,class_color,bin_index,bin_lower,bin_upper,count,mean_predicted_probability,observed_frequency,class_support,calibration_status
7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,1,0.1,0.2,67,0.16797649874948067,0.3880597014925373,197,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,2,0.2,0.30000000000000004,132,0.24663808261901488,0.5303030303030303,197,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,3,0.30000000000000004,0.4,46,0.3479774047538934,0.5652173913043478,197,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,4,0.4,0.5,43,0.4445510997863123,0.4186046511627907,197,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,5,0.5,0.6000000000000001,25,0.5500379034715482,0.44,197,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,6,0.6000000000000001,0.7000000000000001,33,0.6529869352151021,0.7272727272727273,197,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,7,0.7000000000000001,0.8,34,0.7562777944796164,0.3235294117647059,197,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,8,0.8,0.9,41,0.8427741931455233,0.0975609756097561,197,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,9,0.9,1.0,22,0.9253243744603761,0.0,197,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,0,0.0,0.1,294,0.004423676761428241,0.04081632653061224,80,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,1,0.1,0.2,10,0.15356612510582263,0.3,80,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,2,0.2,0.30000000000000004,6,0.24114666542706434,0.6666666666666666,80,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,3,0.30000000000000004,0.4,1,0.3984498873267834,1.0,80,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,4,0.4,0.5,3,0.4519292556489061,0.3333333333333333,80,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,5,0.5,0.6000000000000001,12,0.5655463150570844,0.3333333333333333,80,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,6,0.6000000000000001,0.7000000000000001,38,0.6489767743214757,0.6578947368421053,80,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,7,0.7000000000000001,0.8,69,0.7457032825472047,0.43478260869565216,80,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,8,0.8,0.9,17,0.8212554709242523,0.0,80,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,9,0.9,1.0,0,,,80,empty_bin
7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,0,0.0,0.1,450,0.0015036937322306558,0.1,45,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,1,0.1,0.2,0,,,45,empty_bin
7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,2,0.2,0.30000000000000004,0,,,45,empty_bin
7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,3,0.30000000000000004,0.4,0,,,45,empty_bin
7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,4,0.4,0.5,0,,,45,empty_bin
7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,5,0.5,0.6000000000000001,0,,,45,empty_bin
7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,6,0.6000000000000001,0.7000000000000001,0,,,45,empty_bin
7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,7,0.7000000000000001,0.8,0,,,45,empty_bin
7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,8,0.8,0.9,0,,,45,empty_bin
7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,9,0.9,1.0,0,,,45,empty_bin
7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,0,0.0,0.1,450,0.000897220639282145,,0,no_positive_examples
7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,1,0.1,0.2,0,,,0,no_positive_examples
7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,2,0.2,0.30000000000000004,0,,,0,no_positive_examples
7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,3,0.30000000000000004,0.4,0,,,0,no_positive_examples
7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,4,0.4,0.5,0,,,0,no_positive_examples
7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,5,0.5,0.6000000000000001,0,,,0,no_positive_examples
7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,6,0.6000000000000001,0.7000000000000001,0,,,0,no_positive_examples
7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,7,0.7000000000000001,0.8,0,,,0,no_positive_examples
7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,8,0.8,0.9,0,,,0,no_positive_examples
7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,9,0.9,1.0,0,,,0,no_positive_examples
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,top_label,,,0,0.0,0.1,0,,,450,empty_bin
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,top_label,,,1,0.1,0.2,0,,,450,empty_bin
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,top_label,,,2,0.2,0.30000000000000004,0,,,450,empty_bin
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,top_label,,,3,0.30000000000000004,0.4,0,,,450,empty_bin
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,top_label,,,4,0.4,0.5,450,0.4847898230088496,0.28444444444444444,450,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,top_label,,,5,0.5,0.6000000000000001,0,,,450,empty_bin
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,top_label,,,6,0.6000000000000001,0.7000000000000001,0,,,450,empty_bin
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,top_label,,,7,0.7000000000000001,0.8,0,,,450,empty_bin
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,top_label,,,8,0.8,0.9,0,,,450,empty_bin
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,top_label,,,9,0.9,1.0,0,,,450,empty_bin
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,0.0,green,0,0.0,0.1,0,,,128,empty_bin
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,0.0,green,1,0.1,0.2,0,,,128,empty_bin
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,0.0,green,2,0.2,0.30000000000000004,0,,,128,empty_bin
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,0.0,green,3,0.30000000000000004,0.4,0,,,128,empty_bin
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,0.0,green,4,0.4,0.5,450,0.4847898230088496,0.28444444444444444,128,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,0.0,green,5,0.5,0.6000000000000001,0,,,128,empty_bin
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,0.0,green,6,0.6000000000000001,0.7000000000000001,0,,,128,empty_bin
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,0.0,green,7,0.7000000000000001,0.8,0,,,128,empty_bin
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,0.0,green,8,0.8,0.9,0,,,128,empty_bin
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,0.0,green,9,0.9,1.0,0,,,128,empty_bin
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,1.0,blue,0,0.0,0.1,0,,,197,empty_bin
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,1.0,blue,1,0.1,0.2,0,,,197,empty_bin
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,1.0,blue,2,0.2,0.30000000000000004,0,,,197,empty_bin
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,1.0,blue,3,0.30000000000000004,0.4,450,0.3946349557522124,0.43777777777777777,197,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,1.0,blue,4,0.4,0.5,0,,,197,empty_bin
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,1.0,blue,5,0.5,0.6000000000000001,0,,,197,empty_bin
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,1.0,blue,6,0.6000000000000001,0.7000000000000001,0,,,197,empty_bin
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,1.0,blue,7,0.7000000000000001,0.8,0,,,197,empty_bin
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,1.0,blue,8,0.8,0.9,0,,,197,empty_bin
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,1.0,blue,9,0.9,1.0,0,,,197,empty_bin
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,2.0,yellow,0,0.0,0.1,450,0.0969303097345133,0.17777777777777778,80,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,2.0,yellow,1,0.1,0.2,0,,,80,empty_bin
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,2.0,yellow,2,0.2,0.30000000000000004,0,,,80,empty_bin
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,2.0,yellow,3,0.30000000000000004,0.4,0,,,80,empty_bin
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,2.0,yellow,4,0.4,0.5,0,,,80,empty_bin
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,2.0,yellow,5,0.5,0.6000000000000001,0,,,80,empty_bin
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,2.0,yellow,6,0.6000000000000001,0.7000000000000001,0,,,80,empty_bin
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,2.0,yellow,7,0.7000000000000001,0.8,0,,,80,empty_bin
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,2.0,yellow,8,0.8,0.9,0,,,80,empty_bin
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,2.0,yellow,9,0.9,1.0,0,,,80,empty_bin
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,3.0,orange,0,0.0,0.1,450,0.011476769911504425,0.1,45,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,3.0,orange,1,0.1,0.2,0,,,45,empty_bin
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,3.0,orange,2,0.2,0.30000000000000004,0,,,45,empty_bin
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,3.0,orange,3,0.30000000000000004,0.4,0,,,45,empty_bin
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,3.0,orange,4,0.4,0.5,0,,,45,empty_bin
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,3.0,orange,5,0.5,0.6000000000000001,0,,,45,empty_bin
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,3.0,orange,6,0.6000000000000001,0.7000000000000001,0,,,45,empty_bin
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,3.0,orange,7,0.7000000000000001,0.8,0,,,45,empty_bin
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,3.0,orange,8,0.8,0.9,0,,,45,empty_bin
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,3.0,orange,9,0.9,1.0,0,,,45,empty_bin
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,4.0,red,0,0.0,0.1,450,0.012168141592920354,,0,no_positive_examples
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,4.0,red,1,0.1,0.2,0,,,0,no_positive_examples
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,4.0,red,2,0.2,0.30000000000000004,0,,,0,no_positive_examples
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,4.0,red,3,0.30000000000000004,0.4,0,,,0,no_positive_examples
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,4.0,red,4,0.4,0.5,0,,,0,no_positive_examples
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,4.0,red,5,0.5,0.6000000000000001,0,,,0,no_positive_examples
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,4.0,red,6,0.6000000000000001,0.7000000000000001,0,,,0,no_positive_examples
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,4.0,red,7,0.7000000000000001,0.8,0,,,0,no_positive_examples
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,4.0,red,8,0.8,0.9,0,,,0,no_positive_examples
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,4.0,red,9,0.9,1.0,0,,,0,no_positive_examples
7,test,historical_holdout_evaluation_only,ngboost,all,top_label,,,0,0.0,0.1,0,,,2240,empty_bin
7,test,historical_holdout_evaluation_only,ngboost,all,top_label,,,1,0.1,0.2,0,,,2240,empty_bin
7,test,historical_holdout_evaluation_only,ngboost,all,top_label,,,2,0.2,0.30000000000000004,0,,,2240,empty_bin
7,test,historical_holdout_evaluation_only,ngboost,all,top_label,,,3,0.30000000000000004,0.4,7,0.38157000697178406,0.0,2240,ok
7,test,historical_holdout_evaluation_only,ngboost,all,top_label,,,4,0.4,0.5,54,0.4526919215898891,0.18518518518518517,2240,ok
7,test,historical_holdout_evaluation_only,ngboost,all,top_label,,,5,0.5,0.6000000000000001,323,0.556429428355432,0.4179566563467492,2240,ok
7,test,historical_holdout_evaluation_only,ngboost,all,top_label,,,6,0.6000000000000001,0.7000000000000001,328,0.6547337948506069,0.5213414634146342,2240,ok
7,test,historical_holdout_evaluation_only,ngboost,all,top_label,,,7,0.7000000000000001,0.8,702,0.7488493706008428,0.6253561253561254,2240,ok
7,test,historical_holdout_evaluation_only,ngboost,all,top_label,,,8,0.8,0.9,404,0.8440147695359227,0.8514851485148515,2240,ok
7,test,historical_holdout_evaluation_only,ngboost,all,top_label,,,9,0.9,1.0,422,0.9363566251436996,0.976303317535545,2240,ok
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,0.0,green,0,0.0,0.1,1032,0.03628660153558833,0.0048449612403100775,547,ok
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,0.0,green,1,0.1,0.2,192,0.14501886874165593,0.015625,547,ok
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,0.0,green,2,0.2,0.30000000000000004,214,0.2540913177125973,0.102803738317757,547,ok
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,0.0,green,3,0.30000000000000004,0.4,79,0.33891619651288235,0.24050632911392406,547,ok
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,0.0,green,4,0.4,0.5,77,0.43851778550856413,0.3246753246753247,547,ok
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,0.0,green,5,0.5,0.6000000000000001,119,0.5510535612830936,0.35294117647058826,547,ok
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,0.0,green,6,0.6000000000000001,0.7000000000000001,45,0.6463875230155347,0.4222222222222222,547,ok
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,0.0,green,7,0.7000000000000001,0.8,170,0.7583160647442326,0.8058823529411765,547,ok
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,0.0,green,8,0.8,0.9,166,0.8354673567319278,0.8132530120481928,547,ok
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,0.0,green,9,0.9,1.0,146,0.942475198149402,0.958904109589041,547,ok
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,0,0.0,0.1,222,0.05710134237182725,0.02702702702702703,1034,ok
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,1,0.1,0.2,353,0.16174237705793257,0.0821529745042493,1034,ok
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,2,0.2,0.30000000000000004,399,0.24517282110914107,0.07769423558897243,1034,ok
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,3,0.30000000000000004,0.4,154,0.3428807618914617,0.2532467532467532,1034,ok
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,4,0.4,0.5,144,0.44547200276287413,0.5694444444444444,1034,ok
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,5,0.5,0.6000000000000001,99,0.556727411720841,0.6262626262626263,1034,ok
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,6,0.6000000000000001,0.7000000000000001,112,0.6638518430040387,0.7142857142857143,1034,ok
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,7,0.7000000000000001,0.8,262,0.7470959358448251,0.8702290076335878,1034,ok
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,8,0.8,0.9,221,0.8529197247277173,0.9366515837104072,1034,ok
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,9,0.9,1.0,274,0.9332108373975443,0.9854014598540146,1034,ok
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,0,0.0,0.1,1513,0.005963185594928666,0.010575016523463317,176,ok
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,1,0.1,0.2,62,0.1473466519029592,0.1774193548387097,176,ok
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,2,0.2,0.30000000000000004,71,0.2456897442276356,0.2112676056338028,176,ok
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,3,0.30000000000000004,0.4,35,0.35167986750390706,0.2,176,ok
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,4,0.4,0.5,56,0.4436906486006326,0.10714285714285714,176,ok
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,5,0.5,0.6000000000000001,94,0.562386502731194,0.23404255319148937,176,ok
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,6,0.6000000000000001,0.7000000000000001,150,0.6497716016070043,0.34,176,ok
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,7,0.7000000000000001,0.8,244,0.7445302546765648,0.19672131147540983,176,ok
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,8,0.8,0.9,15,0.8113103299475836,0.0,176,ok
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,9,0.9,1.0,0,,,176,empty_bin
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,0,0.0,0.1,2225,0.005134843212941854,0.059325842696629216,133,ok
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,1,0.1,0.2,10,0.12028387335446773,0.1,133,ok
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,2,0.2,0.30000000000000004,4,0.2254255269905841,0.0,133,ok
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,3,0.30000000000000004,0.4,0,,,133,empty_bin
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,4,0.4,0.5,1,0.4638093402916041,0.0,133,ok
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,5,0.5,0.6000000000000001,0,,,133,empty_bin
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,6,0.6000000000000001,0.7000000000000001,0,,,133,empty_bin
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,7,0.7000000000000001,0.8,0,,,133,empty_bin
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,8,0.8,0.9,0,,,133,empty_bin
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,9,0.9,1.0,0,,,133,empty_bin
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,0,0.0,0.1,2096,0.003977146597497425,0.10353053435114504,350,ok
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,1,0.1,0.2,16,0.1522942637246984,1.0,350,ok
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,2,0.2,0.30000000000000004,26,0.24040134484430126,0.8076923076923077,350,ok
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,3,0.30000000000000004,0.4,32,0.3605270358561149,0.90625,350,ok
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,4,0.4,0.5,8,0.45485804297929155,0.875,350,ok
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,5,0.5,0.6000000000000001,11,0.560998777183716,0.8181818181818182,350,ok
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,6,0.6000000000000001,0.7000000000000001,21,0.6594333103712854,1.0,350,ok
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,7,0.7000000000000001,0.8,26,0.7451542239556169,1.0,350,ok
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,8,0.8,0.9,2,0.8147357804867504,1.0,350,ok
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,9,0.9,1.0,2,0.9206737169506988,1.0,350,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,top_label,,,0,0.0,0.1,0,,,2240,empty_bin
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,top_label,,,1,0.1,0.2,0,,,2240,empty_bin
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,top_label,,,2,0.2,0.30000000000000004,0,,,2240,empty_bin
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,top_label,,,3,0.30000000000000004,0.4,0,,,2240,empty_bin
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,top_label,,,4,0.4,0.5,2240,0.48478982300884954,0.24419642857142856,2240,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,top_label,,,5,0.5,0.6000000000000001,0,,,2240,empty_bin
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,top_label,,,6,0.6000000000000001,0.7000000000000001,0,,,2240,empty_bin
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,top_label,,,7,0.7000000000000001,0.8,0,,,2240,empty_bin
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,top_label,,,8,0.8,0.9,0,,,2240,empty_bin
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,top_label,,,9,0.9,1.0,0,,,2240,empty_bin
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,0.0,green,0,0.0,0.1,0,,,547,empty_bin
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,0.0,green,1,0.1,0.2,0,,,547,empty_bin
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,0.0,green,2,0.2,0.30000000000000004,0,,,547,empty_bin
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,0.0,green,3,0.30000000000000004,0.4,0,,,547,empty_bin
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,0.0,green,4,0.4,0.5,2240,0.48478982300884954,0.24419642857142856,547,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,0.0,green,5,0.5,0.6000000000000001,0,,,547,empty_bin
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,0.0,green,6,0.6000000000000001,0.7000000000000001,0,,,547,empty_bin
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,0.0,green,7,0.7000000000000001,0.8,0,,,547,empty_bin
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,0.0,green,8,0.8,0.9,0,,,547,empty_bin
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,0.0,green,9,0.9,1.0,0,,,547,empty_bin
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,1.0,blue,0,0.0,0.1,0,,,1034,empty_bin
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,1.0,blue,1,0.1,0.2,0,,,1034,empty_bin
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,1.0,blue,2,0.2,0.30000000000000004,0,,,1034,empty_bin
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,1.0,blue,3,0.30000000000000004,0.4,2240,0.3946349557522124,0.4616071428571429,1034,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,1.0,blue,4,0.4,0.5,0,,,1034,empty_bin
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,1.0,blue,5,0.5,0.6000000000000001,0,,,1034,empty_bin
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,1.0,blue,6,0.6000000000000001,0.7000000000000001,0,,,1034,empty_bin
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,1.0,blue,7,0.7000000000000001,0.8,0,,,1034,empty_bin
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,1.0,blue,8,0.8,0.9,0,,,1034,empty_bin
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,1.0,blue,9,0.9,1.0,0,,,1034,empty_bin
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,2.0,yellow,0,0.0,0.1,2240,0.09693030973451329,0.07857142857142857,176,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,2.0,yellow,1,0.1,0.2,0,,,176,empty_bin
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,2.0,yellow,2,0.2,0.30000000000000004,0,,,176,empty_bin
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,2.0,yellow,3,0.30000000000000004,0.4,0,,,176,empty_bin
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,2.0,yellow,4,0.4,0.5,0,,,176,empty_bin
