horizon_days,split,evaluation_role,estimator,subset,metric,class_level,class_color,value,numerator,denominator,status
7,calibration,chronological_evaluation_only,current_state_persistence,transition_only,f1,0.0,green,0.0,,,ok
7,calibration,chronological_evaluation_only,current_state_persistence,transition_only,support,0.0,green,128.0,128.0,450.0,ok
7,calibration,chronological_evaluation_only,current_state_persistence,transition_only,precision,1.0,blue,0.0,,,ok
7,calibration,chronological_evaluation_only,current_state_persistence,transition_only,recall,1.0,blue,0.0,,,ok
7,calibration,chronological_evaluation_only,current_state_persistence,transition_only,f1,1.0,blue,0.0,,,ok
7,calibration,chronological_evaluation_only,current_state_persistence,transition_only,support,1.0,blue,197.0,197.0,450.0,ok
7,calibration,chronological_evaluation_only,current_state_persistence,transition_only,precision,2.0,yellow,0.0,,,ok
7,calibration,chronological_evaluation_only,current_state_persistence,transition_only,recall,2.0,yellow,0.0,,,ok
7,calibration,chronological_evaluation_only,current_state_persistence,transition_only,f1,2.0,yellow,0.0,,,ok
7,calibration,chronological_evaluation_only,current_state_persistence,transition_only,support,2.0,yellow,80.0,80.0,450.0,ok
7,calibration,chronological_evaluation_only,current_state_persistence,transition_only,precision,3.0,orange,0.0,,,ok
7,calibration,chronological_evaluation_only,current_state_persistence,transition_only,recall,3.0,orange,0.0,,,ok
7,calibration,chronological_evaluation_only,current_state_persistence,transition_only,f1,3.0,orange,0.0,,,ok
7,calibration,chronological_evaluation_only,current_state_persistence,transition_only,support,3.0,orange,45.0,45.0,450.0,ok
7,calibration,chronological_evaluation_only,current_state_persistence,transition_only,precision,4.0,red,,,,absent_target_class
7,calibration,chronological_evaluation_only,current_state_persistence,transition_only,recall,4.0,red,,,,absent_target_class
7,calibration,chronological_evaluation_only,current_state_persistence,transition_only,f1,4.0,red,,,,absent_target_class
7,calibration,chronological_evaluation_only,current_state_persistence,transition_only,support,4.0,red,0.0,0.0,450.0,absent_target_class
7,calibration,chronological_evaluation_only,current_state_persistence,transition_only,balanced_accuracy_supported_classes,,,0.0,,,ok
7,calibration,chronological_evaluation_only,current_state_persistence,transition_only,ordinal_mae,,,1.02,,,ok
7,calibration,chronological_evaluation_only,current_state_persistence,transition_only,quadratic_weighted_kappa,,,0.4092537855644909,,,ok
7,calibration,chronological_evaluation_only,current_state_persistence,transition_only,false_escalation_vs_proxy_count,,,215.0,215.0,450.0,ok
7,calibration,chronological_evaluation_only,current_state_persistence,transition_only,false_escalation_vs_proxy_rate,,,0.4777777777777778,215.0,450.0,ok
7,calibration,chronological_evaluation_only,current_state_persistence,transition_only,false_deescalation_vs_proxy_count,,,235.0,235.0,450.0,ok
7,calibration,chronological_evaluation_only,current_state_persistence,transition_only,false_deescalation_vs_proxy_rate,,,0.5222222222222223,235.0,450.0,ok
7,calibration,chronological_evaluation_only,current_state_persistence,transition_only,multiclass_log_loss,,,,,,probability_not_available
7,calibration,chronological_evaluation_only,current_state_persistence,transition_only,multiclass_brier,,,,,,probability_not_available
7,calibration,chronological_evaluation_only,current_state_persistence,transition_only,top_label_ece,,,,,,probability_not_available
7,test,historical_holdout_evaluation_only,ngboost,all,row_count,,,2240.0,,,ok
7,test,historical_holdout_evaluation_only,ngboost,all,accuracy,,,0.6745535714285714,,,ok
7,test,historical_holdout_evaluation_only,ngboost,all,macro_f1_fixed_five,,,0.4591500058863782,,,ok
7,test,historical_holdout_evaluation_only,ngboost,all,macro_f1_supported_classes,,,0.4591500058863782,,,ok
7,test,historical_holdout_evaluation_only,ngboost,all,precision,0.0,green,0.7321981424148607,,,ok
7,test,historical_holdout_evaluation_only,ngboost,all,recall,0.0,green,0.8647166361974405,,,ok
7,test,historical_holdout_evaluation_only,ngboost,all,f1,0.0,green,0.7929589270746018,,,ok
7,test,historical_holdout_evaluation_only,ngboost,all,support,0.0,green,547.0,547.0,2240.0,ok
7,test,historical_holdout_evaluation_only,ngboost,all,precision,1.0,blue,0.8688524590163934,,,ok
7,test,historical_holdout_evaluation_only,ngboost,all,recall,1.0,blue,0.8201160541586073,,,ok
7,test,historical_holdout_evaluation_only,ngboost,all,f1,1.0,blue,0.8437810945273632,,,ok
7,test,historical_holdout_evaluation_only,ngboost,all,support,1.0,blue,1034.0,1034.0,2240.0,ok
7,test,historical_holdout_evaluation_only,ngboost,all,precision,2.0,yellow,0.22527472527472528,,,ok
7,test,historical_holdout_evaluation_only,ngboost,all,recall,2.0,yellow,0.6988636363636364,,,ok
7,test,historical_holdout_evaluation_only,ngboost,all,f1,2.0,yellow,0.3407202216066482,,,ok
7,test,historical_holdout_evaluation_only,ngboost,all,support,2.0,yellow,176.0,176.0,2240.0,ok
7,test,historical_holdout_evaluation_only,ngboost,all,precision,3.0,orange,0.0,,,ok
7,test,historical_holdout_evaluation_only,ngboost,all,recall,3.0,orange,0.0,,,ok
7,test,historical_holdout_evaluation_only,ngboost,all,f1,3.0,orange,0.0,,,ok
7,test,historical_holdout_evaluation_only,ngboost,all,support,3.0,orange,133.0,133.0,2240.0,ok
7,test,historical_holdout_evaluation_only,ngboost,all,precision,4.0,red,0.9436619718309859,,,ok
7,test,historical_holdout_evaluation_only,ngboost,all,recall,4.0,red,0.19142857142857142,,,ok
7,test,historical_holdout_evaluation_only,ngboost,all,f1,4.0,red,0.3182897862232779,,,ok
7,test,historical_holdout_evaluation_only,ngboost,all,support,4.0,red,350.0,350.0,2240.0,ok
7,test,historical_holdout_evaluation_only,ngboost,all,balanced_accuracy_supported_classes,,,0.5150249796296511,,,ok
7,test,historical_holdout_evaluation_only,ngboost,all,ordinal_mae,,,0.4625,,,ok
7,test,historical_holdout_evaluation_only,ngboost,all,quadratic_weighted_kappa,,,0.7274933231590996,,,ok
7,test,historical_holdout_evaluation_only,ngboost,all,false_escalation_vs_proxy_count,,,97.0,97.0,2240.0,ok
7,test,historical_holdout_evaluation_only,ngboost,all,false_escalation_vs_proxy_rate,,,0.04330357142857143,97.0,2240.0,ok
7,test,historical_holdout_evaluation_only,ngboost,all,false_deescalation_vs_proxy_count,,,632.0,632.0,2240.0,ok
7,test,historical_holdout_evaluation_only,ngboost,all,false_deescalation_vs_proxy_rate,,,0.28214285714285714,632.0,2240.0,ok
7,test,historical_holdout_evaluation_only,ngboost,all,multiclass_log_loss,,,1.1567697409736601,,,ok
7,test,historical_holdout_evaluation_only,ngboost,all,multiclass_brier,,,0.46848536049432343,,,ok
7,test,historical_holdout_evaluation_only,ngboost,all,top_label_ece,,,0.09471586577816861,,,ok
7,test,historical_holdout_evaluation_only,ngboost,all,classwise_ece,0.0,green,0.06876895990707727,,,ok
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest_roc_auc,0.0,green,0.9565265514199235,,,ok
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest_pr_auc,0.0,green,0.8736239213591686,,,ok
7,test,historical_holdout_evaluation_only,ngboost,all,classwise_ece,1.0,blue,0.0941292846803848,,,ok
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest_roc_auc,1.0,blue,0.928688280069671,,,ok
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest_pr_auc,1.0,blue,0.9246412748224426,,,ok
7,test,historical_holdout_evaluation_only,ngboost,all,classwise_ece,2.0,yellow,0.11544944637919739,,,ok
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest_roc_auc,2.0,yellow,0.8413054968287527,,,ok
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest_pr_auc,2.0,yellow,0.20206625124958072,,,ok
7,test,historical_holdout_evaluation_only,ngboost,all,classwise_ece,3.0,orange,0.054528269657590625,,,ok
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest_roc_auc,3.0,orange,0.7822921090100667,,,ok
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest_pr_auc,3.0,orange,0.11899727179686334,,,ok
7,test,historical_holdout_evaluation_only,ngboost,all,classwise_ece,4.0,red,0.1227397826653257,,,ok
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest_roc_auc,4.0,red,0.9760559334845049,,,ok
7,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest_pr_auc,4.0,red,0.8839387618033617,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,row_count,,,2240.0,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,accuracy,,,0.24419642857142856,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,macro_f1_fixed_five,,,0.07850735557947613,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,macro_f1_supported_classes,,,0.07850735557947613,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,precision,0.0,green,0.24419642857142856,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,recall,0.0,green,1.0,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,f1,0.0,green,0.3925367778973807,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,support,0.0,green,547.0,547.0,2240.0,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,precision,1.0,blue,0.0,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,recall,1.0,blue,0.0,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,f1,1.0,blue,0.0,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,support,1.0,blue,1034.0,1034.0,2240.0,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,precision,2.0,yellow,0.0,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,recall,2.0,yellow,0.0,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,f1,2.0,yellow,0.0,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,support,2.0,yellow,176.0,176.0,2240.0,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,precision,3.0,orange,0.0,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,recall,3.0,orange,0.0,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,f1,3.0,orange,0.0,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,support,3.0,orange,133.0,133.0,2240.0,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,precision,4.0,red,0.0,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,recall,4.0,red,0.0,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,f1,4.0,red,0.0,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,support,4.0,red,350.0,350.0,2240.0,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,balanced_accuracy_supported_classes,,,0.2,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,ordinal_mae,,,1.421875,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,quadratic_weighted_kappa,,,0.0,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,false_escalation_vs_proxy_count,,,0.0,0.0,2240.0,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,false_escalation_vs_proxy_rate,,,0.0,0.0,2240.0,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,false_deescalation_vs_proxy_count,,,1693.0,1693.0,2240.0,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,false_deescalation_vs_proxy_rate,,,0.7558035714285715,1693.0,2240.0,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,multiclass_log_loss,,,1.7435242609958315,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,multiclass_brier,,,0.7789353536012161,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,top_label_ece,,,0.24059339443742098,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,classwise_ece,0.0,green,0.24059339443742098,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest_roc_auc,0.0,green,0.5,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest_pr_auc,0.0,green,0.24419642857142856,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,classwise_ece,1.0,blue,0.06697218710493047,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest_roc_auc,1.0,blue,0.5,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest_pr_auc,1.0,blue,0.4616071428571429,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,classwise_ece,2.0,yellow,0.01835888116308472,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest_roc_auc,2.0,yellow,0.5,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest_pr_auc,2.0,yellow,0.07857142857142857,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,classwise_ece,3.0,orange,0.04789823008849557,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest_roc_auc,3.0,orange,0.5,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest_pr_auc,3.0,orange,0.059375,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,classwise_ece,4.0,red,0.14408185840707965,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest_roc_auc,4.0,red,0.5,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest_pr_auc,4.0,red,0.15625,,,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,all,row_count,,,2240.0,,,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,all,accuracy,,,0.7732142857142857,,,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,all,macro_f1_fixed_five,,,0.6805813188521891,,,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,all,macro_f1_supported_classes,,,0.6805813188521891,,,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,all,precision,0.0,green,0.7538726333907056,,,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,all,recall,0.0,green,0.8007312614259597,,,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,all,f1,0.0,green,0.776595744680851,,,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,all,support,0.0,green,547.0,547.0,2240.0,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,all,precision,1.0,blue,0.8330134357005758,,,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,all,recall,1.0,blue,0.839458413926499,,,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,all,f1,1.0,blue,0.8362235067437379,,,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,all,support,1.0,blue,1034.0,1034.0,2240.0,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,all,precision,2.0,yellow,0.5227272727272727,,,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,all,recall,2.0,yellow,0.5227272727272727,,,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,all,f1,2.0,yellow,0.5227272727272727,,,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,all,support,2.0,yellow,176.0,176.0,2240.0,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,all,precision,3.0,orange,0.43410852713178294,,,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,all,recall,3.0,orange,0.42105263157894735,,,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,all,f1,3.0,orange,0.42748091603053434,,,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,all,support,3.0,orange,133.0,133.0,2240.0,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,all,precision,4.0,red,0.8910256410256411,,,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,all,recall,4.0,red,0.7942857142857143,,,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,all,f1,4.0,red,0.8398791540785498,,,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,all,support,4.0,red,350.0,350.0,2240.0,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,all,balanced_accuracy_supported_classes,,,0.6756510587888785,,,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,all,ordinal_mae,,,0.24732142857142858,,,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,all,quadratic_weighted_kappa,,,0.9135580961362483,,,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,all,false_escalation_vs_proxy_count,,,178.0,178.0,2240.0,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,all,false_escalation_vs_proxy_rate,,,0.07946428571428571,178.0,2240.0,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,all,false_deescalation_vs_proxy_count,,,330.0,330.0,2240.0,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,all,false_deescalation_vs_proxy_rate,,,0.14732142857142858,330.0,2240.0,ok
7,test,historical_holdout_evaluation_only,current_state_persistence,all,multiclass_log_loss,,,,,,probability_not_available
7,test,historical_holdout_evaluation_only,current_state_persistence,all,multiclass_brier,,,,,,probability_not_available
7,test,historical_holdout_evaluation_only,current_state_persistence,all,top_label_ece,,,,,,probability_not_available
7,test,historical_holdout_evaluation_only,ngboost,transition_only,row_count,,,508.0,,,ok
7,test,historical_holdout_evaluation_only,ngboost,transition_only,accuracy,,,0.2795275590551181,,,ok
7,test,historical_holdout_evaluation_only,ngboost,transition_only,macro_f1_fixed_five,,,0.2098596359415516,,,ok
7,test,historical_holdout_evaluation_only,ngboost,transition_only,macro_f1_supported_classes,,,0.2098596359415516,,,ok
7,test,historical_holdout_evaluation_only,ngboost,transition_only,precision,0.0,green,0.35668789808917195,,,ok
7,test,historical_holdout_evaluation_only,ngboost,transition_only,recall,0.0,green,0.5137614678899083,,,ok
7,test,historical_holdout_evaluation_only,ngboost,transition_only,f1,0.0,green,0.42105263157894735,,,ok
7,test,historical_holdout_evaluation_only,ngboost,transition_only,support,0.0,green,109.0,109.0,508.0,ok
7,test,historical_holdout_evaluation_only,ngboost,transition_only,precision,1.0,blue,0.33986928104575165,,,ok
7,test,historical_holdout_evaluation_only,ngboost,transition_only,recall,1.0,blue,0.3132530120481928,,,ok
7,test,historical_holdout_evaluation_only,ngboost,transition_only,f1,1.0,blue,0.32601880877742945,,,ok
7,test,historical_holdout_evaluation_only,ngboost,transition_only,support,1.0,blue,166.0,166.0,508.0,ok
7,test,historical_holdout_evaluation_only,ngboost,transition_only,precision,2.0,yellow,0.1631578947368421,,,ok
7,test,historical_holdout_evaluation_only,ngboost,transition_only,recall,2.0,yellow,0.36904761904761907,,,ok
7,test,historical_holdout_evaluation_only,ngboost,transition_only,f1,2.0,yellow,0.22627737226277372,,,ok
7,test,historical_holdout_evaluation_only,ngboost,transition_only,support,2.0,yellow,84.0,84.0,508.0,ok
7,test,historical_holdout_evaluation_only,ngboost,transition_only,precision,3.0,orange,0.0,,,ok
7,test,historical_holdout_evaluation_only,ngboost,transition_only,recall,3.0,orange,0.0,,,ok
7,test,historical_holdout_evaluation_only,ngboost,transition_only,f1,3.0,orange,0.0,,,ok
7,test,historical_holdout_evaluation_only,ngboost,transition_only,support,3.0,orange,77.0,77.0,508.0,ok
7,test,historical_holdout_evaluation_only,ngboost,transition_only,precision,4.0,red,0.42857142857142855,,,ok
7,test,historical_holdout_evaluation_only,ngboost,transition_only,recall,4.0,red,0.041666666666666664,,,ok
7,test,historical_holdout_evaluation_only,ngboost,transition_only,f1,4.0,red,0.0759493670886076,,,ok
7,test,historical_holdout_evaluation_only,ngboost,transition_only,support,4.0,red,72.0,72.0,508.0,ok
7,test,historical_holdout_evaluation_only,ngboost,transition_only,balanced_accuracy_supported_classes,,,0.24754575313047736,,,ok
7,test,historical_holdout_evaluation_only,ngboost,transition_only,ordinal_mae,,,0.8917322834645669,,,ok
7,test,historical_holdout_evaluation_only,ngboost,transition_only,quadratic_weighted_kappa,,,0.5702575182296217,,,ok
7,test,historical_holdout_evaluation_only,ngboost,transition_only,false_escalation_vs_proxy_count,,,76.0,76.0,508.0,ok
7,test,historical_holdout_evaluation_only,ngboost,transition_only,false_escalation_vs_proxy_rate,,,0.14960629921259844,76.0,508.0,ok
7,test,historical_holdout_evaluation_only,ngboost,transition_only,false_deescalation_vs_proxy_count,,,290.0,290.0,508.0,ok
7,test,historical_holdout_evaluation_only,ngboost,transition_only,false_deescalation_vs_proxy_rate,,,0.5708661417322834,290.0,508.0,ok
7,test,historical_holdout_evaluation_only,ngboost,transition_only,multiclass_log_loss,,,2.3363361355491277,,,ok
7,test,historical_holdout_evaluation_only,ngboost,transition_only,multiclass_brier,,,0.9594378960449134,,,ok
7,test,historical_holdout_evaluation_only,ngboost,transition_only,top_label_ece,,,0.3951859850003183,,,ok
7,test,historical_holdout_evaluation_only,ngboost,transition_only,classwise_ece,0.0,green,0.13998861181939945,,,ok
7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest_roc_auc,0.0,green,0.7559954933204571,,,ok
7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest_pr_auc,0.0,green,0.3325375628143983,,,ok
7,test,historical_holdout_evaluation_only,ngboost,transition_only,classwise_ece,1.0,blue,0.15222606074993275,,,ok
7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest_roc_auc,1.0,blue,0.5330180370605229,,,ok
7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest_pr_auc,1.0,blue,0.32939956879938426,,,ok
7,test,historical_holdout_evaluation_only,ngboost,transition_only,classwise_ece,2.0,yellow,0.2601607190487786,,,ok
7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest_roc_auc,2.0,yellow,0.6354868598382749,,,ok
7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest_pr_auc,2.0,yellow,0.19388250728976805,,,ok
7,test,historical_holdout_evaluation_only,ngboost,transition_only,classwise_ece,3.0,orange,0.14739236839300143,,,ok
7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest_roc_auc,3.0,orange,0.7688251423750264,,,ok
7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest_pr_auc,3.0,orange,0.2709001645215614,,,ok
7,test,historical_holdout_evaluation_only,ngboost,transition_only,classwise_ece,4.0,red,0.13698827387621887,,,ok
7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest_roc_auc,4.0,red,0.8716870540265035,,,ok
7,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest_pr_auc,4.0,red,0.4339692072112474,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,row_count,,,508.0,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,accuracy,,,0.21456692913385828,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,macro_f1_fixed_five,,,0.0706645056726094,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,macro_f1_supported_classes,,,0.0706645056726094,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,precision,0.0,green,0.21456692913385828,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,recall,0.0,green,1.0,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,f1,0.0,green,0.353322528363047,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,support,0.0,green,109.0,109.0,508.0,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,precision,1.0,blue,0.0,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,recall,1.0,blue,0.0,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,f1,1.0,blue,0.0,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,support,1.0,blue,166.0,166.0,508.0,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,precision,2.0,yellow,0.0,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,recall,2.0,yellow,0.0,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,f1,2.0,yellow,0.0,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,support,2.0,yellow,84.0,84.0,508.0,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,precision,3.0,orange,0.0,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,recall,3.0,orange,0.0,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,f1,3.0,orange,0.0,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,support,3.0,orange,77.0,77.0,508.0,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,precision,4.0,red,0.0,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,recall,4.0,red,0.0,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,f1,4.0,red,0.0,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,support,4.0,red,72.0,72.0,508.0,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,balanced_accuracy_supported_classes,,,0.2,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,ordinal_mae,,,1.6791338582677164,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,quadratic_weighted_kappa,,,0.0,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,false_escalation_vs_proxy_count,,,0.0,0.0,508.0,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,false_escalation_vs_proxy_rate,,,0.0,0.0,508.0,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,false_deescalation_vs_proxy_count,,,399.0,399.0,508.0,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,false_deescalation_vs_proxy_rate,,,0.7854330708661418,399.0,508.0,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,multiclass_log_loss,,,2.147121345841247,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,multiclass_brier,,,0.8954983161358704,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,top_label_ece,,,0.2702228938749913,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,classwise_ece,0.0,green,0.2702228938749913,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest_roc_auc,0.0,green,0.5,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest_pr_auc,0.0,green,0.21456692913385828,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,classwise_ece,1.0,blue,0.06786330220890535,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest_roc_auc,1.0,blue,0.5,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest_pr_auc,1.0,blue,0.32677165354330706,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,classwise_ece,2.0,yellow,0.06842402097414813,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest_roc_auc,2.0,yellow,0.5,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest_pr_auc,2.0,yellow,0.16535433070866143,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,classwise_ece,3.0,orange,0.14009803323810188,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest_roc_auc,3.0,orange,0.5,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest_pr_auc,3.0,orange,0.1515748031496063,,,ok
7,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,classwise_ece,4.0,red,0.12956414187164658,,,ok
